"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Quatuor Volta";"Le Quatuor Volta interprète Mozart";"Quatuor à cordes n°3 en Sol Maj K 156 : Tempo di menuetto";"2016";"HARMONIA MUNDI";1760611498;1760611724;;;
"Pumpkin & Vince Da Cuero";"Astronaute (instrumentales)";"Mascarade (instrumental)";"2018";"MENTALOW MUSIC";1760611603;1760611694;;;
"Coast Contra";"In case you forgot";"Been a minute";"2025";"AUTOPRODUCTION";1760611694;1760611956;;;
"Ballake Sissoko/Vincent Segal";"Chamber music";"Regret à Kader Barry";"2009";"NO FORMAT";1760611713;1760611935;;;
"Andrew Bird";"Break it yourself";"Give it away";"2012";"BELLA UNION";1760611932;1760612195;"https://www.deezer.com/track/69018609";;"https://open.spotify.com/track/5kjdruqjuaBaCnuWNUlKeD"
"The Rodeo";"FIP sacré français !";"Désir d'avalanche";"2019";"WAGRAM MUSIC";1760611954;1760612140;"https://www.deezer.com/track/587960042";;
"John Lennon";"Anthology : The lost week end (CD3)";"Bless you (version alternative)";"1974";"CAPITOL";1760612136;1760612391;;;
"Les Wriggles";"Ah bah ouais mais bon";"Pourquoi";"2002";"ATMOSPHERIQUES";1760612192;1760612314;"https://www.deezer.com/track/3152465121";;"https://open.spotify.com/track/0cRNCfkUu2Tv1RkOijLEdN"
"Roger Miller";"The Disney collection / Vol 2 / Plus belles chansons d'amour des films séries tv et thèmes de Dsney";"Robin des bois : Oo-de-lally";"1973";"Disneyland";1760612313;1760612371;;;
"Roy Hargrove";"Emergence";"Trust";"2009";"EmArcy";1760612371;1760612635;"https://www.deezer.com/track/2448249";;
"Tony Campo";"Big deal";"Do the strumble";"1976";"SONORAMA RECORDS";1760612390;1760612512;;;
"Mandrill";"BOF / Les guerriers de la nuit / The Warriors";"Les guerriers de la nuit : Echoes in my mind";"1979";"LA-LA LAND";1760612510;1760612880;;;
"Venus";"Beautiful days";"Beautiful days";"2003";"CAPITOL";1760612633;1760612873;"https://www.deezer.com/track/3212468";;"https://open.spotify.com/track/2UUICXCzvO1MPiOtenIP07"
"Christophe";"FIP sacré français !";"Rock monsieur";"1973";"WAGRAM MUSIC";1760612870;1760613020;"https://www.deezer.com/track/141168405";;
"Tony Joe White";"Country funk 1969-1975";"Studspider";"1970";"LIGHT IN THE ATTIC RECORDS";1760612873;1760613208;;;
"Billy Brooks";"Windows of the mind";"Rockin Julius";"1974";"WEWANTSOUNDS";1760613019;1760613247;"https://www.deezer.com/track/1070298832";"https://music.apple.com/fr/album/rockin-julius/1530392005?i=1530392006&uo=4";"https://open.spotify.com/track/3LT6uqlqDB8QA68tqEAnFW"
"Otis Spann";"Best of the Vanguard years";"The new boogaloo";"1974";"VANGUARD";1760613203;1760613330;;;
"Masaaki Hirao";"Nippon rock'n'roll/The birth of japanese rockabirii 1958-1960";"Jailhouse rock";"1959";"ACE RECORDS";1760613246;1760613396;"https://www.deezer.com/track/2229418437";;
"Toots & The Maytals";"Best of 1968-1973 /Broadway jungle";"It's you";"1965";"TROJAN RECORDS";1760613323;1760613531;"https://www.deezer.com/track/549246482";;
"Bob Marley And The Wailers";"Africa unite : The singles collection";"Don't rock my boat";"1970";"MELO";1760613396;1760613664;;;
"Uhuru-Yenzu";"Hitsville re-visited";"Wiase Ahonya";"2019";"MR BONGO";1760613528;1760613767;;;
"Michel Jonasz";"BOF / Clara et les chics types";"Clara et les chics types : Reggae two";"1980";"WEWANTSOUNDS";1760613663;1760613771;;;
"Africa Negra";"2015 - 2025 : Les Disques Bongo Joe - 10 years of sonic explorations";"Zimbabwe";"1981";"LES DISQUES BONGO JOE";1760613765;1760613963;"https://www.deezer.com/track/3455296021";;
"El Michels Affair";"24 Hr sports";"Anticipate (feat. Clairo)";"2025";"BIG CROWN RECORDS";1760613768;1760613957;;;
"Feist";"My moon my man";"My Moon My Man";"2007";"POLYDOR";1760613954;1760614138;"https://www.deezer.com/track/911116";;"https://open.spotify.com/track/4fQVQKIiidREPI0MhFEuDn"
"Arc De Soleil";"Lumin rain";"Echo's ballad";"2025";"MAISON RECORDS";1760613959;1760614198;"https://www.deezer.com/track/3287245911";"https://music.apple.com/fr/album/echos-ballad/1803432239?i=1803433049&uo=4";"https://open.spotify.com/track/78kl6ohCfDMVbzfySTLabU"
"Cecile McLorin Salvant";"Oh snap";"Expanse";"2025";"NONESUCH";1760614139;1760614265;"https://www.deezer.com/track/3440512391";;"https://open.spotify.com/track/4zXCBPRvs4DhntGIYk1ORl"
"Pale Regard";"Tout va";"Distance, longue";"2024";"DIRTY MELODY";1760614192;1760614443;"https://www.deezer.com/track/3041622931";"https://music.apple.com/fr/album/distance-longue/1773459586?i=1773459860&uo=4";"https://open.spotify.com/track/6psxFJXHzWV4HONA8NggBn"
"Helene Grimaud";"Hélène Grimaud : Perspectives";"Berceuse en Ré bémol Maj op 57 - pour piano";"2017";"DGG";1760614262;1760614551;;;
"The Cure";"Greatest hits";"In-Between days";"1985";"POLYDOR";1760614442;1760614618;;;
"Emahoy Tsege Mariam Gebru";"Jerusalem";"Quand la mer furieuse";"2023";"MISSISSIPPI RECORDS";1760614549;1760614744;"https://www.deezer.com/track/1959321537";;"https://open.spotify.com/track/18ykuwAU25noV8QClzYRFv"
"Saint Etienne";"Home Counties";"Unopened fan mail";"2017";"PIAS";1760614615;1760614799;"https://www.deezer.com/track/367738871";"https://music.apple.com/fr/album/unopened-fan-mail/1212854926?i=1212856539&uo=4";"https://open.spotify.com/track/2LAhgk27HlacAzDpNJcf0Q"
"The Velvet Underground";"Vu";"Ocean";"1974";"VERVE";1760614744;1760615053;"https://www.deezer.com/track/538642222";;
"Thee Marloes";"Perak";"Summer";"2024";"BIG CROWN RECORDS";1760614796;1760614969;"https://www.deezer.com/track/2747492811";"https://music.apple.com/fr/album/summer/1740812577?i=1740812581&uo=4";"https://open.spotify.com/track/7hhhQpezVqKgnTEJTzeCfP"
"Robert Glasper";"Code Derivation";"Wake up";"2024";"LOMA VISTA";1760614967;1760615147;"https://www.deezer.com/track/3509403511";;
"John Carroll Kirby";"My garden";"By the sea";"2020";"STONES THROW";1760615045;1760615331;"https://www.deezer.com/track/850560872";"https://music.apple.com/fr/album/by-the-sea/1494244718?i=1494244720&uo=4";"https://open.spotify.com/track/0ixolJlSrBM8689PVPkNrG"
"Carmen McRae";"Can't hide love";"The Man I Love";"1976";"Blue Note";1760615145;1760615400;"https://www.deezer.com/track/4832944";"https://music.apple.com/fr/album/the-man-i-love/1443606127?i=1443606493&uo=4";"https://open.spotify.com/track/47dG6nyf9Zoq81tvUUJmIJ"
"Blood Orange";"Essex honey";"I listened (every night)";"2025";"DOMINO RECORDING CO LTD";1760615330;1760615541;"https://www.deezer.com/track/3524652421";;"https://open.spotify.com/track/36F4Gdiyt7FK3B8dFsUmXZ"
"Laura Pitt Pulford";"Seven brides for seven brothers";"Seven brides for seven brothers : Glad that you were born";"2015";"JAY PRODUCTIONS LTD";1760615398;1760615552;;;
"Nonchalant";"Until the day";"Mr. good stuff";"1996";"GEFFEN RECORDS";1760615541;1760615838;"https://www.deezer.com/track/1574922692";;"https://open.spotify.com/track/6gJTHCbRhRQL96ksIXvBQo"
"Christophe";"Ne raccroche pas / Succes";"Aline";"1965";"SONY";1760615550;1760615719;"https://www.deezer.com/track/141165331";"https://music.apple.com/fr/album/aline/1434406748?i=1434407055&uo=4";"https://open.spotify.com/track/1xxqpqpzUfYwCp50ojJe83"
"The Shirelles";"The shirelles : greatest hits";"Abracadabra";"1963";"IMPACT";1760615717;1760615850;;;
"Azymuth";"Azymuth";"Seems like this";"1975";"FAR OUT RECORDINGS";1760615837;1760616104;"https://www.deezer.com/track/108475390";;
"Menahan Street Band";"The exciting sounds of Menahan Street Band";"Snow day";"2021";"DAPTONE RECORDS";1760615845;1760616083;"https://www.deezer.com/track/1129860492";;"https://open.spotify.com/track/0tWL3XA9tIWy6ejeYRD6t3"
"Mato";"Disco Reggae / Vol. 2 (CD promo FIP)";"I'll Do Anything for You (Mato Reggae Remix)";"2014";"STIX RECORDS";1760616077;1760616307;;;
"Funkadelic";"Nova classic ten";"(Not just) knee deep";"1979";"NOVA RECORDS";1760616104;1760616420;;;
"10 CC";"Tenology / Box set 2012";"Feel the love";"1983";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1760616299;1760616602;;;
"Hollie Cook";"Shy Girl";"Holding on";"2025";"MR BONGO";1760616419;1760616610;"https://www.deezer.com/track/3439979521";"https://music.apple.com/fr/album/holding-on/1823953579?i=1823953962&uo=4";"https://open.spotify.com/track/5u6BA7IYwbd19ZvFuTwyyz"
"Makoto Matsushita";"Collection";"September rain";"1981";"WM JAPAN";1760616597;1760616865;;;
"Tommy Guerrero";"Soul food taqueria";"Abierto";"2003";"MO WAX";1760616610;1760616848;"https://www.deezer.com/track/436458392";;
"Alain Bashung";"Fantaisie militaire";"Dehors";"1998";"BARCLAY";1760616844;1760617043;"https://www.deezer.com/track/921906";;"https://open.spotify.com/track/7rrlk5ojH7jfMEwcaTsCcH"
"Kalaido";"In praise of shadows";"Summer lavender";"2025";"AUTOPRODUCTION";1760616861;1760617083;"https://www.deezer.com/track/3303216321";;"https://open.spotify.com/track/2F2Ec5HNEAIYPPFJF4543Q"
"Roy Ayers";"Lifeline";"Gotta find a lover";"1977";"POLYDOR";1760617041;1760617468;"https://www.deezer.com/track/954734";;
"Alicia Keys";"Songs in a minor";"Fallin'";"2001";"J RECORDS";1760617082;1760617292;"https://www.deezer.com/track/959183";;"https://open.spotify.com/track/0KQx6HOpJueiSkztcS0r7D"
"Theodora";"Mega BBL (bad boy lovestory)";"Ils me rient tous au nez live version (feat Chilly Gonzales)";"2025";"VIRGIN";1760617291;1760617467;;;
"Anita O Day";"Anita O'Day sings the winners";"Don't be that way";"1958";"VERVE";1760617463;1760617614;;;
"Tom Scott";"Bof / Taxi driver";"Taxi driver : Reprise: theme from taxi driver";"1976";"ARISTA";1760617466;1760617607;;;
"Giacomo Bondi & The Apples Pies";"The double white - tribute hommage to the Beatles";"Drive my car";"2009";"121 RECORDS";1760617604;1760617889;;;
"Cal Tjader & Eddie Palmieri";"El Sonido Nuevo";"Guajira en azul";"1966";"Decca";1760617613;1760617818;;"https://music.apple.com/fr/album/guajira-en-azul/1447439165?i=1447439507&uo=4";
"Rubin Steiner & The Dictaphone";"Banananas";"Boléro";"2023";"PLATINUM RECORDS";1760617812;1760617949;"https://www.deezer.com/track/2175378377";"https://music.apple.com/fr/album/bolero/1675984181?i=1675984412&uo=4";"https://open.spotify.com/track/5gmlQlWu511Hq2tlPj012i"
"Seu Jorge";"Baile à la Baiana";"Batuque";"2025";"AUTOPRODUCTION";1760617883;1760618062;"https://www.deezer.com/track/3281252501";;"https://open.spotify.com/track/6ln5UG1xMZk6GnOMdJ5DN6"
"Ricky Hollywood";"Ricky & les dix-iples";"Matin";"2016";"LA SOUTERRAINE";1760617941;1760618299;"https://www.deezer.com/track/136638096";"https://music.apple.com/fr/album/matin/1178958419?i=1178958487&uo=4";"https://open.spotify.com/track/2IhVfphHNn8HrTBdHdTWou"
"Lionel Cottet";"From Latin America to Paris";"O canto do cisne negro (Le chant du cygne noir) - pour violoncelle et piano";"2017";"SONY CLASSICAL";1760618061;1760618253;;;
"Mazzy Star";"Among my swan";"Look on down from the bridge";"1996";"CAPITOL";1760618246;1760618530;"https://www.deezer.com/track/3130630";;"https://open.spotify.com/track/010ALbbh5KlQ4fKWgSdhRd"
"Elton John";"Goodbye yellow brick road";"All the girls love Alice";"1973";"CARRERE";1760618294;1760618603;"https://www.deezer.com/track/3475101621";"https://music.apple.com/fr/album/all-the-girls-love-alice/1484997755?i=1484998878&uo=4";
"Charlotte Day Wilson";"Late night tales : BadBadNotGood";"Work";"2017";"NIGHT TIME STORIES";1760618530;1760618749;"https://www.deezer.com/track/488548352";;"https://open.spotify.com/track/1YzjKrBdWheeI2nBKmUvQn"
"Freddie King";"B-Movie archives / Vol. 2";"Funky";"";"WARNER MUSIC FRANCE";1760618595;1760618741;"https://www.deezer.com/track/141843447";"https://music.apple.com/fr/album/funky/79025822?i=79025748&uo=4";"https://open.spotify.com/track/5B4BiTokAX36nwUQzHSLcb"
"Kerry Charles";"Slow Bleeding";"Slow bleeding";"2025";"GRIND SELECT";1760618727;1760618977;"https://www.deezer.com/track/3315384161";"https://music.apple.com/fr/album/slow-bleeding/1807314189?i=1807314194&uo=4";"https://open.spotify.com/track/3NpK6bEqxWWuOHqU2zN1Fd"
"Star Feminine Band";"Jusqu'au bout du monde";"Tonkuro, yonnu";"2025";"BORN BAD RECORDS";1760618738;1760618988;"https://www.deezer.com/track/3463672301";"https://music.apple.com/fr/album/tonkuro-yonnu/1827035875?i=1827036409&uo=4";"https://open.spotify.com/track/0EXSShn4IIqzDxHguDjv1t"
"Suzanne Ciani";"Seven waves";"The first wave / Birth of venus";"1982";"SEVENTH WAVE";1760618750;1760619052;;;
"Gerald Clayton";"Ones & Twos";"Angels speak";"2025";"BLUE NOTE";1760618754;1760618931;"https://www.deezer.com/track/3227472911";;"https://open.spotify.com/track/0Yz8gxZl3PBTnQVZiEzOAy"
"Remi Wassim Chabanel";"Rosaria";"Self amour";"2025";"GROOVER SPARK";1760618946;1760619190;"https://www.deezer.com/track/3268169341";;"https://open.spotify.com/track/0L3bU7AKJmsIqDeGP67dBZ"
"The James Hunter Six";"Nick of time";"Aint goin up in one of those things";"2020";"DAPTONE RECORDS / MODULOR";1760618986;1760619123;;;
"Mickey And The Soul Generation";"Iron leg";"Message from a black man";"1969";"CALI-TEX";1760619116;1760619474;;;
"Stevie Wonder";"Where i'm coming from";"Do yourself a favor";"1971";"MOTOWN";1760619189;1760619554;"https://www.deezer.com/track/88423185";;"https://open.spotify.com/track/7pUhTw4f5txkIrnMhcEkB6"
"Hayden Pedigo";"I'll be waving as you drive away";"Hermes";"2025";"MEXICAN SUMMER";1760619249;1760619292;"https://www.deezer.com/track/3217510501";"https://music.apple.com/fr/album/hermes/1794429092?i=1794429590&uo=4";"https://open.spotify.com/track/6p86yWrQogIEJi5yErJueA"
"Chavela Vargas";"La luna grande / Hommage à Federico Garcia Lorca";"""""Yo soy la madre de dona Rosita/sombras";"2012";"CORASON";1760619553;1760619621;;;
"Hayden Pedigo";"I'll be waving as you drive away";"Hermes";"2025";"MEXICAN SUMMER";1760619621;1760619837;"https://www.deezer.com/track/3217510501";"https://music.apple.com/fr/album/hermes/1794429092?i=1794429590&uo=4";"https://open.spotify.com/track/6p86yWrQogIEJi5yErJueA"
"Itsuroh Shimoda";"Love songs and lamentations";"Minna daredemo";"1973";"UNIVERSAL MUSIC JAPON";1760619833;1760620056;;;
"Janis Joplin";"Big Brother & the Holding Company";"Bye, bye baby";"1967";"COLUMBIA";1760620057;1760620213;;;"https://open.spotify.com/track/7E6RJ05OosW2yd7mv3EwpN"
"Muddy Waters";"One more mile/Chess collectibles vol. 1";"Five long years";"1963";"";1760620211;1760620375;"https://www.deezer.com/track/468257082";;
"Tommy Shakespeare";"The story of Trojan records : unreleased gems rarities & oddities / CD5";"Rolling stone";"1975";"TROJAN RECORDS";1760620374;1760620580;;;
"The Memphis Sounds";"Ike's moods";"Blue's crib";"2009";"DECISION";1760620578;1760620702;;;
"Durand Jones & The Indications";"Flowers";"If not for love";"2025";"SECRETLY GROUP";1760620700;1760620899;"https://www.deezer.com/track/3243621111";;"https://open.spotify.com/track/4QIcXmXNWWV2m7huZEn03X"
"Judeline";"Chica de cristal";"chica de cristal";"2025";"INTERSCOPE RECORDS";1760620898;1760621093;"https://www.deezer.com/track/3401413801";;"https://open.spotify.com/track/2JHx88v5T0EU3CGRLyZxZb"
"La Feline";"Tarbes";"Une ville moyenne";"2022";"KWAIDAN";1760621089;1760621344;"https://www.deezer.com/track/1871514037";;"https://open.spotify.com/track/2mlxfveOh2yfoAXxOpCEE6"
"Fatboy Slim";"You've come a long way, baby";"Right here, right now";"1998";"SKINT";1760621341;1760621695;;"https://music.apple.com/fr/album/right-here-right-now/1439718666?i=1439718667&uo=4";"https://open.spotify.com/track/5Sh9v7RwibuV34tdjscwx5"
"Primal Scream";"Vanishing point";"Star";"1997";"CREATION RECORDS / EMI MUSIC";1760621696;1760621959;"https://www.deezer.com/track/14896286";;"https://open.spotify.com/track/0QdeVuNMf4Zoy4SmymSs32"
"Rahill";"Flowers at your feet";"Rise so I rose";"2023";"BIG DADA";1760621957;1760622136;"https://www.deezer.com/track/2161620757";;"https://open.spotify.com/track/18pi8WU5SawNBTDbuhepfS"
"Say She She";"Cut & rewind";"Little kisses";"2025";"DRINK SUM WTR";1760622136;1760622402;"https://www.deezer.com/track/3378108941";;"https://open.spotify.com/track/3CwoHaKYWCp0u8FhEsA2T5"
"Mocky";"Key Change";"Whistlin";"2015";"MOCKY RECORDINGS";1760622400;1760622533;"https://www.deezer.com/track/100880190";;"https://open.spotify.com/track/3gZXcj1QxwwPEC155UEETb"
"Joy Bryan";"Make the man love me & Joy Bryan sings";"Make the man love me";"1961";"FRESH SOUND RECORDS";1760622531;1760622826;"https://www.deezer.com/track/1067492612";;
"Natalie Dessay";"Natalie Dessay interprète Claude Debussy / Clair de lune";"Clair de lune L 32";"2012";"VIRGIN CLASSICS";1760622825;1760622975;;;
"Alicia Keys";"The diary of alicia keys";"If I Ain't Got You";"2004";"BMG";1760622969;1760623197;"https://www.deezer.com/track/629466";;"https://open.spotify.com/track/6gtOv0DlVSpxknufgH6z7b"
"Mama Aiuto";"Hip Dozer vol. 8";"Devine variety";"2024";"HIP DOZER";1760623195;1760623335;"https://www.deezer.com/track/2573637852";;"https://open.spotify.com/track/6dDDcXzn9O4pLOBt2dzZTh"
"Joey Badass";"Lonely at the top";"Bk's finest";"2025";"COLUMBIA";1760623332;1760623605;;;
"Miira";"Cores";"Noticia";"2025";"WEDGE";1760623603;1760623797;"https://www.deezer.com/track/3402273511";;"https://open.spotify.com/track/17KzuHPnO78ULHnJf0amYC"
"Jorge Ben";"Hooked on samba / Vol. 2";"Pancada de amor nao doi";"1997";"RYM MUSIQUE";1760623794;1760624066;;;
"Burt Bacharach";"California groove / Vol.4";"Touch";"1981";"WARNER MUSIC FRANCE";1760624066;1760624257;;"https://music.apple.com/fr/album/touch/273426168?i=273426187&uo=4";
"Dwight Druick";"Folk funk & trippy troubadours / Vol. 3";"Joshua";"1975";"BBE MUSIC";1760624255;1760624453;"https://www.deezer.com/track/3100542021";;
"Pink Floyd";"Dark side of the moon";"Money";"1972";"EMI";1760624452;1760624836;"https://www.deezer.com/track/116914026";;
"Eric Burdon";"'Til your river runs dry";"Old habits die hard";"2013";"UNIVERSAL";1760624836;1760625072;"https://www.deezer.com/track/64799307";"https://music.apple.com/fr/album/old-habits-die-hard/1442826513?i=1442827152&uo=4";"https://open.spotify.com/track/1rp9ePpI4vSH8HhSrM320u"
"The James Hunter Six";"Hold on";"Satchel foot";"2016";"DAPTONE RECORDS";1760625070;1760625217;;;
"Isabelle Aubret";"Il ne faut pas briser un rêve....";"Nous dormirons ensemble";"1960";"PHILIPS";1760625215;1760625376;"https://www.deezer.com/track/2230697";;
"Gabi Hartmann";"La femme aux yeux de sel";"Love high (feat. Laurent Bardainne)";"2025";"MASTERWORKS";1760625376;1760625636;"https://www.deezer.com/track/3199910751";;"https://open.spotify.com/track/0ZDKm5QVqcMFmp1Wv4oYrq"
"Afternoon Bike Ride";"Running with scissors";"Otherworld";"2025";"FRIENDS OF FRIENDS MUSIC";1760625634;1760625884;;"https://music.apple.com/fr/album/otherworld/1814201619?i=1814201623&uo=4";"https://open.spotify.com/track/1PB3Lp4dueOkWEud6wzyd5"
"Bibio";"Ribbons";"Erdaydidder-erdiddar";"2019";"WARP RECORDS";1760625882;1760626012;"https://www.deezer.com/track/663185802";"https://music.apple.com/fr/album/erdaydidder-erdiddar/1452619146?i=1452619158&uo=4";"https://open.spotify.com/track/3D7N6Gje51jLC1xp8jKefb"
"The Pogues";"Rum sodomy & the lash";"Navigator";"1985";"WEA";1760626011;1760626261;"https://www.deezer.com/track/4096580";"https://music.apple.com/fr/album/navigator/189236068?i=189236349&uo=4";"https://open.spotify.com/track/1LWuCx5zsDB2Rl9KyLXmCb"
"Highwaymen";"François Jouffa présente yéyé vo/vf versions originales et versions françaises de la naissance du yéyé 1955-1962";"Santiano";"1961";"FREMEAUX & ASSOCIES";1760626258;1760626384;"https://www.deezer.com/track/13218188";;
"The Devil Makes Three";"The devil makes three";"Beneath the piano";"2007";"MILAN";1760626385;1760626536;"https://www.deezer.com/track/62435618";;
"Project Gemini & Wendy Martinez";"Time Stands Still / Le temps s'arrête";"Je n'ai plus peur";"2025";"MR BONGO";1760626535;1760626686;;"https://music.apple.com/fr/album/je-nai-plus-peur/1823890908?i=1823890911&uo=4";
"Fereidoon Farrokhzad & Ramesh";"Khana khana : Funk, psychedelia and pop from the iranian pre-revolution generation";"Moondam az boodanet";"2012";"PHARS";1760626684;1760626847;;;
"The Brothers Nylon";"Nylon archives, Vol. 1 : Cinematic grooves";"Yo teac !";"2025";"BMM RECORDS";1760626845;1760626982;;;
"Yarni";"Natural light";"Natural Light (feat. Franz Von & Jeff Darko)";"2025";"AUTOPRODUCTION";1760626979;1760627162;;;
"The Lions";"Promo sampler";"Roll it 'round";"2013";"STONES THROW";1760627157;1760627388;"https://www.deezer.com/track/445965562";;"https://open.spotify.com/track/7HCBZMprH2zweK5TaHdxw2"
"David McWilliams";"Playlist : The best of David Mac Williams";"I love susie in the summer";"1967";"RHINO RECORDS";1760627386;1760627579;"https://www.deezer.com/track/123174974";;
"Orchestre National De Lille";"Gabriel Pierné : Ramuntcho et Cydalise et le chèvre-pied (Suites)";"Cydalise et le chèvre-pied suite n°2 : 3. Pas des billets doux";"2021";"NAXOS";1760627576;1760627734;;;
"Jacques Brel";"Brel (Les Marquises)";"Les Marquises";"1977";"BARCLAY";1760627730;1760627960;"https://www.deezer.com/track/65626236";;"https://open.spotify.com/track/4PCvrovUYITtRCqV2vv7pu"
"Michelle Blades";"You're the mother, you're the man";"You're the mother, you're the man";"2025";"ESCARGOT MUSIQUE";1760627956;1760628132;"https://www.deezer.com/track/3558502381";"https://music.apple.com/fr/album/youre-the-mother-youre-the-man/1869396700?i=1869396709&uo=4";"https://open.spotify.com/track/1g0fG2fhMMrPDG0bVGJXi2"
"Ala.Ni";"Sunshine Music";"This Is Why";"2025";"NO FORMAT";1760628131;1760628317;"https://www.deezer.com/track/3416611531";;"https://open.spotify.com/track/1qBjo6xn0EWEknbqjELAlK"
"Bo/Confessione Di Un Comissario Di Polizia Al Procuratore Della Repubblica";"BOF / A cinematic easy listening experience / Vol. 1";"Il ricordo di serena";"1971";"RIGHT TEMPO";1760628315;1760628474;;;
"James Brown";"Sampled";"Funky drummer";"1970";"VIRGIN";1760628473;1760628840;;"https://music.apple.com/fr/album/funky-drummer/1434917747?i=1434917897&uo=4";
