"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Brandee Younger";"Unrest";"Unrest II";"2022";"IMPULSE";1754303372;1754303617;"https://www.deezer.com/track/1644561552";;"https://open.spotify.com/track/5n2ungarkfmrpDS5VhKja6"
"Rolando Villazon";"Serenata latina";"La bikina - arrangement pour ténor et harpe";"2020";"DGG (DEUTSCHE GRAMMOPHON)";1754303613;1754303796;;;
"Toumani Diabate";"Boulevard de l'indépendance";"Boulevard de l'indépendance";"2006";"WORLD CIRCUI";1754303793;1754304028;"https://www.deezer.com/track/704071942";;
"Marisa Anderson";"Cloud corner";"Cloud corner";"2018";"THRILL JOCKEY";1754304026;1754304226;"https://www.deezer.com/track/491720682";"https://music.apple.com/fr/album/cloud-corner/1348421377?i=1348421616&uo=4";"https://open.spotify.com/track/6iNO31NlTHD66Izp5vxry8"
"Yndi";"Memoria";"Stèles";"2024";"NASCIMENTO - GRAND MUSIQUE MANAGEMENT";1754304224;1754304452;"https://www.deezer.com/track/3063586791";"https://music.apple.com/fr/album/st%C3%A8les/1775422944?i=1775423087&uo=4";"https://open.spotify.com/track/7xFnbVxGPPQ1H7PtEL6K0K"
"Ninanda";"A Place Where";"A place where (feat. Christelle Raquillet)";"2025";"KOMOS";1754304449;1754304675;;;
"Para One";"SPECTRE : Machines of loving grace";"Atlantique";"2021";"ANIMAL63";1754304667;1754304962;"https://www.deezer.com/track/1238375852";"https://music.apple.com/fr/album/atlantique/1552900507?i=1552900532&uo=4";"https://open.spotify.com/track/04yMJiGPHGyLJG5kQdKwJP"
"Pearl & The Oysters";"Coast 2 coast";"Pacific ave";"2023";"STONES THROW RECORDS";1754304958;1754305161;"https://www.deezer.com/track/1925261857";;"https://open.spotify.com/track/0b08c1WpRJotjRI9mLLH1I"
"Octofase";"Black rocks";"Sirens";"2020";"OCTOFASE RECORDS";1754305158;1754305335;"https://www.deezer.com/track/1657775962";"https://music.apple.com/fr/album/sirens/1610342559?i=1610342822&uo=4";"https://open.spotify.com/track/66RFGTOWuC0PKU4vwqCjPm"
"John Cameron";"Afro rock";"Heat haze";"1973";"KPM";1754305233;1754305403;"https://www.deezer.com/track/138698907";"https://music.apple.com/fr/album/heat-haze/1188765429?i=1188766063&uo=4";"https://open.spotify.com/track/1LoBfoHElW5FajJ6JIVSEy"
"Jim Morrison";"An american prayer";"An American prayer";"1971";"ELEKTRA";1754305400;1754305585;"https://www.deezer.com/track/17326269";;
"Ian Dury & The Blockheads";"Sex & drugs & rock & roll";"Reasons to be cheerful (pt. 3)";"1979";"DEMON RECORDS , DEMO";1754305584;1754305867;;;
"Mork";"Towards the sun (feat. Dom Beats)";"Towards the sun";"2024";"ALBERT'S FAVOURITES";1754305866;1754306123;"https://www.deezer.com/track/2926444501";;"https://open.spotify.com/track/0EYLmjuvCUburrwbmvsPiv"
"Adrien Soleiman";"BelleJazzClub";"Panorama";"2025";"NAIVE";1754306121;1754306316;"https://www.deezer.com/track/3001088981";;"https://open.spotify.com/track/787wsHHo39X378CdLIfmgW"
"Tyler The Creator";"Scum fuck flower boy";"Where this flower blooms";"2017";"COLUMBIA RECORDS";1754306312;1754306507;;;
"Anita O Day";"Time for 2";"Peel me a grape";"1962";"VERVE";1754306505;1754306687;;;
"Stan Getz";"Jazz samba encore!";"Saudade vem correndo";"1963";"VERVE";1754306687;1754306905;"https://www.deezer.com/track/540915362";"https://music.apple.com/fr/album/saudade-vem-correndo/1751361364?i=1751361581&uo=4";"https://open.spotify.com/track/3QxAadrRx8aSEVd6Qzr8KF"
"Tropic Hotel";"Tum tum bossa";"Je ne suis plus toi et moi";"2024";"VELVETICA MUSIC";1754306904;1754307065;"https://www.deezer.com/track/2817304432";;"https://open.spotify.com/track/7jaNJHX2eiSrngNdX00u2g"
"The Durutti Column";"The best of the Durutti Column";"Sketch for summer";"1980";"WARNER";1754307059;1754307234;"https://www.deezer.com/track/432145262";"https://music.apple.com/fr/album/sketch-for-summer/1318514484?i=1318514485&uo=4";
"Maria Somerville";"Luster";"Projections";"2025";"4AD";1754307233;1754307454;"https://www.deezer.com/track/3308480461";;"https://open.spotify.com/track/2Fn5YffUIHD3X7t6GmlNnU"
"Magdalena Bay";"Imaginal Disk";"Angel on a satellite";"2024";"MOM+POP";1754307453;1754307696;"https://www.deezer.com/track/2952998351";"https://music.apple.com/fr/album/angel-on-a-satellite/1751414757?i=1751414772&uo=4";"https://open.spotify.com/track/57C485VPv0kP1XASAwjEYV"
"Oklou";"Choke enough";"Want to wanna come back";"2025";"TRUE PANTHER RECORDS / BECAUSE MUSIC";1754307695;1754307861;"https://www.deezer.com/track/3068785141";"https://music.apple.com/fr/album/want-to-wanna-come-back/1777803124?i=1777803458&uo=4";"https://open.spotify.com/track/2UDrBIctO85nZ3aFQmhUxx"
"Flavien Berger";"Leviathan";"Rue de la victoire";"2015";"PAN EUROPEAN RECORDING";1754307858;1754308143;"https://www.deezer.com/track/1280571552";"https://music.apple.com/fr/album/rue-de-la-victoire/1559232219?i=1559232881&uo=4";"https://open.spotify.com/track/7khXN2B5F1zIk5NHA6NTZp"
"Air";"The Virgin suicides";"Ce matin la";"1998";"EMPEROR NORT";1754308140;1754308348;;;
"Jackie De Shannon";"What the world needs now is ....";"What the world needs now is love";"1965";"EMI";1754308346;1754308537;;;
"Jeri Southern";"Jeri Southern meets Cole Porter";"It's all right with me";"1959";"ANCIEN PRODIGE";1754308535;1754308817;"https://www.deezer.com/track/1641680712";"https://music.apple.com/fr/album/its-all-right-with-me/731439683?i=731439710&uo=4";"https://open.spotify.com/track/0iqldzRSKQqbPtdpwwvjiR"
"Barbara Barradas";"Passio Iberica";"7 Palabras de Cristo en la cruz : 5ème palabra : Sed disse Cristo que tiene";"2019";"PAN CLASSICS";1754308816;1754308994;;;
"Austin Wintory";"BOF / Assassin's Creed Syndicate";"Give Me the Cure";"2015";"UBISOFT MUSIC";1754308994;1754309113;"https://www.deezer.com/track/109272332";;"https://open.spotify.com/track/2jGAI8BGatvmWeRXMj552K"
"The Cure";"Seventeen seconds";"A reflection";"1980";"FICTION RECO";1754309111;1754309240;"https://www.deezer.com/track/2498161";"https://music.apple.com/fr/album/a-reflection/1443809010?i=1443809337&uo=4";"https://open.spotify.com/track/7yCQKPefwVGr7DIYVzZbkt"
"Joy Division";"Best of";"Atmosphere";"1980";"LONDON RECORDS";1754309238;1754309486;"https://www.deezer.com/track/797409";"https://music.apple.com/fr/album/atmosphere/275971005?i=275971037&uo=4";
"Bryan's Magic Tears";"Smoke & mirrors";"Crab kiss";"2024";"BORN BAD RECORDS";1754309484;1754309783;"https://www.deezer.com/track/3015851161";"https://music.apple.com/fr/album/crab-kiss/1770508951?i=1770508957&uo=4";"https://open.spotify.com/track/5hvjzqPjDsR2iuJoA22Z3Q"
"Francois & The Atlas Mountains";"Age fleuve";"Adorer";"2025";"INFINE";1754309781;1754309997;"https://www.deezer.com/track/3086380811";;"https://open.spotify.com/track/6L4XpBOA7RLqOzPisXagbT"
"Lance Ferguson";"Lance Ferguson's rare groove spectrum";"That's nice";"2018";"FREESTYLE OUR LATEST";1754309995;1754310202;"https://www.deezer.com/track/576110672";;
"Brenton Wood";"Oogum boogum";"Best thing I ever had";"1966";"THE BICYCLE MUSIC COMPANY";1754310199;1754310342;"https://www.deezer.com/track/86490709";"https://music.apple.com/fr/album/best-thing-i-ever-had/1440935166?i=1440935396&uo=4";
"Dobby Dobson";"The birth of Trojan";"(I'm a) loving pauper";"1977";"TROJAN RECORDS";1754310340;1754310533;"https://www.deezer.com/track/131315686";;
"Pedro Gnonnas";"Belle époque Vol. 1";"Nouo le tchi ngbé";"";"SYLLART PRODUCTIONS";1754310531;1754310775;;;
"Peggy Lee";"I like men! / Sugar 'N' spice";"Embrasse moi";"1962";"EMI";1754310775;1754310987;;;
"Rubin Steiner & The Dictaphone";"Banananas";"Boléro";"2023";"PLATINUM RECORDS";1754310986;1754311123;"https://www.deezer.com/track/2175378377";"https://music.apple.com/fr/album/bolero/1675984181?i=1675984412&uo=4";"https://open.spotify.com/track/5gmlQlWu511Hq2tlPj012i"
"Liana Flores";"Flower of the soul";"Hello again";"2024";"VERVE";1754311121;1754311368;"https://www.deezer.com/track/2857430172";"https://music.apple.com/fr/album/hello-again/1741637587?i=1741637596&uo=4";"https://open.spotify.com/track/5TXhC5xaD6PBFteplr0FrV"
"Laurie Xhaard";"J'ai dansé avec les ombres";"Il n'y avait ni vie ni mort";"2024";"LX RECORDS";1754311366;1754311578;"https://www.deezer.com/track/3047937661";"https://music.apple.com/fr/album/il-ny-avait-ni-vie-ni-mort/1774188284?i=1774188537&uo=4";"https://open.spotify.com/track/3jRPWAR5IBXS2CF0uHiZUu"
"Beck";"Odelay";"Where it's at";"1996";"GEFFEN";1754311577;1754311900;"https://www.deezer.com/track/3040570361";;"https://open.spotify.com/track/0myfUjrUP8kMrk48nOXAY0"
"Howie B";"Turn the dark off";"Who's got the bacon ?";"1997";"POLYDOR";1754311894;1754312159;;;
"The Black Eyed Peas";"Elephunk";"Labor day (it's a holiday)";"2003";"INTERSCOPE RECORDS";1754312158;1754312397;;;
"Her";"Quite like";"Quite like";"2015";"";1754312396;1754312637;"https://www.deezer.com/track/446684862";;
"Spill Tab";"Angie";"Athlete";"2025";"BECAUSE MUSIC";1754312396;1754312561;"https://www.deezer.com/track/3202071591";;"https://open.spotify.com/track/6bcQ4t6JqTWt7HXy5dP6VE"
"Her";"Quite like";"Quite like";"2015";"";1754312574;1754312636;"https://www.deezer.com/track/446684862";;
"Joan As Police Woman";"The deep field";"Run for love";"2011";"PIAS";1754312635;1754312972;"https://www.deezer.com/track/7866121";;"https://open.spotify.com/track/4QZpt8a8hWewLQ63uwn7hD"
"Okvsho";"A place between us";"Between us";"2024";"CURRENT MOVES";1754312959;1754313133;;"https://music.apple.com/fr/album/between-us/1728599761?i=1728600044&uo=4";"https://open.spotify.com/track/5DyTT8bj7Qbn2YZSZMgGq2"
"Yussef Dayes";"Black classical music";"Womans touch (feat. Jamilah Barry)";"2023";"BROWNSWOOD / CASHMERE THOUGHTS / NONESUCH";1754313130;1754313338;;;
"Cymande";"Renascence";"How we roll (feat. Jazzie B)";"2025";"BMG RIGHTS MANAGEMENT";1754313333;1754313811;"https://www.deezer.com/track/3029922431";;
"Fela Kuti";"Anthology 1";"Olulufu mi";"1970";"UNIVERSAL";1754313808;1754314124;;;
"Quincy Jones";"Bof / Dollars";"Candy man";"1971";"WARNER MUSIC";1754314124;1754314312;"https://www.deezer.com/track/98372362";;
"Julien Gasc";"L'appel de la forêt";"Passer, laisser";"2020";"BORN BAD RECORDS";1754314311;1754314592;"https://www.deezer.com/track/834558962";"https://music.apple.com/fr/album/passer-laisser/1491898031?i=1491898197&uo=4";"https://open.spotify.com/track/6a6rx0z9uZH9wnpHUwiiAs"
"Thomas De Pourquery";"Let the monster fall";"Back from the war";"2024";"BELIEVE";1754314590;1754314843;"https://www.deezer.com/track/2616845902";;"https://open.spotify.com/track/68HQxa5VaW3lHrNNlzVVhy"
"Kokoroko";"Tuff times never last";"Time and time (feat. Demae)";"2025";"BROWNSWOOD RECORDINGS";1754314839;1754315033;"https://www.deezer.com/track/3299231321";;"https://open.spotify.com/track/7KUzLk9yMjm86rQg3dlind"
"Chlorine Free";"Start fresh";"Old school soul";"2011";"DU NOSE";1754315032;1754315168;"https://www.deezer.com/track/14376750";;"https://open.spotify.com/track/43T9Q18jx0rBr1izLCu6t5"
"Aretha Franklin";"Queen of soul";"See saw";"1968";"RHINO";1754315167;1754315329;"https://www.deezer.com/track/2133624";;"https://open.spotify.com/track/1vrJWHhhDQ5JcB9xtF2VMq"
"Akira Yasuda";"Wamono A to Z vol. II : Japanese jazz funk 1970-1977";"Yumura no obaba";"1971";"180G";1754315325;1754315506;;;
"Yosui Inoue";"Tokyo riddim vol. 2 1979-1986";"Anata wo rikai";"1983";"TIME CAPSULE";1754315505;1754315766;;;
"Tricky";"Angels with dirty faces";"Demise";"1998";"ISLAND";1754315760;1754315988;"https://www.deezer.com/track/2177743";;"https://open.spotify.com/track/1YYbThj8bEa1c7EiU438ls"
"Bacao Rhythm And Steel Band";"Compilation/ fallin' off the reel IV";"P.i.m.p";"2015";"TRUTH & SOUL";1754315987;1754316180;;;
"Anthony Joseph";"Caribbean roots";"Neckbone";"2016";"STRUT/HEAVENLY SWEETNESS";1754316173;1754316423;"https://www.deezer.com/track/126125125";;"https://open.spotify.com/track/7fBePpMOnHqXhyJmQuNynh"
"Gary Bartz";"Look into the flower";"Music is my sanctuary";"1994";"BLUE NOTE";1754316413;1754316787;"https://www.deezer.com/track/3467875";;
"Nitai Hershkovits & Daniel Dor";"The garden suite";"Polka gigue";"2024";"CIRCUS COMPANY";1754316777;1754316902;;;
"Hiatus Kaiyote";"Love heart cheat code";"Telescope";"2024";"BRAINFEEDER";1754316899;1754317191;"https://www.deezer.com/track/2725361371";"https://music.apple.com/fr/album/telescope/1733341271?i=1733341273&uo=4";"https://open.spotify.com/track/23OSfYuny7LLnWHtWVV3bs"
"Laura Cahen";"De l'autre cote";"Quitter la Ville";"2025";"PIAS";1754317180;1754317425;"https://www.deezer.com/track/2825929352";;"https://open.spotify.com/track/2OiwdZXhImpGwD8U2L9xXe"
"Tortoise";"The catastrophist tour book";"Tesseract";"2017";"THRILL JOCKEY";1754317415;1754317648;"https://www.deezer.com/track/491661512";;
"Arooj Aftab";"Night reign";"Raat ki rani";"2024";"VERVE";1754317645;1754318018;;"https://music.apple.com/fr/album/raat-ki-rani/1739687886?i=1739688188&uo=4";"https://open.spotify.com/track/4fw0uoL1HXUhcgcU2gbVZN"
"Nyron Higor";"Nyron Higor";"Maravilhamento (feat. Nathalia Grilo)";"2025";"FAR OUT RECORDINGS";1754318013;1754318280;;;
"Joni Mitchell";"Court and spark";"Help me";"1974";"ASYLUM";1754318279;1754318482;"https://www.deezer.com/track/718090";;"https://open.spotify.com/track/0tVzXGFyNPusa1VkHmYDLd"
"Delegation";"Oh honey";"Oh honey";"1978";"STATE RECORDS";1754318469;1754318825;"https://www.deezer.com/track/38026751";"https://music.apple.com/fr/album/oh-honey/535568793?i=535569251&uo=4";"https://open.spotify.com/track/3TiCuJiisBOB9HzKAM6FDG"
"Calexico";"The black light";"Sprawl";"1998";"LABELS";1754318800;1754318888;"https://www.deezer.com/track/2583122302";;
"Susheela Raman";"Salt rain";"Mamavatu";"2001";"NARADA";1754318886;1754319116;"https://www.deezer.com/track/3152132";;"https://open.spotify.com/track/5yaRfjnK7EifLSm3fphrqM"
"Gabi Hartmann";"Gabi Hartmann";"Maladie d'amour";"2023";"MASTERWORKS / SONY MUSIC ENTERTAINMENT";1754319110;1754319316;"https://www.deezer.com/track/2077643627";;"https://open.spotify.com/track/71D8Rcgr3TIA3Xq8NlkxVo"
"Laufey";"From the start";"From the start";"2023";"PROPELLER CREATIVE LTD";1754319312;1754319480;"https://www.deezer.com/track/2238153377";;"https://open.spotify.com/track/43iIQbw5hx986dUEZbr3eN"
"Radiohead";"In rainbows";"Faust arp";"2008";"BEGGARS";1754319479;1754319607;"https://www.deezer.com/track/138546813";;
"Skinshape";"Life & Love";"Fountayne";"2017";"DLOAW & CO";1754319605;1754319808;"https://www.deezer.com/track/356184281";;"https://open.spotify.com/track/4HrwJY2pwaWmrjlycG5ESs"
"St. Paul & The Broken Bones";"Angels in science fiction";"Sea star";"2023";"ATO RECORDS";1754319805;1754320012;"https://www.deezer.com/track/2097467247";"https://music.apple.com/fr/album/sea-star/1664598318?i=1664598618&uo=4";"https://open.spotify.com/track/7yfdGs09uBK8rY2naR7iRC"
"Ray Barretto";"Acid + Head sounds";"Mercy mercy baby";"1967";"FANIA";1754320010;1754320171;;;
"Eddie Chacon";"Laylow";"Let you go";"2025";"STONES THROW RECORDS";1754320169;1754320353;"https://www.deezer.com/track/3001457621";"https://music.apple.com/fr/album/let-you-go/1769275254?i=1769275256&uo=4";"https://open.spotify.com/track/1rM9T7IzevXyve0pWcQOCn"
"The Quincey";"Nice Guys love you / Vol. 5";"Ritornerà";"2024";"NICE GUYS";1754320353;1754320580;"https://www.deezer.com/track/2775212861";;"https://open.spotify.com/track/21RXLP4bXz5G7WmqC3bKNg"
"1969 Collective";"Tu danses, condessa";"Tu danses, condessa (feat. Safia Nolin)";"2022";"CONNOR SEIDEL";1754320577;1754320773;;;
"Theo Champion";"The Mean Time";"The Mean Time";"2025";"AUTOPRODUCTION";1754320770;1754320939;"https://www.deezer.com/track/3343084491";;"https://open.spotify.com/track/5GstR0lRCHdggvkq7nrVzG"
"Nick Cave";"I am sam";"Let it be";"2001";"V2";1754320937;1754321145;;;
"Maya Dunietz";"Emahoy Tsege Mariam Gebru played by Maya Dunietz & String Ensemble (Live in Paris)";"Evening breeze (live in Paris)";"2024";"LATENCY";1754321142;1754321341;;;
"Lucille Mapp";"Tropical britxotica";"On treasure island";"1957";"TRUNK";1754321333;1754321486;;;
"El Michels Affair";"Adult themes";"Enfant (feat. The Shacks)";"2020";"BIG CROWN RECORDS";1754321483;1754321702;;"https://music.apple.com/fr/album/enfant-feat-the-shacks/1497327175?i=1497327176&uo=4";
"Black Flower";"Magma";"Morning in the jungle (feat. Meskerem Mees)";"2021";"SDBAN ULTRA RECORDS";1754321701;1754322006;;;
"Art Of Noise";"The ambient collection";"Robinson Crusoe";"1990";"WEA";1754322005;1754322248;"https://www.deezer.com/track/732877";;
"Klo Pelgag";"Abracadabra";"Le goût des mangues";"2024";"SECRET CITY RECORDS";1754322244;1754322374;"https://www.deezer.com/track/2788042882";;"https://open.spotify.com/track/3EwaWvEHhnmuOypqgl233D"
"Astral Bakers";"The whole story";"Beautiful everything";"2024";"SAGE MUSIC";1754322372;1754322627;"https://www.deezer.com/track/2576091962";"https://music.apple.com/fr/album/beautiful-everything/1726190618?i=1726190623&uo=4";"https://open.spotify.com/track/7y2FybBAX1q90Z5QYpfqy1"
"Cimafunk";"Pa' tu cuerpa";"Playanoche";"2024";"MALA CABEZA RECORDS";1754322625;1754322831;;;
"The Sure Fire Soul Ensemble";"Step down";"Step down";"2022";"COLEMINE RECORDS";1754322832;1754323066;"https://www.deezer.com/track/1628670882";;"https://open.spotify.com/track/37PdLFvxwCLcJReU3yVw2N"
"Wilmer & The Dukes";"Satisfaction-covers & cookies of the stones";"I'm free";"1969";"";1754323064;1754323236;"https://www.deezer.com/track/1373748822";"https://music.apple.com/fr/album/im-free/1567728572?i=1567728705&uo=4";
"The Waterboys";"Life, Death And Dennis Hopper";"Andy (a guy like you)";"2025";"SUN RECORDS";1754323235;1754323377;"https://www.deezer.com/track/3140340921";"https://music.apple.com/fr/album/andy-a-guy-like-you/1785066667?i=1785066677&uo=4";"https://open.spotify.com/track/1cYmZk7UQW7MqCmQR4k9PQ"
"Anne Phillips";"Born to be blue";"You don't know what love is";"1958";"ROULETTE @";1754323377;1754323536;"https://www.deezer.com/track/2991732431";;
"The Nightstalkers";"Soulgroove '66 pt. 1 / Soulgroove '66 pt. 2";"Soulgroove '66 pt. 2 (Instrumental)";"2021";"SOUL MESSIN' RECORDS";1754323530;1754323795;;;
"Ned Doheny";"Hard candy";"I've got your number";"1976";"SONY RECORDS INT'L";1754323794;1754323987;"https://www.deezer.com/track/2661753";"https://music.apple.com/fr/album/ive-got-your-number/296470139?i=296470151&uo=4";"https://open.spotify.com/track/41l5dqHlRgWfjr79pCzoLe"
"Allah-Las";"Lahs";"Electricity";"2019";"MEXICAN SUMMER";1754323985;1754324162;"https://www.deezer.com/track/3243048761";"https://music.apple.com/fr/album/electricity/1797571447?i=1797572024&uo=4";"https://open.spotify.com/track/5JsetRls2blrGa8nKqIp1r"
"Nouvelle Vague";"Bande a part (ltd. Edition)";"Dance with me";"2006";"PIAS";1754324161;1754324379;"https://www.deezer.com/track/2336560965";;"https://open.spotify.com/track/5GbMqjJsup0Dud61ncXlcq"
"Tom Caruana";"Adaptatrap";"Bumble bee";"2020";"TEA SEA RECORDS";1754324376;1754324521;;;
"The Altons";"Heartache in room 14";"Tangled up in you";"2025";"DAPTONE RECORDS";1754324519;1754324735;"https://www.deezer.com/track/2985585401";;"https://open.spotify.com/track/5i0z0BV8gSNMzLJ6Bt3OAt"
"Becca Mancari";"Left Hand";"It's too late";"2023";"CAPTURED TRACKS";1754324734;1754324907;"https://www.deezer.com/track/2282108037";"https://music.apple.com/fr/album/its-too-late/1687675116?i=1687675553&uo=4";"https://open.spotify.com/track/3kyNvnWPlvMMuRu58Os8Rf"
"Rejjie Snow";"Rio de Janeiro";"Rio de Janeiro";"2024";"HONEYMOON";1754324902;1754325128;"https://www.deezer.com/track/2983144981";"https://music.apple.com/fr/album/rio-de-janeiro/1765166192?i=1765166948&uo=4";"https://open.spotify.com/track/1rJowVquYdRztQN213XQRb"
"Rico Tk";"Apophenia";"Apophenia";"2024";"6558914 DK2";1754325127;1754325279;"https://www.deezer.com/track/2822631612";;"https://open.spotify.com/track/6gRN3kFlxfqJSc8jR42I2i"
"O.V Wright";"Shaolin Soul: Episode 1";"Let's straighten it out";"1978";"PARLOPHONE";1754325278;1754325504;;;
"Kadhja Bonet";"Remember the Rain";"Remember the rain";"2015";"AUTOPRODUCTION";1754325502;1754325781;"https://www.deezer.com/track/104693752";;"https://open.spotify.com/track/3bPlMzfHJMYqdAC80NLPTb"
"King Krule";"Shhhhhhh!";"Whaleshark";"2024";"XL RECORDINGS";1754325780;1754325934;"https://www.deezer.com/track/2825097422";"https://music.apple.com/fr/album/whaleshark/1742511906?i=1742512136&uo=4";"https://open.spotify.com/track/2oQxngmfLca93mqyJt2l6j"
"La Bibliotheque De La Bergerie";"La Bibliothèque de la Bergerie";"Loterie solaire";"2023";"FREAKSVILLE RECORDS";1754325931;1754326096;"https://www.deezer.com/track/2286689447";"https://music.apple.com/fr/album/loterie-solaire/1688499930?i=1688500177&uo=4";"https://open.spotify.com/track/523beAGhIMZoF6RIvtzTx8"
"Malik Djoudi";"Vivant";"Messes basses";"2024";"CINQ 7";1754326094;1754326307;"https://www.deezer.com/track/2779553011";"https://music.apple.com/fr/album/messes-basses/1744390301?i=1744391400&uo=4";"https://open.spotify.com/track/7glCO0sDCNlu0UFBvxnjCs"
"Perio";"Graffiti Palace";"Graffiti Palace";"2025";"OBJET DISQUE";1754326308;1754326473;"https://www.deezer.com/track/3413199711";;"https://open.spotify.com/track/4QY3iuSZKCL07eaQz7TShu"
"Crosby Stills And Nash";"Greatest hits";"Long time gone";"1969";"ATLANTIC";1754326472;1754326727;;;
"Moondog";"The viking of sixth avenue";"Fog on the Hudson (425 W 57th street)";"2007";"HONEST JONS RECORDS";1754326725;1754326804;;;
"The Postal Service";"Give up";"We will become silhouettes";"2003";"SUB POP RECORDS";1754330578;1754330875;"https://www.deezer.com/track/1137189272";;"https://open.spotify.com/track/2Lum7cLDAZGbDVLXHyisEa"
"Biche";"Le code";"Le code";"2024";"CA VA SOUND";1754330875;1754331071;"https://www.deezer.com/track/3064863361";;"https://open.spotify.com/track/3aljMeUD6x9i4QUlPDKSFi"
"Quantic Presenta Flowering Inferno";"Dog with a hope (Quantic presenta Flowering inferno)";"Echate pa'lla";"2010";"TRU THOUGHTS";1754331070;1754331300;;;
"Adam Ben Ezra";"Hide and seek";"Sunny shades";"2020";"AUTOPRODUCTION";1754331298;1754331524;"https://www.deezer.com/track/896879342";;"https://open.spotify.com/track/2TxzFWtnua0M1EQiUvvME6"
"Childish Gambino";"Awaken my love";"Redbone";"2016";"GLASSNOTE";1754331528;1754331851;"https://www.deezer.com/track/435821782";;"https://open.spotify.com/track/3vQ4T78TTMOjQXGfXVKQJo"
"Daryl Hall & John Oates";"Bigger than both of us";"Rich girl";"1976";"RCA";1754331849;1754331990;"https://www.deezer.com/track/566101";;"https://open.spotify.com/track/0qRR9d89hIS0MHRkQ0ejxX"
"World Brain";"Minute papillon";"Minute papillon";"2024";"MANSIONS AND MILLIONS";1754331987;1754332212;"https://www.deezer.com/track/2764687591";"https://music.apple.com/fr/album/minute-papillon/1743228116?i=1743228524&uo=4";"https://open.spotify.com/track/6h9DpgttzIscg0VXEnyUUx"
"Tamar Halperin";"Tamar Halperin interprète Satie";"Trois morceaux en forme de poire : En plus - arrangement pour piano clavecin et glockenspiel";"2016";"EDEL RECORDS";1754332210;1754332322;;;
"Suzanne Vega";"Close-up / States of being / Vol.3";"Solitude standing";"2011";"COOKING VINYL";1754332320;1754332555;"https://www.deezer.com/track/1761311997";;"https://open.spotify.com/track/7oAMgf50cbz4QZALnMKkkF"
"Rodrigo Amarante";"Drama";"Tara";"2021";"POLYVINYL RECORDS CO.";1754332549;1754332796;"https://www.deezer.com/track/1982222437";;"https://open.spotify.com/track/5BuDrJhDsdeUA2nzjLgjMG"
"Pat Kelly";"Better get ready";"I can't explain";"1970";"KINGSTON SOUNDS";1754332792;1754332989;;;
"Michelle Blades";"BOF / Las hijas";"Sexo y celos";"2024";"LOVE THEME MUSIC";1754332988;1754333123;"https://www.deezer.com/track/2583927532";;"https://open.spotify.com/track/2G0pwtMnXSAQiziT6OpDoX"
"Berlioz";"Ode to Rahsaan";"Something will happen";"2024";"AUTOPRODUCTION";1754333119;1754333295;"https://www.deezer.com/track/2748721321";;"https://open.spotify.com/track/5JfTTsxXiIwQKIWy9DcEV1"
"R.E.M.";"Automatic for the people";"Man on the moon";"1992";"WARNER BROS";1754333293;1754333604;"https://www.deezer.com/track/121921384";;"https://open.spotify.com/track/4jLv3tDBu8ww2R07DvL12s"
