"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Charles Bradley";"No time for dreaming";"Since our last goodbye";2011;"DIFFER ANT";1709380302;1709380553;;"https://open.spotify.com/track/5Mnrq97SMqPaNAv4Rxt0TA";"https://www.deezer.com/track/779389662"
"Orchestre Symphonique National Tcheque";"The sound of movies";"Serenade";2023;"SONY CLASSICAL";1709380424;1709380621;;;
"Kurt Elling";"The gate";"Samurai cowboy";2011;"UNIVERSAL";1709380619;1709380818;"https://music.apple.com/fr/album/samurai-cowboy/1440940360?i=1440941091&uo=4";"https://open.spotify.com/track/7lbmRARJSjx3ksLOQubloP";
"Charles Danet";"Melanchomedy";"I wish I'll become a cowboy";2024;;1709380816;1709380973;;"https://open.spotify.com/track/77zp7fwUP4mm0HHjnsEfKS";"https://www.deezer.com/track/2621449582"
"The Beatles";"The Beatles";"Birthday";1968;"EMI";1709380972;1709381134;"https://music.apple.com/fr/album/birthday/1441133180?i=1441134086&uo=4";;
"Giorgio";"Looky looky";"Happy birthday";1970;"DISC AZ";1709381132;1709381266;;;
"The Heptones";"Sound system : the story of jamaican music / CD6";"Party Time";1974;"ISLAND";1709381264;1709381470;;;
"Pat Lundi";"A Treasury of Northern Soul / vol 1";"Party music";1975;"SANCTUARY RECORDS";1709381468;1709381804;;;
"The Far Out Monster Disco Orchestra";"The far out monster disco orchestra";"Mystery (instrumental)";2014;"FAR OUT RECORDINGS";1709381724;1709381980;;;
"Madone";"Reconstructing the universe";"Pêche";2022;"MADONE / FREE HAND RECORDS";1709381979;1709382321;;"https://open.spotify.com/track/1e9SJ1vBr2v5J1xkFzsxmO";
"Feist";"Let it die";"One Evening";2004;"POLYDOR";1709382210;1709382424;"https://music.apple.com/fr/album/one-evening/1443379135?i=1443379601&uo=4";"https://open.spotify.com/track/4Wo3ZATquIN6z4Zr1W4749";
"Mamama";"Hier sera meilleur";"Tu seras mon ami";2024;"BYEBYE RECORDS";1709382422;1709382661;;"https://open.spotify.com/track/6BMkcpkJsNx5s4fdgZD3mw";
"Joe Hisaishi";"Dream songs";"Le château dans le ciel : Innocent";2020;"DECCA";1709382660;1709382809;;;
"Joe Hisaishi (Chef d'orchestre)";"BOF / Le château dans le ciel";"Le château dans le ciel : Tandis Qu'elle T'emporte (Chorus Version)";2002;"EVER ANIME";1709382805;1709382926;;;
"Hiroki Tamaki";"Nippon acid folk 1970-1980";"Kawa";1980;"TIME CAPSULE";1709382924;1709383265;;;
"Grateful Dead";"From the mars hotel";"Scarlet begonias";1974;"RHINO RECORDS";1709383260;1709383515;"https://music.apple.com/fr/album/scarlet-begonias/663668215?i=663668221&uo=4";"https://open.spotify.com/track/4B8dwlhCUupgn54QQoczQZ";
"Tamba 4";"Bossa jazz : The birth of hard bossa samba and the evolution of brazilian fusion 1962-1973";"San Salvador";;"SOULJAZZ";1709383513;1709383652;;"https://open.spotify.com/track/51qur0i8tgOMLf4b481dw6";
"Jordi Teijon";"Pop a la catalana / Jazz bossa & groovy sounds";"Amor (L-O-V-E)";1965;"VADIM MUSIC";1709383650;1709383800;;;
"Samara Joy";"Linger awhile";"Nostalgia (The day I knew)";2022;"VERVE";1709383799;1709384001;"https://music.apple.com/fr/album/nostalgia-the-day-i-knew/1637144888?i=1637144894&uo=4";"https://open.spotify.com/track/1bGPJ66UMPTulpKuJJlrK2";
"Cleo Sol";"Gold";"There will be no crying";2023;"FOREVER LIVING ORIGINALS";1709383999;1709384228;"https://music.apple.com/fr/album/there-will-be-no-crying/1708971575?i=1708971916&uo=4";"https://open.spotify.com/track/2v4fvU8my0WUTy0TOTS36l";"https://www.deezer.com/track/2471145061"
"Pastor T.L. Barrett And The Youth For Christ Choir";"Like a ship (Without a sail)";"Like a ship";1971;"LIGHT IN THE ATTIC";1709384226;1709384499;"https://music.apple.com/fr/album/like-a-ship/1253758522?i=1253758530&uo=4";"https://open.spotify.com/track/4Oq0AUVncfWa2rD0idz6oV";
"J Dilla";"Welcome 2 Detroit - The 20th Anniversary Edition Disque 1";"Think twice (Instrumental)";2001;"BBE MUSIC";1709384498;1709384714;;;
"Fabe";"Le fond et la forme";"Dis aux gosses (part II)";1997;"UNIK RECORDS";1709384713;1709384952;;;
"Oscar Lang";"Look now";"Take me apart";2023;"DIRTY HIT";1709384950;1709385138;"https://music.apple.com/fr/album/take-me-apart/1676264778?i=1676265859&uo=4";"https://open.spotify.com/track/1PYptq1FwVf4PfMtUf57sp";"https://www.deezer.com/track/2182310917"
"The Lemon Twigs";"A dream is all we know";"My golden years";2024;"CAPTURED TRACKS";1709385132;1709385324;"https://music.apple.com/fr/album/my-golden-years/1726922605?i=1726922619&uo=4";"https://open.spotify.com/track/28NQHKpVvnf03kWFWIWMXR";
"R. Stevie Moore";"Glad music";"Along comes Mary (Almer)";1986;"NEW ROSE RECORDS";1709385322;1709385494;;;
"Tommy Guerrero";"A little bit of something";"It's raining again";2000;"MO WAX";1709385493;1709385621;"https://music.apple.com/fr/album/its-raining-again/1320197773?i=1320201714&uo=4";"https://open.spotify.com/track/7J97tkP5yyGRHd25RNg7zg";
"Robert Finley";"Black bayou";"Livin out a suitcase";2023;"EASY EYE SOUND RECORDS";1709385618;1709385806;;;
"John Holt";"Trojan presents original reggae/40 original tighten up hits";"Stick by me";1971;"SANCTUARY";1709385801;1709385992;"https://music.apple.com/fr/album/stick-by-me/295123740?i=295123759&uo=4";"https://open.spotify.com/track/6SkPJCQAwQvmQjAZbGZq1A";
"Nancy Holloway";"La collection sixties des ep's français / 1962-1966";"Dit-Lui que je ne suis pas là";1963;"UNIVERSAL";1709385991;1709386142;;;
"The Supremes";"Supremes a' go-go";"Hang on Sloopy";1966;"MOTOWN";1709386140;1709386301;;"https://open.spotify.com/track/0AnmMgxN6fnFXGnYf4lW87";"https://www.deezer.com/track/79621464"
"Adi Oasis";"Lotus glow (instrumentals)";"Sidonie";2023;"ADI OASIS";1709386299;1709386495;"https://music.apple.com/fr/album/sidonie/1660061448?i=1660061704&uo=4";"https://open.spotify.com/track/0CARDWgulJdJvDFlbpryvw";
"Brittany Davis";"Image issues";"Fallout";2024;"LOOSEGROOVE RECORDS";1709386489;1709386778;"https://music.apple.com/fr/album/fallout/1716108762?i=1716110071&uo=4";"https://open.spotify.com/track/6sTMxuCtGpTV9lAImUV6Ed";"https://www.deezer.com/track/2537983681"
"Blossom Dearie";"Blossom Dearie";"It might as well be spring";1956;"VERVE";1709386771;1709387030;"https://music.apple.com/fr/album/it-might-as-well-be-spring/448497879?i=448497882&uo=4";;"https://www.deezer.com/track/1344553662"
"Measha Brueggergosman";"Surprise";"Brettl lieder : Der genügsame liebhaber";2007;"DEUTSCHE GRAMMOPHON";1709386957;1709387098;;;
"Harry Belafonte";"The greatest hits of";"Hava nageela";1972;"BMG (DISTR)";1709387091;1709387375;;;"https://www.deezer.com/track/546668"
"Ahmed Malek";"Musiques originales de films";"La ville part 2";;"HABIBI FUNK RECORDS";1709387282;1709387489;;;
"Marvellous";"What to believe";"Ain't no blindman";2016;"AUTO PRODUCTION";1709387482;1709387719;"https://music.apple.com/fr/album/aint-no-blindman/1076569140?i=1076569219&uo=4";"https://open.spotify.com/track/2YvyLCMuXJrshX77RJrXDj";"https://www.deezer.com/track/117666580"
"Can";"Saw delight";"Don't say no";1977;"VIRGIN";1709387694;1709388083;"https://music.apple.com/fr/album/dont-say-no/711543940?i=711544248&uo=4";"https://open.spotify.com/track/1pIg5vSEWRtuweCjq4OqHi";
"Harrison";"Birds, bees, the clouds & The trees";"Music box";2023;"LAST GANG RECORDS";1709388080;1709388193;;"https://open.spotify.com/track/29zpVol3cj8w6iJydFHWaZ";"https://www.deezer.com/track/2164319687"
"Charles Baptiste";"Grand enfant";"La voiture (avec Clair)";2023;"ROBERT RECORDS / MICROCULTURES";1709388191;1709388370;;;
"Dan Penn";"Close to me";"I dig a big town";1964;"ACE RECORDS";1709388365;1709388530;;;"https://www.deezer.com/track/1733828527"
"Creative Source";"Migration";"Harlem";1974;"SUSSEX";1709388529;1709388818;"https://music.apple.com/fr/album/harlem/325650136?i=325650141&uo=4";"https://open.spotify.com/track/5xfDO1ye1kgApEMeoWGVAq";"https://www.deezer.com/track/459644042"
"Stevy Mahy";"The beautiful side of a kreyol folk trip";"4h37pm harlem (ny) - interlude";2012;"BCARIBBEAN";1709388815;1709388829;;;
"Georgie Auld";"New-York New-York (film)";"Theme from new york, new york";1977;;1709388828;1709388939;;;
"Craig Armstrong";"As if to nothing";"Wake up in New York";2002;"VIRGIN";1709388935;1709389144;"https://music.apple.com/fr/album/wake-up-in-new-york/724385391?i=724385458&uo=4";"https://open.spotify.com/track/5P7SWfTfsu2TNf2NAn94Dg";
"Orchestre Baroque De Seville";"Contrafacta";"Stabat Mater en fa min : 6. Vidit suum dulcem natum (Air de soprano)";2021;"PASSACAILLE";1709389142;1709389324;;;
"Muito Kaballa";"Little child";"No = No";2022;"REBEL UP";1709389320;1709389665;;;
"Gyedu Blay Ambolley";"Ambolley";"Simigwa";1982;"MR BONGO";1709389664;1709389784;;;
"Black Milk";"Tronic";"Give the drummer sum";2015;"FAT BEATS RECORDS";1709389782;1709390021;;;
"Francoise Hardy";"Les grands succès de Françoise Hardy";"Va pas prendre un tambour";1963;"VOGUE/BMG";1709390014;1709390177;"https://music.apple.com/fr/album/va-pas-prendre-un-tambour/268219306?i=268219321&uo=4";"https://open.spotify.com/track/42TJfKXlLIfkkT257SETHr";
"Tindersticks";"See my girls";"A street walker's Carol";2020;"CITY SLANG";1709390176;1709390430;"https://music.apple.com/fr/album/a-street-walkers-carol/1493583675?i=1493583679&uo=4";"https://open.spotify.com/track/15OXkp3K1dmb7TxLATgyLc";"https://www.deezer.com/track/846119362"
"Queen Willow";"Above the clouds";"Above the clouds";2023;"AUTOPRODUCTION";1709390427;1709390740;;"https://open.spotify.com/track/3Cw0r6uMy3ocxWDrONDEEC";
"Bobby Cannon";"The definitive Ju Ju records collection 1968-1969";"Lover's summer song (edit by Alexis Hountondji & Renaud Lainé)";2017;"BROC RECORDZ";1709390735;1709390897;;;
"Merryn Jeann";"Dog beach";"Thank god! for astrology !";2024;"RESCUE / RETURN RECORDS";1709390895;1709391086;;;
"Zerolex";"Floating";"Wine";2013;"EKLEKTIK RECORDS";1709391087;1709391280;;"https://open.spotify.com/track/3qStXeAC1mN9hGYck4GoKW";
"Djavan";"Meu lado";"Romance (laranjinha)";1986;"CBS";1709391278;1709391478;;"https://open.spotify.com/track/3hmiMdUryjq2imLdfEh4OS";
"Andre Minvielle";"Suivez Minvielle if you can";"Tandem : La ballade irlandaise";2014;"L'AUTRE DISTRIBUTION";1709391477;1709391666;;;
"Gus Viseur";"Jazz à Paris / De Clichy à Broadway";"Paris je t'aime";1955;"GITANES JAZZ PRODUCTIONS";1709391665;1709391754;;;
"Sam Cooke";"Four classic albums";"Under paris skies";1960;"AVID JAZZ";1709391754;1709391945;"https://music.apple.com/fr/album/under-paris-skies/860676017?i=860676169&uo=4";"https://open.spotify.com/track/5gtGqkLcahZPcCfdNvMIdQ";
"Carlton Jumel Smith & The Soul Seeders";"Pleasure";"We gonna stop";2023;"LOVEMEDO RECORDS";1709391948;1709392141;;"https://open.spotify.com/track/5PS4usW5WA5kZlddqD6gij";
"The Mighty Mocambos";"2066";"Superstrada";2019;"LEGERE RECORDINGS";1709392141;1709392335;"https://music.apple.com/fr/album/superstrada/1480346023?i=1480346274&uo=4";"https://open.spotify.com/track/2kRjEg7PfoASDEN1xQcx1m";
"Alexandra Savior";"The archer";"Can't help myself";2020;"30TH CENTURY RECORDS";1709392328;1709392602;"https://music.apple.com/fr/album/cant-help-myself/1719841215?i=1719841824&uo=4";"https://open.spotify.com/track/7gsgDKsnLvCRZdtaEmYE0K";
"Marine Quemere";"Les vagues";"Les vagues";2023;"A L’OUEST RECORDS";1709392478;1709392701;"https://music.apple.com/fr/album/les-vagues/1710222461?i=1710222803&uo=4";"https://open.spotify.com/track/01DQQiW7U6QSYWQiT5YOAD";"https://www.deezer.com/track/2482452871"
"Orchestre De La Suisse Romande";"Ernest Ansermet : French music CD 1";"La mer L 109 : Jeux de vagues";2013;"DECCA";1709392694;1709393059;;;
"Brandee Younger";"Brand new life";"Brand new life (feat. Mumu Fresh)";2023;"DECCA RECORDS";1709393052;1709393320;"https://music.apple.com/fr/album/brand-new-life-feat-mumu-fresh/1671212000?i=1671212461&uo=4";"https://open.spotify.com/track/4acXFGYa5XLVYFL7wCWzKF";
"Kool & The Gang";"The very best of";"Ladies night";1979;"REMARK";1709393319;1709393528;"https://music.apple.com/fr/album/ladies-night-single-version/1426956537?i=1426957049&uo=4";"https://open.spotify.com/track/2uKJxjqcFu2Pr2CEsGGYJa";
"Heavy D";"Radio rap";"This is your night";1994;"VIRGIN";1709393517;1709393722;;;"https://www.deezer.com/track/1730434447"
"Boozoo Bajou";"Finistère";"No catch";2023;"PILOTTON";1709393717;1709393875;"https://music.apple.com/fr/album/no-catch/1711189624?i=1711190395&uo=4";"https://open.spotify.com/track/2C62LeNAatXFNCsKJzIakM";
"Corentin Ollivier";"Into pieces";"Forever";2021;"CLIGNANCOURT RECORDS";1709393872;1709394117;"https://music.apple.com/fr/album/forever/1562662014?i=1562662732&uo=4";"https://open.spotify.com/track/6MTrWdvCngNaJMoujmcAn5";"https://www.deezer.com/track/1340885902"
"The Sugar Shoppe";"Hurdy gurdy songs";"Skip-a-long Sam";1968;"ACE";1709394111;1709394290;;;
"The Surfaris";"BOF / More dirty dancing";"Wipeout";1963;"RCA";1709394288;1709394445;;;"https://www.deezer.com/track/10967296"
"Juniore";"Ouh là là";"Panique";2017;"A+LSO / SONY MUSIC";1709394442;1709394654;"https://music.apple.com/fr/album/panique/1199211398?i=1199211669&uo=4";"https://open.spotify.com/track/48n0Or9AmRA0uEeyX8Ycuc";
"Faye Webster";"Underdressed at the symphony";"Wanna quit all the time";2024;"SECRETLY CANADIAN";1709394653;1709394926;;"https://open.spotify.com/track/3w3seawXfQGat9yH2B8Tge";
"Pink Martini";"Sympathique";"Andalucia";1998;"NAIVE";1709394925;1709395140;;;
"Chano Dominguez & Antonio Lizana";"Estándares";"But not for me";2022;"ALTAFONTE";1709395085;1709395220;;;
"James Booker";"Louisiana gumbo";"African gumbo";2000;;1709395219;1709395380;;;
"The Rolling Stones";"On Air";"The spider and the fly";1965;"BBC";1709395377;1709395570;"https://music.apple.com/fr/album/the-spider-and-the-fly-mono/1440774096?i=1440779858&uo=4";;
"Monty Python";"Sings";"Galaxy song";1983;"VIRGIN";1709395569;1709395729;;;
"Kloe Lang";"Ce que la nuit";"Aimez moi";2023;"COLLECTIF KLOCHE";1709395727;1709395915;;;
"The Bad Plus";"Inevitable western";"Do it again";2014;"OKEH RECORDS";1709395909;1709396201;"https://music.apple.com/fr/album/do-it-again/899775759?i=899777889&uo=4";"https://open.spotify.com/track/426seXAczLVGzyUwmrjMz7";
"Shannon And The Clams";"Year of the spider";"Mary, don't go";2021;"EASY EYE SOUND";1709396142;1709396320;;;
"Belle And Sebastian";"Late developers";"Will i tell you a secret";2023;"MATADOR";1709396313;1709396545;"https://music.apple.com/fr/album/will-i-tell-you-a-secret/1652979276?i=1652979765&uo=4";"https://open.spotify.com/track/3covNeTItdLv0TnFPQhjMz";
"Liam Bailey";"Zero grace";"Disorder starts at home";2024;"BIG CROWN RECORDS";1709396441;1709396719;;"https://open.spotify.com/track/6qbQhkRuNoMXxZFnlbIJ7q";
"Burning Spear";"Garvey's Ghost";"The Ghost (Marcus Garvey) (Album Version)";1976;"IMS";1709396655;1709396888;;;
"O'Jays";"The O'jays greatest hits";"For the love of money";1973;"PHILADELPHIA INTERNATIONAL RECORDS";1709396886;1709397108;;;
"Dina Ogon";"Oas";"Mellan slagen";2023;"PLAYGROUND MUSIC";1709397105;1709397360;"https://music.apple.com/fr/album/mellan-slagen/1648994528?i=1648994958&uo=4";"https://open.spotify.com/track/3F4qzBqhf0FxDKvsmXWovT";"https://www.deezer.com/track/1950218887"
"Dora Morelenbaum";"Vento de beirada";"Vento de beirada";2023;"MR BONGO";1709397349;1709397529;"https://music.apple.com/fr/album/vento-de-beirada/1676350634?i=1676351022&uo=4";"https://open.spotify.com/track/0NfywRy3IktpHzGMG9Nvo2";
"Albrecht Mayer (Chef d'orchestre)";"Tesori d'Italia";"Concerto pour hautbois en la min : 3. Allegro";2017;"DGG";1709397523;1709397650;;;
"Charlotte Gainsbourg";"5:55";"Tel que tu es";2006;"BECAUSE";1709397643;1709397833;"https://music.apple.com/fr/album/tel-que-tu-es/253293415?i=253296501&uo=4";;
"Loving";"Any light";"On my way to you";2024;"LAST GANG RECORDS / MNRK";1709397827;1709398043;"https://music.apple.com/fr/album/on-my-way-to-you/1715079935?i=1715079940&uo=4";"https://open.spotify.com/track/2H3pltg2c88NxngyUThVkV";"https://www.deezer.com/track/2528195061"
"Musical Youth";"The best of";"Pass the dutchie";1982;"MCA RECORDS";1709398041;1709398239;"https://music.apple.com/fr/album/pass-the-dutchie-12-version/1643890621?i=1643890629&uo=4";"https://open.spotify.com/track/4qsHN0A1uiS4stUbDjlUbe";"https://www.deezer.com/track/2234298"
"El Michels Affair";"Fallin' off the reel III";"Red rooster";2010;"TRUTH & SOUL";1709398236;1709398384;;;
"Bloom Bat";"Honeist weirdo";"Holes in my shoes";2024;"AUTOPRODUCTION";1709398382;1709398617;;"https://open.spotify.com/track/5rBQIQDLKl4CNdEBMCO3sG";
"Radiohead";"The king of limbs";"Separator";2011;"TICKERTAPE";1709398615;1709398932;"https://music.apple.com/fr/album/separator/1109714965?i=1109715243&uo=4";"https://open.spotify.com/track/2fV57qob1dYMJKEfTwHOt1";
"Fai Baba";"Veränderet";"Alles was Du dir vorstellsch";2022;"A TREE IN A FIELD RECORDS";1709398928;1709399102;;;
"Naim Amor And John Convertino";"The western suite and siesta songs";"Tucson, Paris";2016;"LM DUPLICATION";1709399099;1709399297;;;
"Andrea Laszlo De Simone";"Il regno animale (radio edit)";"Il regno animale (radio edit)";2023;"EKLEROSHOCK / VIRGIN MUSIC FRANCE";1709399291;1709399508;;;
"Lass";"Bumaye";"De Du Tago";2022;"WAGRAM";1709399506;1709399691;;"https://open.spotify.com/track/2AwiFoaB0lHRqFC7lAPm79";
"Mouloudji";""""" 36 grands succès """"";"L'amour, l'amour, l'amour";1963;"VOGUE";1709399690;1709399868;"https://music.apple.com/fr/album/lamour-lamour-lamour/293778164?i=293778171&uo=4";;
"Arif Mirbaghi";"Gestures of light";"Gestures of light";2023;"QAME FERAQ";1709399867;1709400140;"https://music.apple.com/fr/album/gestures-of-light/1666338108?i=1666338117&uo=4";"https://open.spotify.com/track/3p1UYgirGzBKbAQzA0elNX";
"Olivia Dean";"Messy";"Messy";2023;"VIRGIN RECORDS / UNIVERSAL";1709400138;1709400358;"https://music.apple.com/fr/album/messy/1676252821?i=1676253110&uo=4";"https://open.spotify.com/track/2iq1qD2ifqpYS5J2I35u7h";
"Papooz";"Resonate";"Don't you think it'd be nice ?";2024;"HALF AWAKE";1709400358;1709400546;;"https://open.spotify.com/track/4oqeWlr8SGNM8QMrFeYUDc";"https://www.deezer.com/track/2495330971"
"Shir Frum";"I’m a lover";"I'm a lover";2023;"RAW TAPES";1709400540;1709400742;;;"https://www.deezer.com/track/2578243432"
"Okvsho";"A place between us";"Between us";2024;"CURRENT MOVES";1709400740;1709400912;;"https://open.spotify.com/track/4JBGyhuBeXcUsJUmMvnIqy";
"Wysteria";"Alone With People";"Alone with people";2023;"ICI D'AILLEURS";1709400911;1709401101;;;
"Camelia Jordana";"Dans la peau";"Madi";2014;"SONY";1709401099;1709401327;"https://music.apple.com/fr/album/madi/902340973?i=902341063&uo=4";"https://open.spotify.com/track/2j37LTOI2izmxjtiOOrQk9";
"Ana Mazzotti";"Ninguém vai me segurar";"Feel like making love";1974;"FAR OUT RECORDINGS";1709401319;1709401554;"https://music.apple.com/fr/album/feel-like-making-love/1568838590?i=1568838599&uo=4";"https://open.spotify.com/track/7s195d7fCSpbn7uNndfDFb";
"Azymuth";"Butterfly";"Triagem";2008;"FAROUT";1709401547;1709401766;;"https://open.spotify.com/track/3OW8pYSa0GAV9kGKF7Sqal";"https://www.deezer.com/track/108476288"
"Automatic";"Excess";"Realms";2022;"STONES THROW RECORDS";1709401768;1709401999;"https://music.apple.com/fr/album/realms/1607040683?i=1607041151&uo=4";"https://open.spotify.com/track/3ovXkkY7Bt2E2mgiQmRTE0";
"Peter Von Poehl";"Going to where the tea trees are";"A broken skeleton key";2006;"TOT OU TARD";1709401997;1709402183;"https://music.apple.com/fr/album/a-broken-skeleton-key/1449271647?i=1449271653&uo=4";"https://open.spotify.com/track/6a8lzQLKH72e5Jbg6Cm8XQ";"https://www.deezer.com/track/616499152"
"Sage";"In between (ep)";"In Between";2014;"GREEN MUSIC";1709402183;1709402399;"https://music.apple.com/fr/album/in-between/1441524895?i=1441524897&uo=4";"https://open.spotify.com/track/57cZK7OgZgFr2ISsVE308s";
