"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"Jeroboam";"Brexit funk / Peckham night";"Peckham night";2024;"CHUWANAGA";1728643541;1728643939;"https://open.spotify.com/track/0P7QMtGigoNLQRwBdLnvkP";;"https://music.apple.com/fr/album/peckham-night/1762595590?i=1762595832&uo=4"
"Roy Hargrove";"Earfood";"Divine";2008;"EMARCY";1728643933;1728644242;"https://open.spotify.com/track/49ocX9rTeCxuIZSUaeeRqZ";;"https://music.apple.com/fr/album/divine/1443168380?i=1443169099&uo=4"
"Chet Baker";"The vibe/Ultimate rare grooves series / Vol5";"So che ti perdero";1962;"RCA VICTOR";1728644158;1728644410;"https://open.spotify.com/track/42EWdP6C0GcrxqwhyUiqrv";;"https://music.apple.com/fr/album/so-che-ti-perder%C3%B2-bonus-track/256082134?i=256082999&uo=4"
"Mirella Freni";"Madame Butterfly (intégrale)";"Madame Butterfly : Vieni amor mio (Acte I) Pinkerton Butterfly";1974;"Decca";1728644410;1728644581;;;
"Stringtronics";"Barry 7's connectors";"Dawn mists";1972;"LO RECORDING";1728644580;1728644788;;;
"Damu The Fudgemunk";"Conversation peace";"Enchanted spirits (feat. Insight)";2021;"DEF PRESSE EDITIONS";1728644786;1728644947;;;
"Troublemakers";"Doubts & convictions";"Get misunderstood";2001;"PIAS";1728644946;1728645194;;"https://www.deezer.com/track/562341302";
"Pure Essence";"Chrome Children";"Third rock";2006;"STONES THROW RECORDS";1728645188;1728645428;"https://open.spotify.com/track/1AoopDjrB8fPbA5fC7HA2X";;"https://music.apple.com/fr/album/third-rock/199054833?i=199061963&uo=4"
"Bloom Bat";"Honeist weirdo";"Odd friends";2024;"AUTOPRODUCTION";1728645424;1728645574;"https://open.spotify.com/track/4MWJzo57x1QoGCJOjfVfYS";"https://www.deezer.com/track/2608379672";
"Melike Sahin";"Canin Beni Çekt";"Canin Beni Çekti";2024;"";1728645572;1728645764;"https://open.spotify.com/track/6xTi66mobAdZcKR3SMyygD";;"https://music.apple.com/fr/album/can%C4%B1n-beni-%C3%A7ekti/1762639518?i=1762639943&uo=4"
"Sevil And Ayla";"Turkish freakout / Psycho-folk singles 1969-1980";"Bebek";1974;"BOUZOUK";1728645760;1728646006;;;
"Led Zeppelin";"Led Zeppelin II";"Whole lotta love";1969;"ATLANTIC";1728646000;1728646330;;;"https://music.apple.com/fr/album/whole-lotta-love/580708374?i=580708471&uo=4"
"Daniel Villarreal";"Panamá 77";"Cali colors";2022;"INTERNATIONAL ANTHEM";1728646326;1728646666;"https://open.spotify.com/track/1GmVLriMNgip0P2dNbzUWs";;"https://music.apple.com/fr/album/cali-colors/1611242541?i=1611242676&uo=4"
"Trentemoller";"Dreamweaver";"Nightfall";2024;"IN MY ROOM";1728646661;1728646973;"https://open.spotify.com/track/7hBx1k8HycgY4xUBSW8Tw8";;
"O'O";"Songs of wishes and bones";"L’e dans l’o";2024;"INFINE";1728646969;1728647160;;"https://www.deezer.com/track/2896143531";"https://music.apple.com/fr/album/le-dans-lo/1758127562?i=1758128419&uo=4"
"Rone";"BOF / Les olympiades";"Paris 13th";2021;"INFINE";1728647160;1728647305;"https://open.spotify.com/track/75LHuyZbw4vqe5LbhqiTK5";"https://www.deezer.com/track/1522158992";"https://music.apple.com/fr/album/paris-13th/1590350485?i=1590350694&uo=4"
"Jimmy Scott";"The source";"I wish I knew (feat. Cissy Houston)";1970;"ATLANTIC";1728647300;1728647561;;;
"Henri Salvador";"Salvador jazze!";"Petite fleur";1959;"BARCLAY";1728647558;1728647719;;;"https://music.apple.com/fr/album/petite-fleur/353652962?i=353653080&uo=4"
"Tindersticks";"Soft tissue";"Turned my back";2024;"CITY SLANG";1728647719;1728648094;"https://open.spotify.com/track/5vQlT1ytKtBrPYnU0WYWxS";"https://www.deezer.com/track/2812495562";
"The Ironsides";"Changing light";"A return from ashes";2023;"COLEMINE RECORDS";1728648087;1728648283;;;"https://music.apple.com/fr/album/a-return-from-ashes/1666931221?i=1666932483&uo=4"
"Gordon Lightfoot";"Cold on the shoulder";"Cold on the shoulder";1975;"REPRISE RECORDS";1728648281;1728648459;"https://open.spotify.com/track/5SQitjJKnNQwja2LMNnGg3";;"https://music.apple.com/fr/album/cold-on-the-shoulder/362088968?i=362089067&uo=4"
"Clara Nunes";"Clara Nunes";"Morrendo verso Em verso";1971;"EMI";1728648456;1728648602;;;"https://music.apple.com/fr/album/morrendo-verso-em-verso/1442248898?i=1442250221&uo=4"
"Solak";"Different timing";"Different timing";2024;"CAPITANE RECORDS";1728648601;1728648834;"https://open.spotify.com/track/2Wtpn8rD7mTqLjaK3xaY1E";"https://www.deezer.com/track/2970196411";"https://music.apple.com/fr/album/different-timing/1765600750?i=1765601150&uo=4"
"Frunk29";"Sequentia";"My seven-string guitar";2024;"NOT NOT FUN";1728648831;1728648987;"https://open.spotify.com/track/5SpJlnosJ0YvvAi4zWzC0n";;"https://music.apple.com/fr/album/my-seven-string-guitar/1714979177?i=1714979178&uo=4"
"Domenique Dumont";"Miniatures de auto rhythm";"Sans cesse, mon chéri";2018;"ANTINOTE";1728648979;1728649224;"https://open.spotify.com/track/2Nq8gEPSjszcePWB7hS1zb";;"https://music.apple.com/fr/album/sans-cesse-mon-ch%C3%A9ri/1436506494?i=1436506509&uo=4"
"The Lahaar";"The Lahaar";"Work work work";2023;"SOUNDWAY RECORDS";1728649217;1728649476;"https://open.spotify.com/track/4bLuJEia3o8DRYSBHd74FD";;"https://music.apple.com/fr/album/work-work-work/1669504217?i=1669504245&uo=4"
"UB40";"Signing off";"Food for thought";1980;"VIRGIN";1728649475;1728649725;"https://open.spotify.com/track/5YkkeIiErNf2ckvMxmT5RT";;"https://music.apple.com/fr/album/food-for-thought/724633277?i=724634276&uo=4"
"Roland Kovac";"King size";"Good old Sherlock";1974;"SELECTED SOUND";1728649713;1728649870;"https://open.spotify.com/track/7fjzgniSdYJUVdK3DYLgu5";;"https://music.apple.com/fr/album/good-old-sherlock/1544855361?i=1544856242&uo=4"
"Tom Jones";"What's new pussycat?";"Memphis tennessee";1965;"RYKO";1728649869;1728650028;;;
"Eddy Mitchell";"Tout Eddy  ou presque - 1965 - 1970";"Otis";1969;"POLYDOR";1728650024;1728650161;;;"https://music.apple.com/fr/album/otis/1442588885?i=1442590387&uo=4"
"Nick Waterhouse";"Holly";"It no.3";2014;"BECAUSE";1728650160;1728650340;;;
"Kiefer";"Bridges";"Cute";2019;"STONES THROW";1728650339;1728650491;"https://open.spotify.com/track/3nh9OTrOYdZxbTARqNizVD";"https://www.deezer.com/track/625190052";"https://music.apple.com/fr/album/cute/1450339222?i=1450339441&uo=4"
"Billie Eilish";"Lost cause";"Lost cause";2021;"DARKROOM";1728650485;1728650693;"https://open.spotify.com/track/4191RXFPa7Ge9XkA4cWlna";"https://www.deezer.com/track/1449740502";"https://music.apple.com/fr/album/lost-cause/1564530719?i=1564530954&uo=4"
"Orion Sun";"Orion";"These days";2024;"MOM+POP";1728650692;1728650885;"https://open.spotify.com/track/7fW6Jfqg76CabIAjr437at";;
"Gotts Street Park";"On the inside";"Strawberry dream";2023;"BLUE FLOWERS MUSIC";1728650881;1728651122;"https://open.spotify.com/track/2LUh9D8yjdXwZvmXcTf3ca";;"https://music.apple.com/fr/album/strawberry-dream/1687137533?i=1687138943&uo=4"
"Wallace Collection";"Daydream";"Daydream";1969;"EMI";1728651117;1728651414;"https://open.spotify.com/track/6nS5KDw4yXhzNqUbNmipWu";;
"Massive Attack";"Blue lines";"Lately";1991;"WBRCD";1728651406;1728651670;;;
"David Bressat Trio";"French connection";"Alexandrie Alexandra";2008;"DAVID BRESSAT TRIO";1728651664;1728651903;;;
"Xavier";"Sprayed love";"Amy";2019;"UPTON PARK / AT(H)OME";1728651902;1728652142;"https://open.spotify.com/track/58nBf3Es5jiovdaOr3VbHZ";;
"Donna Blue";"Into the realm of love";"In blue";2024;"SNOWSTAR RECORDS";1728652139;1728652352;"https://open.spotify.com/track/3kOTtM7YQfMpx4apjYaA6o";;"https://music.apple.com/fr/album/in-blue/1727743453?i=1727743770&uo=4"
"Mieke Miami";"Birdland";"The tiger and the snake";2024;"SONAR KOLLEKTIV";1728652350;1728652582;"https://open.spotify.com/track/1cwVRH9ktSRoGmHnDRplFe";;"https://music.apple.com/fr/album/the-tiger-and-the-snake/1742749583?i=1742749596&uo=4"
"Or Kantor";"Sarda sarda";"Laylat hamra";2024;"ANOVA MUSIC";1728652579;1728652799;"https://open.spotify.com/track/6r5UCzlJ6suduev8TiGibs";;
"L'Affaire Louis Trio";"Mobilis in mobile";"Mobilis In Mobile";1993;"BARCLAY";1728652796;1728653070;;;
"Loving";"Any light";"Ask directions";2024;"LAST GANG RECORDS / MNRK";1728653052;1728653190;"https://open.spotify.com/track/6rj9TNM1Av2qz4owW5QtRp";;"https://music.apple.com/fr/album/ask-directions/1715079935?i=1715079943&uo=4"
"Benny Sings";"Rolled up (feat.Mac DeMarco)";"Rolled up (feat.Mac DeMarco)";2020;"STONES THROW";1728653188;1728653368;;;
"Iiro Rantala";"Veneziana";"Monteverdi and his ideas";2023;"ACT MUSIC";1728653366;1728653595;;;
"Amy Winehouse";"Back to black";"Wake Up Alone";2007;"ISLAND";1728653575;1728653795;;;"https://music.apple.com/fr/album/wake-up-alone-live-from-shepherds-bush-empire-london-2007/1553331344?i=1553331353&uo=4"
"Marvin Gaye";"A collection of various interpretations of Sunny part 2";"Sunny";1966;"TROCADERO";1728653793;1728653963;;;
"Charlotte Planchou";"Le carillon";"Tin Tin Por Tin Tin";2024;"QUAI SON RECORDS";1728653960;1728654173;"https://open.spotify.com/track/7zE3mCbI8BTLqHeUVrX7GK";;
"Saigon Soul Revival";"Ai that long yeu ai";"Ai that long yeu ai (Instrumental)";2024;"SAIGON SUPERSOUND";1728654173;1728654412;;"https://www.deezer.com/track/2874979182";
"The Soul Seeders";"Honey";"Someone else's door";2024;"LOVEMEDO RECORDS";1728654409;1728654583;"https://open.spotify.com/track/3hA56EKHfaqirA38kzzriE";;
"Santpoort";"Maybe not tomorrow";"In my dreams (feat. Jonti)";2024;"FRIENDS OF FRIENDS";1728654580;1728654735;;;
"Syka James";"Ondes";"Aline";2023;"MURMURE PUBLISHING";1728654731;1728654943;"https://open.spotify.com/track/4xgiI30Md5xC4OMNpHreIs";;"https://music.apple.com/fr/album/aline/1681077129?i=1681077801&uo=4"
"Metronomy";"Love letters";"Love letters";2014;"BECAUSE";1728654941;1728655253;"https://open.spotify.com/track/6bW7mUdEV4jWxmdxcj8X3k";;
"Molly Lewis";"On the lips";"Crushed velvet";2024;"JAGJAGUWAR";1728655247;1728655438;"https://open.spotify.com/track/0ot8VA36fmxBlIqa5xbnf7";;
"Céu";"Um gosto de sol";"Pode esperar";2021;"WARNER";1728655436;1728655650;"https://open.spotify.com/track/76zAqNO6ROXpC9X3Himk9e";"https://www.deezer.com/track/1542005932";"https://music.apple.com/fr/album/pode-esperar/1593478931?i=1593479330&uo=4"
"Dekker";"Slow reveal : Chapter one";"The love";2020;"B DEKKER RECORDS / WAGRAM STORIES";1728655648;1728655803;"https://open.spotify.com/track/1WWF1IGjA7VjAFjnpaNoRI";;"https://music.apple.com/fr/album/the-love/1538598803?i=1538598804&uo=4"
"Katie Melua";"La musique de Paris derniere /Vol.5";"On the road again";2005;"NAIVE";1728655802;1728656066;"https://open.spotify.com/track/4ax7I2KCjheWR41EA55U9z";"https://www.deezer.com/track/131200674";"https://music.apple.com/fr/album/on-the-road-again/292453099?i=292453174&uo=4"
"Imagho";"Meandres";"Meandres";2013;"WE ARE UNIQUE RECORDS";1728656065;1728656243;"https://open.spotify.com/track/1q63n2Krxh0Rln50WfW2Rp";;"https://music.apple.com/fr/album/meandres/704046784?i=704046923&uo=4"
"Bill Withers";"Folky & Funky";"Better of dead";1971;"";1728656238;1728656372;;;
"Jungle";"Volcano";"Back on 74";2023;"CAIOLA RECORDS";1728656370;1728656575;"https://open.spotify.com/track/19kHhX6f6EfLU7rcO3RqjO";"https://www.deezer.com/track/2181330357";"https://music.apple.com/fr/album/back-on-74/1676151993?i=1676152328&uo=4"
"Peter Ivers";"Becoming Peter Ivers";"I've seen your face";2019;"RVNG INTL.";1728656538;1728656642;"https://open.spotify.com/track/1Ftl7AyLvI6mRx71didZqw";;"https://music.apple.com/fr/album/ive-seen-your-face/1477068901?i=1477068913&uo=4"
"Calexico";"Hot rail";"Muleta";2000;"LABELS/VIRGI";1728656641;1728656852;"https://open.spotify.com/track/00MZ8ng2BiTPAjojLcufNh";;
"Nxworries";"Why lawd";"Distractions";2024;"STONES THROW";1728656851;1728656960;"https://open.spotify.com/track/4k8AO5jk774WA6mg9YCxSG";;"https://music.apple.com/fr/album/distractions/1739842642?i=1739842885&uo=4"
"Barbara Lewis";"The many grooves of Barbara Lewis (Remastered 2023)";"Windmills of your mind";1969;"CRAFT RECORDINGS";1728656958;1728657192;;;"https://music.apple.com/fr/album/windmills-of-your-mind/1468025615?i=1468025618&uo=4"
"Joan As Police Woman";"Lemons, limes and orchids";"Long for ruin";2024;"PIAS";1728657188;1728657418;"https://open.spotify.com/track/2nYITksEPVhhI00Xf9wn81";"https://www.deezer.com/track/2814477712";
"Frank Rabeyrolles";"Boat songs";"Saddest";2022;"WOOL RECORDING";1728657416;1728657546;"https://open.spotify.com/track/2XK9WTyoruU1icHy2w9DrR";;"https://music.apple.com/fr/album/saddest/1649232448?i=1649232633&uo=4"
"David Walters";"Bow down";"No one";2022;"HEAVENLY SWEETNESS";1728657540;1728657781;"https://open.spotify.com/track/6zJqTz18WZNbnZ2NWIuPLL";;"https://music.apple.com/fr/album/no-one/1626994853?i=1626995556&uo=4"
"Ra Ra Riot";"Superbloom";"Bad to worse";2019;"RA RA RIOT";1728657779;1728658036;"https://open.spotify.com/track/4nxz8xCp2BFPdZLqKNyUN8";;"https://music.apple.com/fr/album/bad-to-worse/1455151599?i=1455151602&uo=4"
"Voyou";"Des confettis en désordre";"Les humains";2020;"ENTREPRISE";1728658031;1728658249;"https://open.spotify.com/track/3EHRhc0anxEOpM65NrL1Di";"https://www.deezer.com/track/863672662";"https://music.apple.com/fr/album/les-humains/1496979727?i=1496979728&uo=4"
"Mocky";"A day at united";"Sweet beat";2018;"HEAVY SHEET PRODUCTIONS";1728658247;1728658493;"https://open.spotify.com/track/2F81CiIM1qosL4EbFaWuFg";;
"Wilson Pickett";"The exciting Wilson Pickett";"Something you got";1966;"ATLANTIC";1728658470;1728658642;"https://open.spotify.com/track/1aykpQ3QYytGydJxP7qyVn";;"https://music.apple.com/fr/album/something-you-got/281713749?i=281713764&uo=4"
"Norah Jones";"Chasing pirates";"Chasing Pirates";2009;"BLUE NOTE";1728658640;1728658798;"https://open.spotify.com/track/0oUXLtYiOsbAePn0CQsfI4";;"https://music.apple.com/fr/album/chasing-pirates/716120357?i=716120910&uo=4"
"Mulatu Astatke";"Ethiopie/Very best of Ethiopiques";"Yèkèmo sèw";1974;"MANTECA";1728658796;1728659048;;;
"Dos Santos";"Logos";"(you are) my revolution";2018;"INTERNATIONAL ANTHEM";1728658801;1728659052;"https://open.spotify.com/track/3kk9AsJZwczkNrGjULxzKX";;"https://music.apple.com/fr/album/you-are-my-revolution/1464507004?i=1464507139&uo=4"
"Baby's Berserk";"Baby's berserk";"Rum 'n' kola";2023;"TOY TONICS";1728659296;1728659532;"https://open.spotify.com/track/0cVGsEzyfUvkG2UHpvukCL";;"https://music.apple.com/fr/album/rum-n-kola/1683116208?i=1683116212&uo=4"
"Professor Longhair";"Mardi Gras in Baton Rouge";"Rum and Coca-cola";1991;"RHINO RECORDS";1728659528;1728659708;;"https://www.deezer.com/track/1454346572";"https://music.apple.com/fr/album/rum-and-coca-cola/1566507649?i=1566507963&uo=4"
"Christophe Miossec";"Boire";"Non non non non (je ne suis plus saoûl)";1995;"PIAS";1728659613;1728659852;;;
"Sergio Mendes";"Timeless";"Yes, yes y'all";2006;"FANTASY";1728659848;1728660155;"https://open.spotify.com/track/5SWurmaQxUd7nDF86KoqKD";;
"Dar Disku";"Dar Disku";"Baar baar (feat. Asha Puthli)";2024;"SOUNDWAY RECORDS";1728660153;1728660419;;;
"Dub Shepherds";"Strike out series #2";"Fever dub";2022;"BAT RECORDS";1728660417;1728660755;"https://open.spotify.com/track/5JWhdFhRu9sYzTofhpeIG6";;"https://music.apple.com/fr/album/fever-dub/1651913329?i=1651913336&uo=4"
"The Police";"Police / Best of";"So lonely";1978;"A&M";1728660753;1728661039;"https://open.spotify.com/track/2wnsBaxrmkthIFAm6vqCuX";"https://www.deezer.com/track/2525878";
"Corridor";"Mimi";"Porte ouverte";2024;"SUB POP RECORDS";1728661032;1728661276;"https://open.spotify.com/track/3gltLuqLwzi4Bcc6PE3tKM";"https://www.deezer.com/track/2586934722";
"Mary Halvorson Quartet";"Paimon / Book of angels / Vol. 32";"Verchiel";2017;"TZADIK";1728661275;1728661578;"https://open.spotify.com/track/1xg8wvfLysSLZwyTgF40Dy";;"https://music.apple.com/fr/album/verchiel/1297030656?i=1297031000&uo=4"
"Chavela Vargas";"Buenos dias amor";"Ojos tristes";1962;"MILAN";1728661574;1728661761;;"https://www.deezer.com/track/1679647327";
"Devendra Banhart";"Nino rojo";"Ay mama";2004;"YOUNG GOD RECORDS";1728661759;1728661937;"https://open.spotify.com/track/5GSl3iD7LCP4f2pnLItMrO";;"https://music.apple.com/fr/album/ay-mama/1450117011?i=1450117014&uo=4"
"Yang Xuefei";"Jean Sébastien Bach : Concertos et arrangements";"Suite n°3 en Ré Maj BWV 1068 : Aria - réduction pour guitare acoustique";2012;"EMI CLASSICS";1728661935;1728662176;;;
"Terry Callier";"What Color Is Love";"I'd rather be with you";1972;"GRT";1728662170;1728662567;;"https://www.deezer.com/track/930694";
"Laurent Bardainne & Tigre D’eau Douce";"Eden Beach Club";"Globules rouges (feat Pupajim)";2024;"";1728662566;1728662783;;;
"Kahil El Zabar";"Kahil El'Zabar's America the beautiful";"How can we mend a broken heart";2020;"SPIRITMUSE";1728662780;1728663027;;;
"Jose Carlos Schwarz & Le Cobiana Djazz";"Lua ki di nos";"Pena di galiña";1972;"HOT MULE RECORDS";1728663025;1728663287;;;
"Ronnie Walker";"Someday";"Really really love you";1967;"PHILLY ARCHIVES";1728663285;1728663462;;"https://www.deezer.com/track/1856104";
"Earl Sweatshirt & The Alchemist";"Voir dire";"Geb";2023;"WARNER RECORDS";1728663460;1728663621;;;
"Thomas Newman";"BOF / Elémentaire";"Elémentaire : Across the ocean";2023;"WALT DISNEY RECORDS";1728663621;1728663835;;;
"Mustafa";"Dunya";"Old life";2024;"JAGJAGUWAR";1728663832;1728664010;"https://open.spotify.com/track/3BD4ZDUq708TM0U3vbN0Oc";"https://www.deezer.com/track/2805646452";
"Joni Mitchell";"Blue";"All I want";1971;"REPRISE";1728664008;1728664220;"https://open.spotify.com/track/7jeSFewaQLq8t2x8OZFQxZ";"https://www.deezer.com/track/2607667";"https://music.apple.com/fr/album/all-i-want/887497?i=887462&uo=4"
"Avi Avital";"Avi Avital interprète Antonio Vivaldi à la Mandoline";"Concerto en Ut Maj P 134 RV 425 : Allegro - pour mandoline cordes et basse continue";2015;"DGG (DEUTSCHE GRAMMOPHON)";1728664217;1728664382;;;
"R.E.M.";"Out of time";"Losing my religion";1991;"W BROS";1728664376;1728664642;"https://open.spotify.com/track/31AOj9sFz2gM0O3hMARRBx";"https://www.deezer.com/track/136334560";"https://music.apple.com/fr/album/losing-my-religion/1440945025?i=1440945283&uo=4"
"Burning Spear";"Hail H.I.M.";"Jah a Guh Raid";1980;"HEARTBEAT";1728664640;1728664971;;;
"Alain Bashung";"L'homme à la tête de chou";"Marilou reggae";2011;"BARCLAYS";1728664963;1728665118;"https://open.spotify.com/track/1yXyBacJ5LnGMQAlnX3DFC";"https://www.deezer.com/track/14113813";
"Huw Marc Bennett";"Days like now";"Golau hardd";2023;"ALBERT'S FAVOURITES";1728665118;1728665409;"https://open.spotify.com/track/6lGfXDm9ymAqsU2XkjZBb0";;"https://music.apple.com/fr/album/golau-hardd/1683552513?i=1683552967&uo=4"
"Faye Webster";"I know I'm funny haha";"Better distractions";2021;"SECRETLY CANADIAN";1728665258;1728665506;"https://open.spotify.com/track/3CmcswzHOACDjooV1KLULN";"https://www.deezer.com/track/1307111162";
"Al-Dos Band";"Doing our thing with pride";"Don't come smiling back";1976;"KALITA RECORDS";1728665502;1728665776;;"https://www.deezer.com/track/1327892612";
"Peter Cat Recording Co";"Beta";"A beautiful life";2024;"MUDDY WATER RECORDS";1728665769;1728665994;;;
"David Bowie";"Aladdin sane (40th anniversary edition)";"Lady grinning soul";1973;"EMI";1728666242;1728666473;;;
"Bojan Z";"David Bowie in Jazz";"Ashes to ashes";2020;"WAGRAM MUSIC";1728666462;1728666746;;;
"PJ Harvey";"All about Eve";"The Sandman (Demo)";2019;"LAKESHORE RECORDS";1728666743;1728666863;;;"https://music.apple.com/fr/album/the-sandman-demo/1479170911?i=1479170925&uo=4"
"Cat Power";"The greatest";"The greatest";2006;"MATADOR";1728666861;1728667062;"https://open.spotify.com/track/0OVXLPJPDCFn1IV6bFxY1N";"https://www.deezer.com/track/945521";
"Brad Mehldau";"Largo";"Paranoid android";2002;"WARNER";1728667059;1728667468;"https://open.spotify.com/track/2sowiwuhxt4nLIWP6vWJOa";"https://www.deezer.com/track/781944";
"Radiohead";"OK Computer";"Lucky";1997;"PARLOPHONE";1728667464;1728667699;"https://open.spotify.com/track/14xj58ZexBaEaHARb11Cqs";;
"Francois And The Atlas Mountains";"E volo love";"Cherchant des ponts";2011;"DOMINO";1728667696;1728667904;;;
"Paul Desmond";"Glad to be unhappy";"A taste of honey";1965;"BMG";1728667900;1728668168;"https://open.spotify.com/track/5mgod2DVJEZI145AS8vQJ2";;
"Nick Cave";"No more shall we part";"Gates to the garden";2001;"LABELS";1728668165;1728668411;;;
"Eydis Evensen";"Bylur";"Wandering I";2021;"SONY / XXIM";1728668408;1728668682;"https://open.spotify.com/track/1cSo3ZuaUCMsTrDnGdsV29";"https://www.deezer.com/track/1287158122";
"Niagara";"Religion";"Pendant que les champs brûlent";1990;"POLD";1728668679;1728668919;;;
"Sound Directions";"The funky side of life";"Fourty days";2005;"STONES THROW RECORDS";1728668917;1728669182;"https://open.spotify.com/track/52HjuJBaZL1FngT0zE7nTu";;"https://music.apple.com/fr/album/fourty-days/79766329?i=79766147&uo=4"
"Arcade Fire";"We";"Age of anxiety II (rabbit hole)";2022;"19439971222";1728669180;1728669605;"https://open.spotify.com/track/2z0nkZLzKp1IbZzdQCaD6Z";;
"BOB SINCLAR";"";"ULTIMATE FUNK (TFE EDIT)";1998;"";1728669615;1728669964;;;
"Prince";"The hits & b-sides";"Erotic city";1993;"WARNER BROS";1728669959;1728670193;"https://open.spotify.com/track/0OfWbtiZ3fHd64VmpCSj7g";"https://www.deezer.com/track/3612834";
"Kobayashi Izumi";"Choice cuts 1978-1983";"Crazy love";2024;"TIME CAPSULE";1728670187;1728670448;;;
"Elton John";"Greatest hits, volume 2";"Don't go breaking my heart";1976;"CARRERE";1728670446;1728670705;;;
"John Beltran";"Serendipia : Remix";"Suenos soleados (Melodiesinfonie remix)";2024;"OATH";1728670703;1728670947;;;
"Housepainters";"Leave the hall";"Leave the hall";2024;"MAGNETRON MUSIC";1728670947;1728671194;"https://open.spotify.com/track/0IwtKEUFyUIWTpOT8OF6at";"https://www.deezer.com/track/2933549691";
"Nickodemus";"Sun people";"Calle sol (feat. Hector """"Tempo"""" Alomar & The Candela Allstars)";2009;"ESL MUSIC";1728671124;1728671276;;;
"Esa";"Compilation / Nouvelle ambiance/Paris-Brazzaville-Kinshasa-Douala-Abidjan";"A muto";1987;"NOUVELLE AMBIANCE";1728671193;1728671615;;"https://www.deezer.com/track/2894099891";
"Lekan Babalola";"Gilles Peterson in Africa";"Aso Kere (IG Culture Mix)";2024;"ETHER RECORDS";1728671605;1728671922;;;
"Seiji";"Seiji 1-5";"Weedkiller";2010;"SEIJIMUSIC";1728671921;1728672217;"https://open.spotify.com/track/3OapMTq0fdKLbRmqDDLY8d";"https://www.deezer.com/track/7645657";"https://music.apple.com/fr/album/weedkiller/392176827?i=392176830&uo=4"
"War";"Anthology 1970-1994";"Galaxy";1977;"AVENUE RECORDS";1728672202;1728672517;"https://open.spotify.com/track/1SbA3jg6wqrUcmvSk4Fw7x";"https://www.deezer.com/track/356448081";"https://music.apple.com/fr/album/galaxy/1231974340?i=1231974676&uo=4"
"Ray Don";"The garden of love";"Garden of love";1978;"MALLIGATOR";1728672508;1728672788;;;
"Gecko Turner";"Somebody from badajoz";"Ain't no fun preachin' to the choir";2023;"LOVEMONK RECORDS";1728672774;1728672999;"https://open.spotify.com/track/3QE0cpvmeJ6r8SoMrehBLH";"https://www.deezer.com/track/1981286357";
"Jimmy McGriff";"Good Juice - Hot Hammond & cool organs cockail served by Blue Note";"Where it's at";1965;"BLUE NOTE";1728672992;1728673275;;;
"The Doors";"Break on through";"Break on through (to the other side)";1967;"";1728673274;1728673419;"https://open.spotify.com/track/6ToM0uwxtPKo9CMpbPGYvM";"https://www.deezer.com/track/3614124";"https://music.apple.com/fr/album/break-on-through-to-the-other-side/640047463?i=640047577&uo=4"
