"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"Emile Londonien";"Legacy";"Laziness";2023;"NAIVE";1711452712;1711452922;"https://open.spotify.com/track/4LSlh0fhVnTIJpID4w4I0e";;
"DJ Harrison";"Shades of yesterday";"IGY";2024;"STONES THROW RECORDS";1711452920;1711453249;"https://open.spotify.com/track/6jxAhnyPz2KMikkTabfUvx";"https://www.deezer.com/track/2411231875";"https://music.apple.com/fr/album/igy/1702615891?i=1702616087&uo=4"
"Blundetto & Pupajim";"Tancarville";"Les plages du 22";2024;"LES RYTHMES RUBAN";1711453247;1711453420;;;
"Khruangbin";"Con todo el mundo";"Cómo te quiero";2018;"NIGHT TIME STORIES";1711453418;1711453657;"https://open.spotify.com/track/6y9t7mXJVzBGQG4XhHy8Li";;
"Joan As Police Woman";"Real life";"We don't own it";2006;"PIAS";1711453655;1711453888;;;
"Asta Hiroki";"Entropy";"Entropy";2021;"JALAPENO RECORDS";1711453886;1711454161;"https://open.spotify.com/track/3Wzbs41sQhQQ1WtDbFetOA";;
"Reykjavikurdaetur";"Rvk dtr";"Hæpið";2016;"RVKDTR";1711454146;1711454363;;;
"Bjork";"Family tree";"Mother heroic";2001;"POLYDOR";1711454361;1711454522;"https://open.spotify.com/track/23YGu5HTOt6cI9VdbvDtut";;
"Tour-Maubourg & Ismael Ndir";"Opening theme";"Opening theme";2024;"PONT NEUF RECORDS";1711454521;1711454795;;;
"Sons Of Zoku";"Endless";"Yumi";2024;"AUTO PRODUTION";1711454791;1711455116;"https://open.spotify.com/track/0WyQwQTLYgAvolawQbJu7v";;
"Azita";"Funk, psychedelia and pop frome the iranian pre-revolution generation";"Bi to";2013;"PHARAWAY SOUNDS";1711455114;1711455349;;;
"Teddy Pendergrass";"Teddy Pendergrass";"Be sure";1977;"PHILADELPHIA INTERNATIONAL RECORDS";1711455345;1711455663;"https://open.spotify.com/track/1BwwkQLYfDDKadIS0sZimP";;
"Burt Bacharach";"California groove / Vol.4";"Touch";1981;"WARNER MUSIC FRANCE";1711455657;1711455848;;;
"Faye Webster";"Underdressed at the symphony";"Tttttime";2024;"SECRETLY CANADIAN";1711455777;1711455926;"https://open.spotify.com/track/53xj4nMCGtcFV2kieeI5pk";"https://www.deezer.com/track/2545643631";
"Eric Clapton";"461 ocean boulevard";"Willie and the hand jive";1974;"POLYDOR";1711455925;1711456130;"https://open.spotify.com/track/7aDdRtuCpHGdz7OZFvgbHJ";"https://www.deezer.com/track/920184";
"Eek A Mouse";"Eek-Ology";"Once a virgin";1981;"GREENSLEEVES RECORDS";1711456129;1711456334;;;
"Courcheval";"Courcheval";"Courcheval ! Tu ne m'aimes plus !!!";2022;"UPTON PARK";1711456333;1711456535;"https://open.spotify.com/track/6Ycupe1o6MyyniFISnEpeQ";;
"Neue Grafik";"Level 4";"Sorcier (Hugo LX downbeat rework)";2017;"DOPE INSPIRES DOPE";1711456533;1711456627;;;
"The Pharcyde";"Labcabincalifornia";"Somethin' that means somethin'";1995;"GO-BEAT";1711456626;1711456830;"https://open.spotify.com/track/0zDQvPKS56nrUSa4QNGBe3";;
"Eddie Harris";"Jazz and groove : The funk'n'jazz experience / Vol. 1";"Drunk man";1973;"WEA";1711456828;1711457024;"https://open.spotify.com/track/29Aevn8Np9NYNJuuPFiNZS";;
"Peggy Lee";"Latin ala Lee / Olé ala Lee!";"Wish you were here";1960;"CAPITOL";1711457020;1711457184;"https://open.spotify.com/track/1wbw4HpBrJT9dGW8GW89aD";"https://www.deezer.com/track/93726202";
"Yuriy Mynenko";"Marc André Dalbavie : Sonnets Sextine Cyclus et 3 chansons populaires";"3 chansons populaires : The keel row";2014;"AME SON";1711457180;1711457325;;;
"Joe Hisaishi";"BOF / Mon voisin Totoro";"Mon voisin Totoro : The huge tree in the tsukamori forest";1999;"REPRISE RECORDS";1711457323;1711457456;;;
"Sting";"The dream of the blue turtles";"Russians";1985;"A&M";1711457455;1711457689;"https://open.spotify.com/track/0MBYW7CcBJmsY3HTP05VQg";;
"Alberta";"Conversations";"Un chat un chat";2024;"ALMOST-MUSIQUE";1711457688;1711457915;"https://open.spotify.com/track/09cOs5CtS1mPTwcqb5p1CX";"https://www.deezer.com/track/2628299292";
"Kali Uchis";"Red moon in Venus";"Moonlight";2023;"GEFFEN RECORDS";1711457914;1711458102;"https://open.spotify.com/track/0JmnkIqdlnUzPaf8sqBRs3";;
"Nohelani Cypriano";"Aor global sounds (1977-1982)";"Lihue";1979;"FAVORITE RECORDINGS";1711458101;1711458298;;;
"Cotonete";"Super-vilains";"Barbaros";2019;"HEAVENLY SWEETNESS";1711458295;1711458677;"https://open.spotify.com/track/0dk8lKKkxnlVuU6JrW8ezp";;
"Eko Afrobeat";"Èkó Afrobeat";"Macô";2017;"EKO AFROBEAT";1711458673;1711458910;"https://open.spotify.com/track/2AceQPtnGiy2ZdAyMdbCPe";;
"Criolo";"Espiral de Ilusao";"Boca fofa";2017;"OLOKO RECORDS";1711458909;1711459047;"https://open.spotify.com/track/6M74UV5ChzkEpKirbtyzbk";;
"Feist";"Let it die";"Leisure Suite";2004;"POLYDOR";1711459044;1711459289;"https://open.spotify.com/track/7IEor9fMKyXvn7fj6kKPeR";"https://www.deezer.com/track/2431289";
"Prince Far I";"Heavy manners / Anthology 1977-83";"Hold the fort";1981;"TROJ";1711459288;1711459508;"https://open.spotify.com/track/03v2QTI11iOj2pkcjXmqJe";;
"MAURICE EL MEDIONI";;"MAURICE EL MEDIONI / MA TESTAHALCHI";1996;;1711459507;1711459803;;;
"Alain Bashung";"A perte de vue / Roman photos / Vol.1";"Kimono";1977;"BARCLAY";1711459801;1711460096;;;
"David Bowie";"Young Americans";"Young Americans";1975;"EMI";1711460085;1711460392;;"https://www.deezer.com/track/2277922097";
"Liam Bailey";"Zero grace";"Holding on";2024;"BIG CROWN RECORDS";1711460390;1711460559;"https://open.spotify.com/track/2fYaQWXYdp7Ejvfxsn1xK8";;"https://music.apple.com/fr/album/holding-on/1714807132?i=1714807137&uo=4"
"Freddie King";"Just pickin'";"Just pickin'";1968;"MODERN BLUES";1711460557;1711460685;;;
"Bettye Swann";"Bettye Swann";"Tell It Like It Is";1969;"HONEST JONS RECORDS";1711460683;1711460854;;"https://www.deezer.com/track/3088869";
"John Medeski";"A vision in blakelight";"When the morning stars sang together";2012;"TZADIK";1711460853;1711461177;;;
"Samara Joy";"Linger awhile";"Social call";2022;"VERVE";1711460853;1711461120;"https://open.spotify.com/track/6QuLNEv4D16ECKDysb4Ltn";;
"Gabriel Bacquier";"De la mélodie a l'opérette";"Le premier jour de mai - pour baryton et piano";1962;;1711461175;1711461313;;;
"Linda Lewis";"Say no more";"Hymn";2012;"BIG BREAK RECORDS";1711461313;1711461597;;;
"Bacao Rhythm & Steel Band";"BRSB";"Love for the sake of dub";2024;"BIG CROWN RECORDS";1711461594;1711461766;"https://open.spotify.com/track/0OilOXHMtzPRjp40UbwsfN";;
"Prince";"Originals";"Sex Shooter";1983;"NPG RECORDS";1711461761;1711461946;;;
"Shyguy";"Wait, what. Now ?";"Heard this before";2024;"TRU THOUGHTS";1711461944;1711462135;"https://open.spotify.com/track/2J5CgGcCLdaS21vEpmkYSx";"https://www.deezer.com/track/2524619631";"https://music.apple.com/fr/album/heard-this-before-instrumental/1715031729?i=1715032172&uo=4"
"Woods";"City sun eater in the river of light";"Creature comfort";2016;"WOODSIST RECORDS";1711462133;1711462357;"https://open.spotify.com/track/11AO51800ASpJAGvmNHWfa";;
"Francois De Roubaix";"Bof / Le monde electronique de François de Roubaix";"La scoumoune";1972;"UNIVERSAL";1711462353;1711462500;;;
"Bombes 2 Bal";"Bal indigène";"Je fais la sieste";2007;"TOT OU TARD";1711462497;1711462678;"https://open.spotify.com/track/1Q3ZpKi6jHg2oniZhzz1VB";;
"Horace Andy";"Midnight rocker";"Rock to sleep";2022;"ON-U SOUND";1711462676;1711462857;"https://open.spotify.com/track/27HOrscHM0GTuyW4z9LpKB";;
"Snooze";"Mezzanine de l'Alcazar volume 2";"Snooze for beginners";2001;"PSCHENT";1711462857;1711463111;"https://open.spotify.com/track/7gNCuY4qaQaF5QjkGd0fQH";;
"Bumcello";"The party";"Le grand sommeil";2024;"KOMOS";1711463110;1711463390;"https://open.spotify.com/track/3TFuTynhfnSCNmNHFSFfhY";"https://www.deezer.com/track/2555634372";"https://music.apple.com/fr/album/le-grand-sommeil/1718086560?i=1718086855&uo=4"
"Shirley Bassey";"Bassey : The EMI / UA years 1959-1979";"Light my fire";1970;"EMI";1711463389;1711463594;;;
"Rail Band";"Rail Band";"Marabayasa";1973;"MISSISSIPPI RECORDS";1711463592;1711463911;;;
"Dewolff";"Roux-Ga-Roux";"Stick it to the man";2016;"ELECTROSAURUS";1711463909;1711464170;;;
"Charles Ludig";"BOF / Les vedettes";"Tout schuss";2022;"GAUMONT";1711464164;1711464223;"https://open.spotify.com/track/6UeeAbFkqbNhTmlRqcSeUb";;
"Christophe";"114 Chansons / Collector Vol. 3";"Rock monsieur";1973;"MOTORS";1711464220;1711464372;;;
"Sai Galaxy";"Okere EP";"Hold me tonight (feat. Steve Monite)";2024;"SOUNDWAY RECORDS";1711464370;1711464726;;;
"Motti Rodan";"Atuna";"Open doors";2020;"RAW TAPES RECORDS";1711464724;1711464888;"https://open.spotify.com/track/4Sly9flDLFhnEcxNdn1I18";;
"Karen Geoghegan";"Ermanno Wolf-Ferrari : Oeuvres orchestrales";"Suite-concertino en Fa Maj op 16 : Strimpellata";2009;"CHANDOS";1711464887;1711465015;;;
"The Cast Of Wonka";"BOF / Wonka";"Scrub scrub";2023;"WATERTOWER MUSIC";1711465016;1711465123;"https://open.spotify.com/track/3OrWcKf5zbAJV7wiVfD9Ma";;
"Tom Waits";"Rain Dogs";"Rain dogs";1985;"ISLAND";1711465122;1711465295;;;"https://music.apple.com/fr/album/rain-dogs-2023-remaster/1695046955?i=1695047793&uo=4"
"Screamin Jay Hawkins";"Bof pub / Levi's music";"Heart attack and vine";1994;"VIRGIN";1711465292;1711465554;;;
"Sami Galbi";"Dakchi hani";"Dakchi hani";2023;"BONGO JOE";1711465547;1711465746;"https://open.spotify.com/track/7H05mvBeu3IIKz8ciccyP0";;"https://music.apple.com/fr/album/dakchi-hani/1716897612?i=1716897615&uo=4"
"A08";"Waiting for Zion";"Yamahaica";2023;"COMPOST RECORDS";1711465744;1711465962;"https://open.spotify.com/track/5Gz5FJeMgVFLDI2Miu2zl2";"https://www.deezer.com/track/2495836511";"https://music.apple.com/fr/album/yamahaica/1710365337?i=1710365341&uo=4"
"Nina Tonji";"Sen";"Mots";2024;"KOMOS";1711465959;1711466063;;;
"Dominique Fils-Aime";"Stay tuned !";"There is probably Fire";2019;"ENSOUL RECORDS";1711466061;1711466308;"https://open.spotify.com/track/2v60CnVtBLXcrQKsuqWmjx";;"https://music.apple.com/fr/album/there-is-probably-fire/1482405723?i=1482405734&uo=4"
"Brittany Davis";"Image issues";"Goons";2024;"LOOSEGROOVE RECORDS";1711466307;1711466427;"https://open.spotify.com/track/62U2IWdhEdNyyKWRZyF614";"https://www.deezer.com/track/2537983701";
"Gene Harris & The Three Sounds";"Blue break beats";"Sitting duck";1968;"BLUE NOTE";1711466427;1711466588;;;
"Joe Cocker";"Mad dogs & englishmen";"The letter";1970;"AM RECORDS";1711466587;1711466837;;;"https://music.apple.com/fr/album/the-letter-live-at-the-fillmore-east-1970/1423706584?i=1423708661&uo=4"
"Metronomy";"Love letters (radio edit)";"Love letters (radio edit)";2014;"BECAUSE";1711466836;1711467026;"https://open.spotify.com/track/35AFGHT29lDn6sz1l6ZTID";"https://www.deezer.com/track/441818842";
"Holy Hive";"Float back to you";"Hypnosis";2020;"BIG CROWN RECORDS";1711467024;1711467253;"https://open.spotify.com/track/3cxqVYtrpDyAC4faMJgB9A";;
"Astrig Siranossian";"Dear mademoiselle";"3 Pièces pour violoncelle et piano : 3. Vite et nerveusement rythmé";2020;"ALPHA CLASSICS";1711467251;1711467428;;;
"Orlane Paquin";"Le train de 10h03";"Tangomanie";1969;"ML";1711467428;1711467551;;;
"Passion Coco";"Saga cosmica";"Ensueno";2021;"MAAULA RECORDS";1711467549;1711467799;"https://open.spotify.com/track/51nn9qPBHFbVncbbkqGbzb";;"https://music.apple.com/fr/album/ensue%C3%B1o/1596503149?i=1596503165&uo=4"
"Orgone";"Chimera 3";"Running low";2024;"PALM RECORDS";1711467796;1711468056;"https://open.spotify.com/track/5B531KiJbUaGu5D8rArDbA";;
"New Visionaries";"Roadmaps";"Scandinavian railways";2024;"LOVEMONK RECORDS";1711468053;1711468255;"https://open.spotify.com/track/6yGF1WQL9VxJQ78ZBH33st";;
"The Puppini Sisters";"The rise & fall of ruby WoO";"Walk like an Egyptian";2007;"UNIVERSAL";1711468254;1711468416;"https://open.spotify.com/track/7EWN5tBxPJpPLmQXB12oP9";;"https://music.apple.com/fr/album/walk-like-an-egyptian/1442466048?i=1442466193&uo=4"
"Bosco Delrey";"The green tiger's alibi";"Egyptian holed up";2014;"BELLEVILLE MUSIC";1711468415;1711468607;"https://open.spotify.com/track/02Gt6TPLv7KyvspzZWOuYF";"https://www.deezer.com/track/2443138435";"https://music.apple.com/fr/album/egyptian-holed-up/1706252157?i=1706252159&uo=4"
"Jackie Lomax";"Come and get it - The best of apple records";"Sour milk sea";1968;"EMI";1711468605;1711468837;;;
"Delvon Lamarr Organ Trio";"Cold as weiss";"Get da steppin'";2022;"COLEMINE RECORDS";1711468834;1711469128;"https://open.spotify.com/track/3SD1rfNPj1uyNT5bJjCCeh";;"https://music.apple.com/fr/album/get-da-steppin/1597919684?i=1597919705&uo=4"
"John Travolta";"BOF / Grease";"Summer nights";1978;"POLYDOR";1711469127;1711469341;;;
"Husbands";"Husbands";"Overseas";2015;"SLY";1711469339;1711469542;"https://open.spotify.com/track/2fKckhQFCeacmHRytz4O2V";;"https://music.apple.com/fr/album/overseas/974602326?i=974602340&uo=4"
"David Lafore";"J'ai l'amour";"Danse avec moi";2015;"LA TRIPERIE";1711469539;1711469758;;"https://www.deezer.com/track/2491799501";
"Sully Braq";"Symphonie dans le coin d'une pièce";"Failullaby";2022;"CHAMBRE MUSIC";1711469756;1711469979;"https://open.spotify.com/track/4VSirivV74mlFyqi6QHKKi";"https://www.deezer.com/track/1743474757";"https://music.apple.com/fr/album/failullaby/1622860901?i=1622860902&uo=4"
"Motel Club";"Motel Club";"Sur le fil (feat. Célia Kameni)";2022;"LA RUCHE LE LABEL";1711469977;1711470184;;;"https://music.apple.com/fr/album/sur-le-fil-feat-celia-kameni/1620911101?i=1620911786&uo=4"
"William Devaughan";"Super breaks / Vol 2";"Be thankful for what you got";1974;"ACE RECORDS";1711470183;1711470407;;;
"Cousin Kula";"Vitamin D";"The sun";2024;"RHYTHM SECTION ITNL.";1711470406;1711470594;"https://open.spotify.com/track/0wNAQj2w4sVY7VzihW3wMG";;
"Initials Mb";"Bang Bang !";"Goodbye lazy";2023;"INITIALS MB";1711470590;1711470849;"https://open.spotify.com/track/568wKgZ3ndzIYd3zMVriA8";"https://www.deezer.com/track/2507619281";"https://music.apple.com/fr/album/goodbye-lazy/1712889286?i=1712890213&uo=4"
"Laufey";"Bewitched";"While you were sleeping";2023;"LAUFEY / AWAL RECORDINGS AMERICA";1711470845;1711471021;"https://open.spotify.com/track/753iehfOnYSmjVfjx20znR";"https://www.deezer.com/track/2309254535";"https://music.apple.com/fr/album/while-you-were-sleeping/1690607869?i=1690608477&uo=4"
"Blood Sweat & Tears";"Blood, Sweat & Tears";"Spinning wheel";1968;"CBS";1711471016;1711471260;;;
"Forest Pooky";"Violets are red, roses are blue and dichotomy";"If I get sick of it";2023;"KICKING RECORDS";1711471254;1711471525;"https://open.spotify.com/track/6fdiHJbmdtkW8VcoD60w4a";"https://www.deezer.com/track/2175573467";"https://music.apple.com/fr/album/if-i-get-sick-of-it/1675575043?i=1675575440&uo=4"
"Vlad Stanculeasa";"Peter Illich Tchaikovsky : Swan lake (Le lac des cygnes)";"Le lac des cygnes op 20 : Danse russe (Acte III)";2016;"SONY CLASSICAL";1711471520;1711471677;;;
"I Me Mine";"Ellipsis undressed";"Aviator";2019;"MONOPHONIQUE / LES JEUDIS DU ROCK";1711471675;1711471919;"https://open.spotify.com/track/39hFQpxJfKSBVjbX7lyWgJ";"https://www.deezer.com/track/661856792";"https://music.apple.com/fr/album/aviator/1459089035?i=1459089180&uo=4"
"Lenny Kravitz";"Mama said";"Flowers for Zoe";1991;"VIRGIN";1711471913;1711472075;"https://open.spotify.com/track/0yNaHmWHv5qdasXFlbr9Hs";;"https://music.apple.com/fr/album/flowers-for-zo%C3%AB/712308582?i=712308759&uo=4"
"Ry Cooder";"The prodigal son";"Gentrification";2018;"FANTASY RECORDS / CAROLINE";1711472073;1711472265;"https://open.spotify.com/track/4Y524ExP799ucxwckv0fWR";;"https://music.apple.com/fr/album/gentrification/1428786066?i=1428786757&uo=4"
"Reverend Gary Davis";"The guitar and banjo of reverend Gary Davis";"The boy was kissing the girl (and playing the guitar at the same time)";1964;"PRESTIGE";1711472263;1711472421;;;
"Belle And Sebastian";"A bit of previous";"Deathbed of my dreams";2022;"MATADOR";1711472420;1711472643;"https://open.spotify.com/track/2aJFxsLXqhYNLALkMX1BS0";;"https://music.apple.com/fr/album/deathbed-of-my-dreams/1601369496?i=1601369522&uo=4"
"Robbi Curtice";"Nothing to write home about";"Pick up the phone";2023;"FREAKSVILLE";1711472636;1711472848;"https://open.spotify.com/track/7ykQ0XkKmGFWZBZuI8FHiF";;"https://music.apple.com/fr/album/pick-up-the-phone/1676064196?i=1676064220&uo=4"
"Katy Kirby";"Blue raspberry";"Hand to hand";2024;"ANTI RECORDS";1711472846;1711473068;"https://open.spotify.com/track/7i4onkA2fRuV0viFNWINID";;"https://music.apple.com/fr/album/hand-to-hand/1709513158?i=1709513168&uo=4"
"Call Sender";"Lost to the storm";"Wilderness";2023;"TRU THOUGHTS";1711473064;1711473213;"https://open.spotify.com/track/2N5gZb6I0SZNuNKfy0zlFm";;"https://music.apple.com/fr/album/wilderness/1699558999?i=1699559010&uo=4"
"Jeru The Damaja";"Wrath of the math";"Me or tha papes";1996;"FFRR";1711473208;1711473473;;;
"Eve";"Eve-olution";"Got what you need";2002;;1711473471;1711473701;;;
"Black Pumas";"Chronicles of a diamond";"Tomorrow";2023;"PIAS";1711473700;1711473988;"https://open.spotify.com/track/2qVsfM94V16cWsqBl1YKxC";"https://www.deezer.com/track/2395061775";"https://music.apple.com/fr/album/tomorrow/1700909907?i=1700912460&uo=4"
"Yoni Mayraz";"Dybbuk Tse !";"Painkillers";2023;"ASTIGMATIC RECORDS";1711473986;1711474202;"https://open.spotify.com/track/5UoDEiibLvl259q9vkxWwa";;"https://music.apple.com/fr/album/painkillers/1687460635?i=1687460986&uo=4"
"Maurice El Medioni";"Café Oran";"Ahla ouassala";1996;"Piranha";1711474204;1711474565;"https://open.spotify.com/track/6Uqw1nnYVhAzimU5K8U1Z0";"https://www.deezer.com/track/37015901";
"Erika De Casier";"Still";"Anxious";2024;"4AD";1711474562;1711474688;"https://open.spotify.com/track/4R6qP5zkJZxtXVtYVP9Ddv";;
"Mac Demarco";"One Wayne G";"20180701";2023;"MAC DEMARCO, LLC";1711474682;1711474807;"https://open.spotify.com/track/4Qoyylq2zm3eBpENMQ59Xu";"https://www.deezer.com/track/2238193367";"https://music.apple.com/fr/album/20180701/1681871263?i=1681872182&uo=4"
"Loving";"Any light";"Ask directions";2024;"LAST GANG RECORDS / MNRK";1711474745;1711474883;"https://open.spotify.com/track/6rj9TNM1Av2qz4owW5QtRp";;"https://music.apple.com/fr/album/ask-directions/1715079935?i=1715079943&uo=4"
"Ebo Taylor";"Ebo Taylor";"Amponsah";1977;"MR BONGO";1711474869;1711475126;;"https://www.deezer.com/track/944060032";"https://music.apple.com/fr/album/amponsah/1454543477?i=1454543622&uo=4"
"Adi Oasis";"Lotus glow (instrumentals)";"Sérena";2023;"ADI OASIS";1711475124;1711475338;"https://open.spotify.com/track/6ZCfxKANLN7q0YoOHQ90hm";;
"Annie Philippe";"Femmes de Paris /  Les annees 60";"Baby love";1966;"EMI";1711475335;1711475490;;"https://www.deezer.com/track/475023682";
"Sam Cooke";"Keep movin' on";"Good news";1963;"ABKCO RECORDS";1711475488;1711475636;;;
"Marla Glen";"Unexpected";"Smoking joking laughing";2020;"MOHR PUBLISHING";1711475632;1711475769;"https://open.spotify.com/track/3HTWHe5O0Ndbn8NvHnCsA7";;"https://music.apple.com/fr/album/smoking-joking-laughing/1487942028?i=1487942490&uo=4"
"Frootful";"Heavyweight";"Ernie's journey";2013;"FREESTYLE RECORDS";1711475765;1711476045;"https://open.spotify.com/track/4bLukuXIrcmtnCC9xryyoq";;"https://music.apple.com/fr/album/ernies-journey/684582013?i=684582075&uo=4"
"Masabumi Kikuchi";"Matrix";"If I said the sky was falling";1979;"VICTOR ENTERTAINMENT";1711476093;1711476452;;;
"Grant Green";"Alive !";"Down Here On The Ground";1970;"BLUE NOTE";1711476447;1711476852;;"https://www.deezer.com/track/3199857";"https://music.apple.com/fr/album/down-here-on-the-ground/725848985?i=725849434&uo=4"
"Louis Matute";"Small variations from the previous day";"2000 Years";2024;"NEUKLANG / BAUER STUDIOS GMBH";1711476849;1711477163;"https://open.spotify.com/track/3nsFm7RoKsaJ7QWhjahuah";"https://www.deezer.com/track/2592016062";"https://music.apple.com/fr/album/2000-years/1728223663?i=1728223666&uo=4"
"Emma-Jean Thackray";"Yellow";"Golden green";2021;"MOVEMENTT (WARP RECORDS)";1711477161;1711477404;"https://open.spotify.com/track/1sWrguIjM051mpaNqx6rtQ";"https://www.deezer.com/track/1438272332";"https://music.apple.com/fr/album/golden-green/1556894279?i=1556894652&uo=4"
"Aretha Franklin";"Unforgettable: A tribute to Dinah Washington";"Unforgettable";1964;"SONY";1711477402;1711477621;"https://open.spotify.com/track/1MCiPBAFX20BDolSMtQqFi";;"https://music.apple.com/fr/album/unforgettable/425786173?i=425786174&uo=4"
"Guy Lafitte";"Blues in summertime";"Stardust";1971;"RCA";1711477620;1711477927;;;
"Kjetil Mulelid";"Agoja";"Alone (feat. Arve Henriksen, Martin Myhre Olsen & Selma French)";2024;"ODIN";1711477925;1711478314;;;
"Lefto Early Bird";"Motherless father";"I sing to find peace of mind";2024;"BROWNSWOOD RECORDINGS";1711478290;1711478520;;;
"Jenny Evans";"Whisper not";"Here's that rainy day";1988;"BELL RECORDS";1711478520;1711478715;;"https://www.deezer.com/track/2967603";"https://music.apple.com/fr/album/heres-that-rainy-day/264518843?i=264519051&uo=4"
"DOM SALVADOR TRIO/PNO DOM SALVADOR/BAT VICTOR MANGA/CTB EDSON LOBO";"DOM SALVADOR TRIO";"TEMATRIO";1967;"IMAGEM";1711478723;1711478962;;;
"Classics Iv";"The very best of the classic IV";"Sunny";1968;"EMI";1711478788;1711478952;;;
"Vulfmon";"Here we go Jack";"Never can say goodbye (feat. David T. Walker & Solomon Dorsey)";2022;"VULF RECORDS";1711478950;1711479173;;;"https://music.apple.com/fr/album/never-can-say-goodbye-feat-david-t-walker-solomon-dorsey/1637071179?i=1637071708&uo=4"
"Morten Ankarfeldt";"Cadência verde e amarela";"Cadência";2022;"GATEWAY MUSIC";1711479172;1711479406;"https://open.spotify.com/track/7GJOLBA86KpT1BnCD1yXIs";"https://www.deezer.com/track/1652869582";
