"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"Adi Oasis";"Lotus glow (instrumentals)";"Red to violet";2023;"ADI OASIS";1711191251;1711191451;;;
"Beau Bandit";"The big kaboom";"The big kaboom";2023;"HASTA LUEGO / DAYDREAM MUSIC";1711191450;1711191653;"https://open.spotify.com/track/0RuA9FX8thrqKRP3Tlm5Rm";"https://www.deezer.com/track/2127095517";
"Alejandro Escovedo";"The Crossing";"Footsteps in the shadow";2018;"YEP ROC RECORDS";1711191652;1711191938;;;
"Theo Lawrence & The Hearts";"My prophecy";"My prophecy";2017;"BMG";1711191935;1711192138;;;
"Bela Fleck";"My bluegrass heart";"Us chickens";2021;"BMG";1711192136;1711192374;"https://open.spotify.com/track/2WhdRguSvEKuZSRUYMOuPn";"https://www.deezer.com/track/1461726792";
"Simon & Garfunkel";"The definitive Simon and Garfunkel";"The sound of silence";1965;"CBS";1711192372;1711192555;;;
"Dawn";"Bristol";"Overcome";2015;"IDOL";1711192553;1711192750;;;
"Taqsim Driver";"Maudit papillon";"Maudit papillon";2023;"EBEN PRODUCTION";1711192747;1711192946;"https://open.spotify.com/track/42qSuE8JUHySMKkkBxPQG1";"https://www.deezer.com/track/2553597692";
"L'Attirail";"Wilderness";"Walden pond";2009;"SOCADISC";1711192944;1711193145;;;
"Maria Callas";"BOF / Callas forever";"Carmen : l'amour est un oiseau rebelle (acte I) air de Carmen";1964;"EMI";1711193145;1711193404;;;
"Chet Baker";"Chet Baker : Embraceable you/Previously unrealeased sessions";"While my lady sleeps";1995;"PACIFIC JAZZ";1711193402;1711193569;"https://open.spotify.com/track/5WIGfAXxVFc3mDyDtkWZsf";"https://www.deezer.com/track/3415334";
"Beck";"Guero";"Scarecrow";2005;"GEFFEN";1711193568;1711193820;"https://open.spotify.com/track/1GcdexGpXcR9dZhhRj5zAr";"https://www.deezer.com/track/2300703";
"Thomas Naim";"Sounds of Jimi";"Voodoo child (slight return)";2020;"ROOTLESS BLUES";1711193819;1711193982;"https://open.spotify.com/track/3QcTyf30EsTw7PmWot3jol";;
"Jethro Tull";"The very best of Jethro Tull";"Thick as a brick";1974;"EMI FRANCE";1711193980;1711194160;;;
"Van Morrison";"Roll with the punches";"Too much trouble";2017;"EXILE PRODUCTIONS";1711194158;1711194341;"https://open.spotify.com/track/15HaX0mRGFGHqXrlr2O3J1";;
"Erika De Casier";"Still";"Ooh";2024;"4AD";1711194338;1711194578;"https://open.spotify.com/track/0uLZMy9nTqC2eITbI5AOoZ";;
"Pete Rock";"NY's finest (Instrumentals)";"The PJ's (Instrumental)";2016;"NATURE SOUNDS";1711194576;1711194663;;;
"MC Solaar";"Qui sème le vent récolte le tempo";"Victime de la mode";1991;"POLYDOR";1711194662;1711194838;"https://open.spotify.com/track/48j4Hep5UEUftqarCuYa3T";;
"Eyedress";"Full time lover";"Mr nice guy";2022;"LEX RECORDS";1711194837;1711195037;"https://open.spotify.com/track/2UCMaq0QQLCXEetKaYpg3z";"https://www.deezer.com/track/1862061347";
"Aldous Harding";"Warm Chris";"Fever";2022;"4AD";1711195034;1711195285;"https://open.spotify.com/track/2wymwkZMbYWNzr1kY69Aze";"https://www.deezer.com/track/1674151987";
"R.E.M.";"Automatic for the people";"New Orleans instrumental No. 1";1992;;1711195282;1711195410;"https://open.spotify.com/track/7JGzUfmXJurpJabggwgtVP";;
"Barbagallo";"Nuit après nuit";"Nuit après nuit";2023;"LA SOUTERRAINE";1711195406;1711195675;"https://open.spotify.com/track/2Bb7UfjNIPecbhnAgCSuk5";"https://www.deezer.com/track/2628585712";"https://music.apple.com/fr/album/nuit-apr%C3%A8s-nuit/1709969630?i=1709969631&uo=4"
"Elli Ingram";"Bad behaviour";"Loving you (is losing me)";2023;"PINC RECORDS";1711195673;1711195895;"https://open.spotify.com/track/0RbHR8UsILik92BTp7DJWO";;
"Amy Winehouse";"Back to black";"Me & Mr Jones";2006;"ISLAND";1711195895;1711196046;"https://open.spotify.com/track/0RfzQhbvtn5lOaKdhpAni7";;
"Michel Colombier";"Bof / Manon 70 - Si j'étais un espion - Le jardinier d'Argenteuil - Anna (tv)";"New délire again";1968;"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1711196043;1711196272;;;
"Giles Giles And Fripp";"The cheerful insanity of Giles, Giles & Fripp";"Newly-weds";1968;"DERAM";1711196271;1711196398;;;
"Kazy Lambist";"33 000 ft.";"Love song (feat. Glasses)";2018;"CINQ 7";1711196396;1711196564;"https://open.spotify.com/track/0fD6vPYWty2Jy4VVozWzfp";;
"Linda Mac Cartney";"Wide prairie";"Mister Sandman";1998;"PARLOPHONE";1711196563;1711196733;;;
"Avishai Cohen";"Arvoles";"Wings";2019;"RAZDAZ";1711196731;1711196997;"https://open.spotify.com/track/3v6bpBX1GrYkq1bcJutFGk";;
"Yukihiro Takahashi";"A man and a machine / Vol.3";"Taxman";;"LE SON DU MAQUIS";1711196996;1711197213;;;
"Japan";"Jon Savage's 1983-1985";"All tomorrow's parties";1983;"ACE RECORDS";1711197211;1711197423;;"https://www.deezer.com/track/15756815";
"Ane Brun";"Changing of the seasons";"Big in Japan";2009;"DISCOGRAPH";1711197422;1711197609;;;
"Kevin Shields";;"Ikebana";;;1711197608;1711197701;;;"https://music.apple.com/fr/album/ikebana/164362427?i=164362543&uo=4"
"Cousin Kula";"Vitamin D";"Softest touch";2024;"RHYTHM SECTION ITNL.";1711197700;1711197948;"https://open.spotify.com/track/0HeLndCKmRUIqoWNmMwDVA";;
"Luidji";"Tristesse business : Saison 1";"Le remède";2019;"FOUFOUNE PALACE";1711197949;1711198178;"https://open.spotify.com/track/2Xn9rhZS5DHQP2wjUmEeHr";"https://www.deezer.com/track/901621002";
"Clara Nunes";"Clara Nunes";"Feitio de oração";1971;"EMI";1711198178;1711198361;;;
"Charlie Byrd";"Brazilian Byrd";"Jazz 'n' samba";1965;"COLUMBIA";1711198361;1711198501;;"https://www.deezer.com/track/6216974";
"Silvandgold";"Gold rush";"Jazzman (feat. Kid Abstrakt)";2023;"AUTOPRODUCTION";1711198500;1711198655;;;
"Bernhoft";"Call out kids";"Call out kids";2021;"THE ORCHARD";1711198652;1711198836;"https://open.spotify.com/track/5zvmjIMIE79WVSixP4juoq";;
"Bob Brown";"The Big Payback vol. 3";"Bob Brown - Who is Mr. Brown (Popcorn Dub Mix)";2014;"AMERIGO GAZAWAY";1711198834;1711198989;;;
"Kassav'";"Lagué moin";"He Philippe ! (in memoriam)";1980;"CELLULOID";1711198985;1711199239;;;
"Les Rapaces";"Cadence revolution : Disques Debs International vol. 2";"Music passe partout";1976;"DISQUES DEBS INTERNATIONAL / STRUT RECORDS";1711199236;1711199546;;;
"Chai";"Chai";"Matcha";2023;"SUB POP";1711199546;1711199751;"https://open.spotify.com/track/5sw4HTRNBHHTw074vXjRFf";"https://www.deezer.com/track/2286166017";"https://music.apple.com/fr/album/matcha/1688527410?i=1688527412&uo=4"
"Ryuichi Sakamoto";"Ryuichi Sakamoto 1996";"Rain";1996;"MILAN";1711199750;1711199967;"https://open.spotify.com/track/3mlqYwpqk8g5CFxmaJjAKv";;
"John Lennon";"Double fantasy";"Beautiful boy (darling boy)";1980;"( CAPITOL (ET PM )";1711199960;1711200198;;;
"Beastie Boys";"Licensed to Ill";"Girls";1986;"DEF JAM RECO";1711200191;1711200325;"https://open.spotify.com/track/5h40ovzXu7rF7Giwb9oXYy";;
"Violent Femmes";"Violent Femmes";"Gone Daddy Gone";1983;;1711200326;1711200510;"https://open.spotify.com/track/7mVoBnU3mxV5Q6n4DmOv6K";;
"Gnarls Barkley";"The odd couple";"Going on";2008;"WARNER";1711200508;1711200681;"https://open.spotify.com/track/6N7YkCy1oSMRsaZSoz5VlS";"https://www.deezer.com/track/4116567";
"Vincil From Ummo";"Le mojo perdu";"Fake baby";2024;"CHAUSSETTES RECORDS";1711200678;1711200905;"https://open.spotify.com/track/3iI524StOlcqJFlLoEAFKP";;
"Blossom Dearie";"Blossom Dearie";"Tout doucement";1956;"VERVE";1711200905;1711201046;;;
"Nat King Cole";"Cole Espanol";"Suas maos";1958;"CAPITOL";1711201047;1711201185;;"https://www.deezer.com/track/17151770";
"Yirinda";"Yirinda";"Njurunj (emu)";2024;"CHAPTER MUSIC";1711201184;1711201338;"https://open.spotify.com/track/4p3IRBKSvUXu9ndlMNNFV8";;
"Jamiroquai";"Emergency on planet earth";"Didgin' out";1993;"SONY";1711201337;1711201492;"https://open.spotify.com/track/7C6EUWMFEpAkKjK2uLUL9v";;
"Brittany Davis";"Image issues";"Daddy's gerl";2024;"LOOSEGROOVE RECORDS";1711201490;1711201761;"https://open.spotify.com/track/6Mb3fxoUXV4A31losCn4G2";;
"Jai Paul";"Btstu";"Btstu";2011;"XL RECORDINGS";1711201759;1711201966;;;
"Andy Votel";"All Ten Fingers";"Shallerova";2002;"XL RECORDING";1711201964;1711202368;;;
"Isabelle Mayereau";"Fantastic voyage";"On a trouvé";1980;"ACE";1711202076;1711202239;;"https://www.deezer.com/track/124956300";
"The Stone Roses";"B.O.F. / Arnaques crimes et botanique";"Fools gold";1989;"ISLAND";1711202231;1711202484;;;
"Fuzzy Haskins";"A whole nother thang";"The fuz and da boog";1976;"WESTBOUND RECORDS";1711202481;1711202693;;;
"Knower";"Knower forever";"Ride that dolphin";2023;"AUTOPRODUCTION";1711202688;1711202894;"https://open.spotify.com/track/2dPjzW2SYPTZP0lKnlgwsn";"https://www.deezer.com/track/2427779935";
"Cocoa Brovas";"Game over";"Super brooklyn (original)";2002;"YOSUMI RECORDS";1711202892;1711203110;;;
"Carlo";"Todo bien";"Last dance";2024;"BISIESTO";1711203110;1711203268;"https://open.spotify.com/track/2V4ZappqsH8mt3Kb66scAF";"https://www.deezer.com/track/2655948392";
"Laena Myers";"LUV (Songs of yesterday)";"Strong";2024;"TAXI GAUCHE RECORDS";1711203264;1711203418;"https://open.spotify.com/track/1Yzzi08kQaHRWCpw1cptM3";;"https://music.apple.com/fr/album/strong/1727659188?i=1727659195&uo=4"
"Nancy Sinatra";"Bof / Kill Bill vol.1";"Bang bang (my baby shot me down)";1966;"WARNER";1711203408;1711203567;"https://open.spotify.com/track/4JLcAU2xY90qTkTSNM1lUa";"https://www.deezer.com/track/1608332";"https://music.apple.com/fr/album/bang-bang-my-baby-shot-me-down/148036928?i=148037297&uo=4"
"Mamama";"Hier sera meilleur";"Hier sera meilleur";2024;"BYEBYE RECORDS";1711203565;1711203829;"https://open.spotify.com/track/5H60GFTYJ1KTZojLbdXvX2";"https://www.deezer.com/track/2585061582";
"Orchestre Symphonique De Londres";"Carl Nielsen : Intégrale des symphonies";"Symphonie n°2 op 16 FS 29 (Les quatre tempéraments) : 2. Allegro comodo e flemmatico";2013;"ALTO";1711203826;1711204066;;;
"Bill Laurance";"Swift";"U-Bahn";2015;"GROUNDUP MUSIC";1711204065;1711204467;"https://open.spotify.com/track/63JUHceffyLxacmiVdPXOR";;
"Oscar Brown Jr";"Unmixed/ Vol 2";"Brother, where are you ?";1965;"VERVE";1711204457;1711204709;;;
"Deap Vally";"Digital dream";"Digital dream (feat.Soko)";2021;"COOKING VINYL";1711204703;1711204939;;;
"Mala";"Mala in Cuba";"Change";2012;"BROWNSWOOD RECORDINGS";1711204933;1711205200;"https://open.spotify.com/track/7edfG51bsjhPegVlkmOfAa";;
"Charlotte Dos Santos";"Cleo";"It's over, Bobby";2017;"FRESH SELECTS";1711205193;1711205400;"https://open.spotify.com/track/0rUodcurnZSZP1Z6hb4InJ";;
"Dario Moreno";"Oh ! que Dario !";"Quand elle danse";1956;"POLYGRAM";1711205398;1711205579;;"https://www.deezer.com/track/1230678802";
"King Harvest";"Dancing in the moonlight";"Dancing in the moonlight";1973;"AMERICA RECORDS";1711205574;1711205745;"https://open.spotify.com/track/0q21FNwES2bbtcduB6kjEU";;
"Thomas Guerlet";"How strange to be anyone ?";"She don't want to dance";2022;"ZUMA MUSIC";1711205737;1711205884;"https://open.spotify.com/track/6LxAW361xEFuqVEbnn96fg";"https://www.deezer.com/track/2104457357";
"The Oscillators";"The Oscillators";"Let's get there";2023;"TRAMP RECORDS";1711205883;1711206039;"https://open.spotify.com/track/1LbNL3XcQ7Zui4aPEDRgtR";"https://www.deezer.com/track/2290831335";"https://music.apple.com/fr/album/lets-get-there/1687622616?i=1687622622&uo=4"
"Mack Rice";"Three people in love";"Three People In Love";1970;"CAPITOL RECORDS";1711206038;1711206240;;;
"Espen Horne";"The anatomy of serene eloquence";"Nada pode me calar (feat. Olav Wöllo)";2023;"WAH WAH 45S";1711206234;1711206563;;;"https://music.apple.com/fr/album/nada-pode-me-calar-feat-olav-w%C3%B6llo/1710335127?i=1710335128&uo=4"
"Shay Hazan";"Wusul";"Oladipo";2024;"BATOV RECORDS";1711206560;1711206765;"https://open.spotify.com/track/4qhvoECN6fshbprpQ89scu";"https://www.deezer.com/track/2535983051";
"Fanga";"Sira ba";"Follow me";2009;"UNDERDOG";1711206764;1711207039;"https://open.spotify.com/track/2DpziKtXOOE3hEJAPLA2OP";;"https://music.apple.com/fr/album/follow-me/337184997?i=337185027&uo=4"
"Robert Palmer";"Double fun";"Every kinda people";1978;"ISLAND";1711207037;1711207234;"https://open.spotify.com/track/38E7U60ipLSTVDcPIuVzZw";;"https://music.apple.com/fr/album/every-kinda-people/1444005618?i=1444005856&uo=4"
"JJ Cale";"Troubadour";"You got something";1976;"MERCURY";1711207225;1711207463;;;
"Gustavo Santaolalla";"The last of us (Jeu vidéo)";"The last of us";2013;"SONY";1711207452;1711207634;"https://open.spotify.com/track/285ieonEuLkll3zknYK2TY";;"https://music.apple.com/fr/album/the-last-of-us/655118434?i=655118443&uo=4"
"Laryssa Kim";"Contezza";"L'Attente - Auspicio";2024;"CITY TRACKS";1711207627;1711207891;"https://open.spotify.com/track/5evkRUOviUaKdbFhTajZKi";;"https://music.apple.com/fr/album/lattente-auspicio/1725047669?i=1725047971&uo=4"
"Billie Eilish";"When we all fall asleep where do we go";"You should see me in a crown";2020;"DARKROOM";1711207878;1711208058;;;
"Apifera";"Overstand";"Lake vu";2020;"STONES THROW";1711208057;1711208283;"https://open.spotify.com/track/1LrVtlJjDLMRVOiFo2Bxgs";;
"Tom Tom Club";"Close To The Bone (Deluxe Edition)";"Wordy rappinghood";1981;"ISLAND";1711208280;1711208667;"https://open.spotify.com/track/03xLfJFy99mdr7qhmQNVgB";;"https://music.apple.com/fr/album/wordy-rappinghood/1711038105?i=1711038348&uo=4"
"Cloud One";"Joey negro & Sean P present : The best of disco spectrum";"Don't let my rainbow pass me by (feat. Margo Williams - club 12"""" mix)";1981;"BBE";1711208662;1711208941;;;
"Alberta";"Conversations";"Juste tous les deux";2024;"ALMOST-MUSIQUE";1711208931;1711209088;"https://open.spotify.com/track/7zEghWUtAO91yjsotEXYiE";"https://www.deezer.com/track/2628299312";"https://music.apple.com/fr/album/juste-tous-les-deux/1726406309?i=1726406315&uo=4"
"Nicolas Michaux";"Amour colère";"A Nouveau";2020;"CAPITAINE RECORDS";1711209024;1711209304;"https://open.spotify.com/track/0rW26bCr1raA4EM8U0bafJ";"https://www.deezer.com/track/1054141882";"https://music.apple.com/fr/album/a-nouveau/1528187395?i=1528187560&uo=4"
"Turner Cody and The Soldiers Of Love";"Boozing and losing";"Boozing and losing";2021;"CAPITANE RECORDS";1711209303;1711209496;;;
"Patrice";"Super Album";"Good Vibrations";2022;"Supow Music";1711209494;1711209633;"https://open.spotify.com/track/7GyQqBfi6rij8xzPE1lmgW";"https://www.deezer.com/track/1895919167";"https://music.apple.com/fr/album/good-vibrations/1645923419?i=1645924691&uo=4"
"Eric Hilton";"Sound vagabond";"The mirror inside";2023;"MONTSERRAT HOUSE";1711209632;1711209842;;"https://www.deezer.com/track/2575783492";
"Ibrahim Hesnawi";"The father of Libyan reggae";"Fouhi ya nesma";;"HABIBI FUNK";1711209840;1711210107;"https://open.spotify.com/track/15d0v9w6Vsb9RCLhmJohVu";"https://www.deezer.com/track/2406718985";"https://music.apple.com/fr/album/fouhi-ya-nesma/1702136694?i=1702137412&uo=4"
"Men At Work";"Business as usual";"Down under";1981;"CBS";1711210105;1711210322;"https://open.spotify.com/track/3ZZq9396zv8pcn5GYVhxUi";;"https://music.apple.com/fr/album/down-under/203772047?i=203772611&uo=4"
"Elisapie";"Inuktitut";"Inuuniaravit (Born to be alive)";2023;"YOTANKA RECORDS";1711210317;1711210527;"https://open.spotify.com/track/26y4yjSyjOTPlIIu7dNsPL";;"https://music.apple.com/fr/album/inuuniaravit-born-to-be-alive/1676124475?i=1676124879&uo=4"
"Keiichi Suzuki";"BOF / Zatoichi";"Constructors";2003;"MILAN";1711210522;1711210656;;;"https://music.apple.com/fr/album/constructors/595389680?i=595389750&uo=4"
"Jaseur";"Tour de kapla";"Bisous coeur";2024;"LA SOUTERRAINE";1711210656;1711210878;"https://open.spotify.com/track/4tl7obKpyvZPFUIHNMQdIX";;"https://music.apple.com/fr/album/bisous-coeur/1728759351?i=1728759366&uo=4"
"Mac Miller";"The divine feminine";"My favorite part (feat. Ariana Grande)";2016;"HANDS IN THE DARK RECORDS";1711210876;1711211092;;;"https://music.apple.com/fr/album/my-favorite-part-feat-ariana-grande/1137965822?i=1137966551&uo=4"
"Marvin Gaye";"The very best";"Sexual healing";1982;"MOTOWN";1711211087;1711211324;"https://open.spotify.com/track/3VZmChrnVW8JK6ano4gSED";"https://www.deezer.com/track/536979";"https://music.apple.com/fr/album/sexual-healing/205881652?i=205881936&uo=4"
"Armando Trovajoli";"BOF / Sesso matto";"Delitto sessuale";1974;"BEAT RECORDS COMPANY";1711211323;1711211535;;;
"Lucio Dalla";"12000 lune";"4 marzo 1943";1971;"SONY BMG";1711211533;1711211755;;;
"Dekker";"Back and forth";"Back and forth";2022;"WAGRAM";1711211754;1711211961;"https://open.spotify.com/track/3CMODxbY6T9bgSarmfIt1A";"https://www.deezer.com/track/1594323751";"https://music.apple.com/fr/album/back-and-forth/1600890605?i=1600890952&uo=4"
"Liam Bailey";"Zero grace";"Dance with me";2024;"BIG CROWN RECORDS";1711211952;1711212178;"https://open.spotify.com/track/1lGYIrfy4ulioJGYAjRD0h";"https://www.deezer.com/track/2525488961";
"Ghost Funk Orchestra";"A trip to the moon";"Infinite dark";2024;"KARMA CHIEF RECORDS";1711212176;1711212367;"https://open.spotify.com/track/6djBNXXf8zvS425VL1SO2z";"https://www.deezer.com/track/2540553321";
"Claude Nougaro";"Du jazz chez les yéyés / Integrale  vol. 2";"Le Cinéma";1962;"MERCURY";1711212362;1711212539;;"https://www.deezer.com/track/74245827";"https://music.apple.com/fr/album/le-cin%C3%A9ma/642909531?i=642917773&uo=4"
"Laura Mvula";"You Work For Me";"You Work For Me";2015;"ARISTA";1711212538;1711212704;"https://open.spotify.com/track/4zqm79TzcTDvcPtJLCmvMz";"https://www.deezer.com/track/105773126";"https://music.apple.com/fr/album/you-work-for-me/1030839081?i=1030839100&uo=4"
"Kitty Daisy And Lewis";"The Third";"Turkish delight";2014;"SUNDAY BEST RECORDINGS";1711212698;1711212944;;;
"Wal Berg & Son Orchestre";"Un soir à Bagdad";"Le ballet égyptien - pour orchestre";;"BARCLAY";1711212939;1711213120;;;
"Billy Fury";"Decca : The Supreme Records Company";"Jealousy";1961;"DECCA";1711213115;1711213280;;;
"The Lemon Twigs";"A dream is all we know";"They don't know how to fall in place";2024;"CAPTURED TRACKS";1711213278;1711213489;"https://open.spotify.com/track/2tfuZBeGLj63wrBUnwXiGk";"https://www.deezer.com/track/2654430022";
"Diving With Andy";"Sugar sugar";"Sugar sugar";2009;"SUMMERTIME";1711213488;1711213710;"https://open.spotify.com/track/3X1KQLKacJ8QxHM6QhJ0Ia";"https://www.deezer.com/track/3023674";"https://music.apple.com/fr/album/sugar-sugar/1442394736?i=1442394750&uo=4"
"Shawn Lee";"Shawn Lee Rides again";"Mr. Maestro";2019;"A CE JOUR";1711213709;1711213913;"https://open.spotify.com/track/6mXs413HVweQ6vkQ1S7KST";;
"Stevie Wonder";"Innervisions";"Higher Ground";1973;"MOTOWN";1711213910;1711214132;"https://open.spotify.com/track/0dMd4rilfd6gPbXaLpNYhu";"https://www.deezer.com/track/2319297";"https://music.apple.com/fr/album/higher-ground/1440806790?i=1440807404&uo=4"
"Main Source";"Breaking atoms";"Looking at the front door";1991;"WILD PITCH";1711214129;1711214379;"https://open.spotify.com/track/3gb5bGKt38kfetqZ35DlLp";;
"Bacao Rhythm & Steel Band";"BRSB";"How we do";2024;"BIG CROWN RECORDS";1711214379;1711214594;"https://open.spotify.com/track/5k7Vvi5wOvokoyIiKtIckp";"https://www.deezer.com/track/2540888921";
"David Walters";"Nocturne remixes";"Vanse (Voilaaa remix) Radio edit";2021;"HEAVENLY SWEETNESS";1711214591;1711214814;;;
"Vampire Weekend";"Contra";"White sky";2010;"XL RECORDING";1711214813;1711214992;"https://open.spotify.com/track/1QdVwO5xqAI88pNn2qfNjU";;"https://music.apple.com/fr/album/white-sky/338239238?i=338239250&uo=4"
"Buffalo Springfield";"Box set";"Baby don't scold me";1966;"VIRGIN";1711214989;1711215173;;"https://www.deezer.com/track/685368442";"https://music.apple.com/fr/album/baby-dont-scold-me/1465763364?i=1465764153&uo=4"
"Alamo Race Track";"Greetings from tear valley and the diamond ae";"Sally H.";2023;"EXCELSIOR";1711215165;1711215392;"https://open.spotify.com/track/2XX5JpSYk04APFHPQXoH7x";"https://www.deezer.com/track/2446586415";"https://music.apple.com/fr/album/sally-h/1684775949?i=1684776136&uo=4"
"Claudia Schellenberger";"Claudia Schellenberger interprète les danzas argentinas de Ginastera";"Suite espagnole: Andalucia - pour piano";2009;"AVI-SERVICE FOR MUSIC";1711215385;1711215529;;;
"Nancy Wilson";"Two classic original mono albums on one cd/ Welcome to my love-Easy";"Ode to Billie Joe";1968;"CAROLINE";1711215526;1711215844;"https://open.spotify.com/track/5P9HFY2hkZjuLHEudoEa28";;"https://music.apple.com/fr/album/ode-to-billie-joe/1702033828?i=1702036359&uo=4"
"Nina Tonji";"Sen";"J'attendrai";2024;"KOMOS";1711215842;1711216066;"https://open.spotify.com/track/3gNuoGTxrp5x1EwCz8VRJh";;
"Vytas Brenner";"Venezuela 70 / Vol. 2";"La sabana";1973;"SOUL JAZZ RECORDS";1711216064;1711216301;;"https://www.deezer.com/track/557035222";"https://music.apple.com/fr/album/la-sabana/571575368?i=571575549&uo=4"
"Za! & Perrate";"La milonga";"La milonga";2024;"LOVEMONK DISCOS BUENOS";1711216214;1711216360;;;"https://music.apple.com/fr/album/la-milonga/1730588027?i=1730588050&uo=4"
"Eamon";"Golden rail motel";"You and only you";2017;"HUEY AVE MUSIC";1711216357;1711216589;"https://open.spotify.com/track/21rCyMu9QWA5xodg5BfSOe";;"https://music.apple.com/fr/album/you-and-only-you/1355215752?i=1355216547&uo=4"
"K.C. White";"200% Dynamite";"No, no, no";1973;"SOUL JAZZ RECORDS";1711216585;1711216795;;;
"Mose Allison";"Your mind is on vacation";"Swingin' machine";1976;"ATLANTIC RECORDING";1711216869;1711217121;;;"https://music.apple.com/fr/album/swingin-machine/1178788971?i=1178789308&uo=4"
"Matt Rollings Trio";"The Valentine sessions";"Catch the rabbit";2023;"FOUND RECORDS";1711217118;1711217324;;;
"Machito";"Kenya / Afro-cuban jazz";"Kénya";1958;"ROULETTE JAZZ";1711217321;1711217527;;;"https://music.apple.com/fr/album/kenya/596173255?i=596173549&uo=4"
"Terell Stafford";"Brotherlee Love";"Mr. Kenyatta";2015;"CAPRI RECORDS";1711217526;1711217969;"https://open.spotify.com/track/1Hd4RcqvacX8yQNtADPFSs";;"https://music.apple.com/fr/album/mr-kenyatta/993964725?i=993965208&uo=4"
"Julien Lourau";"The rise";"Kenyatta";2001;"LABEL BLEU";1711217968;1711218326;"https://open.spotify.com/track/3rbYxUwWn6mXrXLoOv0ijN";;"https://music.apple.com/fr/album/kenyatta/651630159?i=651630514&uo=4"
"Aaron Rimbui";"Deeper";"Nani nani (feat. Eric Wainaina & Kato Change)";2016;"INGOMA PUBLISHING LTD";1711218323;1711218659;"https://open.spotify.com/track/5HKZ8qmv0WQLRr0UlHK68w";"https://www.deezer.com/track/1863706857";"https://music.apple.com/fr/album/nani-nani-feat-eric-wainaina-kato-change/1076996240?i=1076996246&uo=4"
"Blue Stars";"Blue stars of France";"Lullaby of birdland";1954;"FIVEFOUR";1711218654;1711218821;;;
"George Shearing Quintet";"Out of the woods";"J.S. Bop";1964;"CAPITOL";1711218820;1711218970;;;
"Eldar Djangirov";"Rhapsodize";"Variations on a Bach prelude";2020;"TWELVE TONE RESONANCE";1711218967;1711219240;"https://open.spotify.com/track/4RaYZZUXvPwZNnoB8lx2P7";;"https://music.apple.com/fr/album/variations-on-a-bach-prelude/1493493570?i=1493493668&uo=4"
