"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify";"youtube"
"The Three Sounds";"Best of three sounds";"You are my sunshine";"1962";"BLUE NOTE";1720584495;1720584677;;;"https://open.spotify.com/track/6fOQGhSKBqqAycF89nKcFU";
"Melingo";"Anda";"Sol tropical";"2016";"WORLD VILLAGE / HARMONIA MUNDI";1720584674;1720584916;;;;
"Shirley Bassey";"Diamonds - the best of shirley Bassey";"Goldfinger";"1964";"COLUMBIA";1720584708;1720584876;"https://music.apple.com/fr/album/goldfinger/697275065?i=697275892&uo=4";;;
"Nathalie Stutzmann";"Prima donna / Nathalie Stutzmann dirige et interprète Antonio Vivaldi";"Arsilda Regina di Ponto RV 700 : Io sento in questo seno (Acte I Sc 2) Air d'Arsilda";"2011";"DGG (DEUTSCHE GRAMMOPHON)";1720584874;1720585242;;;;
"Danger Mouse";"Rome";"Her hollow ways (interlude)";"2011";"PARLOPHONE";1720584919;1720584974;;;;
"Billie Eilish";"Hit me hard and soft";"Blue";"2024";"DARKROOM";1720584970;1720585313;;;"https://open.spotify.com/track/2prqm9sPLj10B4Wg0wE5x9";
"Massive Attack";"Blue lines";"Unfinished sympathy";"1991";"VIRGIN";1720585238;1720585544;"https://music.apple.com/fr/album/unfinished-sympathy-2012-mix-master/715864097?i=715864380&uo=4";"https://www.deezer.com/track/3157624";;
"Oklou & Flavien Berger";"Toyota";"Toyota";"2020";"BECAUSE MUSIC";1720585312;1720585500;;;;
"Vincent Gallo";"When";"Was";"2001";"WARP RECORDS";1720585497;1720585695;;;"https://open.spotify.com/track/1l8aTAQozhYZVMFeBEHWWu";
"Cake";"Fashion nugget";"Perhaps, perhaps, perhaps";"1996";"CAPRICORN";1720585544;1720585686;"https://music.apple.com/fr/album/perhaps-perhaps-perhaps/254347645?i=254348222&uo=4";;"https://open.spotify.com/track/0EzT2QizrC4PqT0iQilP1A";
"Omer Avital";"New Song";"Small time shit";"2013";"PLUS LOIN";1720585685;1720585898;;;;
"G Love And Special Sauce";"The things that I used to do";"Baby's got sauce";"1994";"EPIC";1720585694;1720585926;;;;
"MC Solaar";"Géopoétique";"Géopoétique";"2017";"OSMOSE INVERSE, UNDER EXCLUSIVE LICENSE TO PLAY TWO";1720585894;1720586136;"https://music.apple.com/fr/album/g%C3%A9opo%C3%A9tique/1273735043?i=1273735968&uo=4";"https://www.deezer.com/track/423576812";"https://open.spotify.com/track/6ZXzlK0fViuIY3YrwMIRam";
"Rone";"Mirapolis";"Wave";"2017";"INFINE";1720585923;1720586253;;;"https://open.spotify.com/track/2jKhAkKrtSPVNkmz5BT3Ft";
"Modestamente";"Trans Musicales de Rennes 2017";"Ghost";"2017";"AUTO PRODUCTION";1720586104;1720586378;;;;
"Paul Badura Skoda";"The Paul Badura-Skoda Edition / CD 15";"Pizzicato Polka op 9 n°2 - pour piano";"1953";"DGG";1720586249;1720586451;;;;
"Emily Loizeau";"L'autre bout du monde";"Je ne sais pas choisir";"2005";"FARGO";1720586377;1720586576;"https://music.apple.com/fr/album/je-ne-sais-pas-choisir/1442527399?i=1442527419&uo=4";;;
"Clare And The Reasons";"Pluto";"Pluto";"2008";"FARGO";1720586449;1720586657;;"https://www.deezer.com/track/77289168";;
"CANZONIERE GRECANICO SALENTINO";"Canzoniere";"SUBBRA SUTTA (FEAT. PIERS FACCINI)";"2017";"PONDEROSA MUSIC RECORDS";1720586572;1720586784;"https://music.apple.com/fr/album/subbra-sutta-feat-piers-faccini/1281003941?i=1281005484&uo=4";;"https://open.spotify.com/track/6YnX0hZ1PN8BIys3KTL7lz";
"Limousine";"Siam roads";"Sad sun";"2014";"ELEKTROSHOCK";1720586658;1720586913;"https://music.apple.com/fr/album/sad-sun/836500099?i=836500173&uo=4";"https://www.deezer.com/track/75861089";"https://open.spotify.com/track/50WCqhcxRQ7blS5kWksd0U";
"Zara McFarlane";"Arise";"In Between Worlds";"2017";"BROWNSWOOD RECORDINGS";1720586783;1720587043;"https://music.apple.com/fr/album/in-between-worlds/1561778383?i=1561778397&uo=4";"https://www.deezer.com/track/1304018292";"https://open.spotify.com/track/52DU7jI42CFgfUrvi7mhbA";
"Mavis Staples";"If all I was was black";"Little bit";"2017";"ANTI";1720586912;1720587137;"https://music.apple.com/fr/album/little-bit/1485069869?i=1485069870&uo=4";;"https://open.spotify.com/track/7sqCVKFc2fTLKtET4TU5bC";
"Shuggie Otis";"Inspiration information";"Not available";"1974";"LUKA BOP";1720587042;1720587182;;"https://www.deezer.com/track/7410269";;
"Manu Codjia Trio";"Covers";"Redemption song";"2010";"BEE JAZZ";1720587136;1720587524;;;;
"Etienne Daho";"Blitz";"Voodoo voodoo";"2017";"MERCURY";1720587176;1720587370;;;"https://open.spotify.com/track/3tkmgMwQqqxnlrVSaENnLV";
"King Gizzard & The Lizard Wizard";"Polygondwanaland";"Searching...";"2017";"";1720587369;1720587551;"https://music.apple.com/fr/album/searching/1314436845?i=1314437796&uo=4";"https://www.deezer.com/track/429748932";"https://open.spotify.com/track/4Hxcdj7lXiOKY1SSBkrap5";
"The Dandy Warhols";"Odditorium or warlords of mars";"Easy";"2005";"EMI";1720587523;1720587969;"https://music.apple.com/fr/album/easy/1668248953?i=1668249280&uo=4";"https://www.deezer.com/track/2125939457";"https://open.spotify.com/track/6OXSJ2de7TnwWbhxQp9QlE";
"Monty Python";"Sings";"Accountancy shanty";"1983";"VIRGIN";1720587545;1720587619;"https://music.apple.com/fr/album/accountancy-shanty-from-the-meaning-of-life/1481555337?i=1481559174&uo=4";"https://www.deezer.com/track/79559632";;
"Percy Faith";"Fascination";"Theme from """"A summer place""""";"1959";"VICP";1720587616;1720587757;;;;
"The Lemon Pipers";"Bubblegum music is the naked truth, vol.1";"Green tambourine";"1968";"SONY MUSIC ENTERTAINMENT";1720587753;1720587895;;"https://www.deezer.com/track/115705280";"https://open.spotify.com/track/240FNg8tSGXr9OGswVMuO6";
"Merryn Jeann";"Dog beach";"Madame on the rocks";"2024";"RESCUE / RETURN RECORDS";1720587893;1720588087;;"https://www.deezer.com/track/2621443992";"https://open.spotify.com/track/6T92psJIR2IeOVnGfH7KZD";
"Ed Mount";"Distant calls";"Distant calls (feat. Flore Benguigui)";"2022";"OMNI / FUTUR RECORDS";1720588086;1720588248;;;;
"Vulfpeck";"Schvitz";"Sauna";"2022";"VULF RECORDS";1720588247;1720588440;;;"https://open.spotify.com/track/1DSl7kRrdWhwntiK6HOLVY";
"Michel Polnareff";"Passé présent";"Mes regrets";"1967";"UNIVERSAL";1720588438;1720588646;;;;
"Aliki Vougiouklaki";"Sirtaki bouzouki/The beautiful music of Greece";"Siko horepse sirtaki";"1987";"TUDOR RECORDINGS";1720588643;1720588839;;"https://www.deezer.com/track/3374322";;
"Keziah Jones";"Black orpheus";"Femiliarise";"2003";"DELABEL";1720588839;1720589062;;;"https://open.spotify.com/track/43kju6RzvVhqRUfP1DN2q4";
"Jean-Claude Petit & Son Orchestre";"Illustration musicale / Dance and mood music / Vol. 6";"Jungle soul";"";"CHAPPELL";1720589058;1720589218;;;;
"Albert Newton";"Twin earth";"Morning light";"2024";"BYEBYE RECORDS";1720589216;1720589456;"https://music.apple.com/fr/album/morning-light/1730869964?i=1730869965&uo=4";;"https://open.spotify.com/track/2yHrcYeiz4z16u0m5CXdlw";
"Al Berry And The Cimarons";"Bof / This is England";"Morning sun";"1970";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1720589452;1720589627;;;;
"Mayer Hawthorne";"Man about town";"Breakfast in bed";"2016";"VAGRANT / BMG";1720589623;1720589864;"https://music.apple.com/fr/album/breakfast-in-bed/1739663118?i=1739663122&uo=4";"https://www.deezer.com/track/2737879851";"https://open.spotify.com/track/48aAmHfCQXi9H5pIkZf3xj";
"Henri Mancini";"Henry Mancini : Breakfast at Tiffany's / Diamants sur canapé";"Breakfast at tiffany's";"1961";"RCAVICTOR";1720589858;1720590023;;;;
"Adele";"19";"First love";"2008";"XL RECORDINGS";1720590021;1720590209;"https://music.apple.com/fr/album/first-love/270409624?i=270409632&uo=4";;"https://open.spotify.com/track/4I3FyrIM4E9I2MYm533VmJ";
"Emiliana Torrini";"Black Lion Lane";"Black Lion Lane";"2024";"GRONLAND RECORDS";1720590201;1720590395;"https://music.apple.com/fr/album/black-lion-lane/1741557202?i=1741557961&uo=4";"https://www.deezer.com/track/2753202391";"https://open.spotify.com/track/426U3qZoCTwoRv88aIuXim";
"Juniore";"Méditerranée";"Méditerranée";"2024";"LE PHONOGRAPHE";1720590392;1720590603;;"https://www.deezer.com/track/2804941072";"https://open.spotify.com/track/4M7YeM5qkR8Kn5ALCC03Te";
"Matt Carmichael";"Marram";"Road to the sea";"2022";"EDITION";1720590601;1720590688;"https://music.apple.com/fr/album/road-to-the-sea/1631210501?i=1631210804&uo=4";;"https://open.spotify.com/track/6O3PRAAVoqCW9SOZYRgyNe";
"Madeleine Peyroux";"Let’s walk";"Let's walk";"2024";"THIRTY TIGERS / SOUNDWORKS";1720590686;1720590973;;"https://www.deezer.com/track/2661288552";"https://open.spotify.com/track/749934L9Ujz8uNMBwGD4or";
"Outkast";"ATLiens";"Two dope boyz (in a cadillac)";"1996";"ARISTA";1720590965;1720591127;"https://music.apple.com/fr/album/two-dope-boyz-in-a-cadillac/263570527?i=263570541&uo=4";"https://www.deezer.com/track/1043984";"https://open.spotify.com/track/2q8lHMMso6wx6pb5uwqzOs";
"Serge Gainsbourg";"De Gainsbourg a Gainsbarre : Vol 4 : 1966-1967-1968";"Ford Mustang (feat. Jane Birkin)";"1968";"PHILIPS";1720591126;1720591284;;;;
"Chico Buarque";"Sinal fechado";"Acorda amor";"1974";"PHILIPS/UNIVERSAL MUSIC";1720591282;1720591422;;;"https://open.spotify.com/track/1WLmDv4iF7ZSH3TLSh6c7p";
"Daniel Barenboim";"Beethoven / Sonates nº1 à 15 / Barenboim";"Sonate nº6 en Fa Maj op 10 nº2 pour piano : Presto";"";"";1720591421;1720591549;;;;
"Daniel Caesar";"Case study 01";"Cyanide";"2019";"GOLDEN CHILD RECORDINGS";1720591547;1720591742;;"https://www.deezer.com/track/699087572";"https://open.spotify.com/track/3uouaAVXpQR3X8RYkJyitQ";
"Maria Chiara Argiro";"Closer";"Closer";"2024";"INNOVATIVE LEISSURE";1720591740;1720591940;;;"https://open.spotify.com/track/0L72fNWnw3Zx7zBlIJwXtq";
"J. Bernardt";"Contigo";"I'm the ghost you forgot";"2024";"PIAS";1720591935;1720592155;;;;
"Corey Harris";"Mississippi to Mali";"Coahoma";"2003";"ROUNDER";1720592154;1720592259;;;"https://open.spotify.com/track/45jrTk9IXIa2EJMbkLsPqZ";
"Oumou Sangare";"Wassulu Don";"Wassulu Don";"2022";"WORLD CIRCUIT / BMG";1720592254;1720592470;"https://music.apple.com/fr/album/wassulu-don/1608016263?i=1608016264&uo=4";"https://www.deezer.com/track/1712555217";"https://open.spotify.com/track/3qYUNXjAEotwNyNfTyel5D";
"Philippe Katerine";"Sous mon bob";"Sous mon bob";"2024";"CINQ 7";1720592468;1720592627;;;"https://open.spotify.com/track/6uBOkq10cGEvQjF3bygMYX";
"Dub Shepherds";"Night & day";"Water your seeds";"2023";"BAT RECORDS";1720592625;1720592803;;;"https://open.spotify.com/track/0IQy5pGdeuEXvE942B3zAQ";
"Mark Ronson";"Version";"Toxic Ft. Tiggers";"2007";"SONY/BMG";1720592803;1720593048;;;;
"Sharon Jones & The Dap Kings";"Soul of a woman";"Rumors";"2017";"DAPTONE RECORDS";1720593047;1720593191;;;;
"Hank Locklin";"Fourteen karat gold (Classic Recordings 1951-57)";"Whispering scandal";"1954";"JASMINE RECORDS";1720593188;1720593346;;;;
"Naim Amor & John Convertino";"The western suite and siesta songs";"Rye grass waltz";"2016";"LM DUPLICATION";1720593344;1720593458;;;;
"Dana Gavanski";"Late slap";"Late slap";"2024";"FULL TIME HOBBY";1720593455;1720593736;;"https://www.deezer.com/track/2554067972";"https://open.spotify.com/track/6Viac8HqwJRNDpwFsYtGYa";
"Fleetwood Mac";"Greatest hits / Succes";"Rhiannon";"1975";"WARNER BROS";1720593733;1720593980;;;"https://open.spotify.com/track/05oETzWbd4SI33qK2gbJfR";
"Francoise Hardy";"Quelques titres que je connais d'elle / Vol. 1";"Nuit d'été";"1972";"WARNER MUSIC";1720593975;1720594138;;"https://www.deezer.com/track/2555432662";;
"Gil Evans";"Svengali";"Summertime";"1973";"ATLANTIC";1720594136;1720594373;;;"https://open.spotify.com/track/4irJrUECULhW4BmHdCFfEB";
"Mel Torme";"Songs of New York";"Sunday in New York";"1963";"ATLANTIC";1720594346;1720594496;;;;
"Allah-Las";"Calico review";"Place in the sun";"2016";"MEXICAN SUMMER";1720594496;1720594681;;"https://www.deezer.com/track/134900638";"https://open.spotify.com/track/54Gn9vxw0B6og5H0bWE8Gp";
"Tim Hill";"Payador";"Loving spoons";"2019";"CALICO DISCOS";1720594680;1720594860;"https://music.apple.com/fr/album/loving-spoons/1484716528?i=1484716534&uo=4";;"https://open.spotify.com/track/69YwftShTneIP4Eoz3xRTR";
"Leyla McCalla";"Sun without the heat";"Sun without the heat";"2024";"ANTI";1720594860;1720595024;"https://music.apple.com/fr/album/sun-without-the-heat/1724035326?i=1724035335&uo=4";;;
"Luca Stavos";"Roberto graves";"Roberto Graves";"2021";"PRISMA RECORDS";1720595022;1720595229;;;"https://open.spotify.com/track/1pw56N9jYaekhJSgtXpw9k";
"Julie Andrews";"Bof / Mary poppins";"Chim chim cher-ee";"1963";"DUCHESSE COM";1720595227;1720595391;;;;
"Aretha Franklin";"20 greatest hits";"Day dreaming";"1972";"ATLANTIC";1720595388;1720595619;"https://music.apple.com/fr/album/day-dreaming/266602438?i=266606825&uo=4";;"https://open.spotify.com/track/7L4G39PVgMfaeHRyi1ML7y";
"Hiatus Kaiyote";"Love heart cheat code";"Make friends";"2024";"BRAINFEEDER";1720595613;1720595905;;"https://www.deezer.com/track/2725361381";"https://open.spotify.com/track/4T00O9XarvvieIHifx1qO1";
"Project Gemini";"Colours & light";"The last midnight";"2024";"MR BONGO";1720595905;1720596122;;;"https://open.spotify.com/track/0DWoCiaNvBolMgXDBb7lyX";
"Altin Gun";"On";"Halkali seker";"2018";"BONGO JOE";1720596119;1720596337;;;"https://open.spotify.com/track/2l0ajjljUkDOyhfRgn3Jqh";
"Staff Benda Bilili";"Effacer le tableau";"Salongo";"2019";"NOTE A BENE";1720596335;1720596586;;;"https://open.spotify.com/track/73C74XmHMYJrKWNBO5K8bS";
"Parcels";"Day / Night";"Daywalk";"2021";"BECAUSE";1720596585;1720596801;"https://music.apple.com/fr/album/daywalk/1581878937?i=1581879816&uo=4";"https://www.deezer.com/track/1479364302";"https://open.spotify.com/track/7umYeP4UtIrOrupomdhVPL";
"3somesisters";"Big bang";"Freed from desire";"2012";"3SOMESISTERS";1720596799;1720596998;;;;
"Lauryn Hill";"Mtv unplugged 2.0";"Just like water";"2002";"COLUMBIA";1720596997;1720597351;;;;
"Zsofia Boros";"El ultimo aliento";"Perle de Rosée";"2023";"ECM";1720597332;1720597547;"https://music.apple.com/fr/album/perle-de-ros%C3%A9e/1673804506?i=1673804894&uo=4";;"https://open.spotify.com/track/70KTmdvL5KrQAd7crSDbeh";
"Blaze Foley";"The Dawg Years (1975-1978)";"Tree house lullaby";"2010";"FAT POSSUM RECORDS";1720597547;1720597673;;"https://www.deezer.com/track/139954787";"https://open.spotify.com/track/75Deee0IZV3MRiFMfzyCO8";
"Willie Nelson";"Country music";"Gotta walk alone";"2010";"ROUNDER";1720597674;1720597802;"https://music.apple.com/fr/album/gotta-walk-alone/1443472111?i=1443472221&uo=4";"https://www.deezer.com/track/5804568";"https://open.spotify.com/track/4Ihbrma1LmMmNrEvn3DDmU";
"Karpatt";"Dans le caillou";"Lalala";"2004";"ATHOS BOOKING";1720597800;1720597968;;;;
"Da Break";"Steady";"Miss steady Rosa";"2024";"LA RUCHE";1720597968;1720598154;;;"https://open.spotify.com/track/6IOz1UyrvShwvlieO4MfG7";
"Liam Bailey";"Zero grace";"Dumb";"2024";"BIG CROWN RECORDS";1720598153;1720598284;;;"https://open.spotify.com/track/4ikgRzLb5rQP0YbhXpEshb";
"Charlie Shavers & Ray Bryant Quartet";"Complete recordings volume 1";"Comme çi Comme ça";"1959";"LONE HILL JAZZ";1720598284;1720598427;;;;
"Paul Anka";"Bonjour Paris !";"Mélodie d'amour (Maladie d'amour)";"1959";"ABC PARAMOUNT";1720598425;1720598591;;;;
"Jorge Ben";"Força bruta";"Terezinha";"1970";"PHILIPS (PHPS)";1720598585;1720598776;;;;
"Line Renaud";"Les 100 plus belles chansons";"Copacabana";"";"EMI";1720598775;1720599025;"https://music.apple.com/fr/album/copacabana/254116571?i=254116675&uo=4";"https://www.deezer.com/track/61491323";"https://open.spotify.com/track/372ikXUozQOctZxAlhSNYL";
"Bruno Mars";"24K Magic";"24K Magic";"2016";"WEA";1720599023;1720599248;"https://music.apple.com/fr/album/24k-magic/1161503945?i=1161504024&uo=4";;"https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P";
"Roger";"The many facets of Roger";"A chunk of sugar";"1981";"RHINO - WARNER RECORDS";1720599248;1720599574;;"https://www.deezer.com/track/2139102";"https://open.spotify.com/track/0N2roHDNPO5wQzdhRW4hne";
"Chris Cohen";"Paint a room";"Sunever";"2024";"HARDLY ART";1720599573;1720599728;;"https://www.deezer.com/track/2731688641";"https://open.spotify.com/track/68XlDYhBh0EgrhZSu1hpbG";
"Supertramp";"Even in the quietest moments...";"Give a little bit";"1977";"A & M";1720599726;1720599973;;"https://www.deezer.com/track/2503284";"https://open.spotify.com/track/6XUHsYE38CEbYunT983O9G";
"Piers Faccini";"Tearing sky";"Sharpening bone";"2006";"LABEL BLEU";1720599971;1720600235;;;"https://open.spotify.com/track/2uwWXmfBOkNSYddZvtQNs5";
"Alexis HK";"Bobo playground";"Rêve de nul";"2022";"LA FAMILIA";1720600232;1720600483;"https://music.apple.com/fr/album/r%C3%AAve-de-nul/1662822315?i=1662826001&uo=4";"https://www.deezer.com/track/1849839247";"https://open.spotify.com/track/1hlTbnNPsLSuTVLhiEZL2j";
"L.F.A. Studio";"BOF / L.F.A. L'histoire oubliée des femmes au foyer";"L.F.A. L'histoire oubliée des femmes au foyer : Back home";"2022";"22D MUSIC";1720600479;1720600552;;;;
"Randy Newman";"BOF / A bugs life / 1001 pattes";"The time of your life";"1998";"WALT DISNEY RECORDS";1720600545;1720600736;;;;
"Tank And The Bangas";"Green balloon";"Ants";"2019";"VERVE";1720600736;1720601037;;"https://www.deezer.com/track/672223122";"https://open.spotify.com/track/0r71bOApGbwrGrl2Tn0AWw";
"Michel Jonasz";"Love have mercy";"Les fourmis rouges";"";"WEA";1720601034;1720601229;;;"https://open.spotify.com/track/3vOkecIdhHh7vZXoprG73l";
"Toots Thielemans";"Toots Thielemans (1922-2016) : His sound and soul (volume 2)";"Geisha blues";"2016";"SINETONE AMR";1720601228;1720601380;;;;
"Junko Yagami";"Tokyo riddim 1976-1985";"Johannesburg";"1985";"TIME CAPSULE";1720601377;1720601686;;;;
"General Ehi Duncan & The African Army Express";"Africa my no. 1";"Africa (My No. 1)";"1987";"CANOPY RECORDS";1720601685;1720602013;;;;
"Ahmed Malek";"Ahmed Malek : Musique originale de films (vol. 2)";"Aller simple";"";"HABIBI FUNK";1720602006;1720602184;;;"https://open.spotify.com/track/0P9W44ls59qUV3Il0vkAB6";
"Ziad Rahbani";"Amrak Seedna & Abtal Wa Harameyah";"Ai piano";"1987";"WEWANTSOUNDS";1720602181;1720602357;;;;
"Choeur Symphonique De Chicago";"Verdi : Choeur d'opéras";"Le trouvère : Vedi le fosche notturne spoglie (Acte II Sc 1) Choeur des bohémiens";"1990";"DECCA";1720602355;1720602520;;;;
"Diane Birch";"Flying on abraham";"Boys on canvas";"2024";"LEGERE RECORDINGS";1720602517;1720602814;"https://music.apple.com/fr/album/boys-on-canvas/1733846920?i=1733847193&uo=4";;"https://open.spotify.com/track/0rhtODZNXV9W3PtJW1uyMO";
"The Cecil Holmes Soutful Sound";"The sound spectrum";"2001";"1973";"WHEN";1720602812;1720602982;;;;
"Choses Sauvages";"Choses sauvages";"La valse des trottoirs";"2018";"AUDIOGRAM";1720602980;1720603135;;;"https://open.spotify.com/track/0wHKODm4BO1ZXPpnxRXUY0";
"The Dandy Warhols";"Odditorium or warlords of mars";"All the money or the simple life honey";"2005";"EMI";1720603131;1720603391;;;"https://open.spotify.com/track/763V4dHMjn4cPUgflV38F4";
"Cassandra Jenkins";"My light, my destroyer";"Petco";"2024";"DEAD OCEANS";1720603389;1720603571;"https://music.apple.com/fr/album/petco/1738308923?i=1738309523&uo=4";;"https://open.spotify.com/track/6CovIpwJhaHiu5vDFWGQAE";
"Shawn Lee";"Rides yet again";"It felt like love";"2022";"LEGERE RECORDINGS";1720603570;1720603772;;;"https://open.spotify.com/track/0T9GznUSjOZi8qlGgWuuEs";
"Marilyn Monroe";"Diamonds & pearls";"Bye bye baby";"1960";"AZ";1720603770;1720603972;;;;
"Melody Gardot";"The absence";"Goodbye";"2012";"DECCA";1720603971;1720604186;;;"https://open.spotify.com/track/6zH0Vn3DkLYuBOL7w1y6gG";
"THE BEATLES";"Abbey road (2009 stéreo remaster)";"I WANT YOU (SHE S SO HEAVY)";"2009";"PARLOPHONE";1720604073;1720604538;"https://itunes.apple.com/fr/album/i-want-you-shes-so-heavy/401186200?i=401186798&uo=4";"https://www.deezer.com/track/116348462";;"https://www.youtube.com/watch?v=tAe2Q_LhY8g"
"Yannis & The Yaw";"Walk through fire";"Walk through fire (feat. Tony Allen)";"2024";"TRANSGRESSIVE";1720604185;1720604388;;;;
"Dub Colossus";"Addis to omega";"Soft power";"2014";"ECHOMASTER";1720604386;1720604641;;;"https://open.spotify.com/track/38VuKWn8uEkmC42W42pvdn";
"The Robins";"BOF / Pulp fiction";"Since I first met you";"2002";"MCA";1720604537;1720604674;;"https://www.deezer.com/track/7697709";;
"Yves Simon";"Autoportrait";"J'ai rêvé New York";"1974";"RCA";1720604628;1720604905;"https://music.apple.com/fr/album/jai-r%C3%AAv%C3%A9-new-york/1614631391?i=1614631403&uo=4";;;
"Michel Polnareff";"Michel Polnareff";"La mouche";"1972";"AZ";1720604672;1720604948;"https://music.apple.com/fr/album/la-mouche/1444161161?i=1444162061&uo=4";"https://www.deezer.com/track/1117141";;
"LCD Soundsystem";"Sound of silver";"New York, I Love You But You'Re Bringing Me Down";"2007";"DFA";1720604902;1720605234;;"https://www.deezer.com/track/3110856";;
"Shaolin Temple Defenders";"Chapter II : Gettin' the spirit";"Southern Bug-A-Loo";"2009";"SOUL BEATS RECORDS";1720604939;1720605153;;"https://www.deezer.com/track/1245942152";"https://open.spotify.com/track/5OJb2YyMLJzyhPRfoFnPon";
"Sweet Inspirations";"Sanctified soul";"Sweet inspiration";"1968";"WEA INTERNATIONAL";1720605151;1720605323;;;;
"Turkish Delight";"Mavi";"Mavi";"2024";"ACORA RECORDS";1720605226;1720605381;;;"https://open.spotify.com/track/5YkUuUwGkvhNCbDClZ2374";
"Watermelon Slim";"Church of the blues";"That ole 1-4-5";"2018";"NORTHERNBLUES MUSIC";1720605322;1720605469;;"https://www.deezer.com/track/574591562";;
"Goldfrapp";"Supernature";"Ooh la la";"2005";"MUTE REC";1720605379;1720605583;;;"https://open.spotify.com/track/3E0gVkirGK2ouGHPuOO9cN";
"Reverend Peyton";"Poor until payday";"Me and the devil";"2018";"FAMILY OWNED RECORDS / THIRTY TIGERS";1720605463;1720605658;;;;
"T Rex";"Electric warrior";"Jeepster";"1971";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1720605582;1720605841;;;;
"Tuatara";"Underworld";"Ghosts of the city";"2014";"SUNYATA RECORDS";1720605656;1720605888;"https://music.apple.com/fr/album/ghosts-of-the-city/879708021?i=879708023&uo=4";;"https://open.spotify.com/track/0lwrlY73M0q8yiJRruupUU";
"Gilberto Gil";"Frevo rasgado / Cerebro eletronico";"Procissao";"1968";"EL RECORDS";1720605841;1720606015;;;"https://open.spotify.com/track/7tXaAN2FKuFJZUTTr336P1";
"Norah Jones";"Thinking about you";"Thinking about you";"2006";"BLUE NOTE";1720605886;1720606082;"https://music.apple.com/fr/album/thinking-about-you/727868499?i=727868511&uo=4";"https://www.deezer.com/track/3320893";;
"Larry Manteca";"Zombie mandingo";"Blue eyes";"2023";"FOUR FLIES RECORDS";1720606014;1720606159;;;;
"Lily Allen";"Alright, Still";"Smile";"2006";"EMI";1720606080;1720606273;"https://music.apple.com/fr/album/smile/709150870?i=709150941&uo=4";;"https://open.spotify.com/track/4aR9bPMAOFySBuQSbVWF3d";
"Aaron Frazer";"Into The Blue";"Easy to love";"2024";"DEAD OCEANS";1720606161;1720606389;;"https://www.deezer.com/track/2704047152";"https://open.spotify.com/track/4FKxGDh5UrcXdQwvYcLsi7";
"Ussar";"Étendard";"Palo Alto";"2023";"";1720606272;1720606482;;;"https://open.spotify.com/track/18gqf4BWJc0vyJVG6Apjnd";
"Coupe Colonel";"";"Danse";"2022";"MAAULA RECORDS";1720606386;1720606611;;"https://www.deezer.com/track/1783864847";"https://open.spotify.com/track/3gSsVTLVqCtSvUqvE8ru5k";
"Viken Arman";"Alone together";"You with me";"2023";"DENATURE RECORDS";1720606477;1720606642;"https://music.apple.com/fr/album/you-with-me/1689556490?i=1689556491&uo=4";"https://www.deezer.com/track/2299121125";"https://open.spotify.com/track/4MgyEN8kWjh6ARc67pjcLL";
"Brand Nubian";"Tom Caruana presents the rough versions / Vol. 3";"Lets Dance (feat. Busta Rhymes) (Tom Caruana Remix)";"2013";"TEA SEA RECORDS";1720606610;1720606848;;;;
"Ruby Wood";"Sincerely";"Let Him Go";"2023";"FIRST WORD RECORDS";1720606641;1720606875;;"https://www.deezer.com/track/2419076915";"https://open.spotify.com/track/1Jw6syQeAdjHLCzjkL5uQd";
"Randy Newman";"The Randy Newman Songbook vol. 3";"Mama told me not to come";"2016";"NONESUCH";1720606846;1720606959;"https://music.apple.com/fr/album/mama-told-me-not-to-come/1135114525?i=1135114829&uo=4";;"https://open.spotify.com/track/05cKXjemnvWTOhj2871Rgq";
"Chantal Curtis";"Joey negro & Sean P present : The best of disco spectrum";"Get another love";"2017";"BBE";1720606868;1720607297;;;;
"Christine Croshaw";"Camille Saint-Saëns : Musique pour piano et violoncelle et piano";"Suite pour piano en Fa Maj op 90 : Gigue";"2010";"MERIDIAN";1720606957;1720607100;;;;
"Nina Simone";"Black is the colour of my true love's hair";"Exactly like you";"1959";"GET BACK";1720607096;1720607287;;"https://www.deezer.com/track/1700412507";;
"Ego Ella May";"Blue note re:Imagined II";"The Morning Side Of Love";"2022";"BLUE NOTE RECORDS";1720607285;1720607515;;;"https://open.spotify.com/track/0DsPpM0dgvdJSaf48Qoro3";
"Anne Paceo";"Wide awake (David Walters remix)";"Wide awake (David Walters remix)";"2023";"JUSQU'A LA NUIT";1720607296;1720607476;;"https://www.deezer.com/track/2534726991";;
"Selmoco Lee Orchestra";"Easy tempo";"Running fast";"1971";"RIGHT TEMPO";1720607474;1720607735;;;;
"Kill The Pain";"LP1";"Flashback";"2023";"KWAIDAN";1720607512;1720607692;;;"https://open.spotify.com/track/3cZ6QBUegNJEw5X5Tq6GvW";
"Dopamoon";"Dopalova";"On da choc";"2024";"ALTER K";1720607689;1720607844;;;"https://open.spotify.com/track/4XR0jmoOIqB5zHY1aZgr0R";
"Nicky Love";"BOF / Le centre du monde";"Daylight tripping";"2001";"SIX DEGREES";1720607734;1720607962;;;"https://open.spotify.com/track/7GogOKP3aVBFckmj7epvvl";
