"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"El Michels Affair";"Yeti season";"Ala vida";2021;"BIG CROWN RECORDS";1706020294;1706020527;"https://www.deezer.com/track/1641472992";"https://music.apple.com/fr/album/ala-vida/1608057192?i=1608057204&uo=4";
"Snoop Dogg";"Paid tha cost to be da boss";"Beautiful (feat. Pharrel Williams)";2002;"PRIORITY RECORDS";1706020524;1706020822;;;
"Dope Lemon";"Rose pink cadillac";"Howl with me";2022;"BMG";1706020820;1706021078;;;"https://open.spotify.com/track/1fp3YqYTxuCZKIgNNVfZow"
"Francois Faray";"Wizzz ! / Vol. 4";"Le grand méchant loup";1973;"BORN BAD RECORDS";1706021078;1706021242;"https://www.deezer.com/track/1260034992";;
"Dick Dale";"King of the surf guitar";"Mexico";1963;"SUNDAZED";1706021232;1706021371;;;
"Dogs";"Too much class for the neighbourhood";"Wanderin' Robin";1982;"SONY MUSIC MEDIA";1706021360;1706021536;"https://www.deezer.com/track/898516";;
"The Black Keys";"Delta kream";"Louise";2021;"NONESUCH";1706021533;1706021795;"https://www.deezer.com/track/1353172072";;"https://open.spotify.com/track/1hSs0tmaoUt9YPxjr0l9oc"
"Joel Culpepper";"Happiness is only a few miles away";"Free (feat Tom Misch)";2023;"BEYOND THE GROOVE";1706021790;1706022024;;;
"Roy Ayers Ubiquity";"Mystic voyage";"Mystic voyage";1975;"POLYDOR";1706022023;1706022242;;"https://music.apple.com/fr/album/mystic-voyage/1442771987?i=1442772561&uo=4";"https://open.spotify.com/track/3HDruqpn5X2qvzJdHnqgpq"
"Cal Tjader & Carmen Mc Rae";"Heat wave (extrait)";"Speak low";1982;"CONCORD";1706022239;1706022524;;;
"Netania Davrath";"Joseph Canteloube : Intégrale des Chants d'Auvergne";"Chants d'Auvergne Série 2 : L'Antouèno";1990;"VANGUARD CLASSICS";1706022523;1706022700;;;
"House Of Pain";"Fine Malt Lyrics";"Jump around";1992;"FNAC ALPHA";1706022698;1706022916;;"https://music.apple.com/fr/album/jump-around/1604628159?i=1604628161&uo=4";"https://open.spotify.com/track/6JymsaWDHk2Yj4e0yNBIFH"
"Bob And Earl";"Blaxploitation Harlem hustle";"Harlem shuffle";1964;"GLOBAL TELEVISION";1706022908;1706023072;"https://www.deezer.com/track/143334438";;
"The Arcs";"Electrophonic chronic";"Califone";2023;"EASY EYE SOUND";1706023070;1706023144;;;
"The Liminanas";"Down Underground - LP's 2009 / 2014";"La mélancolie";2013;"BECAUSE";1706023140;1706023351;;"https://music.apple.com/fr/album/la-m%C3%A9lancolie/981060495?i=981062793&uo=4";"https://open.spotify.com/track/2zR9lzX5fDaJ269XfQRGMh"
"Olivier Libaux";"All that matters";"Bed's too big without you";2023;"MUSIC FOR MUSIC LOVERS";1706023339;1706023555;;;
"Miki Hirayama";"Tokyo riddim 1976-1985";"Tsukikage no nagisa";1982;"TIME CAPSULE";1706023554;1706023821;"https://www.deezer.com/track/2329213735";;
"Merger";"Armageddon time";"Evergreen land";1980;"EMERGENCY RECORDS";1706023818;1706024170;;;
"Osunlade";"Ache'";"Poh's devotion";2019;"YORUBA SOUL RECORDINGS";1706024165;1706024261;"https://www.deezer.com/track/1859647557";;"https://open.spotify.com/track/5OcUpKX9VeYwbJp6i1e3aC"
"Keyon Harrold";"Foreverland";"The Intellectual";2024;"CONCORD JAZZ";1706024250;1706024640;"https://www.deezer.com/track/2618852182";"https://music.apple.com/fr/album/the-intellectual/1703096626?i=1703096652&uo=4";"https://open.spotify.com/track/16RDv1WgCtX2n3TP49slmm"
"Muito Kaballa";"Like a river (radio edit)";"Like a river (radio edit)";2023;"BATOV RECORDS";1706024638;1706024887;;;
"C.A.R.";"Any percent";"Grosse Trommel";2021;"BIMBA MUSIC";1706024886;1706025152;"https://www.deezer.com/track/1510029812";;"https://open.spotify.com/track/3nhRhvu2VRwQ82zGmUxz5Z"
"Fleetwood Mac";"Rumours";"Dreams";1977;"WEA";1706025145;1706025399;"https://www.deezer.com/track/664450";;
"Veronique Sanson";"Hollywood";"Y'a pas de doute il faut que je m'en aille";1977;"WEA";1706025397;1706025634;;;
"Graham Central Station";"Graham central station";"We be's gettin' down";1974;"WARNER BROS";1706025632;1706025914;;"https://music.apple.com/fr/album/we-bes-gettin-down/365016811?i=365016815&uo=4";
"Tim Maia";"World psychedelic classic 4 : Nobody can live forever : The existential soul of Tim Maia";"Ela partiu";1976;"LUAKA BOP";1706025911;1706026163;"https://www.deezer.com/track/71555685";;
"Medeski Martin And Wood";"Combustication";"Just like i pictured it";1998;"BLUE NOTE";1706026162;1706026370;;;
"Lana Del Rey";"Did you know that there's a tunnel under Ocean Blvd";"Peppers (feat. Tommy Genesis)";2023;"POLYDOR RECORDS";1706026367;1706026613;;"https://music.apple.com/fr/album/peppers-feat-tommy-genesis/1655349115?i=1655349425&uo=4";"https://open.spotify.com/track/2Rlso2ZNV0PaWwUYeeBYxx"
"The Kills";"God games";"Going to heaven";2023;"DOMINO RECORDINGS";1706026606;1706026833;"https://www.deezer.com/track/2397087725";"https://music.apple.com/fr/album/going-to-heaven/1701128565?i=1701128843&uo=4";"https://open.spotify.com/track/6APG14T49GCvJlZ0NgCW27"
"Kcidy";"Quelque chose de bien";"Mon sac est lourd";2024;"VIETNAM";1706026832;1706027066;;;"https://open.spotify.com/track/1yp49BKNYYhgkq6WFqr1iT"
"Surprise Chef";"All news is good news";"Yung Boi suite";2020;"MR BONGO";1706027064;1706027361;;;"https://open.spotify.com/track/06PpkLUklPAAMzywkBr3TM"
"Erykah Badu";"Baduizm";"Sometimes...";1997;"BMG";1706027357;1706027604;;;
"Zap Mama";"A ma zone";"Kemake";1999;"VIRGIN";1706027601;1706027788;;"https://music.apple.com/fr/album/kemake/732803267?i=732803606&uo=4";"https://open.spotify.com/track/7bWwkQF14uvC9f9RFdVomK"
"Ebo Taylor";"Yen ara";"Ankoma'm";2018;"MR BONGO";1706027787;1706028103;;"https://music.apple.com/fr/album/ankomam/1336937584?i=1336938247&uo=4";"https://open.spotify.com/track/5zJGqoxzS88SjvaFbwhJr7"
"Kokoroko";"Could we be more";"Tojo";2022;"BROWNSWOOD RECORDINGS";1706028102;1706028339;"https://www.deezer.com/track/1822656727";"https://music.apple.com/fr/album/tojo/1614649802?i=1614650117&uo=4";"https://open.spotify.com/track/5w3b1UFMnOqxeNSiJBLzqO"
"Roy Ayers";"Everybody loves the sunshine";"Everybody loves the sunshine";1976;"POLYDOR";1706028336;1706028574;"https://www.deezer.com/track/549279042";"https://music.apple.com/fr/album/everybody-loves-the-sunshine/1443098299?i=1443099363&uo=4";
"Carolyn Franklin";"The vibe / Ultimate rare grooves series / Vol2";"Sunshine holiday";1973;"RCAVICTOR";1706028570;1706028695;;;
"Tindersticks";"Across six leap years";"Marseilles sunshine";2013;"CITY SLANG";1706028693;1706028958;;"https://music.apple.com/fr/album/marseilles-sunshine/1280524046?i=1280524060&uo=4";"https://open.spotify.com/track/4TF3xKqo0VAoFKIOUFquzF"
"Serge Gainsbourg";"De Gainsbourg a gainsbarre : Vol 9 : 1967-1976-1980";"Sous le soleil exactement (orchestre)";1961;"PHILIPS";1706028955;1706029080;;;
"Brigitte Bardot";"Best of Brigitte Bardot";"Le soleil";1966;"MERCURY";1706029080;1706029276;;;
"Bob Marley";"Songs of freedom";"Burnin' and lootin'";1973;"ISLAND";1706029274;1706029524;;;
"Monty Alexander";"Harlem-Kingston express / Vol. 2 The river rolls on";"People make the world go round";2014;"MOTEMA";1706029522;1706029774;;"https://music.apple.com/fr/album/people-make-the-world-go-round/1288721258?i=1288721474&uo=4";"https://open.spotify.com/track/2Vgi8FiydaPy0X435VCEmh"
"Bonobo";"Fragments";"Day by day (feat. Kadhja Bonet)";2022;"NINJA TUNE";1706029768;1706029986;;"https://music.apple.com/fr/album/day-by-day-feat-kadhja-bonet/1584968878?i=1584969130&uo=4";
"Gossip";"Crazy again";"Crazy again";2024;"COLUMBIA";1706029978;1706030177;;;
"Les Clopes";"Qatr";"Attention dépression";2023;"CRAIGNOS";1706030170;1706030356;;"https://music.apple.com/fr/album/attention-d%C3%A9pression/1684286401?i=1684286690&uo=4";"https://open.spotify.com/track/0a12dk6lOsmaopWlVJRN3c"
"Jasual Cazz";"Memory guard";"Liberty city";2023;"CHUWANAGA";1706030356;1706030612;"https://www.deezer.com/track/2446560055";;"https://open.spotify.com/track/0HGVRJnACGyWTzsFF02OBr"
"30/70";"Art make love";"Holy roller";2023;"ENERGY EXCHANGE RECORDS";1706030605;1706030880;;;"https://open.spotify.com/track/3assFQOhzidEmQNX8vDr76"
"Any Other";"Stillness, stop : You have a right to remember";"Awful thread";2024;"42 RECORDS";1706030878;1706031126;;;"https://open.spotify.com/track/07AL92L7XkfQCO4cCr7klK"
"Orchestre National De Bretagne";"Sensations";"Symphonie n°9 en mi min op 95 B 178 : 2. Largo - Un poco più mosso - arrangement pour violoncelle et orchestre";2022;"ERATO";1706031123;1706031430;;;
"Charles Bradley";"No time for dreaming";"Why is it so hard ?";2011;"DIFFER ANT";1706031429;1706031673;;;
"Prince Waly";"Bo y z vol. 2";"Âme soeur (feat. Enchantée Julia)";2023;"BO Y Z";1706031671;1706031865;;;"https://open.spotify.com/track/0IiSb11VIooz2JYGDBFXo8"
"Paco De Lucia";"Antologia";"Cancion de amor";1976;"POLYGRAM";1706031863;1706032121;;;
"Buika";"Mi niña Lola";"Bulería alegre";2006;"ATLANTIC";1706032118;1706032333;;"https://music.apple.com/fr/album/buleria-alegre/153495656?i=153495847&uo=4";"https://open.spotify.com/track/5JycJAMOQddc761QXWQ4Zo"
"Rosalia";"Motomami";"Bulerias";2022;"COLUMBIA";1706032330;1706032485;"https://www.deezer.com/track/1685337407";"https://music.apple.com/fr/album/buler%C3%ADas/1607918350?i=1607918605&uo=4";"https://open.spotify.com/track/5tmrMIajDQRBcJQPaoAGdk"
"Chancha Via Circuito";"La estrellala";"Vedanta";2022;"WONDERWHEEL RECORDINGS";1706032484;1706032624;"https://www.deezer.com/track/1924972587";"https://music.apple.com/fr/album/vedanta/1646018086?i=1646018095&uo=4";"https://open.spotify.com/track/4uroDx8vgIm1lvWMAfbWOM"
"Beastie Boys";"Hot sauce committee part two";"Don't play no game that i can't win";2011;"CAPITOL";1706032621;1706032872;;;"https://open.spotify.com/track/7BKEIdzH1EuGoDxhyxHL9V"
"Clifford Jordan";"Soul fountain";"Senor blues";1970;"WOUNDED BIRD RECORDS";1706032868;1706033206;"https://www.deezer.com/track/803360752";;
"Silvan Strauss";"Facing";"Starting to smile";2022;"KABUL FIRE RECORDS";1706033200;1706033353;;;"https://open.spotify.com/track/6QEa0qkd5txKv69pnVEeab"
"Letta Mbulu";"Ouelele / Afro rythmes modernes";"Whats´s wrong with groovin";1967;"COMET RECORDS";1706033346;1706033515;;;
"Colin Stetson";"When we were that what wept for the sea";"One day in the sun";2023;"52HZ";1706033514;1706033767;;"https://music.apple.com/fr/album/one-day-in-the-sun/1679092720?i=1679092936&uo=4";"https://open.spotify.com/track/6fiaixiRa7rDm09mOeajIN"
"Sonny Rollins";"Go West! : the Contemporary records albums";"I’ve Found a New Baby";1958;"CRAFT RECORDINGS";1706033762;1706033980;;"https://music.apple.com/fr/album/ive-found-a-new-baby-alternate-take/1442462926?i=1442463074&uo=4";"https://open.spotify.com/track/1FENOXcF8MAx6yGa9vbH0E"
"Amaro Freitas";"Y'Y";"Y'y";2024;"Psychic Hotline";1706033978;1706034291;;"https://music.apple.com/fr/album/yy/1715517603?i=1715517788&uo=4";
"Bobby Hutcherson";"Linger lane";"Manzanita";1975;"BLUE NOTE";1706034283;1706034527;;;"https://open.spotify.com/track/11tWiEy6LHXM9U3u6awyPL"
"Daniel Garcia";"Travesuras";"Dream of Mompou #2";2019;"ACT";1706034521;1706034659;;;
"Tigran Hamasyan";"A fable";"Longing";2011;"Verve";1706034659;1706034962;"https://www.deezer.com/track/8238392";;"https://open.spotify.com/track/0VgWqIba87anpdqYEhoZFT"
"Bada Bada";"Portraits";"Roche";2024;"Gum Club";1706034958;1706035286;;;
"Yazz Ahmed";"Polyhymnia Remixed";"Ruby bridges (DJ Plead remix)";2020;"AUTOPRODUCTION";1706035276;1706035610;;"https://music.apple.com/fr/album/ruby-bridges-dj-plead-remix/1531781560?i=1531781575&uo=4";
"Isolde Lasoen";"Oh dear";"Bed & breakfast";2023;"MAYWAY RECORDS";1706035610;1706035825;;;"https://open.spotify.com/track/6PcJHazACw6OfR4odQx2mn"
"Charlie Parker";"Charlie Parker with strings /The master takes";"Everything happens to me";1950;"VERVE";1706035823;1706036018;"https://www.deezer.com/track/541527142";"https://music.apple.com/fr/album/everything-happens-to-me/1425188521?i=1425189080&uo=4";
"Cleo Laine";"Cleo Laine : Four classic albums 4 EP's and bonus tracks";"Easy living";1956;"REAL GONE";1706036017;1706036188;;;
"Conic Rose";"Heller tag";"Heller tag";2023;"CONIC ROSE";1706036188;1706036437;;"https://music.apple.com/fr/album/heller-tag/1666929639?i=1666930492&uo=4";"https://open.spotify.com/track/19nsuxMi97crQRhTSgmlgI"
"Rare Function";"Funk spectrum II / Vol 2";"Disco function";1976;"BBE";1706036437;1706036702;;;
