"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"John Williams";"John Williams the guitarist : The complete Columbia album collection / CD 14";"Sonate en La Maj K 322 L 483 - pour guitare";"1976";"SONY CLASSICAL";1731324246;1731324446;;;
"Ruti";"Lungs";"Don't make a sound";"2024";"PMR RECORDS";1731324438;1731324620;"https://open.spotify.com/track/10vnQyVQouXnNTrjcSXmUU";"https://www.deezer.com/track/2674578812";
"Prince";"The hits & b-sides";"Erotic city";"1993";"WARNER BROS";1731324617;1731324851;"https://open.spotify.com/track/0OfWbtiZ3fHd64VmpCSj7g";"https://www.deezer.com/track/3612834";
"Dee Nasty";"Paname city rappin'";"Erotic boogie";"1984";"FUNKZILLA RECORDS";1731324848;1731325204;"https://open.spotify.com/track/7yxPnPJNJLROhQkwArq8dP";"https://www.deezer.com/track/2754600651";
"Baxter Dury";"Prince of tears";"August";"2017";"HEAVENLY RECORDINGS";1731325200;1731325382;"https://open.spotify.com/track/3ck8NdMD5QDWy48bmL9cQI";"https://www.deezer.com/track/421044522";
"Eddy Mitchell";"Ou presque 1960-1964";"J'ai tout perdu";"1964";"POLYDOR";1731325380;1731325523;"https://open.spotify.com/track/3mE9MaOhNip2ZwH7ae8z3p";"https://www.deezer.com/track/2526688";
"Cake";"B-sides and rarities";"Mahna, mahna";"2002";"UPBEAT RECORDINGS";1731325523;1731325696;;"https://www.deezer.com/track/10977456";"https://music.apple.com/fr/album/mahna-mahna/267846803?i=267847236&uo=4"
"Sasso";"Brazilian beats 5";"Tudo bem";"2004";"MR BONGO";1731325696;1731325940;;;
"Sabine Sassi";"Caricia";"Céu e mar";"2024";"AUTOPRODUCTION";1731325938;1731326217;"https://open.spotify.com/track/177lkl1am1OwKtmtPYv3UQ";"https://www.deezer.com/track/2798066682";"https://music.apple.com/fr/album/c%C3%A9u-e-mar/1746340618?i=1746340916&uo=4"
"Ana Egge";"White tiger";"I'm goin' bossa nova";"2018";"STORYSOUND RECORDS LLC";1731326217;1731326428;"https://open.spotify.com/track/5oFHuuc21JTUdFDkzHsxR7";;"https://music.apple.com/fr/album/im-goin-bossa-nova/1616948373?i=1616948827&uo=4"
"C418";"BOF / Minecraft (jeu vidéo) / Volume Beta";"Far";"2020";"GHOSTLY INTERNATIONAL";1731326427;1731326619;;"https://www.deezer.com/track/91066289";
"Tora";"Temps de flors";"White Cadillac";"2024";"BELIEVE";1731326598;1731326770;"https://open.spotify.com/track/4nDlLnWmcyP0MKmZjXERPF";"https://www.deezer.com/track/2631345522";
"Men At Work";"Business as usual";"Down under";"1981";"COLUMBIA";1731326767;1731326984;"https://open.spotify.com/track/5pSvjjfsh34sLrkYSNGCl4";"https://www.deezer.com/track/1030221";"https://music.apple.com/fr/album/down-under/203772047?i=203772611&uo=4"
"Natacha Tertone";"Le grand déballage (version 2024)";"Le désamour";"2024";"NOLD UP";1731326977;1731327196;"https://open.spotify.com/track/5J3PJYh2ltYji7HbjPU8eE";"https://www.deezer.com/track/2820533892";
"Mulatu Astatke & Hoodna Orchestra";"Tension";"Delilah";"2024";"BATOV RECORDS";1731327195;1731327489;;;"https://music.apple.com/fr/album/delilah/1760532585?i=1760532741&uo=4"
"Michael Leonhart";"Slow";"Azure";"2002";"SUNNYSIDE COMMUNICATIONS";1731327471;1731327681;"https://open.spotify.com/track/2quMAlg3sIivvKoLHmoPZK";;
"The Black Crowes";"Croweology";"Soul singin'";"2001";"SILVER ARROW";1731327679;1731327929;;;
"Petula Clark";"Colour my world : songs of Tony Hatch";"Colour my world";"2014";"ACE RECORDS";1731327925;1731328093;"https://open.spotify.com/track/6NZzvuSySIHGqZfBmvh7KX";"https://www.deezer.com/track/431577442";
"Bill Frisell";"The Willies";"Get along";"2002";"NONESUCH";1731328090;1731328292;"https://open.spotify.com/track/4i9Kn7as7v3H4popS44rPv";"https://www.deezer.com/track/123325952";"https://music.apple.com/fr/album/get-along/1106428628?i=1106428837&uo=4"
"Orion Sun";"Mary Jane";"Mary jane";"2024";"MOM+POP";1731328279;1731328484;"https://open.spotify.com/track/3MSL42Ay6qoGALjrIacm4L";"https://www.deezer.com/track/2996628811";
"DJ Harrison";"Tales from the old dominion";"City lights";"2021";"STONES THROW";1731328481;1731328649;"https://open.spotify.com/track/03f7C0fndlZANGItBaUuP5";"https://www.deezer.com/track/1502334232";
"Klo Pelgag";"Abracadabra";"Jim Morrison";"2024";"SECRET CITY RECORDS";1731328647;1731328826;"https://open.spotify.com/track/5xn0mYE9XzVRnXL2q4GbIr";;"https://music.apple.com/fr/album/jim-morrison/1745182711?i=1745183078&uo=4"
"Quatuor Protean";"Tempus omnia vincit";"Chaconne en sol min Z 730";"2024";"LINN RECORDS";1731328826;1731329094;;;
"Steely Dan";"Aja";"Peg";"1977";"CARRERE";1731329086;1731329319;"https://open.spotify.com/track/5emxp4RqsF6QoAWXW2Afrk";"https://www.deezer.com/track/75785456";
"The Black Keys";"Let's rock";"Sit around and miss you";"2019";"NONESUCH";1731329313;1731329474;;"https://www.deezer.com/track/701760962";
"Gruff Rhys";"Babelsberg";"Limited edition heart";"2018";"ROUGH TRADE RECORDS";1731329474;1731329688;"https://open.spotify.com/track/2hn095M5DPC3MNZx0MWPAl";"https://www.deezer.com/track/505956722";"https://music.apple.com/fr/album/limited-edition-heart/1362980945?i=1362981267&uo=4"
"John Cameron";"Afro rock";"Rockin Rhino";"1973";"KPM";1731329686;1731329832;;;
"Scary Pockets";"Kitsch Funk";"Can't buy me love (Feat. Abby Celso)";"2018";"RECORDS DK";1731329829;1731329958;;;"https://music.apple.com/fr/album/cant-buy-me-love-feat-abby-celso/1553401292?i=1553401293&uo=4"
"Fat Night";"Live for each other";"Wander";"2020";"ACROPHASE RECORDS";1731329957;1731330294;"https://open.spotify.com/track/6BITM7bi4pE16G2eW4WllR";"https://www.deezer.com/track/1131133052";
"Bobby Boyd Congress";"Bobby Boyd Congress";"In a strange strange land";"1971";"VADIM MUSIC";1731330292;1731330518;;"https://www.deezer.com/track/103930656";
"Almon Memela";"Next stop Soweto / Vol.4";"The things we do in Soweto";"1975";"STRUT";1731330518;1731330741;"https://open.spotify.com/track/1ga8BNISEPQCLhcs3jL3AL";"https://www.deezer.com/track/1722844167";
"Victor Lee Gabriel";"J'irai danser loin des pavés";"J'irai danser loin des pavés";"2024";"VIBRATIONS SUR LE FIL";1731330739;1731330976;"https://open.spotify.com/track/4MpcF4M1AkKXtizaw8E0d8";"https://www.deezer.com/track/3014588681";
"Kicca And Intrigo";"Senso contrario";"Let the sunshine";"2011";"CRISTAL RECO";1731330971;1731331214;;;
"Margo Price";"Like someone I know : A celebration of Margo Guryan";"California shake";"2024";"SUB POP RECORDS";1731331212;1731331427;"https://open.spotify.com/track/1GEkjewOUHZST2LHvvX1Q1";"https://www.deezer.com/track/2867231042";
"Mocky";"Key Change";"Whistlin";"2015";"MOCKY RECORDINGS";1731331425;1731331558;"https://open.spotify.com/track/3gZXcj1QxwwPEC155UEETb";"https://www.deezer.com/track/100880190";
"Matt Elliott";"Drinking Songs live 20 years on";"Whats Wrong";"2024";"IDI D'AILLEURS";1731331556;1731331876;;;
"Son Little";"Like Neptune";"Bend yr ear";"2022";"ANTI";1731331872;1731332106;"https://open.spotify.com/track/3mslSmibP6M7u9RQEOZ2Zh";"https://www.deezer.com/track/1773571377";
"Orwell";"Simple minded";"20th century promised land";"2024";"EUROPOP 2000";1731332104;1731332434;"https://open.spotify.com/track/6zUPkTZcbCJobXizn6BNWo";"https://www.deezer.com/track/2964539031";
"Jungle By Night";"Synergy";"Coco";"2024";"V2 RECORDS";1731332433;1731332697;;;
"Metronomy";"The english riviera";"She wants";"2011";"BECAUSE";1731332695;1731332926;"https://open.spotify.com/track/0rrYTqRuvyQYxroWdtNzSX";"https://www.deezer.com/track/10240180";"https://music.apple.com/fr/album/she-wants/425214849?i=425214906&uo=4"
"Mathieu Boogaerts";"I love you";"I love you";"2016";"TOT OU TARD";1731332924;1731333085;"https://open.spotify.com/track/3YvxcvfmVOCOqGM0Ny3Xpu";"https://www.deezer.com/track/605648142";
"Paul Nemlin";"Orchestre de la R.T.I./Simon Keke";"51 pourcent";"1978";"FIESTA";1731333085;1731333332;;;
"J.P. Bimeni & The Black Belts";"Free me";"Don't fade away";"2018";"TUCXONE RECORDS";1731333328;1731333546;;;
"Blue Lab Beats";"We will rise";"Great lemon (interlude)";"2021";"BLUE NOTE";1731333536;1731333617;"https://open.spotify.com/track/0YPlvuV1KZ7SR8ddYwO8Is";"https://www.deezer.com/track/1286595042";
"Gyeongsu";"All to one";"Scarlet";"2024";"DEARDOGS";1731333616;1731333792;"https://open.spotify.com/track/6OnQ7OIYWZPZzCDYzWgy7R";"https://www.deezer.com/track/2864572612";
"Faye Wong";"Eco pack";"??";"1998";"CINEPOLY RECORDS CO";1731333791;1731334006;;;
"Air";"Bof / The virgin suicides";"Playground love";"2000";"SOURCE";1731334005;1731334212;"https://open.spotify.com/track/052z2UsE2wPrHsBJ9tly0g";"https://www.deezer.com/track/692074262";
"Art Pepper";"The complete Art Pepper Alladin recordings/ Vol.3";"The Breeze And I";"1957";"BLUE/NOT";1731334211;1731334420;"https://open.spotify.com/track/7Azy2cHTQfXXaRE1XK5jmZ";"https://www.deezer.com/track/12168378";
"Nikki Giovanni";"The way I feel";"Winter poem";"1975";"MODERN HARMONIC";1731334420;1731334478;;"https://www.deezer.com/track/1500871322";
"Speakers Corner Quartet";"Further Out Than The Edge (Deluxe)";"Wavelet";"2023";"OTIH RECORDS";1731334476;1731334682;"https://open.spotify.com/track/4ZmMgfdGmB0N5LrGbe0hgR";"https://www.deezer.com/track/2537471231";
"Forever Pavot";"Rhapsode";"The Sound Of Chehery Bell";"2014";"BORN BAD RECORDS";1731334682;1731334906;"https://open.spotify.com/track/7t0pAglHRf0vBHj7NJxEFl";"https://www.deezer.com/track/508705412";
"Alice Dona";"Alice Dona : Intégrale en français et inédits en langues étrangères / Succès 1963 - 1964";"C'est pas prudent";"1963";"EMI";1731334902;1731335055;;"https://www.deezer.com/track/6627041";
"Résonance";"Ok Chicago";"OK Chicago";"1973";"SIROCCO";1731335054;1731335223;;;
"Robert Finley";"Black bayou";"Can't blame me for trying";"2023";"EASY EYE SOUND RECORDS";1731335203;1731335411;"https://open.spotify.com/track/3VuFcBrL7HC5BpAtnC6iQn";"https://www.deezer.com/track/2506779311";
"Gabo Brown";"African scream contest";"It´s a vanity";"1978";"ANALOG AFRIC";1731335409;1731335669;;;
"Larry Marshall";"Studio One roots 2";"Run Babylon";"1972";"SOUL JAZZ RECORDS";1731335667;1731335847;;"https://www.deezer.com/track/79003099";
"Moondog";"Moondog";"Caribea";"1956";"PRES";1731335846;1731335936;"https://open.spotify.com/track/6oWPFXSoUJasdfszHsZmGm";"https://www.deezer.com/track/893600";
"Koki Nakano";"Ululo";"Howling (feat. Yael Naïm)";"2024";"NO FORMAT";1731335935;1731336104;;;
"Orchestre De Chambre De Tallinn";"Arvo Pärt : Adam's lament et autres oeuvres";"Estonian lullaby - version pour choeur de femmes et orchestre à cordes";"2012";"ECM";1731336096;1731336224;;;
"Siouxsie & The Banshees";"Tinderbox";"The sweetest chill";"1986";"POLYDOR";1731336217;1731336470;;;
"Brigitte Fontaine";"Le nougat";"Hollywood";"1990";"VIRGIN";1731336469;1731336740;;"https://www.deezer.com/track/11217198";
"Cybe";"Tropisch verlangen";"China Town";"2017";"STROOM";1731336738;1731336866;;;
"The Ponderosa Twins";"Eccentric soul : The Saru label";"Bound";"1971";"NUMERO GROUP";1731336851;1731337039;;;
"The Lemon Twigs";"A dream is all we know";"In the eyes of the girl";"2024";"CAPTURED TRACKS";1731337035;1731337215;"https://open.spotify.com/track/7q0LL21WDzAAYWG0D00mRr";"https://www.deezer.com/track/2630283122";"https://music.apple.com/fr/album/in-the-eyes-of-the-girl/1726922605?i=1726922913&uo=4"
"The Beach Boys";"Feel flows / CD 2 : Surf's up / Live / Bonus tracks";"Big sur";"2021";"CAPITOL";1731337209;1731337362;"https://open.spotify.com/track/1TU1G2tU6nvIWomQyPPJB4";"https://www.deezer.com/track/1470193112";"https://music.apple.com/fr/album/big-sur/1570363167?i=1570364863&uo=4"
"Piero Piccioni";"BOF / Colpo rovente";"Colpo rovente : Endless love";"1970";"EMI GENERAL MUSIC SRL";1731337362;1731337496;;;
"Jean Sablon";"Du caf'conc au music hall";"Syracuse";"1962";"PM";1731337495;1731337622;;"https://www.deezer.com/track/10246580";"https://music.apple.com/fr/album/syracuse/914648319?i=914648853&uo=4"
"Dora Morelenbaum";"Pique";"A melhor saída";"2024";"MR BONGO";1731337621;1731337862;"https://open.spotify.com/track/6Q4m595vykkZVev0ZHWQsK";"https://www.deezer.com/track/2904347541";"https://music.apple.com/fr/album/a-melhor-sa%C3%ADda/1758717876?i=1758718368&uo=4"
"Average White Band";"Katie Puckrik presents a yacht rock odyssey";"Whatcha gonna do for me";"1980";"EDSEL";1731337860;1731338107;;;"https://music.apple.com/fr/album/whatcha-gonna-do-for-me/572089441?i=572089704&uo=4"
"Lil Yachty";"Let's start here.";"Running out of time";"2023";"QUALITY CONTROL MUSIC MOTOWN RECORDS";1731338105;1731338373;"https://open.spotify.com/track/7zy7iE31dGO70ShMXghsfj";"https://www.deezer.com/track/2125612317";"https://music.apple.com/fr/album/running-out-of-time/1667414099?i=1667414104&uo=4"
"ESG";"A south Bronx story";"Tiny sticks";"1983";"UNIVERSAL";1731338373;1731338553;"https://open.spotify.com/track/2msb12gE4y6wwzD7QyAOeB";;"https://music.apple.com/fr/album/tiny-sticks/1668437008?i=1668439031&uo=4"
"Yellowman";"The biggest dancehall anthems 1979-82 (disc 1)";"Morning ride";"1982";"GREENSLEEVES RECORDS";1731338553;1731338760;"https://open.spotify.com/track/1WS27lReDP65JMqZ5ygBPF";"https://www.deezer.com/track/6699294";"https://music.apple.com/fr/album/morning-ride/383355399?i=383355900&uo=4"
"Citron Citron";"Rafales";"Est ce que tu dors ?";"2024";"BONGO JOE";1731338758;1731338945;;;
"Yung Lean";"Lavender";"Ginseng strip 2002";"2012";"YEAR0001";1731338941;1731339095;;"https://www.deezer.com/track/1692471257";
"Coby Sey";"Petals have fallen";"Petals have fallen";"2017";"AUTOPRODUCTION";1731339093;1731339269;"https://open.spotify.com/track/0erHFFFXoTTbaZaEMcgFTw";;"https://music.apple.com/fr/album/petals-have-fallen/1506872597?i=1506872599&uo=4"
"Jody Reynolds";"Endless sleep";"Fire of love";"1958";"DEE JAY JAMBOREE";1731339268;1731339380;"https://open.spotify.com/track/26VaTFK760o5VaDPcSyV5B";"https://www.deezer.com/track/72267800";"https://music.apple.com/fr/album/fire-of-love/394544802?i=394544838&uo=4"
"Mac Demarco";"Salad days";"Treat her better";"2014";"CAPTURED TRACKS";1731339378;1731339604;"https://open.spotify.com/track/0yzbBhKzbPnAwxT1UNKfHS";;
"Nicolas Michaux";"Vitalisme";"Chaleur humaine";"2024";"CAPITANE RECORDS";1731339603;1731339817;"https://open.spotify.com/track/0ApEEBoGTbfuOoUgcT8q7e";"https://www.deezer.com/track/2976138201";
"Vumbi Dekula";"Congo guitar";"Maamajacy";"2023";"HIVE MIND RECORDS";1731339815;1731340043;"https://open.spotify.com/track/35rfUoVFhvkS8UupfuUbf5";;"https://music.apple.com/fr/album/maamajacy/1731842875?i=1731843080&uo=4"
"Alessi Brothers";"Alessi";"Seabird";"1977";"EDEN ROC RECORDS";1731340041;1731340227;;"https://www.deezer.com/track/85274646";"https://music.apple.com/fr/album/seabird/1095642126?i=1095642246&uo=4"
"Chanel Beads";"EF";"EF";"2022";"4444MIRROR";1731340181;1731340182;"https://open.spotify.com/track/636mLRkAl5yW0HpaUUUoj8";"https://www.deezer.com/track/1748762547";"https://music.apple.com/fr/album/ef/1623683115?i=1623683117&uo=4"
"Tom Brock";"I love you more and more";"There's nothing in this world that can stop me from loving you";"1974";"MR BONGO";1731340403;1731340687;;;
"Royal Jesters";"Eccentric Northern Soul";"Use your head";"1966";"NUMERO GROUP";1731340684;1731340800;;;
"L'Imperatrice";"Pulsar";"Cosmogonie";"2024";"MICROQLIMA";1731340800;1731340970;"https://open.spotify.com/track/4jc5rsFpWTMRE8VvcxwL9a";;"https://music.apple.com/fr/album/cosmogonie/1736766809?i=1736766821&uo=4"
"Kompromat";"I Let Myself Go Blind";"I Let Myself Go Blind";"2024";"WARRIORECORDS";1731340969;1731341185;"https://open.spotify.com/track/2rKGOmtSkI9CEd8VW0ud6E";;
"The Zombies";"The EP collection";"Summertime";"1967";"SEE FOR MILES RECORDS";1731341182;1731341313;;;
"Guy Lafitte";"Jazz quintet";"Autumn in New York";"1964";"COLUMBIA";1731341313;1731341643;;;
"Jim Tomlinson";"The lyric";"Jardin d'hiver";"2005";"OPLUS";1731341641;1731341836;;"https://www.deezer.com/track/688879092";"https://music.apple.com/fr/album/jardin-dhiver/1466294024?i=1466294196&uo=4"
"Donna Summer";"The Donna Summer anthology (1 of 2)";"Spring affair";"1976";"PHONOGRAM";1731341835;1731342074;"https://open.spotify.com/track/2ldalh6d2MrsAFaZG9H3P4";;"https://music.apple.com/fr/album/spring-affair/1423291782?i=1423291785&uo=4"
"Daniel Hope";"For seasons";"Concerto pour violon en Mi Maj op 8 n°1 RV 269 P 241 (Le printemps) : Largo";"2017";"DGG";1731342074;1731342197;;;
"Laura Veirs";"Case / Lang / Veirs";"Greens of June";"2016";"ANTI EPITAPH";1731342195;1731342446;"https://open.spotify.com/track/0GQSIzhJ38YnKd80Qy7b9I";;
"Helado Negro";"Phasor";"Colores del mar";"2024";"4AD";1731342443;1731342663;"https://open.spotify.com/track/0bYNCS0c6Uimpjcr2gswF0";"https://www.deezer.com/track/2625191172";"https://music.apple.com/fr/album/colores-del-mar/1708555076?i=1708555192&uo=4"
"Rejjie Snow";"Peace 2 da world";"Peace to the World";"2024";"HONEYMOON";1731342651;1731342842;"https://open.spotify.com/track/7whUWXMUZLgvdQHvy8Bjk0";"https://www.deezer.com/track/2966951431";"https://music.apple.com/fr/album/peace-to-the-world/1765166192?i=1765166558&uo=4"
"Lalo Schifrin";"BOF / Bullitt";"Room """"26"""" (album recording)";"1968";"FILM SCORE M";1731342842;1731342982;;;
"Andrea Parisy";"Tchic tchic french bossa nova 1963 1974";"Les mains qui font du bien";"1970";"BORN BAD";1731342981;1731343146;;"https://www.deezer.com/track/993510412";
"Billy Paul";"The very best of Billy Paul & Bill Withers";"Your song";"1972";"SONY MUSIC MEDIA";1731343140;1731343531;"https://open.spotify.com/track/5TUs6T93fNFvgQov6MlYkP";"https://www.deezer.com/track/82321688";"https://music.apple.com/fr/album/your-song/192669930?i=192670013&uo=4"
"Glenn Fallows & Mark Treffel";"The globeflower masters / Vol. 2";"Calico suite";"2022";"MR BONGO";1731343529;1731343764;;;"https://music.apple.com/fr/album/calico-suite/1634026535?i=1634027180&uo=4"
"Gorillaz";"Gorillaz";"19-2000";"2001";"PARLOPHONE";1731343759;1731343966;"https://open.spotify.com/track/1kSWrMDt439cT64WpjJigW";"https://www.deezer.com/track/3100450";"https://music.apple.com/fr/album/19-2000/850576570?i=850576709&uo=4"
"Michael Franks";"Michael Franks - The DoctorSoul reworks";"Chain reaction (DoctorSoul's """"You can't fake it"""" - Extended Intro Re-therapy)";"2024";"TOO SLOW TO DISCO";1731343962;1731344370;;;
"Sen Morimoto";"Diagnosis";"Deeper";"2023";"CITY SLANG";1731344237;1731344538;"https://open.spotify.com/track/5VSLZ631GhbOHcKrxxCNaK";"https://www.deezer.com/track/2582753662";"https://music.apple.com/fr/album/deeper/1721054950?i=1721056235&uo=4"
"Penny Arcade";"Backwater Collage";"Want you around";"2024";"TAPETE RECORDS";1731344367;1731344519;"https://open.spotify.com/track/0f4chdEYFKo7aODyMu2uoc";;"https://music.apple.com/fr/album/want-you-around/1733715532?i=1733715544&uo=4"
"Harmonia";"Musik von Harmonia";"Watussi";"1974";"LILITH";1731344509;1731344864;;"https://www.deezer.com/track/438288642";"https://music.apple.com/fr/album/watussi/1322099898?i=1322099904&uo=4"
"New York Rock Ensemble";"Roll over / Freedomburger";"Fields of joy";"1972";"COLLECTOR'S CHOICE MUSIC";1731344863;1731345086;;"https://www.deezer.com/track/555956522";
"Lou Hayter";"Stop the rain";"Stop the rain";"2024";"GRECO ROMAN";1731344987;1731344988;"https://open.spotify.com/track/4NuRe24xiakMqSaHx7DuVG";"https://www.deezer.com/track/2894210421";"https://music.apple.com/fr/album/stop-the-rain/1748757662?i=1748757669&uo=4"
"Queen";"A night at the opera";"Bohemian rhapsody";"1974";"EMI";1731345082;1731345436;;"https://www.deezer.com/track/2646634012";
"Klt & Jessy Elsa Palma";"Beauty of change";"Life is a Long Road";"2024";"JAZZ FAMILY";1731345438;1731345656;;;"https://music.apple.com/fr/album/life-is-a-long-road/1745204825?i=1745205040&uo=4"
"Norah Jane & Mor.Lov";"Godspeed";"School trip";"2024";"TLKBX RCRDS";1731345652;1731345867;;;
"Supreme Beings Of Leisure";"Supreme Beings of Leisure";"Never the same";"2000";"NAIVE";1731345867;1731346105;"https://open.spotify.com/track/4eKIHs1qmbmcFLdFYH6pU2";;
"The Turtles";"Happy together";"You showed me";"1967";"MUSIC CLUB";1731346102;1731346288;;"https://www.deezer.com/track/1467065";
"Yosui Inoue";"Tokyo riddim vol. 2 1979-1986";"Anata wo rikai";"1983";"TIME CAPSULE";1731346286;1731346547;;;
"The Frightnrs";"Always";"30-56 (version)";"2022";"DAPTONE RECORDS";1731346546;1731346675;;"https://www.deezer.com/track/1694256207";
"Lou Hayter";"Stop the rain";"Stop the rain";"2024";"GRECO ROMAN";1731346673;1731346941;"https://open.spotify.com/track/4NuRe24xiakMqSaHx7DuVG";"https://www.deezer.com/track/2894210421";"https://music.apple.com/fr/album/stop-the-rain/1748757662?i=1748757669&uo=4"
"Isha";"Something new (feat. Max Rad)";"Something new (feat. Max Rad)";"2024";"AUTOPRODUCTION";1731346939;1731347107;;;
"Boris Gardiner";"Compil./Calypsoul 70/Caribbean soul & calypso crossover 1969-1979";"Negril";"1973";"STRUT RECORDS";1731347107;1731347242;"https://open.spotify.com/track/5D6MWKHTbeCWYTHJMh4oAb";;
"Miriam Makeba";"Pata pata";"Pata pata";"1967";"REPRISE";1731347242;1731347417;;;
"Jain";"Miriam Makeba";"Makeba";"2015";"COLOMBIA";1731347371;1731347618;"https://open.spotify.com/track/6RqUBXCNqbMdp8u3eIXjQw";"https://www.deezer.com/track/109176426";"https://music.apple.com/fr/album/makeba/1046165664?i=1046165672&uo=4"
"Rolfe Kent";"BOFTV / Dexter / Saison 7";"Dexter main title";"2013";"MILAN";1731347614;1731347714;;;
"Queens Of The Stone Age";"Lullabies to paralyse";"You got a killer scene there man";"2005";"INTERSCOPE R";1731347713;1731348009;;;
"Lou Donaldson";"Strut'n'get up";"Everything i do gonna be funky (from now on)";"1970";"BLUE NOTE";1731348108;1731348431;;"https://www.deezer.com/track/3197334";"https://music.apple.com/fr/album/everything-i-do-gonna-be-funky-from-now-on/724009965?i=724010018&uo=4"
"Ludivine Issambourg (Flûte traversière)";"Above the laws";"Night watch (feat. Éric Legnini)";"2024";"Heavenly Sweetness";1731348430;1731348591;"https://open.spotify.com/track/4dmLtzFwOhfH8d78V3Ys1d";"https://www.deezer.com/track/2976038631";
