"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Nirvana";"In utero / 20th Anniversary";"Marigold";"1993";"GEFFEN RECORDS";1712704464;1712704616;"https://open.spotify.com/track/40VSbBSYbPN10vJYeZq4tm";"https://music.apple.com/fr/album/marigold-b-side/1440875565?i=1440876919&uo=4";
"Lee Fields";"My world";"Expressions thème";"2009";"TRUTH & SOUL";1712704617;1712704785;"https://open.spotify.com/track/3FKAmkd0dUQow94t7y06mq";;
"Devendra Banhart";"What Will We Be";"Can't help but smiling";"2009";"WARNER";1712704784;1712704927;"https://open.spotify.com/track/57tqUiFhUJ5qYXm4t9cv2r";"https://music.apple.com/fr/album/cant-help-but-smiling/335606140?i=335606228&uo=4";"https://www.deezer.com/track/7271936"
"Dinah Shore";"For sentimental reasons";"Buttons and bows";"1947";"CAPITOL";1712704926;1712705047;;"https://music.apple.com/fr/album/buttons-and-bows/157281188?i=157281288&uo=4";
"Alex Beaupain";"BOF / Les rois de la piste";"Les rois de la piste : Valse";"2024";"SCREENING ROOM";1712705047;1712705161;;;
"Serge Gainsbourg";"Histoire de Melody Nelson";"Valse de Melody";"1971";"PHILIPS";1712705159;1712705251;"https://open.spotify.com/track/33xf6NmBDTT20fuZoZjKt3";;
"Melody Gardot";"Sunset in the blue";"You won't forget me";"2020";"DECCA RECORDS";1712705254;1712705617;"https://open.spotify.com/track/1tHlgyNI49HA3Uyar745Lj";"https://music.apple.com/fr/album/you-wont-forget-me/1528948856?i=1528948989&uo=4";"https://www.deezer.com/track/1110672932"
"Franklin Boukaka";"L'immortel";"Na ye na lisano";"2023";"FREMEAUX & ASSOCIES";1712705615;1712705799;"https://open.spotify.com/track/776QtAqFyYNcmWHPsaBU4L";;
"Pascal Comelade";"Le non-sens du rythme";"Apparition du visage de Bela Lugosi sur une tranche de salami";"2022";"BECAUSE MUSIC";1712705799;1712705994;"https://open.spotify.com/track/7vVUIfrdp7ng7IB9hr2LTc";"https://music.apple.com/fr/album/apparition-du-visage-de-bela-lugosi-sur-une-tranche/1631182993?i=1631183382&uo=4";"https://www.deezer.com/track/1800276077"
"Marissa Nadler";"The path of the clouds";"If i could breathe underwater";"2021";"BELLA UNION";1712705993;1712706259;"https://open.spotify.com/track/6DF2ZiLyMTKIAqGODDoEPM";;"https://www.deezer.com/track/1456734792"
"Dionne Warwick";"4 albums (1967-1969) / Vol. 4";"A hard day's night";"1967";"EDSEL RECORDS";1712706256;1712706430;;;"https://www.deezer.com/track/724121"
"John Fahey & His Orchestra";"Of rivers and religion";"Steamboat gwine 'round de bend (Lp version)";"1972";"RHINO RECORDS";1712706422;1712706675;;;
"Leyla McCalla";"Vari-colored songs : A tribute to Langston Hughes";"Rose Marie";"2013";"DIXIEFROG";1712706672;1712706847;;"https://music.apple.com/fr/album/rose-marie/710488876?i=710489416&uo=4";"https://www.deezer.com/track/70750030"
"The Smile";"Wall of eyes";"Wall of eyes";"2023";"XL RECORDINGS";1712706846;1712707145;"https://open.spotify.com/track/6hp729YavhhHeH62B2QH6J";"https://music.apple.com/fr/album/wall-of-eyes/1711359135?i=1711359466&uo=4";
"G.R.C. Five";"Psychemagik presents ritual chants";"Saga of a secluded swamp monster";"1973";"ESKIMO RECORDINGS";1712707156;1712707323;;;"https://www.deezer.com/track/378620331"
"Teddy Pendergrass";"Greatest hits";"The more i get, the more i want";"1977";"PHILADELPHIA INTERNATIONAL RECORDS";1712707323;1712707579;"https://open.spotify.com/track/6nkhaYvdho2vRH5JTrJX7f";;"https://www.deezer.com/track/82447836"
"Sonya Spence";"In the Dark / Sings Love";"Peace and unity";"1981";"SANCTUARY RECORDS";1712707571;1712707763;;;"https://www.deezer.com/track/1636076552"
"The Funkees";"Dancing time - The best of eastern Nigeria's afro rock exponents 1973-77";"Baby I need you";"1973";"SOUND WAY";1712707758;1712707974;;;
"Cannibale";"Life is dead";"Taste me";"2021";"BORN BAD RECORDS";1712707979;1712708200;"https://open.spotify.com/track/6yJYGe4vIwCMTBiKLnOCTM";"https://music.apple.com/fr/album/taste-me/1585686996?i=1585687365&uo=4";
"Skinshape";"Life & Love";"Fountayne";"2017";"DLOAW & CO";1712708197;1712708398;"https://open.spotify.com/track/4HrwJY2pwaWmrjlycG5ESs";;
"Sons Of Zoku";"Endless";"Kuhnoo";"2024";"AUTO PRODUTION";1712708398;1712708628;"https://open.spotify.com/track/6swYsMhP2DQ630ELM2vfTQ";"https://music.apple.com/fr/album/kuhnoo/1727907650?i=1727907654&uo=4";"https://www.deezer.com/track/2636010762"
"Midsommar";"Folk is not a four letters word / Volume 2";"Balladen om Belfast";"1973";"CHERRY RED RECORDS";1712708625;1712708831;;;
"Joe Cocker";"The ultimate collection 1968-2003";"With a little help from my friends";"1968";"REMARK";1712708833;1712709138;;;"https://www.deezer.com/track/548862472"
"Fleetwood Mac";"English rose";"Jigsaw puzzle blues";"1968";"BGO RECORDS";1712709134;1712709226;;"https://music.apple.com/fr/album/jigsaw-puzzle-blues/211444824?i=211446521&uo=4";
"Eddy Mitchell";"Tout Eddy...Ou presque / 1971-1975";"Arc en ciel";"1971";"POL";1712709222;1712709388;;"https://music.apple.com/fr/album/arc-en-ciel/1442698165?i=1442698785&uo=4";
"The Staple Singers";"Soul folk in action/We'll get over";"(sittin' on the) dock of the bay";"1968";"STAX";1712709387;1712709575;;;
"Elliavir";"Endless fascination (radio edit)";"Endless fascination (part. I)";"2023";"KYUDO RECORDS";1712709577;1712709780;;;
"Okvsho";"A place between us";"Where I'm made of (ft. TRVANIA)";"2024";"CURRENT MOVES";1712709780;1712710026;;;
"Parental";"Crystals";"Crystals";"2019";"GOLDEN TICKET TAPES";1712710026;1712710174;"https://open.spotify.com/track/6uLsmpxAPiQtilcdYRSB7P";;
"Fabe";"Le fond et la forme";"Des durs, des boss... des dombis!";"1997";"UNIK RECORDS";1712710174;1712710408;;;
"Moby";"Play";"Find my baby";"1999";"MUTE RECORDS";1712710406;1712710640;;"https://music.apple.com/fr/album/find-my-baby/1436695379?i=1436695384&uo=4";
"Boy Blue";"Sounds of the south vol. 2/Roots of the blues-The blues roll on";"Joe Lee's rock";"1960";"ATLANTIC";1712710638;1712710858;;"https://music.apple.com/fr/album/joe-lees-rock/459051919?i=459052262&uo=4";"https://www.deezer.com/track/62656468"
"U-Roy";"African roots";"Gorgon wise";"1976";"CELLULOID";1712710869;1712711011;;;"https://www.deezer.com/track/1523732462"
"The Offline";"En clair-obscur";"Le truc vert";"2022";"ROOT RECORDS";1712711001;1712711180;"https://open.spotify.com/track/1GCmr7M1AmklzsiVl0DrZw";"https://music.apple.com/fr/album/le-truc-vert/1617813346?i=1617813513&uo=4";
"Iamddb";"Rasta pasta (feat. Masego)";"Rasta pasta (feat. Masego)";"2024";"WAEV ENTERTAINMENT";1712711178;1712711424;;;
"Blossom Dearie";"Blossom Dearie Sings";"Baby, you're my kind (Feat. Pete Morgan)";"1974";"DAFFODIL RECORDS";1712711423;1712711633;;"https://music.apple.com/fr/album/baby-youre-my-kind-feat-pete-morgan/1248969644?i=1248970236&uo=4";
"Stacey Kent";"The boy next door";"Que reste-il de nos amours ?";"2003";"CANDID";1712711630;1712711803;;;
"Sonja Van Beek";"Oeuvres pour violon et piano";"Der schneemann : Serenade / Pour piano / Arrangement pour violon et piano";"2000";"CPO";1712711802;1712711935;;;
"Lana Del Rey";"Video Games (Ep - Remix)";"Video Games";"2011";"STRANGERS RE";1712711931;1712712212;;"https://music.apple.com/fr/album/video-games/1444215085?i=1444215444&uo=4";
"Cleo Sol";"Gold";"In your own home";"2023";"FOREVER LIVING ORIGINALS";1712712209;1712712452;"https://open.spotify.com/track/342lDmTXJPrWwYxeCvYc0t";"https://music.apple.com/fr/album/in-your-own-home/1708971575?i=1708972150&uo=4";
"The Marvelettes";"Forever more : the complete Motown albums / Vol.2";"Destination : anywhere";"1968";"MOTOWN";1712712451;1712712607;;;
"Bacao Rhythm & Steel Band";"BRSB";"Love$ick";"2024";"BIG CROWN RECORDS";1712712611;1712712774;"https://open.spotify.com/track/1zwJ9CNMaaQwX9AHpYPaZ0";"https://music.apple.com/fr/album/love%24ick/1716439561?i=1716439807&uo=4";
"Tamtam";"Ramble In the rainbow";"Go down the mountain";"2024";"PPU";1712712773;1712713023;"https://open.spotify.com/track/3b2fxJcgMcKCA0YIAXgDhJ";;
"Air";"Moon safari";"Sexy boy";"1997";"VIRGIN";1712713021;1712713318;;;"https://www.deezer.com/track/3148104"
"Rrodrigues";"Restart";"Restart";"2023";"BELLEVILLE RECORDS";1712713320;1712713511;"https://open.spotify.com/track/4D6SycDuP2XgdnQgWg9KtL";"https://music.apple.com/fr/album/restart/1715193233?i=1715193234&uo=4";
"Baxter Dury";"B.E.D";"White coats";"2018";"HEAVENLY RECORDINGS / PIAS";1712713510;1712713632;"https://open.spotify.com/track/4wqr3fd4tEdbXlsOb191Fi";;
"The Far Out Monster Disco Orchestra";"The far out monster disco orchestra";"Mystery (instrumental)";"2014";"FAR OUT RECORDINGS";1712713631;1712713887;;;
"Ullanda Mac Cullough";"Bad company (remastered Edit)";"Bad company (remastered Edit)";"1981";"ATLANTIC";1712713887;1712714203;;;
"Gilberto Gil";"The soul of Brazil";"O lugar do nasso amor";"1996";"WEA INTERNATIONAL";1712714199;1712714406;;;
"The Upsetters";"Arkology / Succès de 1976 à 1997";"Grumblin' dub";"";"ISLAND";1712714422;1712714613;"https://open.spotify.com/track/7dgapidEzQndfo9Of88Xt0";;
"Nectar Woode";"Nothing to lose";"Good vibrations";"2024";"COMMUNION RECORDS";1712714606;1712714832;"https://open.spotify.com/track/2eYc6Rm4dcKHujkxIFOcQq";;
"Roy Ayers";"Everybody loves the sunshine";"Everybody loves the sunshine";"1976";"POLYDOR";1712714829;1712715066;;;
"Nightlands";"Moonshine";"Stare into the sun";"2022";"WESTERN VINYL";1712715054;1712715273;"https://open.spotify.com/track/0Ao3T7oEXOcLs3nTwXKeDG";"https://music.apple.com/fr/album/stare-into-the-sun/1617137176?i=1617137255&uo=4";
"Los Socios Del Ritmo";"BOF / Roma";"Vamos a platicar";"1971";"SONY";1712715274;1712715469;;;"https://www.deezer.com/track/596078792"
"Leonie";"FIP sacré français !";"En Alabama";"1971";"WAGRAM MUSIC";1712715465;1712715592;;;"https://www.deezer.com/track/141168251"
"Nancy Sinatra";"California girl";"Hello LA, bye-bye Birmingham";"1969";"BOOTS ENTERPRISES";1712715590;1712715769;;;
"Adrian Quesada";"Jaguar sound";"Turk’s cap";"2022";"ATO RECORDS";1712715769;1712715957;"https://open.spotify.com/track/7ebl3MiDQaViqp0zrg7d5x";;
"Jackie Wilson";"Back to breaks";"Light my fire";"1968";"BLOW RECORDI";1712715949;1712716116;"https://open.spotify.com/track/0qHYYS4hQPRNU2RPOImDlM";;"https://www.deezer.com/track/116858042"
"Thee Sinseers";"Sinseerly yours";"what's his name";"2024";"COLEMINE RECORDS";1712716108;1712716292;"https://open.spotify.com/track/4h6IvqHdUXslVN2L3zy2fw";;"https://www.deezer.com/track/1273461852"
"The Frightnrs";"Nothing more to say";"Gonna make time";"2016";"DAPTONE RECORDS";1712716296;1712716504;"https://open.spotify.com/track/0dxLoj9DTNbtAbjGVMMUYK";"https://music.apple.com/fr/album/gonna-make-time/1485041960?i=1485041973&uo=4";"https://www.deezer.com/track/779499042"
"Arms And Sleepers";"Former kingdoms";"As for the day after tomorrow";"2022";"DXFXWXU COLLECTIVE";1712716497;1712716630;"https://open.spotify.com/track/4g1njtV5I9oSftF8X3OXgl";;
"Jurassic 5";"Quality control";"Quality control";"2000";"INTERSCOPE RECORDS";1712716623;1712716913;"https://open.spotify.com/track/3vqqYJXlrJiKSzh79d4DV9";"https://music.apple.com/fr/album/quality-control/1673109195?i=1673109875&uo=4";"https://www.deezer.com/track/2157911937"
"Roger Fakhr";"Fine anyway";"The wizard";"1978";"HABIBI FUNK RECORDS";1712716912;1712717131;;;"https://www.deezer.com/track/1759105277"
"Aziza Brahim";"Mawja";"Fuadi";"2024";"GLITTERBEAT";1712717126;1712717410;"https://open.spotify.com/track/70ufroRFdDppeEVF7QAKJL";"https://music.apple.com/fr/album/fuadi/1717174112?i=1717176555&uo=4";"https://www.deezer.com/track/2547835022"
"Brigitte Fontaine";"Brigitte Fontaine est";"Il se passe des choses";"1968";"SARAVAH";1712717407;1712717621;;;
"Alain Goraguer";"BOF / J'irais cracher sur vos tombes";"Blues de Memphis";"1959";"MILAN";1712717618;1712717731;;;"https://www.deezer.com/track/971043902"
"Helen Merrill";"Helen Merrill in Tokyo";"Someday My Prince Will Come To Me";"2012";"KING VINTAGE JAZZ";1712717730;1712717932;;;
"The Reed Conservation Society";"EP3";"My queen";"2021";"MICROCULTURES";1712717943;1712718169;"https://open.spotify.com/track/2JtRjGMZGvNiqIK2DVYj3n";;
"The Velvet Underground";"The Velvet Underground & Nico";"I'll be your mirror";"1967";"POLYDOR";1712718168;1712718291;"https://open.spotify.com/track/4PINSJIlBWsnVeveicq1S8";;"https://www.deezer.com/track/61292507"
"La Cherga";"Fake No More";"Fake no more";"2008";"ASPHALT TANG";1712718288;1712718539;;;
"Kol Simcha";"Symphonic Klezmer";"Klezmer suite : Lechaijm";"1996";"CLAVES , CLAV";1712718535;1712718763;;;
"Ala.Ni";"You & I";"Suddenly";"2015";"NO FORMAT";1712718763;1712718950;;"https://music.apple.com/fr/album/suddenly/1098774467?i=1098774707&uo=4";"https://www.deezer.com/track/122034128"
"Chai";"Chai";"Matcha";"2023";"SUB POP";1712718944;1712719149;"https://open.spotify.com/track/5sw4HTRNBHHTw074vXjRFf";"https://music.apple.com/fr/album/matcha/1688527410?i=1688527412&uo=4";"https://www.deezer.com/track/2286166017"
"Manu Chao";"Me gustas tu (cd-maxi)";"Me gustas tu";"2001";"VIRGIN";1712719148;1712719388;"https://open.spotify.com/track/6b37xrsNCWYIUphFBazqD6";;
"The Shadows";"The e.p. collection";"Mustang";"1961";"SEE FOR MILE";1712719386;1712719543;;;"https://www.deezer.com/track/3102739"
"Mustang";"Anne-Sophie";"Anne-sophie";"2009";"ARAG RECORDS";1712719544;1712719734;"https://open.spotify.com/track/2hN57CnnqMyjQOx1p2sSet";;
"Automatic City";"Bongoes & tremoloes";"I wish you would";"2017";"STAG";1712719727;1712719907;"https://open.spotify.com/track/4Sz4G9fpu1Xkp29iG5oZNQ";"https://music.apple.com/fr/album/i-wish-you-would/1234901888?i=1234902169&uo=4";"https://www.deezer.com/track/361096521"
"Julie Driscoll";"Tiger";"I didn't want to have to do it";"1966";"ATOM MUSIQUE";1712719903;1712720066;;;
"Brittany Davis";"Image issues";"So fly";"2024";"LOOSEGROOVE RECORDS";1712720057;1712720211;"https://open.spotify.com/track/01btYSWAHZBje3MsKTMeh6";;
"The Bees";"Octopus";"Got to let go";"2007";"VIRGIN";1712720212;1712720531;"https://open.spotify.com/track/3yMZN89QFrRxTv1OtEIMRr";"https://music.apple.com/fr/album/got-to-let-go/714608223?i=714608255&uo=4";
"Cream";"Fresh cream";"I feel free";"1967";"RSO";1712720525;1712720696;;;"https://www.deezer.com/track/1175614"
"Jasual Cazz";"Memory guard";"Liberty city";"2023";"CHUWANAGA";1712720692;1712720943;"https://open.spotify.com/track/0HGVRJnACGyWTzsFF02OBr";;"https://www.deezer.com/track/2446560055"
"Sharky";"People are strange";"Aretha Emin";"2022";"TRU THOUGHTS";1712720937;1712721075;"https://open.spotify.com/track/3k2uhXdA9NXFQibbTSGarz";;"https://www.deezer.com/track/1825612027"
"Bonnie Banane";"Red flags";"Red flags";"2024";"PECHE MIGNON - GRAND MUSIQUE MANAGEMENT";1712721074;1712721279;"https://open.spotify.com/track/4cGeQ9tMeJiwgAKkY1CTyh";;"https://www.deezer.com/track/2723705532"
"De La Soul";"Stakes is High";"4 more";"1996";"TOMMY BOY (U";1712721279;1712721534;"https://open.spotify.com/track/4AczEdAZBYmUo2a703sibE";;"https://www.deezer.com/track/2104708177"
"Toots Thielemans";"Harmonica jazz";"Skylark";"1955";"COLUMBIA";1712721557;1712721676;"https://open.spotify.com/track/6HcVIFSTizZ5xaESLyHghv";;
"Neal Francis";"Sentimental garbage";"Collage";"2022";"ATO RECORDS";1712721676;1712721856;"https://open.spotify.com/track/0D2yr10VDd2ljzyrd3Igvv";;"https://www.deezer.com/track/1910171467"
"Gami";"Step by step";"Great sorrow";"2023";"B-SIDE PROD";1712721850;1712722144;"https://open.spotify.com/track/1okcKDCBlQZh14E1dh37e1";"https://music.apple.com/fr/album/great-sorrow/1708887454?i=1708888018&uo=4";
"Kiledjian";"The otium mixtape";"Promesses";"2024";"UNDERDOG RECORDS";1712722138;1712722291;"https://open.spotify.com/track/3brgeuIaMdvlpg39KKyAEr";;
"Hlmnsra";"Amigdala";"Deep pressure";"2023";"AUTOPRODUCTION";1712722295;1712722436;"https://open.spotify.com/track/7nuWl6aT6SMfLf0DI9dOcw";"https://music.apple.com/fr/album/deep-pressure/1677616694?i=1677616970&uo=4";
"Naaman";"Raindrops (Cheer up remix)";"Raindrops (feat. Groundation) (Cheer Up remix)";"2023";"BIG SCOOP RECORDS";1712722436;1712722761;;;
"Morcheeba";"Blood like lemonade";"Blood like lemonade";"2010";"PLAY IT AGAIN SAM";1712722751;1712723042;"https://open.spotify.com/track/6V472EZ0ymkw3zEDOqlIew";;
"Cousin Kula";"Vitamin D";"Time > Money";"2024";"RHYTHM SECTION ITNL.";1712723031;1712723251;"https://open.spotify.com/track/7IuyYgGp0cH8WlEnhQAYyU";;"https://www.deezer.com/track/2555455442"
"Forever Pavot &xp";"Forever XP";"The turkey bag diaries (instrumental)";"2024";"BMM RECORDS";1712723254;1712723459;;;
"Polycool";"Lovoscope";"Western feeling";"2023";"POLYCOOL";1712723459;1712723659;"https://open.spotify.com/track/4KVcuyht60odNdmN2qVwuU";;"https://www.deezer.com/track/2214073347"
"Alba";"Les pieds dans l'aube";"Autour De Moi";"2024";"ALBA MUSIC";1712723658;1712723806;"https://open.spotify.com/track/4ycq69jTyuEbv5och6NaLO";"https://music.apple.com/fr/album/autour-de-moi/1723660746?i=1723660749&uo=4";
"Balthazar";"Rats";"Do not claim them anymore";"2012";"PLAY IT AGAIN SAM";1712723805;1712724041;"https://open.spotify.com/track/4UshS2R3hNsOrVtxlDF7cx";"https://music.apple.com/fr/album/do-not-claim-them-anymore/561820082?i=561820257&uo=4";
"Les Dynamites";"Middle eastern grooves";"Pop oud #2";"2023";"BATOV RECORDS";1712724043;1712724247;"https://open.spotify.com/track/0GmprW4nK5Gsq7mOJpy72G";;"https://www.deezer.com/track/2149297507"
