"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Bonnie Banane";"Nini";"Toi ou Moi ? (Sacha II)";"2024";"PECHE MIGNON - GRAND MUSIQUE MANAGEMENT";1721080218;1721080359;;"https://music.apple.com/fr/album/toi-ou-moi-sacha-ii/1738087545?i=1738088290&uo=4";"https://open.spotify.com/track/6hMNTkk76u8YhVUJhueA91"
"Shawn Lee";"Moods and grooves";"P Walk";"2005";"UBIQUITY";1721080373;1721080624;;"https://music.apple.com/fr/album/p-walk/1517130920?i=1517130925&uo=4";"https://open.spotify.com/track/4UUjZniHpkdpdmjXEzABk2"
"Skinshape";"Life & Love";"Hurry and enjoy";"2017";"DLOAW & CO";1721080619;1721080727;"https://www.deezer.com/track/356184301";;"https://open.spotify.com/track/6JPCcCZMedAuzn68ogyn7K"
"Bob Marley & The Wailers";"Catch a fire";"Stir It up";"1973";"";1721080723;1721081049;;"https://music.apple.com/fr/album/stir-it-up-jamaican-version/1452839186?i=1452839190&uo=4";"https://open.spotify.com/track/3sqZDdEO5viqNqMCNem5m5"
"Jamiroquai";"Dynamite";"Seven days in sunny june";"2005";"SONY";1721081049;1721081287;"https://www.deezer.com/track/15627642";"https://music.apple.com/fr/album/seven-days-in-sunny-june-remastered-for-2006/786107608?i=786107660&uo=4";"https://open.spotify.com/track/2bwxqGKS5GPXfNanAIRe2p"
"Gecko Turner";"Somebody from badajoz";"Que siesta tan buena (he babeao y to...)";"2023";"LOVEMONK RECORDS";1721081292;1721081549;;"https://music.apple.com/fr/album/qu%C3%A9-siesta-tan-buena-he-babeao-y-to/1669656631?i=1669657029&uo=4";"https://open.spotify.com/track/7FqKTJwn7QpRx4r8pmOBxE"
"Claude Chalhoub";"Claude Chalhoub";"Don't wake me up";"2001";"TELDEC";1721081545;1721081782;;"https://music.apple.com/fr/album/dont-wake-me-up/558277188?i=558277198&uo=4";
"Deli Teli";"Boumpam";"Boumpam (clip edit)";"2021";"AUTO PRODUCTION";1721081781;1721082010;;;
"Piers Faccini";"Two grains of sand";"Your name no more";"2009";"TOTOUTARD";1721082008;1721082209;"https://www.deezer.com/track/605643792";"https://music.apple.com/fr/album/your-name-no-more/1446912326?i=1446912354&uo=4";"https://open.spotify.com/track/2euFOcqQMy9d91H7dCTHKl"
"Lisza";"La Vie Sauvage";"La Rythme";"2017";"ANIMALE";1721082213;1721082429;"https://www.deezer.com/track/142212707";"https://music.apple.com/fr/album/la-rythme/1206027603?i=1206027994&uo=4";"https://open.spotify.com/track/4T3BqVVXRR6z8zv0LqfEMx"
"Chico Hamilton Quintet";"Ellington suite";"It Don't Mean A Thing";"1958";"PACIFIC JAZZ";1721082428;1721082618;"https://www.deezer.com/track/66768518";;
"Michele Hendricks";"A little bit of Ella (now and then)";"It Don't Mean A Thing";"2016";"CRISTAL RECORDS";1721082617;1721082951;;;
"Italian Swing Sisters";"Delizioso / Hommage au trio Lescano";"La gelosia non È più di moda";"2004";"NOCTURNE";1721082959;1721083090;;;
"Max Rocci & His Friends";"Italo funk experience /1969-180";"Greeleeaf street";"1974";"NASCENTE";1721083087;1721083282;;;
"Jon Lucien";"Love everlasting";"A sunny day";"1974";"BMG";1721083273;1721083423;;"https://music.apple.com/fr/album/a-sunny-day/324172425?i=324172481&uo=4";"https://open.spotify.com/track/1oXbN5w1jAlUweQbi9DkcN"
"Edson Frederico";"1975";"Garota de copacabana";"1975";"SUNSET ENTRETENIMENTO";1721083419;1721083579;;;
"Pierre Vassiliu";"Je suis un pingouin";"Qui c'est celui-là";"1974";"Barclay";1721083576;1721083853;;;
"Cyro Delvizio";"Francisco Mignone : 12 études pour guitare";"12 Etudes pour guitare : 6. Assai vivo";"2022";"DA VINCI CLASSICS";1721083851;1721083999;;;
"Blaze Foley";"The Dawg Years (1975-1978)";"June or september";"2010";"FAT POSSUM RECORDS";1721084025;1721084185;;"https://music.apple.com/fr/album/june-or-september/1194801716?i=1194802086&uo=4";"https://open.spotify.com/track/4tdnOzj5k9zkIwQR3uaP67"
"Joan Baez";"Baez sings Dylan";"Farewell Angelina";"1968";"VANGUARD REC";1721084182;1721084376;"https://www.deezer.com/track/143674656";;
"Georges Brassens";"La mauvaise reputation";"La marine";"1953";"PHIL";1721084373;1721084518;;"https://music.apple.com/fr/album/la-marine/1400927045?i=1400927363&uo=4";"https://open.spotify.com/track/0dhjJIKPPjokrhqYPLql7L"
"Lossapardo";"If I were to paint it";"Leather Bellini";"2024";"ROCHE MUSIQUE";1721084517;1721084705;"https://www.deezer.com/track/2726832171";;"https://open.spotify.com/track/4HtfUMozrPYMvg9M8T2jma"
"Vulfpeck";"Thrill of the arts";"Smile Meditation (feat. Tyler Duncan)";"2015";"VULF RECORDS";1721084701;1721084970;;;
"FKJ";"French Kiwi Juice";"Why are there boundaries";"2017";"ROCHE MUSIQUE";1721084971;1721085152;;"https://music.apple.com/fr/album/why-are-there-boundaries/1666672725?i=1666673142&uo=4";"https://open.spotify.com/track/0qGQXQdUNwPYQadGuELgEI"
"Dire Straits";"Down on the waterline";"Setting Me Up";"1978";"VERTIGO";1721085149;1721085346;;"https://music.apple.com/fr/album/setting-me-up/1440801714?i=1440801728&uo=4";"https://open.spotify.com/track/0k6KE0DIlGGmGK6yL54shP"
"Rudy Grayzell";"Rock 'a Billy Greats";"Duck tail";"1956";"CLASSIC MUSIC INTERNATIONAL";1721085344;1721085493;;;
"Chiemi Eri";"Chiemi Eri";"Okosa-bushi";"1960";"AKUPHONE";1721085491;1721085627;;;
"Cannonball Adderley";"Jazz en Verve vol. 2";"Work song";"1962";"VERVE";1721085626;1721085941;"https://www.deezer.com/track/588266372";"https://music.apple.com/fr/album/work-song/276832388?i=276832572&uo=4";"https://open.spotify.com/track/2Av0HZOi6HDL1sbl61g2rF"
"Claude Nougaro";"Arme d'amour/Locomotive d'or";"C'est ça la vie";"1971";"PHILIPS";1721085945;1721086077;"https://www.deezer.com/track/75298266";"https://music.apple.com/fr/album/cest-%C3%A7a-la-vie/1443461474?i=1443461629&uo=4";
"Gyedu Blay Ambolley";"11th Street, Sekondi";"Sunkwa";"2019";"AGOGO RECORDS";1721086071;1721086290;;;
"Bruce Ruffin";"Rain - The Best Of Bruce Ruffin 1967 - 1971";"Cecilia";"1971";"TROJAN RECORDS";1721086288;1721086417;"https://www.deezer.com/track/131287956";;
"Bacao Rhythm & Steel Band";"BRSB";"Nuthin' but a G thang";"2024";"BIG CROWN RECORDS";1721086415;1721086594;"https://www.deezer.com/track/2540889001";;"https://open.spotify.com/track/0ijDK0OPC3c2vOd2Xrb0q5"
"De La Soul";"And the anonymous nobody";"Pain ( Feat Snoop Dogg)";"2016";"A.O.I., LLC";1721086592;1721086872;;;
"L'Imperatrice";"Pulsar";"Pulsar";"2024";"MICROQLIMA";1721086880;1721087131;;"https://music.apple.com/fr/album/pulsar/1736766809?i=1736767982&uo=4";"https://open.spotify.com/track/3K7nejs3TJyyAbgf2RqHAo"
"Mat Camison";"Stereo ultra - vol. 2";"Summer discotheque";"1976";"SIROCCO";1721087127;1721087319;;;
"Quincy Jones";"Blaxploitation";"Summer in the city";"1973";"GLOBAL";1721087319;1721087562;"https://www.deezer.com/track/3051178";;"https://open.spotify.com/track/39eFFeKv7QaTBIukk7TYVu"
"Andre Claveau";"Andre Claveau : 66 succes inoubliables (cd2)";"Été";"1949";"MC PRODUCTION";1721087570;1721087736;;;
"R. Stevie Moore";"Lo fi hi fives a kind of best of";"Here comes summer again";"1977";"O GENESIS";1721087735;1721088010;"https://www.deezer.com/track/33919581";"https://music.apple.com/fr/album/here-comes-summer-again/425690212?i=425690290&uo=4";"https://open.spotify.com/track/4ztjyCTTkhBxkuVvFh9rQh"
"Santo And Johnny";"The roots of Led Zeppelin";"Summertime";"1960";"MOJO";1721088002;1721088168;;;
"Or Kantor";"Rising tides";"Rising tides";"2024";"ANOVA MUSIC";1721088163;1721088393;;;
"Kassa Overall";"I think I'm good";"Visible walls";"2020";"BROWNSWOOD";1721088389;1721088573;"https://www.deezer.com/track/1302730132";;"https://open.spotify.com/track/5tlgRY2WRmgubMo00ZjDWr"
"Jono McCleery";"Here I am and there you are";"To watch the world slip away";"2020";"NINETY DAYS RECORDS";1721088577;1721088761;;"https://music.apple.com/fr/album/to-watch-the-world-slip-away/1531126928?i=1531126935&uo=4";"https://open.spotify.com/track/3d1ARMGa40C5vggcY6ykRR"
"Kyung Wha Chung";"Con amore";"Sérénade espagnole op 150 - arrangement pour violon et piano";"1987";"DECCA";1721088760;1721088913;;;
"Michel Polnareff";"La compilation";"Love me, please love me";"1966";"EPIC";1721088911;1721089167;;"https://music.apple.com/fr/album/love-me-please-love-me/1444161161?i=1444161174&uo=4";"https://open.spotify.com/track/2edyuIOPsZrZLBwnsC1u80"
"Vicky Tafoya";"Penrose showcase / Vol. 1";"My vow to you";"2021";"PENROSE RECORDS";1721089166;1721089386;;;"https://open.spotify.com/track/18csr1a9mVgF3VwZ15p4F6"
"Marina Allen";"Eight pointed star";"Love comes back";"2024";"FIRE RECORDS";1721089383;1721089550;"https://www.deezer.com/track/2682960972";;"https://open.spotify.com/track/4HmpaKreyFdUUNFG7UzPVb"
"Isha";"The plant";"The plant (feat. Joe Hertz)";"2024";"AUTOPRODUCTION";1721089542;1721089788;;;
"Fernando Delpapa";"Eu também";"Mundaréu";"2016";"HELICO";1721089786;1721089968;;;"https://open.spotify.com/track/37bG8y5xSvsSoCMBaHT3tT"
"Dave Barker And Bunny Wailer";"Trojan records - Bob Marley & friends box set";"What a confusion";"1971";"TROJAN RECORDS";1721089967;1721090169;;;
"The Police";"Reggatta de blanc";"Does everyone stare";"1979";"A&M RECORDS";1721090172;1721090387;;"https://music.apple.com/fr/album/does-everyone-stare-remastered-2003/1440744161?i=1440744184&uo=4";"https://open.spotify.com/track/45BfHifOOhDpyPJn7El1JU"
"Blackjoy";"Figures";"Angela davis";"2023";"LES RYTHMES RUBAN";1721090375;1721090514;"https://www.deezer.com/track/2572212302";"https://music.apple.com/fr/album/angela-davis/1719822002?i=1719822585&uo=4";"https://open.spotify.com/track/5ildG1uKHXd6z89d6eDXqm"
"Saturno 4000";"Ma belle fille";"Ma Belle Fille";"2024";"BATOV RECORDS";1721090514;1721090710;"https://www.deezer.com/track/2738882341";"https://music.apple.com/fr/album/ma-belle-fille/1739797205?i=1739797206&uo=4";"https://open.spotify.com/track/6w9w6VBWDr5qk76lPmtL6N"
"Cowboy Junkies";"Rarities,B-sides and slow sad waltzes";"If you gotta go, go now";"2003";"RCA";1721090707;1721090886;;"https://music.apple.com/fr/album/if-you-gotta-go-go-now/1534864259?i=1534865768&uo=4";"https://open.spotify.com/track/7LP0ysxC5YdaCyob7lOZdZ"
"Fiona Apple";"Tidal";"Sleep to dream";"1996";"COLUMBIA";1721090885;1721091125;;"https://music.apple.com/fr/album/sleep-to-dream/309677190?i=309677208&uo=4";"https://open.spotify.com/track/51HiIbv8gO0HvwpmAxXAFe"
"Tony Esposito";"Napule na' - mediterranean flavour";"L'eroe di plastica";"1974";"LA BALEINE";1721091141;1721091364;;;
"Barry White";"Sweet 70's soul groove";"Playing your game Baby";"1977";"BLOW RECORDINGS";1721091363;1721091784;;;
"Madeleine Peyroux";"Bare bones";"You can´t do me";"2009";"ROUNDER RECORDS";1721091775;1721092077;;"https://music.apple.com/fr/album/you-cant-do-me/1442236443?i=1442236493&uo=4";"https://open.spotify.com/track/5utwmI8zvOubTzHsjCV8hn"
"Sholto";"Never going to end";"Never going to end";"2024";"HIP DOZER";1721092078;1721092218;"https://www.deezer.com/track/2804584462";;"https://open.spotify.com/track/0l2KjIqJPr9K8HpXe71Qsp"
"Vonfelt";"Combien";"Combien";"2024";"VRAIMENT RECORDS";1721092217;1721092414;"https://www.deezer.com/track/2815050452";"https://music.apple.com/fr/album/combien/1747693181?i=1747693183&uo=4";"https://open.spotify.com/track/7s2oZStkUpYl8FKdtYk6f4"
"Owen Pallett";"Island";"The sound of the engines";"2020";"DOMINO RECORDING CO";1721092408;1721092642;"https://www.deezer.com/track/936304642";"https://music.apple.com/fr/album/the-sound-of-the-engines/1509744953?i=1509744958&uo=4";"https://open.spotify.com/track/6WYBBdAKfwjTKaBkBc0Vql"
"Quatuor Danel";"Charles Gounod : 3 quatuors à cordes";"Quatuor a cordes n°3 en Fa Maj : Scherzo";"1997";"AUVIDIS";1721092636;1721092850;;;
"The Bee Gees";"Their Greatest Hits";"New York Mining Disaster 1941";"1967";"POLYDOR";1721092851;1721092980;;;
"Herman's Hermits";"No milk today";"No milk today";"1967";"EMI";1721092979;1721093152;;;
"Calexico";"El Mirador";"Cumbia peninsula";"2022";"CITY SLANG";1721093149;1721093387;"https://www.deezer.com/track/2583069772";"https://music.apple.com/fr/album/cumbia-peninsula/1721060193?i=1721060614&uo=4";"https://open.spotify.com/track/7eL3GDrQqEokDmc6l9fKhK"
"Hermanos Gutierrez";"Sonido Cosmico";"Barrio hustle";"2024";"EASY EYE SOUND";1721093381;1721093573;"https://www.deezer.com/track/2836204732";;"https://open.spotify.com/track/6UK4epTqVwWpeFfslXecth"
"Captain Cumbia";"Mashup-man cumbiero";"Put your handz up";"2017";"MENILMONTANT PRODUCTIONS";1721093572;1721093821;;;
"The Meters";"New orleans funk";"Handclapping song";"1970";"SOUL JAZZ";1721093821;1721093996;"https://www.deezer.com/track/126951947";;
"Boule Noire";"Aimer d'amour";"Barbados girl (Version francaise)";"1978";"UNIDISC MUSIC INC.";1721093992;1721094171;"https://www.deezer.com/track/73277331";;
"Connie Price & The Keystones";"Favelas (feat. Sadat X & Diana Purim)";"Favelas (Instrumental)";"2024";"";1721094167;1721094403;"https://www.deezer.com/track/2596855702";;
"Ant Antic And Rezar";"Here we go again";"Here We Go Again";"2021";"WHOOP";1721094397;1721094566;;;
"Shivaree";"I oughtta give you a shot in the head for making me live in this dump";"Goodnight moon";"2000";"CAPITOL";1721094565;1721094808;"https://www.deezer.com/track/3103097";;
"Kenny Rogers & The First Edition";"The big Lebowski";"Just dropped in (to see what condition my condition was in)";"1967";"MERCURY";1721094806;1721095005;"https://www.deezer.com/track/450315352";;
"Mac Demarco";"One Wayne G";"20220223";"2023";"MAC DEMARCO, LLC";1721095018;1721095162;"https://www.deezer.com/track/2238194987";;"https://open.spotify.com/track/1ORrU7W9inJokWSLDGcccd"
"A. G. Cook";"Britpop";"Serenade";"2024";"NEW ALIAS";1721095160;1721095334;"https://www.deezer.com/track/2736929731";"https://music.apple.com/fr/album/serenade/1743823674?i=1743824591&uo=4";"https://open.spotify.com/track/2lQPJWfiPr1v3Yy9y8EfQK"
"Mj Cole";"Sincere";"Crazy love";"2000";"TALKIN LOUD";1721095334;1721095612;;"https://music.apple.com/fr/album/crazy-love-todd-edwards-underground-remix/1440230518?i=1440230866&uo=4";"https://open.spotify.com/track/1I0lNV2PAKHLsFCuRC1Z1Y"
"D Angelo";"Brown sugar";"Me and those dreamin' eyes of mine";"1995";"EMI";1721095611;1721095898;;;
"Handbook";"All Deepens";"All Deepens";"2023";"CASCADE RECORDS";1721095899;1721096046;;"https://music.apple.com/fr/album/all-deepens/1683567680?i=1683567949&uo=4";"https://open.spotify.com/track/6sfdeYmZ0AXOgjUW9wsI6E"
"Lau Ro";"Cabana";"Onde eu vou";"2024";"FAR OUT RECORDS";1721096042;1721096304;"https://www.deezer.com/track/2715456972";;"https://open.spotify.com/track/1S7wj3hb4Zf7uEUUBPd5eF"
"Pierre Barouh";"La cave Saravah";"La nuit de mon amour";"1965";"SARAVAH";1721096299;1721096482;"https://www.deezer.com/track/249891";;
"Barbara Bonney";"Barbara Bonney : The operetta album / Im Chambre Séparée";"Im weissen Rössl / L'auberge du cheval blanc : Es muss was wunderbares sein von dir geliebt zu werden (Acte I) Air de Josepha";"2003";"DECCA";1721096482;1721096638;;;
"Diane Birch";"Flying on abraham";"Jukebox Johnny";"2024";"LEGERE RECORDINGS";1721096649;1721096899;"https://www.deezer.com/track/2695922242";"https://music.apple.com/fr/album/jukebox-johnny/1746356508?i=1746356812&uo=4";"https://open.spotify.com/track/5HYjueBa0hxPJfdZcD3XbM"
"Felt";"Ignite the seven cannons / Strange idols pattern and other short stories";"Serpent shade";"1984";"CHERRY RED RECORDS";1721096893;1721097021;;;"https://open.spotify.com/track/4wsT8dDlkBJ0WSD98CDOet"
"Talk Talk";"It's My Life";"It's my life";"1984";"EMI";1721097018;1721097244;;"https://music.apple.com/fr/album/its-my-life/696670362?i=696670364&uo=4";
"Carte De Sejour";"Ramsa - Arab Soul Rebels";"Ramsa";"1987";"PIRANHA";1721097244;1721097474;;;
"Fadela";"Mahlali noum";"Mahlali Noum (Insomnia)";"2006";"ELMIR";1721097472;1721097708;;;
"Azzurro 80";"Notte inchiesta";"Equilibrio";"2023";"FOUR FLIES";1721097708;1721097859;"https://www.deezer.com/track/2213160227";"https://music.apple.com/fr/album/equilibrio/1678557402?i=1678557404&uo=4";"https://open.spotify.com/track/2Rwcwga6UZWkKAnT8TbEKn"
"Tioklu";"Why not try ?";"Finis ton assiette !";"2023";"OCTOBER TONE";1721097858;1721098137;;"https://music.apple.com/fr/album/finis-ton-assiette/1679801058?i=1679801074&uo=4";"https://open.spotify.com/track/066bRydHgqgMPUH3lgHhzh"
"Eagles Of Death Metal";"Heart on";"Wannabe in LA";"2008";"DOWNTOWN MUSIC";1721098134;1721098269;;;
"Junior Walker";"Shake and fingerpop";"Money";"";"BLUE MOON";1721098267;1721098391;;"https://music.apple.com/fr/album/money/218088606?i=218088706&uo=4";
"The Supremes";"The Supremes sing Rodgers & Hart: the complete recordings";"I could write a book (album version)";"1967";"Motown";1721098388;1721098554;;;
"Dinah Washington";"The Bessie Smith songbook";"If I could be with you one hour tonight";"1958";"VERVE";1721098553;1721098722;"https://www.deezer.com/track/548748732";"https://music.apple.com/fr/album/if-i-could-be-with-you-one-hour-tonight/1434896141?i=1434897321&uo=4";
"Los Silvertones";"Panama ! 3/Calypso panameno,guajira jazz & cumbia tipica on the Isthmus 1960 - 1975";"Carmen";"1970";"SOUND WAY";1721098732;1721098949;"https://www.deezer.com/track/100091262";;
"Simon Jurad";"Antilles chéries";"Si bon di bon";"1982";"FANON RECORDS";1721098943;1721099362;;;
"Shenley Duffus";"Trojan Suedehead box set";"Sincerely";"";"TROJAN RECORDS";1721099361;1721099553;;"https://music.apple.com/fr/album/sincerely/1439562615?i=1439562752&uo=4";"https://open.spotify.com/track/5rvl756CbvefQ3c6INc3cd"
"Thee Sinseers";"Sinseerly yours";"Hold on";"2024";"COLEMINE RECORDS";1721099551;1721099829;"https://www.deezer.com/track/2581056322";;"https://open.spotify.com/track/2SQvpMc2Eyl3LKfYYUIHkB"
"Claude Ciari";"Les années chanson";"There's always something there to remind me";"";"EMI";1721099830;1721099993;;"https://music.apple.com/fr/album/theres-always-something-there-to-remind-me/690770860?i=690771093&uo=4";"https://open.spotify.com/track/4rkTvcfgUSWvlhlSLaTlxO"
"Stonewall Jackson";"The essential Stonewall Jackson";"Why I'm walkin'";"1959";"COLUMBIA NASHVILLE LEGACY";1721099992;1721100102;;"https://music.apple.com/fr/album/why-im-walkin/1435766561?i=1435766580&uo=4";"https://open.spotify.com/track/0enAdFbKKQlQPlHBix6E1m"
"M. Ward";"Hold time";"One hundred million years";"2009";"4AD";1721100100;1721100227;;"https://music.apple.com/fr/album/one-hundred-million-years/303547006?i=303547026&uo=4";"https://open.spotify.com/track/3gitzojqVRmPbZeJfhj8UY"
"Louis Matute";"Small variations from the previous day";"Forever (feat. Lea Maria Fries)";"2024";"NEUKLANG / BAUER STUDIOS GMBH";1721100223;1721100453;;"https://music.apple.com/fr/album/forever-feat-lea-maria-fries/1722097157?i=1722097372&uo=4";
"Magdalena Kozena";"Magdalena Kozena interprète des airs d'Opéras d'Antonio Vivaldi";"La verità in cimento RV 739 : Solo quella guancia bella Air deRosane";"2009";"ARCHIV PRODUKTION";1721100455;1721100622;;;
"Josephine Baker";"Marchande de bonheur";"Le marchand de bonheur";"1960";"RCA";1721100621;1721100775;"https://www.deezer.com/track/1636338502";;
"Michael Kamen";"Brazil (film)";"Central services / the office";"1985";"MILAN";1721100771;1721100871;;;
"Gregory Porter";"Liquid spirit";"Lonesome lover";"2013";"BLUE NOTE";1721100870;1721101055;;;"https://open.spotify.com/track/16ozuGb2UB8ERRwmKrQLGn"
"Jorja Smith";"BOF TV / The Eddy";"Kiss me in the morning (feat. Jorja Smith)";"2020";"ARISTA RECORDS";1721101066;1721101234;;;"https://open.spotify.com/track/4IAqjZmjlOMQGsDyuiXA4d"
"Ruby Wood";"Sincerely";"Let Him Go";"2023";"FIRST WORD RECORDS";1721101230;1721101464;"https://www.deezer.com/track/2419076915";;"https://open.spotify.com/track/1Jw6syQeAdjHLCzjkL5uQd"
"Jgrrey";"If not now ?";"Superrfly";"2023";"PACE";1721101464;1721101617;"https://www.deezer.com/track/2371032245";"https://music.apple.com/fr/album/superrfly/1698148275?i=1698148494&uo=4";"https://open.spotify.com/track/1zUTgXHTArKPXhxykmRy0X"
"Pete Rock";"NY's finest (Instrumentals)";"The PJ's (Instrumental)";"2016";"NATURE SOUNDS";1721101614;1721101874;;;
"The Lollipops";"Harbour boat trips / Vol. 2";"Naked when you come";"2018";"HFN MUSIC";1721101872;1721102031;;;
"Leonie";"FIP sacré français !";"En Alabama";"1971";"WAGRAM MUSIC";1721102030;1721102158;"https://www.deezer.com/track/141168251";;
"The Monkees";"Pisces, Aquarius, Capricorn & Jones Ltd.";"The door in to summer";"1967";"RCA";1721102154;1721102320;;;
"Rogerio Duprat";"La banda tropicalista do Duprat";"Honey - summer rain";"1968";"EMARCY RECORDS";1721102326;1721102530;;;
"Belle And Sebastian";"The boy with the arab strap";"Dirty dream number two";"1998";"DELABEL";1721102527;1721102780;"https://www.deezer.com/track/17914666";"https://music.apple.com/fr/album/dirty-dream-number-two/516530719?i=516530781&uo=4";"https://open.spotify.com/track/2lSPUbb5lPPIHyzS9jETj3"
"Kate Bush";"The whole story";"Cloudbusting";"1985";"EMI";1721102776;1721103083;;"https://music.apple.com/fr/album/cloudbusting/1675375084?i=1675375378&uo=4";"https://open.spotify.com/track/373vZ0g1dpWaUcrbh0WKhd"
"Dezron Douglas & Brandee Younger";"Force majeure";"This woman's work";"2020";"INTERNATIONAL ANTHEM";1721103080;1721103339;;"https://music.apple.com/fr/album/this-womans-work/1536056185?i=1536056414&uo=4";
"Rolando Villazon";"Serenata latina";"La bikina - arrangement pour ténor et harpe";"2020";"DGG";1721103340;1721103523;;;
"McKinley Dixon";"For my mama and anyone who look like her";"Mama's home (feat. Alfred.)";"2021";"SPACEBOMB RECORDS";1721103519;1721103840;"https://www.deezer.com/track/1226609002";"https://music.apple.com/fr/album/mamas-home-feat-alfred/1551374275?i=1551374285&uo=4";
