"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer";"youtube"
"Dorothy Ashby";"The Rubaiyat Of Dorothy Ashby";"Dust";"1970";"UMG";1718488387;1718488557;;"https://open.spotify.com/track/2wzvWMUo0fLuqHTQRplTJW";;
"Martin Leon";"Les atomes";"Les atomes";"2010";"CELESTONE";1718488576;1718488853;"https://music.apple.com/fr/album/les-atomes/1715445679?i=1715445865&uo=4";"https://open.spotify.com/track/6V2VvyiqKh4jxH3m5PJkUO";;
"The Verve";"Urban hymns";"Bitter sweet symphony";"1997";"VIRGIN";1718488848;1718489204;"https://music.apple.com/fr/album/bitter-sweet-symphony/725844867?i=725844999&uo=4";;;
"Kyra";"As things grow";"After the love";"2023";"OTHER PROJECTS";1718489198;1718489410;;"https://open.spotify.com/track/7qklwarYrZo7QdDheICP2C";;
"Orchestre De Chambre D'Europe";"Félix Mendelssohn : Le songe d'une nuit d'été op 61";"Le songe d'une nuit d'ete op 61 : Intermezzo";"1993";"TELDEC";1718489409;1718489619;;;;
"France Joli";"Dance Classics";"Gonna get over you";"1981";"ARCADE";1718489633;1718489934;;;;
"Al Hudson & The Partners";"The best of one way";"You can do it";"1979";"UMG RECORDING";1718489933;1718490142;"https://music.apple.com/fr/album/you-can-do-it/461940485?i=461940529&uo=4";;;
"Madalitso Band";"Ali ndi vuto";"Ali ndi vuto";"2022";"BONGO JOE";1718490136;1718490355;"https://music.apple.com/fr/album/ali-ndi-vuto/1623214619?i=1623214621&uo=4";"https://open.spotify.com/track/2Va7tX8yqLDd5IuDD8jm9P";;
"Haruomi Hosono";"Hosono Haruomi archives Vol.1 (beyond good and evil)";"Afro Jane";"2008";"VICTOR ENTERTAINMENT";1718490352;1718490570;;;"https://www.deezer.com/track/2129286037";
"Eden Ahbez";"Eden's island";"Banana boy";"1960";"COLLECTORS CHOICE MUSIC";1718490573;1718490738;;"https://open.spotify.com/track/3RwTiDTTNdHIHGtciysThv";"https://www.deezer.com/track/3659524";
"Jessica Pratt";"Here in the pitch";"Life is";"2024";"CITY SLANG";1718490736;1718490917;;"https://open.spotify.com/track/7I20yqgoGEEfXBK8YNICJ8";;
"Hard Meat";"Mark Pritchard : Feel the spirit";"Free wheel";"1970";"OPTIMUM ,";1718490908;1718491086;;;;
"Yves Simon";"Autoportrait";"Au pays des merveilles de Juliet";"1973";"RCA";1718491081;1718491228;"https://music.apple.com/fr/album/au-pays-des-merveilles-de-juliet/1614631391?i=1614631394&uo=4";"https://open.spotify.com/track/7D0New1vUrPYEwwWO7iKl5";;
"The Barry Sisters";"BOF / Un début prometteur";"Chiribim Chiribom";"1961";"GAUMONT";1718491222;1718491375;;;;
"Rachael & Vilray";"I love a love song !";"Why do I ?";"2023";"NONESUCH RECORDS";1718491374;1718491554;;;;
"Rosalia De Souza";"One offs, remixes and b-sides";"Maria moita (Zero dB mix)";"2010";"TRU THOUGHTS";1718491553;1718491946;;;;
"Joe Bel";"Your own hands";"Your own hands";"2023";"LA RUCHE LE LABEL";1718491935;1718492183;"https://music.apple.com/fr/album/your-own-hands/1710403509?i=1710403743&uo=4";"https://open.spotify.com/track/7ByZirVxV0PUFCqmm9mWEc";;
"Me And My Friends";"Before I saw the sea";"Border in twilight";"2023";"BROWN HOUSE STUDIO";1718492180;1718492437;;"https://open.spotify.com/track/0hQTuCcj6SdN5EAmOD3wCU";"https://www.deezer.com/track/2171524507";
"Bill Withers";"Bill Withers greatest hits";"Just the two of us";"1981";"CBS";1718492453;1718492686;;;;
"Yaya Bey";"Ten fold";"Career day";"2024";"BIG DADA";1718492680;1718492819;"https://music.apple.com/fr/album/career-day/1725005180?i=1725005199&uo=4";"https://open.spotify.com/track/6tRB5hUaJDStska9BvNxov";;
"Art Test";"Fever dreams";"Fever dream";"2024";"FOLDED MUSIC";1718492815;1718493023;;;;
"Busta Rhymes";"When disaster strikes";"Put your hands where my eyes could see";"1997";"GET ON DOWN";1718493017;1718493214;"https://music.apple.com/fr/album/put-your-hands-where-my-eyes-could-see/268497618?i=268498384&uo=4";"https://open.spotify.com/track/3jbSkkfiZigzEq4mwGQI2d";;
"The Pointer Sisters";"The Pointer Sisters";"Yes we can can";"1973";"BLUE THUMB";1718493213;1718493558;"https://music.apple.com/fr/album/yes-we-can-can/208294747?i=208294821&uo=4";"https://open.spotify.com/track/5cfCiy2vEqsInb0m2SCJd9";;
"Petite-Vallee";"Petite-Vallée";"Ella";"2024";"NOUVEAU MONDE";1718493554;1718493782;"https://music.apple.com/fr/album/ella/1755607787?i=1755608556&uo=4";"https://open.spotify.com/track/5Bp7hxmsQR5UZM1blhk6vX";"https://www.deezer.com/track/2876483952";
"Mac Demarco";"Five easy hot dogs";"Chicago 2";"2023";"MAC RECORDS LABEL";1718493777;1718493907;"https://music.apple.com/fr/album/chicago-2/1661489563?i=1661489797&uo=4";"https://open.spotify.com/track/0Uydq1bBE9swRDFkinCcAc";;
"Lynyrd Skynyrd";"Skynyrds Innyrds";"Sweet home Alabama";"1974";"MCA RECORDS";1718493902;1718494178;"https://music.apple.com/fr/album/sweet-home-alabama/1423762537?i=1423762796&uo=4";"https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg";;
"Little Richard";"Little Richard";"I brought it all on myself";"1956";"SONY";1718494180;1718494350;;;;
"Dead Jazz";"Plays the music of the Grateful Dead";"Bird song";"2023";"JAZZ & PEOPLE";1718494349;1718494718;;;;
"Milan93";"Shelford treehouse";"Nelson 's string";"2024";"APPAREL MUSIC";1718494712;1718494990;;;;
"Codek";"Closer / Tam Tam";"Tam Tam";"1981";"DARK ENTRIES RECORDS";1718494990;1718495219;;;;
"Los Bitchos";"Let the festivities begin !";"Pista (fresh start)";"2022";"CITY SLANG";1718495216;1718495416;"https://music.apple.com/fr/album/pista-fresh-start/1721039515?i=1721039529&uo=4";"https://open.spotify.com/track/36GzQOUolkwjdrMyHGRNkR";;
"Marvin Gaye";"What's going on";"What's going on";"1971";"MOTOWN";1718495407;1718495637;;"https://open.spotify.com/track/3Um9toULmYFGCpvaIPFw7l";;
"Fabulous Arabia";"Unlimited buffet";"Up to my neck in shit";"2012";"JAKARTA RECORDS";1718495626;1718495945;;;;
"Ezechiel Pailhes";"Ventas rumba";"Piccolo";"2024";"CIRCUS COMPANY";1718495944;1718496163;;"https://open.spotify.com/track/4ShfSvW37pRWycux0s73k1";"https://www.deezer.com/track/2654766652";
"Metronomy";"The english riviera";"Some writtern";"2011";"BECAUSE";1718496160;1718496523;;;;
"D Angelo";"Voodoo";"Left & Right";"1999";"EMI";1718496510;1718496796;;;;
"Horror City / Parental";"Supa Vill'n";"Intrusion (Bonus beat)";"2019";"AKROMEGALIE RECORDS";1718496793;1718496886;;;;
"Joao Gilberto";"Vibrations: Le son du Brésil";"Aquarela do Brasil (Brasil)";"1981";"UNIVERSAL";1718496887;1718497277;;;;
"Marpesa Dawn";"Tchic tchic french bossa nova 1963 1974";"Le petit cuica";"1963";"BORN BAD";1718497272;1718497423;;;;
"Dominique Ponty";"Piano trimba";"Für Fritz (Chaconne en la min) - pour piano et trimba";"2019";"SHIIIN";1718497419;1718497551;;;;
"Nicolas Jaar";"Space is only noise";"Variations";"2011";"CIRCUS COMPANY";1718497543;1718497742;;"https://open.spotify.com/track/60fmY1hC8t8vuAuXvQNLIQ";"https://www.deezer.com/track/13688101";
"Snooks Eaglin";"New Orleans Street Singer";"I got a woman";"1959";"STORYVILLE";1718497742;1718497930;;;;
"Natalie Bergman";"You've Got a Woman";"You've got a woman (feat. Beck)";"2021";"THIRD MAN RECORDS";1718497928;1718498130;;;;
"Charles Mingus";"Mingus plays piano";"I can't get started";"1963";"IMPULSE";1718498129;1718498351;;"https://open.spotify.com/track/0W05OaNyoKk3m4gdSlljts";;
"Tom Waits";"Asylum years";"The ghosts of saturday night";"1974";"ASYLUM";1718498350;1718498533;;;;
"Monogrenade";"Tantale";"La marge";"2012";"BONSOUND";1718498536;1718498702;;;;
"The Doors";"Best of the Doors";"L.A. woman";"1971";"ELEKTRA";1718498697;1718499154;"https://music.apple.com/fr/album/l-a-woman/640047463?i=640047760&uo=4";"https://open.spotify.com/track/6DmfWj5kOa1fX8AwN9byOn";;
"Adrian Quesada";"Jaguar sound";"Turk’s cap";"2022";"ATO RECORDS";1718499148;1718499336;;"https://open.spotify.com/track/5lBG9UjiDaZwDURjbBavBb";"https://www.deezer.com/track/1915263587";
"Lossapardo";"Nostalgia";"Nostalgia";"2024";"ROCHE MUSIQUE";1718499327;1718499579;"https://music.apple.com/fr/album/nostalgia/1738458442?i=1738459683&uo=4";"https://open.spotify.com/track/0wJPMQggJBautrP5cRmfQO";"https://www.deezer.com/track/2562069542";
"Timber Timbre";"Demon host";"Demon Host";"2010";"FULLTIME";1718499594;1718499811;;;;
"Sibylle Baier";"Colour green";"Tonight";"1973";"ORANGE TWIN RECORDS";1718499805;1718499949;;;;
"Royal Philharmonic Orchestra De Londres";"Alfred Hitchcock et la musique";"La mort aux trousses : Prélude";"2018";"MILAN MUSIC";1718499948;1718500133;;;;
"London Symphonic Concert Band";"Bof / INEDITS DE LA TRILOGIE STAR WARS (LES)";"Ewok celebration (film version) / End credits (film version)";"1983";"TWENTY CENTURY FOX";1718500132;1718500512;;;;
"Juan Wauters";"Wandering rebel";"Wandering rebel (feat. John Carroll Kirby)";"2023";"CAPTURED TRACKS";1718500518;1718500667;;;;
"Sampha";"Lahai";"Spirit 2.0";"2023";"YOUNG / BEGGARS";1718500666;1718500956;"https://music.apple.com/fr/album/spirit-2-0/1702662891?i=1702662907&uo=4";"https://open.spotify.com/track/57s2fT1A0hOxscqF2Jipd5";;
"Joe Hisaishi";"B.O.F./ Un pilote de légende Porco Rosso";"Les Femmes De Piccolo";"1995";"LA BANDE SON";1718500952;1718501075;;;;
"Serge Gainsbourg";"De Gainsbourg a gainsbarre : Vol 2 : 1961-1962-1963";"La Chanson De Prevert";"1961";"PHILIPS";1718501074;1718501252;;"https://open.spotify.com/track/0Y04xGwKImCqVSFZQI5All";;
"Nesrine";"Nesrine";"Vitamin C";"2020";"ACT";1718501256;1718501480;;"https://open.spotify.com/track/5z0ZvQxqg0negGgqnksdVK";;
"Aphex Twin";"Drukqs";"Jynweythek";"2001";"WARP";1718501477;1718501612;;"https://open.spotify.com/track/3I0rWmF86CwQpajoZjkXtG";;
"Youn Sun Nah";"Elles";"Cocoon";"2023";"Warner";1718501604;1718501861;;;;
"Céu";"Novela";"Mucho oro";"2024";"URBAN JUNGLE / ONERPM";1718501855;1718502061;"https://music.apple.com/fr/album/mucho-%C3%B4ro/1740125744?i=1740125962&uo=4";"https://open.spotify.com/track/6ACqKjk2L3ui2NAss7Oej1";;
"Florence Adooni & Erobique";"Mam tola";"Bach in Africa";"2023";"PHILOPHON";1718502061;1718502319;;;;
"Vampire Weekend";"Only God was above us";"Capricorn";"2024";"COLUMBIA";1718502317;1718502569;;"https://open.spotify.com/track/4oAGV7IADPWfkpk6aGQqZt";"https://www.deezer.com/track/2732298561";
"The Beach Boys";"The platinum collection";"Good vibrations";"1966";"CAPITOL";1718502568;1718502778;;;;
"Michel Polnareff";"Passé présent";"Mes regrets";"1967";"UNIVERSAL";1718502776;1718502984;;;;
"Hasna El Becharia";"Djazaïr johara";"Koul chi al oualidine";"2001";"INDIGO";1718502982;1718503224;;"https://open.spotify.com/track/3RAbcTmsHc6lGU7WZ4rxrt";;
"Bernhard Herzog";"Christian Heinrich Rinck : Oeuvres pour orgue";"12 Adagios pour orgue op 57 : 8. Adagio en Mi Maj";"2021";"COVIELLO CLASSICS";1718503224;1718503343;;;;
"Guy Beart";"D'aujourd'hui et de tous les temps";"La vénus mathématique";"1974";"TEMPOREL@";1718503338;1718503574;;;;
"Grady Tate";"BOFTV / Multiplication rock";"I got six";"1973";"CAPITOL CATALOG MKT (C92)";1718503572;1718503755;"https://music.apple.com/fr/album/i-got-six/1442856490?i=1442857112&uo=4";"https://open.spotify.com/track/3URPHchB7mrdQrghynx4Zn";"https://www.deezer.com/track/422206152";
"De La Soul";"The best of";"The magic number";"1989";"RHINO";1718503751;1718503946;"https://music.apple.com/fr/album/the-magic-number/1657705063?i=1657705065&uo=4";"https://open.spotify.com/track/4hB8J06D2ZaGkWZDOMpYZB";"https://www.deezer.com/track/2048503507";
"Figub Brazlevic & Parental";"Métro-bahn";"Parlin-beris (super city)";"2024";"KREKPEK";1718503946;1718504095;"https://music.apple.com/fr/album/parlin-beris-super-city/1730393537?i=1730393538&uo=4";;;
"Ana Egge";"White tiger";"I'm goin' bossa nova";"2018";"STORYSOUND RECORDS LLC";1718504090;1718504301;;"https://open.spotify.com/track/3x3wfWnuwBTsRCAAEHitlF";;
"Laura Villa";"Bossa nova";"O bossa nova";"1962";"VADIM MUSIC";1718504298;1718504434;"https://music.apple.com/fr/album/o-bossa-nova/499150132?i=499150166&uo=4";;"https://www.deezer.com/track/4110914";
"Elvis Presley";"Bossa Nova Baby";"Bossa nova baby (Dj Snatch remix)";"2014";"AUTOPRODUCTION";1718504432;1718504602;;;;
"Brian Setzer";"Setzer goes instru-mental !";"Hot love";"2011";"SURFDOG RECO";1718504605;1718504774;;"https://open.spotify.com/track/61jDNm5rz2fD5aljdBapuo";"https://www.deezer.com/track/1535442262";
"Prince";"For you";"So blue";"1978";"WARNER BROS";1718504771;1718505038;;"https://open.spotify.com/track/0qc7kijs5jzvQH43YrTOPf";;
"Bryony Jarman-Pinto";"Below dawn";"Leap";"2024";"TRU THOUGHTS";1718505036;1718505292;;"https://open.spotify.com/track/7qmm8AVKb9Ahr5VhxkkBo4";;
"Freedust";"One shot / Chilling in";"Chilling in";"2021";"DANCA";1718505294;1718505461;;"https://open.spotify.com/track/0M33Yd6EOXmxTUMhKwVgmb";;
"Clair";"La maison magique";"La joie";"2023";"MAISON MAGIQUE";1718505453;1718505652;"https://music.apple.com/fr/album/la-joie/1673098453?i=1673098771&uo=4";"https://open.spotify.com/track/68Z6eIQNstXk0SZRfAbqM1";;
"Three Dog Night";"Bof / 28 jours en sursis";"Joy to the world";"1970";"VARESE SARABANDE";1718505651;1718505866;"https://music.apple.com/fr/album/joy-to-the-world/504994460?i=504994466&uo=4";"https://open.spotify.com/track/2ymeOsYijJz09LfKw3yM2x";;
"Charlie Shavers & Ray Bryant Quartet";"Complete recordings volume 1";"When the saint go marching in";"1959";"LONE HILL JAZZ";1718505859;1718506034;;;;
"Louis Armstrong";"Louis Armstrong meets Oscar Peterson";"I'll never be the same";"1957";"VERVE";1718506031;1718506238;;;;
"Sebastian";"What a wonderful world (feat. Ehla)";"What a wonderful world";"2023";"ED BANGER";1718506234;1718506465;;"https://open.spotify.com/track/6wtuKL53sywtKEbEiBArqE";;
"Ella Grace";"Reverence";"Wannanumbawayhours";"2024";"AUTOPRODUCTION";1718506464;1718506591;;;"https://www.deezer.com/track/1067661222";
"Mr Brooks";"Gather in the Mushrooms : The british acid folk underground 1968-1974";"The family";"1971";"CASTLE MUSIC";1718506590;1718506776;;;;
"The Brothers Johnson";"Look Out For #1";"Come together";"1976";"A&M";1718506781;1718507030;"https://music.apple.com/fr/album/come-together/1444017531?i=1444017548&uo=4";"https://open.spotify.com/track/0zSBYlajZsCFkrDE5skmPb";;
"The Beatles";"The Beatles";"Don't pass me by";"1968";"";1718507025;1718507255;;;;
"Les Yeux Noirs";"A band of gypsies";"Danse des flèches (folklore roumain)";"1992";"BUDA";1718507250;1718507381;;;;
"Boby Lapointe";"L'integrale de Boby Lapointe";"Je joue du violon tzigane";"1964";"MERCURY";1718507380;1718507428;;;;
"Philippa Hyde";"From Purcell to Haendel / Musique à Londres vers 1700";"For rural and sincerer joys : His arms and voice o'ver all prevail (ground) - symphony song pour soprano 2 violons et basse continue";"2011";"CHANDOS";1718507428;1718507624;;;;
"Belle And Sebastian";"Fold your hands child, you walk like a peasant";"The model";"2000";"PIAS";1718507621;1718507855;;"https://open.spotify.com/track/0PK85svBka8vzcNZNOl8UF";;
"New Visionaries";"Roadmaps";"Scandinavian railways";"2024";"LOVEMONK RECORDS";1718507851;1718508088;;"https://open.spotify.com/track/6yGF1WQL9VxJQ78ZBH33st";;
"Charlotte Day Wilson";"Cyan blue";"Do You Still";"2024";"STONE WOMAN MUSIC";1718508082;1718508324;;;;
"Bibi Club";"Le soleil et la mer";"Le balcon";"2022";"SECRET CITY RECORDS";1718508323;1718508509;;"https://open.spotify.com/track/4jXso2A9kl718mAXISlh1B";;
"The Loire Valley Calypsos";"Tinkle Bell remixes";"Tinkle Bell (Sadeedo Remix)";"2023";"MAAULA RECORDS";1718508506;1718508712;;;;
"Celia Cruz";"La reina del ritmo cubano";"Pa' la paloma";"1964";"SEECO/TR";1718508707;1718508889;;;;
"Arno";"Opex";"La paloma adieu (feat. Mireille Mathieu)";"2022";"PIAS LE LABEL";1718508888;1718509079;;;;
"John Ellis Quartet";"Bizet : Carmen in Jazz";"Habanera";"2023";"Blue Room";1718509081;1718509381;"https://music.apple.com/fr/album/habanera/1715044889?i=1715044904&uo=4";"https://open.spotify.com/track/7wDd6fVrVN7pzcZBRrqRtZ";"https://www.deezer.com/track/2528282521";
"Aretha Franklin";"20 greatest hits";"Spanish Harlem";"1971";"ATLANTIC";1718509379;1718509588;;;;
"Byrds";"We have ignition";"Spanish harlem incident";"1965";"COLUMBIA";1718509586;1718509702;;;;
"Michelle David & The True-Tones";"Brothers & sisters";"Peace";"2024";"Record Kicks";1718509697;1718509869;"https://music.apple.com/fr/album/peace/1730077355?i=1730077547&uo=4";"https://open.spotify.com/track/4NDmVWAuXPwRMbeoC7u7jm";;
"Will Samson";"Ground luminosity";"Tumble";"2015";"TALITRES";1718509861;1718510118;;"https://open.spotify.com/track/6y58AsjpuliJKYUL4cGCKv";;
"Paul Simon";"Over the bridge of time";"American tune";"1973";"SONY";1718510110;1718510333;;"https://open.spotify.com/track/3g3xDtGtU0asKw6iYCYiG5";;
"Robert Jon & The Wreck";"Red moon rising";"Ballad of a broken hearted man";"2024";"JOURNEYMAN RECORDS - ROBERT JON & THE WRECK";1718510347;1718510667;"https://music.apple.com/fr/album/ballad-of-a-broken-hearted-man/1726011398?i=1726011618&uo=4";"https://open.spotify.com/track/1HPu7gBhFrCu0RfuuDt7KW";;
"Julian Lage";"Modern lore";"Splendor riot";"2018";"MACK AVENUE";1718510663;1718510896;;"https://open.spotify.com/track/5Xuu9kwHAGotrxCQmfrmwX";"https://www.deezer.com/track/425607392";
"Bertrand Belin";"Bertrand Belin";"Porto";"2004";"STERN";1718510895;1718511126;;;;
"Tribalistas";"Tribalistas";"Já sei namorar";"2002";"PARLOPHONE";1718511125;1718511320;;;;
"Pink Floyd";"Wish you were here";"Wish you were here";"1975";"EMI";1718511321;1718511661;;"https://open.spotify.com/track/6mFkJmJqdDVQ1REhVfGgd1";;
"Funkadelic";"Standing on the verge of getting it on";"I'll stay";"1974";"WESTBOUND RECORDS";1718511647;1718512085;"https://music.apple.com/fr/album/ill-stay/1595656855?i=1595656858&uo=4";;"https://www.deezer.com/track/1554708452";
"Karate Boogaloo";"Hold your horses";"The early bird catches";"2024";"COLEMINE RECORDS";1718512081;1718512321;;"https://open.spotify.com/track/3KzdYyzT5i7WPcU8Icc1Hn";;
"Sirens Of Lesbos";"Söl";"Cobra";"2020";"SIRENS OF LESBOS";1718512328;1718512567;;"https://open.spotify.com/track/4hcP3YwcAC1uW6yQZKCZ8g";;
"La Femme";"Teatro Lúcido";"Sacatela";"2022";"IDOL";1718512561;1718512730;"https://music.apple.com/fr/album/s%C3%A1catela/1641121313?i=1641121732&uo=4";"https://open.spotify.com/track/0ZH2Ve6Ns1kzEMWunJoAek";"https://www.deezer.com/track/1741976667";
"Bonnie Banane";"Franchement";"Franchement";"2023";"PECHE MIGNON - GRAND MUSIQUE MANAGEMENT";1718512729;1718512879;;;"https://www.deezer.com/track/2596471692";
"Ezra Collective";"You can't steal my joy";"Chris and Jane";"2019";"ENTER THE JUNGLE";1718512879;1718513117;;"https://open.spotify.com/track/7onbeUUrlezPATh6XEfOAW";"https://www.deezer.com/track/624740502";
"Jon Lucien";"The vibe/Ultimate rare grooves series / Vol5";"Who will buy";"1970";"RCA VICTOR";1718513133;1718513276;;;;
"Claude Nougaro";"Sa majesté le jazz / Integrale vol. 3 / Versions inedites";"Le piano de mauvaise vie";"1985";"MERCURY";1718513275;1718513413;;;"https://www.deezer.com/track/74245855";
"Ruben Gonzalez";"Introducing Ruben Gonzalez";"Siboney";"1997";"NIGHTDAY";1718513412;1718513561;;"https://open.spotify.com/track/7FAvIawe5zdGB0d8iLfAuf";;
"Bebo And Cigala";"Lágrimas negras/Bebo & Cigala";"Veinte años";"2003";"BMG";1718513561;1718513801;;;;
