"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Emma-Jean Thackray";"Weirdo";"Remedy";"2025";"BROWNSWOOD MUSIC LIMITED";1750419779;1750419993;"https://www.deezer.com/track/3303801441";;"https://open.spotify.com/track/0yudWyARXTDnrHVwxordxp"
"Stella";"Adagio";"Too poor";"2025";"SUB POP RECORDS";1750419985;1750420215;;;"https://open.spotify.com/track/0uNgxjNqbAjcsTgz1UVKNw"
"JD Souther";"Katie Puckrik presents a yacht rock odyssey";"Midnight prowl";"1976";"EDSEL";1750420216;1750420516;"https://www.deezer.com/track/4085419";;"https://open.spotify.com/track/6oXG1eTipqwiOIZpyZCFcR"
"Kenan";"Turkish freakout 2 (Psych-Folk 1970-1978)";"Viens dans ma vie";"1976";"BOUZOUK";1750420509;1750420727;;;
"Derya Yildirim & Grup Simsek";"Yarin yoksa";"Cool hand";"2025";"BIG CROWN RECORDS";1750420719;1750420980;"https://www.deezer.com/track/3134479811";;"https://open.spotify.com/track/1UZkvUDW7lKf55MoXICwWX"
"King Gizzard & The Lizard Wizard";"Ice, death, planets, lungs, mushrooms and lava";"Mycelium";"2022";"KGLW";1750420975;1750421430;"https://www.deezer.com/track/1939652127";;
"The Flying Hats";"The return of the Flying Hats";"Grafter";"2025";"ATA";1750421430;1750421631;;"https://music.apple.com/fr/album/grafter/1804369685?i=1804369687&uo=4";"https://open.spotify.com/track/4mXcTQATzVWSfjkUhZie9S"
"Joy Crookes";"Pass the salt (feat. Vince Staples)";"Pass the salt (feat. Vince Staples)";"2025";"SONY";1750421623;1750421790;"https://www.deezer.com/track/3152238311";;"https://open.spotify.com/track/4IvoRp9jHBbISiVIN8R9el"
"Stereolab";"Instant holograms on metal films";"Flashes From Everywhere";"2025";"WARP RECORDS";1750421781;1750422113;"https://www.deezer.com/track/3315131481";"https://music.apple.com/fr/album/flashes-from-everywhere/1802636797?i=1802636808&uo=4";"https://open.spotify.com/track/2Ka1B6X9XVRALtz8HChHGN"
"Forever Pavot";"Rhapsode";"Les Cigognes Nénuphars";"2014";"BORN BAD RECORDS";1750422113;1750422373;"https://www.deezer.com/track/508705372";"https://music.apple.com/fr/album/les-cigognes-n%C3%A9nuphars/1394162911?i=1394164127&uo=4";"https://open.spotify.com/track/4MbXNA5loQIIS3ECXMv5WN"
"Bo/The Rocky Horror Picture Show";"Bof : The Rocky Horror Picture Show";"Dammit Janet";"1975";"CASTLE MUSIC";1750422373;1750422536;;;
"Xavier De Maistre";"Aranjuez : Concertos et danses pour harpe";"Valses poéticos : Presto - Andante - Tempo de valse - arrangement pour harpe";"2010";"SONY";1750422535;1750422666;;;
"Brandee Younger";"Brand new life";"Brand new life (feat. Mumu Fresh)";"2023";"DECCA RECORDS";1750422664;1750422932;;"https://music.apple.com/fr/album/brand-new-life-feat-mumu-fresh/1671212000?i=1671212461&uo=4";"https://open.spotify.com/track/4acXFGYa5XLVYFL7wCWzKF"
"Bjork";"Gling-gló";"Gling gló";"1990";"SMEKKLEYSA";1750422929;1750423086;;;
"Elton John";"Honky chateau";"Rocket man (I think it's going to be a long, long time)";"1972";"DJM";1750423087;1750423365;"https://www.deezer.com/track/1144863";"https://music.apple.com/fr/album/rocket-man-i-think-its-going-to-be-a-long-long-time/1452863377?i=1452863700&uo=4";"https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY"
"Allen Toussaint";"Allen Toussaint : The lost sessions";"Gotta travel on";"1968";"FUEL 2000 RE";1750423361;1750423531;"https://www.deezer.com/track/855632622";;
"Sly & The Family Stone";"The essential";"Everybody is a star";"1969";"EPIC";1750423525;1750423708;;;
"Dewolff";"Muscle shoals";"Let's stay together";"2024";"MASCOT RECORDS ,";1750423705;1750423886;"https://www.deezer.com/track/2960120691";;"https://open.spotify.com/track/6kttTC4qm7W8CTfOLcMrMG"
"Francoiz Breut";"Vif !";"Ectoplasme";"2024";"62 RECORDS / PIAS";1750423885;1750424104;"https://www.deezer.com/track/2700878562";;"https://open.spotify.com/track/6YfW7ssB1PRIPnUAj7TAan"
"Dylan Dylan";"Love theory";"Polaire";"2024";"SHALL NOT FADE";1750424103;1750424241;"https://www.deezer.com/track/2702107322";;"https://open.spotify.com/track/23YcqWrjFDIDElafneE7Zr"
"Oklou";"Harvest Sky / Obvious";"Obvious";"2024";"AUTOPRODUCTION";1750424240;1750424372;"https://www.deezer.com/track/3068785061";"https://music.apple.com/fr/album/obvious/1771890301?i=1771890304&uo=4";"https://open.spotify.com/track/0rm4NPOEN5VQGWn348nrBh"
"Ben Harper";"Welcome to the cruel world";"The three of us";"1994";"VIRGIN";1750424371;1750424524;"https://www.deezer.com/track/6104711";"https://music.apple.com/fr/album/the-three-of-us/715793784?i=715794148&uo=4";"https://open.spotify.com/track/1VD8kfTLRwQErMZkLtHjcP"
"Michael Head & The Red Elastic Band";"Loophole";"A ricochet moment";"2024";"MODERN SKY UK";1750424522;1750424676;"https://www.deezer.com/track/2792941432";"https://music.apple.com/fr/album/a-ricochet-moment/1728050771?i=1728050883&uo=4";"https://open.spotify.com/track/5HzijsPj9mMZICNgFIPSDB"
"Gabriel Da Rosa";"Cacofonia";"O pacto";"2025";"STONES THROW RECORDS";1750424674;1750424835;"https://www.deezer.com/track/3266909441";"https://music.apple.com/fr/album/o-pacto/1800600251?i=1800600500&uo=4";"https://open.spotify.com/track/6CfuOCbUoO140kVltfOmwt"
"Stan Getz & Charlie Byrd";"Jazz samba";"Samba dees days";"1963";"VERVE";1750424834;1750425045;;;
"Sanseverino";"Le tango des gens";"Swing du nul";"2001";"SONY";1750425044;1750425258;"https://www.deezer.com/track/857828";;
"Papas Fritas";"Papas fritas";"Lame to be";"1995";"MINTY FRESH";1750425255;1750425419;"https://www.deezer.com/track/67767480";"https://music.apple.com/fr/album/lame-to-be/17242364?i=17242354&uo=4";"https://open.spotify.com/track/1aXH3NVFQYyJFx9heePoNd"
"Christine Harwood";"Mark Pritchard : Feel the spirit";"Wooden ships";"1972";"OPTIMUM ,";1750425417;1750425712;;;
"Delvon Lamarr Organ Trio";"I told you so";"Careless Whisper";"2021";"COLEMINE RECORDS";1750425711;1750426044;"https://www.deezer.com/track/1120692012";;"https://open.spotify.com/track/4xmkuzw1PuJ15xCC0YP6VY"
"Ellis Alton";"Randy's 50th anniversary";"Too late to turn back now";"1973";"RANDY S";1750426039;1750426224;;;
"Jalen Ngonda";"Illusions";"Illusions";"2024";"DAPTONE RECORDS";1750426222;1750426436;"https://www.deezer.com/track/2620331282";;"https://open.spotify.com/track/0FdvQVBKMN5Vc2SiN7bU0Z"
"Giuliano Sorgini";"BOF TV / Zoo folle";"Slaves";"1974";"UNIVERSAL";1750426434;1750426609;"https://www.deezer.com/track/2981726911";"https://music.apple.com/fr/album/slaves/1508010087?i=1508010095&uo=4";
"Gatien";"Extension";"Matéo rit de l'amour (version Exopop)";"2022";"LA SOUTERRAINE";1750426605;1750426752;"https://www.deezer.com/track/1757425257";;"https://open.spotify.com/track/7AWhm3BQi0aqIi4UhYLknd"
"The Banjo Lounge 4";"Get Ur tweed on";"Get ur tweed on";"2017";"JOHNNY ROCK RECORDS";1750426751;1750426961;"https://www.deezer.com/track/1698934387";"https://music.apple.com/fr/album/get-ur-tweed-on/1617428359?i=1617428361&uo=4";"https://open.spotify.com/track/0VY9srnKMkSZN3koHriGTV"
"Beyonce";"Cowboy Carter";"Alliigator tears";"2024";"PARKWOOD ENTERTAINMENT";1750426960;1750427140;"https://www.deezer.com/track/2726208451";;"https://open.spotify.com/track/1LSWDkZxVngIpfjvMs6Q56"
"Maxence Cyrin";"Novo piano";"Crazy in love";"2010";"KWAIDAN RECO";1750427138;1750427367;"https://www.deezer.com/track/16711125";;"https://open.spotify.com/track/6fh2YS29IrmW1yCHMlTDTM"
"Dj Maestro & Nina Simone";"DJ Maestro presents Nina Simone";"My baby just cares for me (The reflex edit)";"2015";"FEEL THE RHYTHM / HAPPY MUSIC";1750427361;1750427757;;;
"Jay-Jay Johanson";"Ten little minutes";"Ten little minutes";"2025";"LICENCE KURONEKO - 29 MUSIC";1750427753;1750427979;"https://www.deezer.com/track/3299711321";;"https://open.spotify.com/track/32FlynCmXsTdzQQcv92llZ"
"Piero Piccioni";"Boom! Italian Jazz Soundtracks at Their Finest (1959-1969)";"Pour trois nuits d'amour (Tre notti d'amore) : Your smile";"1964";"Cam Sugar / DECCA";1750427978;1750428112;;;
"Evergreen";"J'aime les filles";"J'aime les filles";"2022";"KIDDING ASIDE";1750428111;1750428305;"https://www.deezer.com/track/1868607927";"https://music.apple.com/fr/album/jaime-les-filles/1640142273?i=1640142283&uo=4";"https://open.spotify.com/track/3N6mpmEgjqRIMNDkucHMJz"
"Kids Return";"1997";"Welcome to my life (feat Sasha Frantz)";"2025";"VIRGIN";1750428304;1750428476;;;
"Little Richard";"King of Rock and Roll";"In the name";"1971";"REPRISE RECORDS";1750428472;1750428662;"https://www.deezer.com/track/6638071";"https://music.apple.com/fr/album/in-the-name/335849293?i=335849450&uo=4";"https://open.spotify.com/track/5AzUcSROEAJXed0TMiSbYB"
"Kankaba Sakho";"Wagadu grooves vol.2 : The hypnotic sound of Camara 1991-2014";"Foty";"2025";"HOT MULE RECORDS";1750428655;1750428921;;;
"Nicolas Godin";"BOF / Fire of love";"Zaire 73";"2023";"HOLLYWOOD RECORDS";1750428920;1750429080;"https://www.deezer.com/track/2097605357";;"https://open.spotify.com/track/19SztVDdRIuV0raHvmN7qJ"
"Air";"Bof / The virgin suicides";"Playground love (with Gordon Tracks)";"2000";"VIRGIN";1750429077;1750429285;"https://www.deezer.com/track/3354289351";;"https://open.spotify.com/track/6L5RI9isQPvFyl1yCxnFFb"
"Greentea Peng";"Green";"Green";"2025";"AUTOPRODUCTION";1750429283;1750429518;"https://www.deezer.com/track/3216609541";;"https://open.spotify.com/track/6ANgkVR7kTgMwm15Mp97ig"
"Neneh Cherry";"Woman";"Woman";"1996";"VIRGIN";1750429517;1750429785;"https://www.deezer.com/track/3170990";;"https://open.spotify.com/track/1eOCyaSRBdFGofbLYjgGM2"
"Smoking Josephine";"Amours, toujours !";"Danse macabre op 40 - arrangement pour quintette à cordes";"2020";"NAIVE RECORDS";1750429781;1750430225;;;
"Leo Ferre";"Paname";"Si tu t'en vas";"1960";"BARCLAY";1750430222;1750430463;"https://www.deezer.com/track/70591485";;"https://open.spotify.com/track/6NDwAJp7ihCB2vDeTfn38i"
"Samara Joy";"Linger awhile";"Can't get out of this mood";"2022";"VERVE";1750430461;1750430678;"https://www.deezer.com/track/2097612857";;"https://open.spotify.com/track/7ekSJz0V4gXbrPndFAhLye"
"Laufey";"Everything I know about love";"Dance with you tonight";"2022";"LAUFEY / AWAL RECORDINGS AMERICA";1750430674;1750430830;"https://www.deezer.com/track/1942565597";;"https://open.spotify.com/track/1WUAyibDAavzj94N8JwVpW"
"Chinese Man";"We've been here before";"Sacre bleu (feat ASM, Stogie T & Youthstar)";"2024";"CHINESE MAN RECORDS";1750430829;1750431015;;;
"Max & Henri";"Mizik Maladi : Disques Debs International vol. 3";"Sé pou demen";"1985";"DISQUES DEBS INTERNATIONAL / STRUT";1750431011;1750431244;;;
"Bando Da Lua";"Chiquita Bacana";"Chiquita bacana";"1949";"TOUCAN MUSIC";1750431243;1750431409;"https://www.deezer.com/track/115135772";;
"Ca7riel";"Papota";"Dumbai (live at Npr Music's Tiny Desk)";"2025";"5020 RECORDS";1750431408;1750431570;;;
"Grace Jones";"After the playboy mansion";"Feel up (Danny Tenaglia remix)";"2002";"LABELS";1750431568;1750431985;;;
"Musicism";"Caribbean disco boogie sounds";"Bermuda triangle";"1977";"FAVORITE RECORDINGS";1750431980;1750432175;;;
"Come Ranjard";"Intraterrestre";"La bete a des doutes";"2024";"VIETNAM";1750432170;1750432363;"https://www.deezer.com/track/2764990401";;"https://open.spotify.com/track/3wpyFkAMuh5HJOXnK8u7n2"
"Mac Demarco";"Salad days";"Chamber of reflection";"2014";"CAPTURED TRACKS";1750432359;1750432591;"https://www.deezer.com/track/76008448";;"https://open.spotify.com/track/7H7NyZ3G075GqPx2evsfeb"
"John Lennon";"The John Lennon collection";"Instant karma!";"1970";"CAPITOL";1750432586;1750432783;;;
"Sababa 5";"Nadir";"VU";"2025";"BATOV RECORDS";1750432774;1750432999;"https://www.deezer.com/track/3305772131";;"https://open.spotify.com/track/31Fvcd339iRTgdXyV7RmYo"
"Kourosh Yaghmaei";"Back from the brink";"Kei toe miayee";"1976";"NOW AGAIN";1750432997;1750433209;"https://www.deezer.com/track/13509450";"https://music.apple.com/fr/album/kei-toe-miayee/1705353375?i=1705354976&uo=4";"https://open.spotify.com/track/1yuuatRM4Kv3xkd81x5bcq"
"Tracy Chapman";"Tracy Chapman";"Talkin' bout a revolution";"1988";"ELEKTRA";1750433208;1750433368;"https://www.deezer.com/track/2271562";;"https://open.spotify.com/track/0YMFcrMtBowDdD5bPz0cgy"
"Gordie Chambers & The Seagulls";"A normal life";"Fake it";"2025";"LA JUNGLE BLEUE";1750433364;1750433537;"https://www.deezer.com/track/3303733971";"https://music.apple.com/fr/album/fake-it/1796199367?i=1796199718&uo=4";"https://open.spotify.com/track/7bcpL2fOyTePaUoMDmZKpA"
"John Prine";"John Prine";"Illegal smile";"1971";"RHINO ATLANTIC";1750433535;1750433727;"https://www.deezer.com/track/6632006";"https://music.apple.com/fr/album/illegal-smile/1018524551?i=1018524553&uo=4";"https://open.spotify.com/track/1h0R5cstHZ070tevUAfEo7"
"Ahmad Jamal";"The awakening";"Wave";"1970";"IMPULSE";1750433724;1750433988;"https://www.deezer.com/track/62347610";;
"Nice And Smooth";"Ain't A Damn Thing Changed";"Sometimes i rhyme slow";"1991";"COLB";1750433987;1750434158;;;
"Bonnie Banane";"Flash";"Flash";"2020";"PECHE MIGNON / GRAND MUSIQUE MANAGEMENT";1750434153;1750434318;"https://www.deezer.com/track/1115597422";;"https://open.spotify.com/track/49CenuMsRuyCA2605WLHoz"
"Saya Gray";"Saya";"Thus is why (I don't spring 4 love)";"2025";"DIRTY HITS";1750434317;1750434525;;;
"Martha Argerich";"The Martha Argerich collection / Vol.1 : The solo recordings";"Sonatine : Animé";"1974";"DGG (DEUTSCHE GRAMMOPHON)";1750434523;1750434737;;;
"Minnie Riperton";"The Minnie Riperton anthology";"Les fleurs";"1970";"STATESIDE";1750434737;1750434931;"https://www.deezer.com/track/3332223";;"https://open.spotify.com/track/4XCGfHpGVq8xw800o5cwWs"
"Cream";"Fresh cream";"N.s.u.";"1967";"RSO";1750434926;1750435088;"https://www.deezer.com/track/2304942";;
"Snowpoet";"Heartstrings";"For you";"2025";"BELIEVE";1750435087;1750435368;"https://www.deezer.com/track/3254741341";;"https://open.spotify.com/track/7h2oh1Td4NhBwuGorDgMkF"
"Amanda Whiting";"Lost in abstraction";"Suspended";"2022";"JAZZMAN";1750435364;1750435616;"https://www.deezer.com/track/1704780047";"https://music.apple.com/fr/album/suspended/1616641415?i=1616641844&uo=4";"https://open.spotify.com/track/3K8pgsWdFFqq9vc2egVJfQ"
"Constance Amiot";"Wet Grass";"Wet Grass";"2025";"FAILLE HIT";1750435614;1750435763;"https://www.deezer.com/track/3297743871";"https://music.apple.com/fr/album/wet-grass/1804949405?i=1804949662&uo=4";"https://open.spotify.com/track/37WQ069uNOGbvm6mt19RvO"
"Natalie Bergman";"Dance";"Gunslinger";"2025";"THIRD MAN RECORDS";1750435760;1750435966;"https://www.deezer.com/track/3671317302";;"https://open.spotify.com/track/1Is6GwdWFuEXCbzkoEatb4"
"Yves Simon";"FIP sacré français !";"Raconte-toi";"1975";"WAGRAM MUSIC";1750435958;1750436186;;"https://music.apple.com/fr/album/raconte-toi/1624666281?i=1624666282&uo=4";"https://open.spotify.com/track/1VAhhkwFmqrD95Cf75Zemd"
"Gal Costa";"Tropicalia /Ou panis et circensis";"Baby";"1968";"PHONOGRM";1750436186;1750436400;"https://www.deezer.com/track/4669697";;
"Yamandu Costa";"Saga";"Spiaggiare";"2025";"BAGUAL PRODUCOES E EVENTOS LTDA";1750436396;1750436643;"https://www.deezer.com/track/3184357881";;"https://open.spotify.com/track/5pVxresoUCP7LbjZIps63V"
"Funky Porcini";"Funkjazztical tricknology / Ninja cuts";"It's a long road";"1995";"NINJA TUNE";1750436641;1750436906;;;
"Madlib & Four Tet";"Road of the lonely ones";"Road of the lonely ones";"2020";"MADLIB INVAZION";1750436901;1750437117;;;
"The Delfonics";"The sound of philadelphia / Vol. 2";"Ready or not, here I come";"1969";"SOUL JAZZ RECORD";1750437114;1750437235;;;
"Jacques Higelin";"Caviar pour les autres...";"Entre deux gares";"1979";"Pathé Marconi";1750437233;1750437379;"https://www.deezer.com/track/365928851";"https://music.apple.com/fr/album/entre-deux-gares/1240248966?i=1240249574&uo=4";"https://open.spotify.com/track/6DQlW601A2EPHqFurbkiY2"
"Nicolette Larson";"In the Nick of Time";"Trouble";"1979";"WARNER BROS";1750437351;1750437497;"https://www.deezer.com/track/104692654";"https://music.apple.com/fr/album/trouble/1530384710?i=1530386019&uo=4";"https://open.spotify.com/track/0tYVHLeFWtna11U4cWkUdK"
"Al Green";"Bof / Sex and the city";"How can you mend a broken heart";"2008";"NEW LINE RECORDS";1750437496;1750437917;"https://www.deezer.com/track/97095584";;
"Prosper";"Juge";"Juge";"2025";"DKO RECORDS";1750437912;1750438060;"https://www.deezer.com/track/3356759471";;"https://open.spotify.com/track/5gaqnzBBfuBqVKKjVhvA7O"
"Flabaire";"It's just a silly phase i'm going through (LP)";"Dub 4 Jeremy";"2016";"DKO RECORD";1750438058;1750438288;;;
"ZZ Top";"Greatest hits";"Cheap sunglasses";"1979";"WARNER BROS";1750438275;1750438562;"https://www.deezer.com/track/3822192";"https://music.apple.com/fr/album/cheap-sunglasses/1727337948?i=1727338257&uo=4";"https://open.spotify.com/track/2te8SC3btY8aSBtOLTQFie"
"The Cure";"Disintegration";"Lullaby";"1989";"P0LYDOR";1750438561;1750438801;"https://www.deezer.com/track/1143637";;
"Hikaru Hayashi";"L'île nue (film)";"L'île nue";"1960";"BARCLAY";1750438992;1750439199;;;
"Nat King Cole";"Nature boy";"Nature boy";"1947";"IMC MUSIC";1750438994;1750439361;"https://www.deezer.com/track/4006122";;
"Chet Baker";"Mr. B";"Beatrice";"1983";"CHALLENGE / TIMELESS";1750439002;1750439051;"https://www.deezer.com/track/118978574";"https://music.apple.com/fr/album/beatrice/1542817368?i=1542817842&uo=4";
"Brad Mehldau";"The art of the trio : Songs / Vol. 3";"Exit Music (for a Film)";"1998";"NONESUCH";1750439641;1750439901;;;
"Bo/Casablanca";"Film noir";"As time goes by (Casablanca)";"1943";"NOCTURNE";1750439887;1750440075;;;
"Paul Bley";"Paul Bley : Jazz'n emotion";"As time goes by";"1998";"BMG";1750440074;1750440459;"https://www.deezer.com/track/530639";;
"Billie Holiday";"BD Music presents Billie Holiday";"As time goes by";"1939";"NOCTURNE";1750440290;1750440483;"https://www.deezer.com/track/4507353";;
"Duke Ellington";"Duke Ellington & John Coltrane";"In A Sentimental Mood";"1962";"IMPULSE";1750440482;1750440736;"https://www.deezer.com/track/911085";;
"Clover Trio";"Puppet dance";"I'll cut you";"2019";"GREEN NOSE PRODUCTIONS";1750440732;1750441023;"https://www.deezer.com/track/901834312";;
"Cesaria Evora";"Miss perfumado";"Recordaï";"1992";"MELODIE";1750441023;1750441290;"https://www.deezer.com/track/479233312";"https://music.apple.com/fr/album/recordai/573376804?i=573377343&uo=4";"https://open.spotify.com/track/3p8wcprYSt4p5oh7klcgoz"
"Christian Sands";"Embracing dawn";"Good morning heartache";"2024";"MACK AVENUE";1750441287;1750441426;"https://www.deezer.com/track/2863426242";"https://music.apple.com/fr/album/good-morning-heartache/1753957946?i=1753958060&uo=4";"https://open.spotify.com/track/2yDfhHUEjln0bUuKRLLyvX"
"Leys";"LEYS";"Je suis";"2024";"KILOMASTA";1750441424;1750441558;"https://www.deezer.com/track/2632317042";"https://music.apple.com/fr/album/je-suis/1727179795?i=1727179798&uo=4";"https://open.spotify.com/track/1ShtGXVKTdaeAnA0w8Qjn3"
"Eminem";"B.O. F / 8 mile";"Lose yourself";"2003";"INTERSCOPE";1750441557;1750441873;"https://www.deezer.com/track/1109731";;
"Charles Aznavour";"";"Parce que tu crois (instrumentale)";"";"";1750441869;1750442044;;;
"Ella Fitzgerald";"Mack the knife/ Ella in Berlin";"How High The Moon";"1960";"VERVE MUSIC";1750442103;1750442590;"https://www.deezer.com/track/4592846";;"https://open.spotify.com/track/1W2mhO6REaJlVO6YgBUpUe"
"Alexandre Girard";"Générique Transe FIP Express";"GENERIQUE TRANSE FIP EXPRESS";"2022";"";1750442584;1750442621;;;
"David Joseph";"Journey into paradise";"You can't hide (your love from me)";"1983";"RHINO RECORDS";1750442620;1750443022;;;
"Kassav'";"Lagué moin";"Lagué moin";"1980";"CELLULOID";1750443021;1750443254;;;
"Masayoshi Takanaka";"An insatiable high";"E. S. P.";"1977";"UNIVERSAL SIGMA";1750443242;1750443489;;"https://music.apple.com/fr/album/e-s-p/1443141169?i=1443141384&uo=4";"https://open.spotify.com/track/4ZNYJOxZ1Sy31bONMhaxJo"
"Masayoshi Takanaka";"Takanaka";"Mambo no. 5";"1977";"UNIVERSAL SIGMA";1750443476;1750443713;;"https://music.apple.com/fr/album/mambo-no-5/1442808423?i=1442808717&uo=4";
"Perez Prado";"Mambo-swing y beguine";"Mambo no. 5";"1949";"PREMIERE";1750443704;1750443830;"https://www.deezer.com/track/67404738";;
"Bad Bunny";"Debi tirar mas fotos";"La mudanza";"2025";"RIMAS";1750443829;1750444041;"https://www.deezer.com/track/3171003141";;"https://open.spotify.com/track/3G7agPwWfcORnWCAGMDOpm"
"Delinquent Habits";"Merry go round";"Return of the tres";"2001";"STATION 13";1750444040;1750444293;"https://www.deezer.com/track/87111537";"https://music.apple.com/fr/album/return-of-the-tres/917152702?i=917152878&uo=4";"https://open.spotify.com/track/5qVF2rEf75oPrZHhmZmDKk"
"Method Man";"BOF / How high the soundtrack";"How high : I Love NWA (Skit) (Album Version (Explicit))";"2001";"RAL (RUSH ASSOCIATED LABEL)";1750444286;1750444300;;;
"N.W.A";"Straight outta compton";"If it ain't ruff";"1988";"PRIORITY RECORDS";1750444299;1750444513;"https://www.deezer.com/track/105364506";"https://music.apple.com/fr/album/if-it-aint-ruff/1440816032?i=1440816252&uo=4";
