"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"The Shacks";"Haze";"Blue & grey";2018;"BIG CROWN";1709470069;1709470215;"https://open.spotify.com/track/5DaQpGWPA2KlJgXM4WtAAt";;
"The Ventures";"The best of """" La bamba """" / Diverses interpretations de """" La bamba """"";"La bamba";;"RHINO";1709470209;1709470353;"https://open.spotify.com/track/3RvoOFsqc61EYcxRUNbldl";;
"Jay-Z";"Jay Z/Life and times of S. Carter/Vol.3";"So ghetto";1999;"ROC-A-FELLA RECORDS";1709470347;1709470588;"https://open.spotify.com/track/76NzgCXGhwGFon40a8yHBv";;
"Marcoca";"Cosmic blunder";"Falling for her eyes";2022;"NICE GUYS";1709470587;1709470883;"https://open.spotify.com/track/7oAnYXCj4V2KyA3UNrzIVp";"https://music.apple.com/fr/album/falling-for-her-eyes/1711491272?i=1711491278&uo=4";
"Douniah";"A lot, not too much";"Sabah al noor";2023;"MELTING POT MUSIC";1709470880;1709471141;"https://open.spotify.com/track/6kCaVN1buHwIkHPlpGqev3";;"https://www.deezer.com/track/2453832215"
"Initials Mb";"Bang Bang !";"Torpeur sur le nil";2023;"INITIALS MB";1709471137;1709471324;"https://open.spotify.com/track/6uJ5JBFOMsqi0VfO4mcD1f";"https://music.apple.com/fr/album/torpeur-sur-le-nil/1712889286?i=1712890501&uo=4";"https://www.deezer.com/track/2507619291"
"Lucette Raillat";"La môme aux boutons";"Mon dimanche à moi";;"INTER LOISIRS DISQUES";1709471316;1709471455;;;"https://www.deezer.com/track/93768668"
"Melodiesinfonie";"Softboi";"Agua salgada (feat. Pedro Mizutani)";2023;"MELODIESINFONIE";1709471449;1709471633;"https://open.spotify.com/track/4UnYgoskxYmkkxLj9ZmAEp";"https://music.apple.com/fr/album/a-gua-salgada-feat-pedro-mizutani/1692528715?i=1692529168&uo=4";
"Pearl & The Oysters";"Coast 2 Coast Remixes";"Paraiso (Maylee Todd Remix)";2023;"STONES THROW RECORDS";1709471631;1709471793;"https://open.spotify.com/track/7mBPWVvXKKa3nILfqYTrdg";;"https://www.deezer.com/track/2526749351"
"Pete Jolly";"Too much baby";"On a wonderful day like today";1965;"COLUMBIA";1709471791;1709472004;"https://open.spotify.com/track/1fu3dz2uDEnbIHWT4uF4Mt";;
"Orbiting Human Circus";"Quartet plus two";"I cover the waterfront";2023;"MERGE RECORDS";1709472002;1709472243;"https://open.spotify.com/track/1SLwWAoh0MAI0RiqvTUB1X";;
"The Doors";"Legacy - the absolute best";"Moonlight drive";1970;"ELEKTRA";1709472240;1709472420;;;
"Bacao Rhythm & Steel Band";"BRSB";"Stranger things theme";2024;"BIG CROWN RECORDS";1709472414;1709472614;"https://open.spotify.com/track/3JWsFDrB4xgmIsPkgPKPE7";;
"Lone Ranger";"Studio One supreme : Maximum 70s and 80s early dancehall sounds";"Natty dread on the go";2017;"STUDIO ONE / SOUL JAZZ RECORDS";1709472612;1709472770;;"https://music.apple.com/fr/album/natty-dread-on-the-go/1265825638?i=1265825650&uo=4";"https://www.deezer.com/track/389758991"
"Ebo Taylor";"Ebo Taylor and The Pelikans";"If you care";2017;"MR BONGO";1709472769;1709472983;;;
"Massive Attack";"Blue lines";"Daydreaming";1990;"CIRCA RECORDS";1709472978;1709473258;;;
"Trunks";"We dust";"What is fantasy";2023;"IL MONSTRO";1709473228;1709473438;"https://open.spotify.com/track/1KwniPy11KinOglAZ6tdGq";"https://music.apple.com/fr/album/what-is-fantasy/1698744434?i=1698745270&uo=4";
"Plethore";"L";"Late";2019;"AUTOPRODUCTION";1709473437;1709473654;"https://open.spotify.com/track/5k4JnuIYIuw8vfHGtf31ei";;"https://www.deezer.com/track/758409882"
"Lucio Battisti";"Io tu noi tutti";"Amarsi un po' (remastered)";1977;"RCA NUMERO UNO";1709473651;1709473954;;;
"Futuro Pelo";"A bigger splash";"Urt";2020;"DELICIOUSE RECORDS";1709473950;1709474115;"https://open.spotify.com/track/3yHOJ26eM23gs5FQQ21Pj3";;
"Marisa Anderson";"Lost futures";"Life and casualty";2021;"THRILL JOCKEY RECORDS";1709474114;1709474241;"https://open.spotify.com/track/6izceyoAic8wvbnHLy0QNr";;
"Granados";"Viva España";"Tonadillas escritas en el estilo antiguo - pour voix et guitare : La Maja dolorosa III";2009;"LORELEY PROD";1709474238;1709474433;;;
"Irmin Schmuttberg";"tia mis le kimono ?";"Croisière";2023;"MK LABEL";1709474419;1709474584;"https://open.spotify.com/track/0odplSCHF2igxjQAu9mQAj";;
"Nits";"40 years";"Tutti ragazzi";1979;"SONY";1709474584;1709474715;"https://open.spotify.com/track/7tAdNLmTnW7Si7kGBXmDEL";"https://music.apple.com/fr/album/tutti-ragazzi/271217768?i=271217801&uo=4";
"The Cure";"The Head On The Door";"Close to me";1985;"FICT";1709474713;1709474923;;"https://music.apple.com/fr/album/close-to-me/1440791711?i=1440792298&uo=4";"https://www.deezer.com/track/1143634"
"Dennis Edwards";"La legende des tubes/Annees 70 a nos jours vol 18";"Don't look any further";1984;"WAGRAM";1709474915;1709475232;"https://open.spotify.com/track/3GiSgsFwPp8zY7yTGsRlyR";;
"DJ Psychiatre";"Enter the chill zone";"A little treat";2023;"PONT NEUF RECORDS";1709475231;1709475474;"https://open.spotify.com/track/0qWujelBRA4N1S8c0wCpRr";"https://music.apple.com/fr/album/a-little-treat/1660105737?i=1660105952&uo=4";
"1995";"La suite";"Temps perdu";2012;"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1709475473;1709475720;;;
"Reinel Bakole";"Healing Exhaustion";"Don¿t forget! / Floating woman";2024;"1878596 RECORDS DK2";1709475708;1709475851;;;
"Pauline Catlin";"I'm in love with a dreadlocks : Brown Sugar and the birth of lovers rock 1977-80";"You and your smiling face";2018;"SOUL JAZZ RECORDS";1709475850;1709476039;;;
"Y La Bamba";"Collapse";"Mas manos";2023;"TENDER LOVING EMPIRE";1709476037;1709476292;"https://open.spotify.com/track/4Kv4NZyQuQFpRhnBc2A3Dh";;
"Labulkrack";"Cumbia Bamako";"Syrie mon amour";2021;"AUTOPRODUCTION";1709476291;1709476547;;;"https://www.deezer.com/track/1168860742"
"Mariachi Vargas De Tecalitlan";"De las man~anitas a las golondrinas (Original Mariachi Album)";"Chapala";1967;"LATIN CLASSICS";1709476544;1709476823;;;"https://www.deezer.com/track/13318495"
"Maria Callas";"Maria Callas : The complete studio recordings (1949-1969) CD 34 : Carmen (intégrale)";"Carmen : Près des remparts de Séville (Acte I) Air de Carmen et duo Carmen Don José";1964;"WARNER CLASSIC";1709476822;1709477099;;;
"Mamama";"Hier sera meilleur";"Message à toi même";2024;"BYEBYE RECORDS";1709477092;1709477381;;;
"Masayoshi Takanaka";"Takanaka";"I remember you";1977;"UNIVERSAL SIGMA";1709477375;1709477717;"https://open.spotify.com/track/2pnNh4K3tzSoqAy11vaXrH";"https://music.apple.com/fr/album/i-remember-you/1442808423?i=1442808918&uo=4";
"Seawind";"Light Mellow - Sealine";"What cha doin'";1980;"SONY RECORDS INT'L";1709477693;1709477967;"https://open.spotify.com/track/4bEc7wipQgdT15NzytZjly";;
"Djeuhdjoah & Lieutenant Nicholson";"Aimez ces airs";"El Nino";2019;"HOT CASA / BIG WAX / PUSHER";1709477966;1709478204;;;
"Men I Trust";"Oncle jazz";"Air";2019;"AUTOPRODUCTION";1709478202;1709478396;"https://open.spotify.com/track/4TVw3QPxn7pD1YyrdbLa74";"https://music.apple.com/fr/album/air/1473993015?i=1473993304&uo=4";
"Steve Hiett";"Girls in the grass";"Plage 12";2019;"BE WITH RECORDS";1709478392;1709478553;;;
"Eyedress";"Let's skip to the wedding";"Jealous";2020;"LEX RECORDS";1709478550;1709478673;"https://open.spotify.com/track/0AKS1WVEOUSYa3D2ZyOJvM";;
"CV Vision";"Im Tal der Stutzer";"Die frommen Wanderer";2023;"BUREAU B";1709478672;1709478932;"https://open.spotify.com/track/0kUpkqmITOCw4I9Mpm1Xtg";"https://music.apple.com/fr/album/die-frommen-wanderer/1680517366?i=1680517436&uo=4";
"Sandii";"Eating pleasure";"Drip dry eyes";1980;"ALFA MUSIC";1709478930;1709479303;;"https://music.apple.com/fr/album/drip-dry-eyes/1528290495?i=1528290498&uo=4";
"DOMi & JD Beck";"Not tight";"Smile";2022;"APESHIT / BLUE NOTE RECORDS";1709479291;1709479481;"https://open.spotify.com/track/1HJXdfuWc6IlKBMLtITaHD";"https://music.apple.com/fr/album/smile/1629568944?i=1629569320&uo=4";
"Lynn";"3x5";"J'aime pas le goût";2023;"LE SOFA / BELIEVE";1709479479;1709479650;;;
"Ella Fitzgerald";"Easy living";"Why don't you do right ?";1986;"CONCORD MUSIC GROUP";1709479649;1709479825;;;
"Lake";"Circular doorway";"No wonder I";2013;"CATHEDRAL SOUNDS";1709479823;1709480011;"https://open.spotify.com/track/3gY7vwLyXH2vt1zjIyVA2a";;
"Oan Kim & The Dirty Jazz";"Rebirth of Innocence";"The last dinosaur";2024;"ARTWORK RECORDS / PIAS";1709480005;1709480189;;;
"Tommy Guerrero";"No man's land";"The gunslinger";2014;"MODULOR";1709480186;1709480369;"https://open.spotify.com/track/5K5qfjarVrpR1bpqFc2fer";"https://music.apple.com/fr/album/the-gunslinger/895162603?i=895162608&uo=4";
"Conway Twitty";"Gold";"I Can t Believe She Gives It All To Me (Single Version)";1976;"MCA NASHVILLE";1709480359;1709480503;;;
"The Animals";"House of the rising sun";"House of the rising sun";1964;"EMI";1709480502;1709480769;"https://open.spotify.com/track/7BY005dacJkbO6EPiOh2wb";;"https://www.deezer.com/track/3155135"
"Forever Pavot";"La pantoufle";"La pantoufle est dans le puits";2017;"BORN BAD";1709480767;1709480974;"https://open.spotify.com/track/0E9e8vtFxxjFANwJGPVxDL";"https://music.apple.com/fr/album/la-pantoufle-est-dans-le-puits/1394147780?i=1394148759&uo=4";"https://www.deezer.com/track/508851432"
"Pierre Daven-Keller";"Kino music";"Sirocco";2019;"KWAIDAN";1709480969;1709481129;"https://open.spotify.com/track/3bq0GxlgmjoawrQvqhVLtQ";"https://music.apple.com/fr/album/sirocco/1519756695?i=1519756913&uo=4";
"Jean-Claude Vannier";"Jean-Claude Vannier";"Casse ta machine";1981;"RCA";1709481120;1709481354;"https://open.spotify.com/track/3aXY68MbrFGrqfqEWX9xb0";"https://music.apple.com/fr/album/casse-ta-machine/533265147?i=533265890&uo=4";
"Eric Tagg";"Americana / Rock your soul";"Living off the love";1970;"BBE";1709481351;1709481631;;;
"Bob Marley";"Talkin' blues";"Kinky reggae";1973;"ISLAND";1709481628;1709481934;;;
"Soul Sugar";"Excursions in dub";"Out in the rain (feat. Booker T & Slikk Tim) (Another version)";2021;"GEE RECORDINGS";1709481866;1709482063;;;
"Labelle";"Ensemble";"Cosmic dancer";2013;"EUMOLPE RECORDS";1709481927;1709482056;"https://open.spotify.com/track/6E8u1Rshjf10APGP4XkShe";;
"Temenik Electric";"Little hammam";"Manich maleik";2022;"NOMAD CAFE";1709482048;1709482243;"https://open.spotify.com/track/2d8Clw6BM09gUvS6WPOTbC";"https://music.apple.com/fr/album/manich-maleik/1600678005?i=1600678443&uo=4";"https://www.deezer.com/track/1594796301"
"The Clash";"The Clash";"I fought the law";1977;"EPIC";1709482236;1709482552;;;
"William Doyle";"Worth the while";"Now in motion";2024;"IRASCIBLE RECORDS";1709482393;1709482885;"https://open.spotify.com/track/1pBRKKac4xrhLIIE6ZVx0m";"https://music.apple.com/fr/album/now-in-motion/1710623653?i=1710623947&uo=4";"https://www.deezer.com/track/2483875311"
"Dj Day";"The day before";"Four hills";2007;"MELTING POT";1709482685;1709483069;;"https://music.apple.com/fr/album/four-hills/1241896288?i=1241896689&uo=4";
"Kae Tempest";"The line is a curve";"No prizes (feat. Lianne La Havas)";2022;"FICTION / AMERICAN RECORDINGS / REPUBLIC RECORDS / UMG RECORDINGS";1709482875;1709483132;;"https://music.apple.com/fr/album/no-prizes-feat-lianne-la-havas/1600988012?i=1600988397&uo=4";
"Alt-J";"An awesome wave";"Tessellate";2012;"INFECTIOUS MUSIC";1709483133;1709483312;"https://open.spotify.com/track/1o22EcqsCANhwYdaNOSdwS";"https://music.apple.com/fr/album/tessellate-live-at-the-africa-centre-14-04-12/1620180766?i=1620180768&uo=4";"https://www.deezer.com/track/1757169637"
"Faye Webster";"Underdressed at the symphony";"Ebay purchase history";2024;"SECRETLY CANADIAN";1709483310;1709483532;"https://open.spotify.com/track/42106BG4Tc9SxIrDFBziXE";;
"Boite A Musique";"Tiny Music box / Cheerful Smile (pour boîte à musique)";"Symphonie n°9 : Finale Presto ma non troppo (Ode à la joie)";2010;"OTOLABO RECORDS";1709483530;1709483677;;;
"Chris Garneau";"El radio";"Lucioles";2009;"FARGO";1709483677;1709483858;;;
"Pedro Mizutani";"Aperana";"Chuva de verão";2023;"NICE GUYS";1709483855;1709484058;"https://open.spotify.com/track/091QzRtg5iKapgiz6MtvLE";;"https://www.deezer.com/track/2139956427"
"Rita Lee";"Rita Lee (1979)";"Doce vampiro";1979;"EMI";1709484024;1709484291;"https://open.spotify.com/track/5toSzfFqh7gfTLGWW3Z8Zv";;"https://www.deezer.com/track/104938152"
"Ennio Morricone";"Lino Ventura";"Le clan des siciliens - theme";1969;"ARCADE";1709484288;1709484504;;;
"Jim White";"Waffles triangles & Jesus";"Earnest T. Bass at last finds the woman of his dreams";2017;"LOOSE MUSIC";1709484502;1709484690;;;"https://www.deezer.com/track/412145592"
"Black Sea Dahu";"I am my mother";"Make the seasons change";2022;"MOUTHWATERING RECORDS";1709484689;1709484951;"https://open.spotify.com/track/7AARwcgNKgcNN5cPPFHGGn";;"https://www.deezer.com/track/1596453312"
"Hubert Lenoir";"Musique directe";"Dimanche soir";2021;"SIMONE RECORDS";1709484948;1709485138;"https://open.spotify.com/track/4fPYWGikmNerft32c7oBFx";"https://music.apple.com/fr/album/dimanche-soir/1576173088?i=1576173095&uo=4";
"Hnny";"Back to mine : Jungle";"Sunday";2019;"BACK TO MINE";1709485137;1709485318;"https://open.spotify.com/track/55Ra8JyYlsscHB4nKdqXOH";"https://music.apple.com/fr/album/sunday-mixed/1477563597?i=1477563704&uo=4";
"Lee Evans";"The new and exciting piano talent plays the best in Pops";"Never on sunday (Les enfants du Pirée du film jamais le dimanche)";1965;"VOIX DE SON MAITRE";1709485311;1709485416;;;
"Eartha Kitt";"The essential Eartha Kitt";"Let's do it (let's fall in love)";1951;"Legacy Recordings";1709485412;1709485596;;;
"Greetje Kauffeld";"Young girl sunday jazz";"Fever";2015;"SONORAMA";1709485595;1709485771;"https://open.spotify.com/track/4JKJmbNDYHwD5esuRZjOKn";;
"THE NITS";"HAT";"The train";1988;"CBS";1709485769;1709486020;;;
"Blanka";"Flares";"Alone";2020;"NOWADAY RECORDS";1709486013;1709486159;"https://open.spotify.com/track/0GTi8RfiQSpz4K0dSA8AWm";"https://music.apple.com/fr/album/alone/1526845407?i=1526846383&uo=4";"https://www.deezer.com/track/1045511672"
"Zero 7";"The garden";"Futures";2006;"WARNER";1709486158;1709486385;"https://open.spotify.com/track/7m3Tbsn12hbBnsFHR6O4U7";;"https://www.deezer.com/track/895289782"
"Radiohead";"OK Computer";"No surprises";1997;"PARLOPHONE";1709486383;1709486611;"https://open.spotify.com/track/10nyNJ6zNy2YVYLrcwLccB";"https://music.apple.com/fr/album/no-surprises/1097861387?i=1097861842&uo=4";
"Adriano Viterbini";"Film o sound";"Malaika";2016;"BOMBA DISCHI";1709486608;1709486777;;;
"Lhasa";"The living road";"Con toda palabra";2003;"TOTOUTARD";1709486773;1709487042;;;
"Babx";"Drones personnels";"Naomi aime";2013;"CINQ 7";1709487039;1709487246;"https://open.spotify.com/track/3plct1nsdyPxSmDsrsQhms";;"https://www.deezer.com/track/65292462"
"Soul Sugar";"Excursions in dub";"Out in the rain (feat. Booker T & Slikk Tim) (Another version)";2021;"GEE RECORDINGS";1709487075;1709487272;;;
"Merryn Jeann";"Dog beach";"Madame on the rocks";2024;"RESCUE / RETURN RECORDS";1709487243;1709487437;"https://open.spotify.com/track/6T92psJIR2IeOVnGfH7KZD";;"https://www.deezer.com/track/2621443992"
"Simon & Garfunkel";"Sounds of silence";"Anji";1968;"CBS";1709487436;1709487574;;;
"Phyllis Dillon";"Sound system : the story of jamaican music / CD4";"Don't stay away";1967;"ISLAND";1709487566;1709487716;"https://open.spotify.com/track/3g2Oa4ZfTqiH70AaAd49cP";;
"Maiiah & Angels Of Libra";"Please come home";"Please come home";2023;"WATERFALL RECORDS";1709487715;1709487857;;"https://music.apple.com/fr/album/please-come-home/1708032893?i=1708032901&uo=4";
"Hanni El Khatib";"Penny";"Penny";2013;"BECAUSE";1709487857;1709488054;"https://open.spotify.com/track/4F3l4YpB7tgByx2GnU29YG";;"https://www.deezer.com/track/445815842"
"The Beatles";"Abbey road";"Come together";1969;"EMI";1709488050;1709488304;;;
"Bibio";"A mineral love";"Saint Thomas";2016;"WARP RECORDS";1709488300;1709488515;"https://open.spotify.com/track/4agraWjqskKtykI4Ny9rEY";;
"Orelsan";"Civilisation";"La quête";2021;"7TH MAGNITUDE";1709488414;1709488656;"https://open.spotify.com/track/0w6lsLBvhtGcqMYA7MB7r6";;
"Rosalia";"Motomami";"Delirio de grandeza";2022;"COLUMBIA";1709488655;1709488809;"https://open.spotify.com/track/6lKZ5I0yW3IpUFHEKJCWlx";;
"GINO VANNELLI";"Gino Vannelli - classics - volume 7";"Mama coco - 1975";1987;"A&M RECORDS";1709488976;1709489161;;;
"GAUTHIER PATRICK";"Dans l'entrelacs des roses-pierres";"Les deux frères";2022;"ASSAI RECORDS";1709489158;1709489398;;;
"PETRA HADEN";"Sings the Who sell out";"I CAN SEE FOR MILES";2005;"BAR NONE RECORDS";1709489392;1709489647;"https://open.spotify.com/track/25DU4tskmMPbabx7Z44cI6";"https://music.apple.com/fr/album/i-can-see-for-miles/1518061492?i=1518061726&uo=4";
"SHIRLEY MAC LAINE";;"SHIRLEY MAC LAINE / IF MY FRIENDS COULD SEE ME NOW";2002;;1709489645;1709490000;;;
"HILDEGARD KNEF";;"HILDEGARD KNEF / THE LADY IS A TRAMP";;;1709489984;1709490139;;;
