"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer";"youtube"
"Joe Yorke";"Hopeless";"Hopeless";"2023";"RHYTHM STEADY";1721759565;1721759693;"https://music.apple.com/fr/album/hopeless/1708963114?i=1708963585&uo=4";"https://open.spotify.com/track/0ymcglA4PYo7H7teqBQNs3";"https://www.deezer.com/track/2471721581";
"John Barry";"Eternal echoes";"Crazy dog";"2001";"DECCA";1721759692;1721759872;;"https://open.spotify.com/track/4r1Eiy4NdQmH6SeKh2ATXz";;
"Lita Roza";"Allentown jail, the very best of Lita Roza (1951-1962)";"(How much is) That doggie in the window ?";"1953";"JASMINE RECORDS";1721759870;1721760004;;;;
"Anderson .Paak";"Oxnard";"Anywhere (feat. Snoop Dogg & The Last Artful, Dodgr)";"2018";"AFTERMATH /12 TONE MUSIC, LLC";1721760003;1721760231;"https://music.apple.com/fr/album/anywhere-feat-snoop-dogg-the-last-artful-dodgr/1439982774?i=1439983466&uo=4";"https://open.spotify.com/track/4n02GblHZte3q5AzcLHlIK";;
"William Doyle";"Eternal springs";"Cannot unsee";"2024";"TOUGH LOVE RECORDS";1721760229;1721760418;;"https://open.spotify.com/track/5DQWqigPnGjhbuiJ6Y8Vf1";;
"Vegyn";"The path less travelled";"The path less travelled";"2024";"PL Z MAKE IT RUINS";1721760414;1721760634;"https://music.apple.com/fr/album/the-path-less-travelled/1701651479?i=1701651489&uo=4";"https://open.spotify.com/track/0IlWyIgaBCmtENOwwNCke0";;
"Barbagallo";"Nuit après nuit";"Nuit après nuit";"2023";"LA SOUTERRAINE";1721760624;1721760899;"https://music.apple.com/fr/album/nuit-apr%C3%A8s-nuit/1709969630?i=1709969631&uo=4";"https://open.spotify.com/track/2Bb7UfjNIPecbhnAgCSuk5";"https://www.deezer.com/track/2628585712";
"Vampire Weekend";"Capricorn / gen-x cops";"Capricorn";"2024";"COLUMBIA";1721760890;1721761138;"https://music.apple.com/fr/album/capricorn/1728945682?i=1728945688&uo=4";"https://open.spotify.com/track/4oAGV7IADPWfkpk6aGQqZt";;
"Cat Stevens";"New masters";"Blackness of the night";"1967";"DECCA";1721761138;1721761285;;;;
"Johnny Cash & June Carter Cash";"16 Biggest hits";"'cause i love you";"1969";"COLUMBIA";1721761284;1721761435;;;;
"Nemanja Radulovic";"Les Trilles Du Diable";"Romance andalouse op 22 n°1";"2009";"DECCA";1721761433;1721761692;;;;
"Papete";"Berimbau e percussao - music and rhythms of Brazil";"Bumba meu boi";"1975";"UNIVERSAL SOUND";1721761690;1721761884;"https://music.apple.com/fr/album/bumba-meu-boi/1689703870?i=1689704386&uo=4";"https://open.spotify.com/track/4GuaaxacnI4G6R2XnCkM3I";"https://www.deezer.com/track/2310444985";
"Claude Nougaro";"Africa Brasil / Integrale  vol. 4";"L'amour sorcier";"1965";"MERCURY";1721761879;1721762086;;;"https://www.deezer.com/track/74245830";
"Stevie Ray Vaughan";"Couldn't stand the weather";"Voodoo chile (slight return)";"1984";"EPIC";1721762085;1721762562;;;;
"Pascal Comelade";"Le non-sens du rythme";"Choni bi gutt";"2022";"BECAUSE MUSIC";1721762561;1721762781;;"https://open.spotify.com/track/2ZxDkyurCwWMoQKNRD1JLx";;
"Superorganism";"Trans Musicales de Rennes 2017";"Something for you";"2017";"AUTO PRODUCTION";1721762780;1721762944;;;;
"Genevieve Artadi";"Living like I know I'm gonna die";"Living like I know I'm gonna die";"2020";"";1721762943;1721763141;"https://music.apple.com/fr/album/living-like-i-know-im-gonna-die/1513436020?i=1513436023&uo=4";"https://open.spotify.com/track/7i3d7SzTV9nfAgxyO6eDQ9";;
"Yellowstraps";"Tentacles";"Flowin (feat. Sam Wise)";"2023";"HALIBLUE RECORDS";1721763140;1721763331;;;;
"Si Zentner";"The crime scene";"Walk on the wild side";"1962";"CAPITOL";1721763331;1721763483;;;"https://www.deezer.com/track/100879542";
"Peggy Lee";"Moon flowers / The collection 1952-54 All the singles & two complete albums";"Apples, peaches and cherries";"1953";"REV-OLA";1721763480;1721763684;;;"https://www.deezer.com/track/1195903412";
"Bourvil";"Bien... si bien";"Salade de fruit";"1959";"EMI";1721763683;1721763878;;;;
"Benny Sings";"Passionfruit";"Passionfruit";"2019";"STONES THROW";1721763878;1721764070;;;"https://www.deezer.com/track/597590442";
"Taggy Matcher";"Disco Reggae / Vol. 2 (CD promo FIP)";"Watermelon Man (Taggy Matcher Disco Mix)";"2014";"STIX RECORDS";1721764069;1721764354;;;;
"Orange Blossom";"Khalik";"Khalik";"2024";"WASHI WASHA";1721764353;1721764565;"https://music.apple.com/fr/album/khalik/1732135084?i=1732135086&uo=4";"https://open.spotify.com/track/2yZG6Bm7XNy21LMUZDEdJ5";"https://www.deezer.com/track/2671024492";
"Tony Allen";"FIlm of life";"Go back (feat. Damon Albarn)";"2014";"HARMONIA MUNDI";1721764378;1721764702;"https://music.apple.com/fr/album/go-back-feat-damon-albarn/1443214546?i=1443214565&uo=4";;;
"Hindi Zahra";"Until the next journey";"The man i love (Unplugged) (Radio edit)";"2014";"PARLOPHONE LABEL GROUP";1721764563;1721764718;;;;
"Joe Bel";"The secret";"The secret";"2024";"LA RUCHE";1721764717;1721764861;"https://music.apple.com/fr/album/the-secret/1717627330?i=1717627336&uo=4";"https://open.spotify.com/track/7i8g6RaH1ekGnG67cPJddY";"https://www.deezer.com/track/2748290021";
"Tony Allen";"FIlm of life";"Go back (feat. Damon Albarn)";"2014";"HARMONIA MUNDI";1721764859;1721765193;"https://music.apple.com/fr/album/go-back-feat-damon-albarn/1443214546?i=1443214565&uo=4";;;
"Sebastien Tellier";"Politics";"La ritournelle";"2004";"VIRGIN";1721765184;1721765636;;"https://open.spotify.com/track/40at1IRgEDeq0Jun0VNsz2";;
"Clara Nunes";"Clara Nunes";"A Favorita";"1971";"EMI";1721765629;1721765812;;;;
"Criolo";"No na orelha";"Subirusdoistiozin";"2012";"STERNS BRASIL";1721765817;1721766028;;;"https://www.deezer.com/track/2307921655";
"Stuart Zender";"Happy feelings (feat. Omar & Ana Tijoux)";"Happy feelings (feat. Omar & Ana Tijoux)";"2023";"UIM MUSIC";1721766027;1721766274;;;;
"Kiledjian";"The otium mixtape";"Post Trama";"2024";"UNDERDOG RECORDS";1721766273;1721766403;;"https://open.spotify.com/track/7FfFoPW8mPuUviYgLSOqpr";"https://www.deezer.com/track/2522495291";
"MC Solaar";"Ils dansent";"Ils dansent";"2024";"PLAY TWO";1721766398;1721766544;"https://music.apple.com/fr/album/ils-dansent/1730079550?i=1730079880&uo=4";"https://open.spotify.com/track/132XTf7OosXc2jRHk1RuFL";"https://www.deezer.com/track/2698856602";
"Kishore Kumar";"Bombay disco : Disco hits from Hindi films / 1979 -1985";"Disco ' 82";"1982";"CULTURE OF SOUL";1721766538;1721766761;;;;
"Jimmy Cliff";"Sound system : the story of jamaican music / CD2";"Miss Jamaica";"1962";"ISLAND";1721766779;1721766922;;;"https://www.deezer.com/track/140778139";
"Trombone Shorty";"For true";"Mrs. Orléans";"2011";"VERVE";1721766919;1721767118;;"https://open.spotify.com/track/6jvMRjuSLknAuvROjYTCsI";"https://www.deezer.com/track/13506926";
"Chlorine Free";"Le fish";"Peacock";"2014";"DU NOSE";1721767117;1721767359;;"https://open.spotify.com/track/4mH77mALaDfO0Qc4pdxB3a";;
