"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer"
"Bobbie Gentry";"Ode to Billie Joe";"Ode to Billie Joe";"1967";"CAPITOL";1716472692;1716472939;"https://music.apple.com/fr/album/ode-to-billie-joe/714615100?i=714615292&uo=4";"https://open.spotify.com/track/4FdDorlbJTVHcH3djLbIfn";
"Francis Lai";"BOF / L'aventure c'est l'aventure";"L'aventure c'est l'aventure : Flashing notes";"1972";"UNITED ARTISTS";1716472960;1716473171;;;
"Wanda Sa";"Wanda..Vagamente..";"Inutil paisagem";"1963";"POPPYDISC";1716473170;1716473344;;;
"Voyou";"On s'emmène avec toi";"Les soirées";"2017";"LES DISQUES ENTREPRISE";1716473343;1716473530;;;
"The Eagles";"La legende des eagles / Best of eagles";"Tequila sunrise";"1973";"ASYLUM";1716473525;1716473692;;;
"Shabaka";"Perceive its Beauty, Acknowledge its Grace";"Breathing";"2024";"Impulse !";1716473691;1716473952;"https://music.apple.com/fr/album/breathing/1731422250?i=1731422542&uo=4";"https://open.spotify.com/track/3JnmywA3V6AeVjHbeFibdq";
"Joe Bel";"The secret";"The secret";"2024";"LA RUCHE";1716473951;1716474111;;"https://open.spotify.com/track/6TMKIPp9c4VsWllNu4G09t";
"Ganache";"Hypernova";"Blue hills";"2023";"ALTER K DISTRIBUTION / KASANOSTRA PUBLISHING";1716474110;1716474311;;"https://open.spotify.com/track/4rpsVIdPferIpKLkT6K6Kk";
"El Michels Affair";"Crown jewels / vol. 2";"Reasons";"2022";"BIG CROWN";1716474304;1716474499;;"https://open.spotify.com/track/6EIVyWXwdyIhJaicqCsU48";
"Julian Bream";"Julian Bream interprète Heitor Villa-Lobos";"Etude n°11 en mi min pour guitare";"1978";"RCA";1716474499;1716474716;;;
"Aa'In";"Arauca";"El Pescador";"2019";"AUTOPRODUCTION";1716474731;1716474961;;"https://open.spotify.com/track/3Or0RfKrSQZHrx9iQs5KfQ";
"Scary Pockets";"Kitsch Funk";"Island in the sun (Feat. Casey Abrams)";"2018";"RECORDS DK";1716474960;1716475100;;;
"Santana";"Moonflower";"She's not there";"1977";"CBS";1716475099;1716475340;"https://music.apple.com/fr/album/shes-not-there/871147087?i=871147099&uo=4";"https://open.spotify.com/track/44JITu0xanJn3TLMQZJw0G";
"Scary Goldings";"Scary Goldings IV";"Hi ho Silverstein";"2021";"POCKETS";1716475335;1716475523;"https://music.apple.com/fr/album/hi-ho-silverstein/1592604907?i=1592604909&uo=4";"https://open.spotify.com/track/0z431a5OexjaOSJbBsNCrT";"https://www.deezer.com/track/1536136422"
"Limousine";"Hula hoop";"Some blue and yellow (feat Malik Djoudi)";"2023";"EKLER'O'SHOCK RECORDS";1716475522;1716475772;;;
"Rover";"Some needs";"Some needs";"2015";"CINQ 7";1716475771;1716475990;;"https://open.spotify.com/track/1A8v1TY2XzfFKdcSeebVbS";"https://www.deezer.com/track/107825938"
"Muddy Waters";"One more mile/Chess collectibles vol. 1";"Hoochie coochie man";"1954";"CHESS@";1716475988;1716476131;;;
"Adrian Quesada";"Jaguar sound";"Fireflies";"2022";"ATO RECORDS";1716476130;1716476330;;"https://open.spotify.com/track/6Vt4UvpvLctRRPdwCTJLIz";
"Booker T & The Mg'S";"Rock & Folk";"Hip hug-her";"1967";"WAGRAM MUSIC (DISTRIBUTEUR)";1716476320;1716476467;;;
"Izintombi Zesi Manje Manje";"African Renaissance / Vol. 3";"Mafoko ao";"1977";"SOUTH AFRICAN";1716476461;1716476668;;;
"Bobby Davis & The Sensations";"Trojan Sixties box set";"Doggone right";"";"";1716476667;1716476871;;;
"Johnny Paycheck";"The Soul & The Edge : The Best Of Johnny Paycheck";"Slide off of your satin sheets (album version)";"1977";"EPIC - LEGACY";1716476865;1716477045;;;
"Week-End Millionnaire";"L'intégrale & more";"Paris perdu, restent les souvenirs";"1978";"YANAT PROD";1716477039;1716477275;;;
"Shawn Lee";"Moods and grooves";"Laurel canyon";"2005";"UBIQUITY";1716477268;1716477405;"https://music.apple.com/fr/album/laurel-canyon/1517130920?i=1517131275&uo=4";"https://open.spotify.com/track/6cxTGlQRrT5ZNlsNF3dMen";
"Rasco";"Dmaot";"Nahar rau";"2024";"BATOV RECORDS";1716477404;1716477585;"https://music.apple.com/fr/album/nahar-rau/1728713342?i=1728713346&uo=4";"https://open.spotify.com/track/7yfzoTFIMLaNi2OVBbgiCJ";"https://www.deezer.com/track/2644799402"
"Someone";"Orbit II";"Once more, with feeling";"2020";"PIAS";1716477579;1716477838;"https://music.apple.com/fr/album/once-more-with-feeling/1497114764?i=1497114773&uo=4";"https://open.spotify.com/track/4SCQd3IGbFILac9fusG06R";
"Nubiyan Twist";"Find your flame";"All the same (feat. Ria Moran)";"2024";"STRUT RECORDS";1716477832;1716478154;;;
"Tito Puente";"Mambos with Puente/El rey del timbal";"Tito mambo";"1951";"TUMBAO";1716478153;1716478293;;;"https://www.deezer.com/track/49519391"
"Paco Zambrano Y Su Combo";"Peru maravilloso: Vintage latin, tropical and cumbia";"Meshkalina";"";"STRUT";1716478292;1716478502;;;
"Hugo & Luigi";"The Roulette story / Two decades of American popular music 1957-1977";"Rockabilly party";"1958";"WESTSIDE";1716478499;1716478650;;;
"Samara Joy";"Linger awhile";"Social call";"2022";"VERVE";1716478646;1716478917;"https://music.apple.com/fr/album/social-call/1637144888?i=1637145171&uo=4";"https://open.spotify.com/track/6QuLNEv4D16ECKDysb4Ltn";"https://www.deezer.com/track/1910065567"
"Matthias Goerne";"Franz Schubert : La belle meunière par Matthias Goerne (intégrale)";"Die schöne Müllerin op 25 D 795 : Danksagung an den Bach";"2002";"DECCA";1716478911;1716479044;;;
"Joe Hisaishi";"Bof / Eté de Kikujiro";"Going out";"1999";"POLYDOR";1716479038;1716479119;"https://music.apple.com/fr/album/going-out/1498700467?i=1498700681&uo=4";"https://open.spotify.com/track/3T5k2Vsqx602SaAJk8V4fo";
"David Bowie";"Best of Bowie";"Life On Mars ?";"1971";"EMI";1716479113;1716479344;;;
"Mitski";"The land is inhospitable and so are we";"My love mine all mine";"2023";"DEAD OCEANS";1716479338;1716479477;"https://music.apple.com/fr/album/my-love-mine-all-mine/1697335341?i=1697335814&uo=4";"https://open.spotify.com/track/3vkCueOmm7xQDoJ17W1Pm3";
"Enchantee Julia";"House of groove";"Sois pas pressé";"2023";"ROCHE MUSIQUE";1716479470;1716479635;;"https://open.spotify.com/track/2FzxtQBFZT6cykbKF3uu9v";
"Amp Fiddler";"Afro strut";"You could be mine";"2006";"GENUINE";1716479635;1716479888;;;"https://www.deezer.com/track/3971740"
"Morcheeba";"Who can you trust";"Post houmous";"1996";"WEA";1716479886;1716479994;;"https://open.spotify.com/track/3TcPdLmJd4bkexN5QeZwre";
"Alabama 3";"Boftv / The sopranos";"Woke up this morning (Chosen one mix)";"1999";"COLUMBIA";1716479988;1716480235;;;"https://www.deezer.com/track/2629600512"
"GA-20";"Crackdown";"Easy on the eyes";"2022";"KARMA CHIEF";1716480228;1716480439;"https://music.apple.com/fr/album/easy-on-the-eyes/1626515869?i=1626515880&uo=4";"https://open.spotify.com/track/4mEITOF0rKhIZr3rBJuwk0";"https://www.deezer.com/track/1769219197"
"Bobby Bare";"Country & western hit parade : Hillbilly music 1966";"The streets of Baltimore";"1966";"BEAR FAMILY RECORDS";1716480439;1716480594;"https://music.apple.com/fr/album/the-streets-of-baltimore/258600100?i=258601365&uo=4";"https://open.spotify.com/track/3kDSSR6noFrYJBxijqEVm3";"https://www.deezer.com/track/98008000"
"Line Renaud";"Line Renaud chante (intégrale) : Les succés de Line Renaud / CD 4";"Fais ta prière (Tom Dooley)";"1959";"PARLOPHONE";1716480593;1716480767;"https://music.apple.com/fr/album/fais-ta-pri%C3%A8re-tom-dooley/555493363?i=555494340&uo=4";;
"Karl Zero";"Songs for moonlight swim";"Depuis que j'fume plus d'shit";"2017";"FREMEAUX ET ASSOCIES";1716480766;1716480963;;"https://open.spotify.com/track/6ERlJXhS4MV0EQMVgdwMSc";"https://www.deezer.com/track/363479861"
"Stupeflip";"Stupeflip";"Je fume pu d'shit";"2002";"BMG (DISTR)";1716480961;1716481158;;;"https://www.deezer.com/track/2581476672"
"Rita Marley";"Studio One sound";"Call to me";"1967";"SOUL JAZZ RECORDS";1716481157;1716481278;;;
"Shay Lia";"Facets";"Solo";"2023";"AUTOPRODUCTRION";1716481277;1716481459;"https://music.apple.com/fr/album/solo/1701153145?i=1701154215&uo=4";"https://open.spotify.com/track/5UXbiwymPFSqbVhDefIeB7";
"Seafood Sam";"Standing on giant shoulders";"Can’t take the hood to heaven";"2024";"DRINK SUM WTR";1716481458;1716481717;"https://music.apple.com/fr/album/cant-take-the-hood-to-heaven/1721636741?i=1721637180&uo=4";"https://open.spotify.com/track/5NE0ZaaOtk3EoIeYU2nLrn";"https://www.deezer.com/track/2586899232"
"Mariko Anraku";"Beau soir";"Beau soir / Pour voix et piano / Transcription pour harpe et flute traversiere";"2004";"EMI";1716481714;1716481844;;;
"Reet Hendrikson";"Reet";"Lauliku lapsepõli";"1969";"MOVED BY SOUND";1716481838;1716482023;;;
"Jeanette";"Jeanette canta """"Porque te vas""""/B.O.F Cria cuervos de Carlos Saura";"Palabras, promesas";"1994";"EMI";1716482016;1716482268;;;"https://www.deezer.com/track/10114380"
"Colectivo Da Silva";"Casa vargas (edición deluxe)";"Motivos";"2023";"SUBTERFUGE RECORDS";1716482262;1716482465;;"https://open.spotify.com/track/4Nyutl677YSRAPIpVUua5Q";
"Arc De Soleil";"The thief in Marrakesh got caught in Amsterdam trying to escape";"Trying to escape";"2019";"EPIDEMIC SOUND";1716482464;1716482638;;"https://open.spotify.com/track/0We07dgjYDwoR9ex4BscSQ";
"Steely Dan";"Pretzel logic";"Night by night";"1974";"MCA RE";1716482637;1716482854;"https://music.apple.com/fr/album/night-by-night/1440803723?i=1440803897&uo=4";"https://open.spotify.com/track/38VMtB7XKuFYDaNsyEuMKR";
"Larry Jon Wilson";"New beginnings";"The truth ain'y in you";"1975";"BE WITH RECORDS";1716482847;1716483039;;;
"L Imperatrice";"Séquences EP";"Sultans des îles (Instrumental)";"2017";"MICROQLIMA";1716483038;1716483262;;;
"David Christie";"Maxi 45 tours 80";"Saddle up";"1982";"EMI";1716483258;1716483601;"https://music.apple.com/fr/album/saddle-up/387095217?i=387095364&uo=4";"https://open.spotify.com/track/5PXTGwkdl3WYsJgANyiIW9";
"Polylogue From Sila";"Supertales";"Ka chiiiing";"2024";"TAKE IT EASY AGENCY / SHARMA";1716483620;1716483885;;"https://open.spotify.com/track/4wQ9r9v3X4MNFtcjOK6jr9";
"Super Mazembe";"Afrique 50 ans de musique volume 8/Afrique de l'Est  2";"Samba";"1980";"SYLLART PROD";1716483883;1716484147;;;
"Vampire Weekend";"Vampire weekend";"One (blake's got a new face)";"2008";"XL RECORDS";1716484146;1716484337;;"https://open.spotify.com/track/6iMBQot4ZWbc1judI3x1eG";
"Flavien Berger";"Leviathan";"Gravité";"2015";"PAN EUROPEAN RECORDING";1716484336;1716484526;"https://music.apple.com/fr/album/gravit%C3%A9/1559232219?i=1559233103&uo=4";"https://open.spotify.com/track/0FxbFtp4n9eKgW1JD7zGpt";
"Manu Dibango";"African woodoo";"Moulema na moudi";"1975";"FREMEAUX";1716484515;1716484725;;;
"Duke Pearson";"I don't care who knows it";"I don't care who knows it";"1970";"BLUE NOTE";1716484718;1716484903;"https://music.apple.com/fr/album/i-dont-care-who-knows-it/1442901720?i=1442901729&uo=4";;"https://www.deezer.com/track/125537758"
"Bombay Bicycle Club";"Fantasies";"Better now";"2024";"MMM…RECORDS LTD - AWAL";1716484893;1716485118;;;
"Lewis Evans";"L'ascension";"Lonely moon";"2022";"ZRP";1716485133;1716485316;"https://music.apple.com/fr/album/lonely-moon/1621751798?i=1621751807&uo=4";"https://open.spotify.com/track/40Ft69YvPrQAQHiB2huIl9";"https://www.deezer.com/track/1736060037"
"Nemanja Radulovic";"Nemanja Radulovic : Baïka";"Shéhérazade op 35 : 4. Fête à Bagdad - La mer - Le vaisseau se brise sur un rocher surmonté d'un guerrier d'airain - Conclusion - Arrangement pour violon piano et orchestre de chambre";"2018";"DEUTSCHE GRAMMOPHON";1716485316;1716485631;;;
"Cleo Sol";"Heaven";"Self";"2023";"FOREVER LIVING ORIGINALS";1716485630;1716485813;"https://music.apple.com/fr/album/self/1706762000?i=1706762001&uo=4";"https://open.spotify.com/track/0J9uaeOd7GZi9MTybtqAD4";
"Toots And The Maytals";"54-46 was my number (Anthology 1964-2000)";"When bam bam";"1964";"TROJAN";1716485812;1716485996;;;
"Boule Noire";"Reggae";"Pleine lune";"1982";"ZION YANT RECORDS";1716485995;1716486194;"https://music.apple.com/fr/album/pleine-lune/303367520?i=303367524&uo=4";"https://open.spotify.com/track/7sDuUzGWcz87LcThvf82W1";
"Ronnie Foster";"Funk tide";"Night life";"1986";"WEWANTSOUNDS";1716486181;1716486361;"https://music.apple.com/fr/album/night-life/1726205419?i=1726205426&uo=4";;"https://www.deezer.com/track/2628551392"
"Forest Law";"Ooo, I";"Ooo, I";"2024";"BONGO JOE";1716486347;1716486600;;"https://open.spotify.com/track/5iehQji1HaVstQdZEgUV5U";
"Jonathan Jeremiah";"Good day";"Good day";"2018";"PIAS";1716486600;1716486790;"https://music.apple.com/fr/album/good-day/1454114099?i=1454114100&uo=4";"https://open.spotify.com/track/48U9LaxtNKyy2yp8wKEWuJ";"https://www.deezer.com/track/491224522"
"Nappy Roots";"The humdinger";"Good day";"2008";"NAPPY ROOTS";1716486786;1716487003;"https://music.apple.com/fr/album/good-day/288038869?i=288038911&uo=4";"https://open.spotify.com/track/4cnqxdE2opmhp7MwkvhkAJ";
"Rockabye Baby!";"Lullaby renditions of Snoop Dogg";"Who am i (what's my name)";"2019";"ROCKABYE BABY MUSIC";1716487002;1716487168;;"https://open.spotify.com/track/3wiBqcGqhKE7yqjR2psud9";
"A Certain Ratio";"It all comes down to this";"Estate kings";"2024";"MUTE";1716487185;1716487441;"https://music.apple.com/fr/album/estate-kings/1717402225?i=1717403027&uo=4";"https://open.spotify.com/track/4KXAphQeNlu7EklhWSkM5Z";
"Betty Carter";"Inside Betty Carter";"Spring can really hang you up the";"1993";"PARLOPHONE UK";1716487263;1716487576;;;
"Dylarama";"Certified cutie";"Saison estivale";"2018";"LISBON LUX RECORDS";1716487435;1716487631;;"https://open.spotify.com/track/1RtqT5n60n2cVfr6ifYvaR";
"Jake One Feat. Black Milk & Nottz";"White van music";"I'm coming feat. Blacl Milk & Nottz";"2008";"RHYMESAYERS ENTERTAINMENT";1716487624;1716487811;;;
"Rikki Ililonga";"Sunshine love";"Take it light";"2012";"NOW AGAIN";1716487811;1716488067;;;
"Johnny Pearson";"Inner City beat! Detective themes, spy music and imaginary thrillers 1967-1977";"Product efficiency";"1975";"SOUL JAZZ RECORDS";1716488061;1716488273;;;
"Maze";"Maze featuring Frankie Beverly";"While I`m alone";"1977";"CAPITOL RECORDS";1716488272;1716488542;;;
"The Emotions";"Chronicle : greatest hits";"So I can love you";"1969";"STAX";1716488536;1716488707;;"https://open.spotify.com/track/0pKhawRu6D5RYTaINzrozu";
