"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"The Black Keys";"Brothers";"Tighten up";"2010";"COOP/V2";1723589353;1723589563;"https://www.deezer.com/track/1191627792";"https://music.apple.com/fr/album/tighten-up/1542588729?i=1542588732&uo=4";"https://open.spotify.com/track/2MVwrvjmcdt4MsYYLCYMt8"
"Tammy Wynette";"D-I-V-O-R-C-E";"Gentle on my mind";"1968";"OLD STARS";1723589561;1723589750;"https://www.deezer.com/track/95292344";"https://music.apple.com/fr/album/gentle-on-my-mind/596953977?i=596954020&uo=4";"https://open.spotify.com/track/5lD041AHnQSi3I3XVISCFM"
"John Barry";"BOF / Midnight cowboy";"Florida fantasy";"1969";"MANHATTAN RECORDS";1723589743;1723589870;;"https://music.apple.com/fr/album/florida-fantasy/714938139?i=714939386&uo=4";
"Dj Yoda";"Breakfast of champions";"Open your eye";"2014";"GET INVOLVED";1723589882;1723590094;;;
"Jamie Finlay";"Daylight (feat. Ellen Beth Abdi)";"Daylight (Radio Edit) (feat. Ellen Beth Abdi)";"2024";"WAH WAH 45S";1723590093;1723590322;;;
"Gabriel Rios";"Broad daylight";"Broad daylight";"2005";"PIAS";1723590321;1723590506;"https://www.deezer.com/track/14863151";"https://music.apple.com/fr/album/broad-daylight/1607651574?i=1607651800&uo=4";
"Harrison";"Birds, bees, the clouds & The trees";"7pm";"2023";"LAST GANG RECORDS";1723590503;1723590594;;;"https://open.spotify.com/track/4AppRvQz4VFgXSPqEcafKq"
"Claude Nougaro";"Toulouse / Vol.2";"La pluie fait des claquettes";"1968";"PHILIPS";1723590593;1723590787;"https://www.deezer.com/track/74245838";;
"The Ronettes";"Phil Spector presents the Philles album collection cd 6/Presenting the fabulous Ronettes";"Walking In The Rain";"1964";"PHILLES RECORDS";1723590787;1723590981;"https://www.deezer.com/track/12809322";"https://music.apple.com/fr/album/walking-in-the-rain/420136957?i=420136971&uo=4";"https://open.spotify.com/track/7MJPH9KJ0dCpHFMnDViuiu"
"Lexia";"Dancefloor Jazz / Vol 11 : Right now";"Lady rain";"1972";"UNIVERSAL";1723590973;1723591231;;;
"Bruno Belthoise";"Dialogues - Dialogos";"Une semaine du petit elfe Ferme-l'oeil op 58 : 7. Le parapluie chinois - pour piano à 4 mains";"2022";"CORIOLAN";1723591229;1723591450;;;
"Saigon Soul Revival";"Moi luong duyen";"Mo Xuân";"2024";"SAIGON SUPERSOUND";1723591442;1723591689;;;"https://open.spotify.com/track/5Eufy1q4rfsFcXiKrXXnW6"
"Vanishing Twin";"Choose your own adventure";"The conservation of energy";"2016";"SOUNDWAY RECORDS";1723591691;1723591940;"https://www.deezer.com/track/1668605962";"https://music.apple.com/fr/album/the-conservation-of-energy/1611547143?i=1611547850&uo=4";"https://open.spotify.com/track/301Xkz1BXL7ve3gl9tRWRM"
"Allah-Las";"BOF / Self discovery for social survival";"Mulberry jam";"2019";"MEXICAN SUMMER";1723591939;1723592132;"https://www.deezer.com/track/661392392";"https://music.apple.com/fr/album/mulberry-jam/1458671772?i=1458672018&uo=4";"https://open.spotify.com/track/0kiX987aNuWUg0y3hj0IwT"
"The Doors";"L.A. Woman";"L.A. woman";"1971";"ELEKTRA";1723592130;1723592597;"https://www.deezer.com/track/65445461";"https://music.apple.com/fr/album/l-a-woman/640047463?i=640047760&uo=4";"https://open.spotify.com/track/6DmfWj5kOa1fX8AwN9byOn"
"Bernard Chabert";"Groove Club Vol 1 : La confiserie magique (The magical candy store)";"Il part en californie (He moved to california)";"1969";"LION PRODUCTIONS";1723592595;1723592759;;;
"Teddy Lasry";"Funky ghost 1975-1987";"Los Angeles";"2021";"HOT MULE RECORDS";1723592758;1723592948;;;"https://open.spotify.com/track/3EwpORJt7oPKcyk24CcW4x"
"Snoop Dogg";"Doggystyle";"Tha shiznit";"1993";"INTERSCOPE RECORDS";1723592946;1723593190;;"https://music.apple.com/fr/album/tha-shiznit/1676306182?i=1676306186&uo=4";"https://open.spotify.com/track/2DhL7DtMmxmqrCUB2NAlLm"
"Kaytranada";"Timeless";"Hold on (feat. Dawn Richard)";"2024";"RCA RECORDS";1723593189;1723593386;"https://www.deezer.com/track/2830790642";"https://music.apple.com/fr/album/hold-on-feat-dawn-richard/1747039538?i=1747040097&uo=4";"https://open.spotify.com/track/2MlwYYIm8JUNrA5807mdLm"
"Dexter Story";"Wondem";"Eastern prayer (Feat. Nia Andrews)";"2015";"SOUNDWAY RECORDS";1723593380;1723593559;;"https://music.apple.com/fr/album/eastern-prayer-feat-nia-andrews/1611852625?i=1611852892&uo=4";
"Kenny Burrell";"Midnight blue";"Midnight blue";"1963";"BLUENOTE";1723593574;1723593812;"https://www.deezer.com/track/609523682";"https://music.apple.com/fr/album/midnight-blue/724536844?i=724537490&uo=4";
"Sylvain Daniel";"SlyDee";"Psalmocracy (feat. Supérette)";"2024";"KYUDO RECORDS";1723593807;1723594031;;"https://music.apple.com/fr/album/psalmocracy-feat-sup%C3%A9rette/1736541202?i=1736542799&uo=4";
"Manila Haze";"Upside down";"Lost little boy";"2024";"MANGO JELLY RECORDS";1723594028;1723594236;"https://www.deezer.com/track/2763645951";"https://music.apple.com/fr/album/lost-little-boy/1742823424?i=1742824254&uo=4";"https://open.spotify.com/track/3tyA1zBl34MOHzHirP7vYK"
"Prince";"Prince";"I wanna be your lover";"1979";"WARNER";1723594235;1723594575;;"https://music.apple.com/fr/album/i-wanna-be-your-lover/332667239?i=332667398&uo=4";"https://open.spotify.com/track/2XLAzm8bMDSI7MhbRW8nVj"
"The Pro-Teens";"Doomsday / Curls";"Curls";"2022";"COLLEGE OF KNOWLEDGE RECORDS";1723594576;1723594729;;;"https://open.spotify.com/track/6B9c8BxwfDGXKW2WyqVQz0"
"Penny Arcade";"Jona";"Jona";"2024";"TAPETE RECORDS";1723594726;1723594915;;;"https://open.spotify.com/track/4jbP7IHZ4v6BnpVz6i4GT1"
"Fai Baba";"Fotograf";"Fotograf";"2021";"A TREE IN A FIELD RECORDS";1723594906;1723595167;;;"https://open.spotify.com/track/0GdYagc08FY0FGjKKYpi1p"
"Aaron Frazer";"Into The Blue";"I don't wanna stay";"2024";"DEAD OCEANS";1723595160;1723595412;"https://www.deezer.com/track/2704047132";"https://music.apple.com/fr/album/i-dont-wanna-stay/1735994394?i=1735994720&uo=4";"https://open.spotify.com/track/624pcpArvS9FekkzwGHkjX"
"Sly & Robbie";"Dub rockers delight";"Dub softly";"1982";"BLUE MOON";1723595414;1723595602;;;
"Serge Gainsbourg";"De Gainsbourg a gainsbarre : Vol 2 : 1961-1962-1963";"Black trombone";"1962";"PHILIPS";1723595600;1723595752;;"https://music.apple.com/fr/album/black-trombone/1391621152?i=1391621660&uo=4";"https://open.spotify.com/track/5D3Lo6FozaIKCmdO4JwUIU"
"Don & Francoiz";"Cover songs in Inferno";"Oh my son";"2023";"PROHIBITED RECORDS / L'AUTRE DISTRIBUTION";1723595750;1723595991;;;
"Natacha Atlas";"Myriad road";"Oasis";"2015";"DECCA RECORDS";1723595986;1723596181;;"https://music.apple.com/fr/album/oasis/1442357772?i=1442358049&uo=4";"https://open.spotify.com/track/1xyDxDZZLNsDAUgs75up9G"
"Piers Lane";"Goes to town";"Beethoven parody";"2013";"HYPERION";1723596185;1723596437;;;
"Haich Ber Na";"Sandringham";"Sandringham";"2024";"AUTOPRODUCTION";1723596436;1723596634;"https://www.deezer.com/track/2753214571";"https://music.apple.com/fr/album/sandringham/1741523417?i=1741523811&uo=4";"https://open.spotify.com/track/2kaOCp1THEcL48ws2I7fOo"
"A.M. Son";"Edge of the divide";"Whispers in the street";"2023";"NICE GUYS";1723596633;1723596811;;"https://music.apple.com/fr/album/whispers-in-the-street/1660109649?i=1660111379&uo=4";"https://open.spotify.com/track/5G8RTd4bg08QWYWlZ3OP5X"
"Cosmic Analog Ensemble";"Les grandes vacances (Bonus version)";"Une minuscule effervescence";"2024";"JAKARTA";1723596808;1723596980;;;"https://open.spotify.com/track/6WOI7ssmMjw0TzhhdRX71O"
"Fistful Of Mercy";"As i call you down";"30 bones";"2010";"PIAS";1723596992;1723597236;;;"https://open.spotify.com/track/4qzfBn1Zjqi9ctqYBvK2j7"
"Metronomy";"Love letters";"Call Me";"2014";"BECAUSE";1723597231;1723597463;"https://www.deezer.com/track/75311314";;"https://open.spotify.com/track/2OfJP9BW8HnZpPvDDZ5Dx2"
"Sly & The Family Stone";"Bof/Crooklyn - a Spike Lee joint vol 1";"Everyday people";"1968";"EPIC";1723597457;1723597597;"https://www.deezer.com/track/534508";"https://music.apple.com/fr/album/everyday-people/193125445?i=193126391&uo=4";
"Montell Jordan";"BOF / Save the last dance";"Get it on tonite";"2000";"HOLLYWOOD RECORDS";1723597596;1723597868;"https://www.deezer.com/track/107351294";;"https://open.spotify.com/track/74R8HMfpQSOpb3SWAnUKl6"
"Tommy Guerrero";"Lifeboats & Follies";"Cut the reins";"2010";"GALAXIA";1723597868;1723598113;"https://www.deezer.com/track/8151740";;
"Arthur H";"La vie";"La route";"2023";"NAIVE";1723598107;1723598339;;"https://music.apple.com/fr/album/la-route/1653109290?i=1653109293&uo=4";"https://open.spotify.com/track/6Z4O4bTn0dNvJ0NehTAH6c"
"Dekker";"Slow reveal V1";"Becoming / Become me";"2020";"B DEKKER RECORDS";1723598335;1723598535;;"https://music.apple.com/fr/album/becoming-become-me/1494118009?i=1494118010&uo=4";"https://open.spotify.com/track/6XR3Gd4lXgOCGLZKrZYgco"
"Cassandra Jenkins";"My light, my destroyer";"Tape and tissue";"2024";"DEAD OCEANS";1723598526;1723598782;"https://www.deezer.com/track/2725720071";"https://music.apple.com/fr/album/tape-and-tissue/1738308923?i=1738309758&uo=4";"https://open.spotify.com/track/1P8BivWb7YU7a687uythCm"
"Dave Guy";"Ruby";"Morning glory";"2024";"BIG CROWN RECORDS";1723598782;1723598918;"https://www.deezer.com/track/2846105202";"https://music.apple.com/fr/album/morning-glory/1735565219?i=1735565232&uo=4";"https://open.spotify.com/track/4JtUQMFi4YoDedtMELQWXs"
"The Tango Saloon";"The Tango Saloon";"Libertango";"2006";"IPECAC";1723598916;1723599171;;"https://music.apple.com/fr/album/libertango/1000431128?i=1000431259&uo=4";"https://open.spotify.com/track/0x724pYotZuPDXlT6jEU3h"
"Gotan Project";"Vuelvo al Sur";"Vuelvo al sur";"2002";"IYA BASTA";1723599169;1723599369;;;
"Da Break";"Steady";"Give your steady love";"2024";"LA RUCHE";1723599368;1723599548;;"https://music.apple.com/fr/album/give-your-steady-love/1739850399?i=1739850659&uo=4";"https://open.spotify.com/track/4V1dMXe0Don8FqowyBMtZB"
"Bob Marley & The Wailers";"The upsetter record shop / Vol 1";"Soul rebels (instrumental)";"1970";"ESOLDUN";1723599557;1723599718;;;
"Sir Joe Quarterman & Free Soul";"Got to get your own";"So much trouble in my mind";"1973";"CHARLY RECORDS";1723599714;1723599907;;;
"The Gems";"Chess soul/A decade of Chicago's finest";"I can't help myself";"1964";"UMG";1723599903;1723600077;"https://www.deezer.com/track/1117332";;
"Gnu Quartet";"Something gnu";"Una giornata uggiosa";"2011";"BONZAI MUSIC";1723600075;1723600355;;;"https://open.spotify.com/track/0HbIhRovEHq21LCrqvSgjV"
"Jef Lee Johnson";"Gainsbourg in jazz";"Sorry Angel (feat. Nathalie Richard)";"2016";"WAGRAM";1723600353;1723600625;"https://www.deezer.com/track/118514566";;"https://open.spotify.com/track/0AQFSf8cDiH4AbeP0oUMlj"
"It S A Beautiful Day";"Choice quality stuff...anytime";"Bitter wine";"1971";"TRC RECORDS";1723600625;1723600804;;;
"Gael Rakotondrabe";"And I love her";"And I love her";"2023";"CARAMBA RECORDS";1723600826;1723601143;"https://www.deezer.com/track/2536735531";;"https://open.spotify.com/track/5IlVJr3re0PTEWJrUpgcoS"
"Talk Talk";"Laughing stock";"New grass";"1991";"VERVE";1723601136;1723601712;;"https://music.apple.com/fr/album/new-grass/1442531159?i=1442531594&uo=4";"https://open.spotify.com/track/3MSXyJUuFs9SZ7K5hd54nA"
"Syd Matters";"Someday we will forsee obstacles";"Obstacles";"2005";"V2";1723601688;1723601894;"https://www.deezer.com/track/101089206";;"https://open.spotify.com/track/2ynCjjrmED5CfiVn2ZLkUk"
"Branko Mataja";"Over fields and mountains";"Duboko je more";"2022";"NUMERO GROUP";1723601891;1723602144;"https://www.deezer.com/track/1583180202";"https://music.apple.com/fr/album/duboko-je-more/1599380175?i=1599380918&uo=4";"https://open.spotify.com/track/6Wmt4uqlKCh7fyG5nY4Cq7"
"Dalida";"Glamorous / Chante en anglais / Vol.3";"Never on sunday (les enfants du pirée)";"1960";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1723602144;1723602299;;;
"Gil Bernal";"BOF / Dans la chaleur de la nuit / De sang froid / CD 3";"De sang froid : Nina (vocal)";"1967";"DECCA";1723602297;1723602535;;;
"Jan Kobow";"John Dowland et ses contemporains / Come again";"Can she excuse my wrongs - pour ténor et luth";"2013";"CPO";1723602530;1723602710;;;
"Brandee Younger";"Somewhere different";"Tickled pink";"2021";"IMPULSE";1723602705;1723602885;"https://www.deezer.com/track/1457004792";"https://music.apple.com/fr/album/tickled-pink/1572278902?i=1572279561&uo=4";"https://open.spotify.com/track/71FaCRVZuDQgO4h3qWb7Lk"
"Clairo";"Charm";"Pier 4";"2024";"VIRGIN";1723602883;1723603085;"https://www.deezer.com/track/2759124561";"https://music.apple.com/fr/album/pier-4/1742301413?i=1742301434&uo=4";"https://open.spotify.com/track/3lnEcmIHlkeqcgDiZ5cgN3"
"Jeanne Moreau";"Jeanne Moreau : Pour vous mes plus belles chansons cd1";"J'ai la mémoire qui flanche";"1963";"UNIVERSAL";1723603080;1723603219;;"https://music.apple.com/fr/album/jai-la-m%C3%A9moire-qui-flanche/1294638614?i=1294639398&uo=4";
"The Undisputed Truth";"Face to face with the truth";"Superstar (Remember how you got where you are)";"1971";"GORDY";1723603221;1723603405;"https://www.deezer.com/track/101478000";"https://music.apple.com/fr/album/superstar-remember-how-you-got-where-you-are/1443937510?i=1443937868&uo=4";"https://open.spotify.com/track/6UkmIO9pa7oOufR29dTxww"
"Count Ossie And The Rasta Family";"Man from higher heights";"Mystic memories";"1983";"SOUL JAZZ RECORDS";1723603396;1723603594;;;"https://open.spotify.com/track/7gJFHVU7nYDICu6SkcHL7x"
"Corine";"Un air de fête";"Orage";"2018";"POLYDOR";1723603591;1723603786;;"https://music.apple.com/fr/album/orage/1438391241?i=1438391541&uo=4";"https://open.spotify.com/track/3Xwvqx3nZGA7PUV2PtLLkY"
"Nilufer Yanya";"Like I say (I runaway)";"Like I say (I runaway)";"2024";"NINJA TUNE";1723603784;1723603961;;"https://music.apple.com/fr/album/like-i-say-i-runaway/1743430197?i=1743430199&uo=4";"https://open.spotify.com/track/2D3oVAd8nHrqJH8UAfvtTT"
"PJ Harvey";"To bring you my love";"C'mon Billy";"1995";"ISLAND";1723603960;1723604127;;"https://music.apple.com/fr/album/cmon-billy/1440922042?i=1440922412&uo=4";
"Purple Penguin";"De-tuned";"Tombstone";"1996";"CUP OF TEA";1723604125;1723604377;"https://www.deezer.com/track/661305332";;
"Royksopp";"Melody A.M.";"Remind me";"2001";"LABELS";1723604371;1723604588;"https://www.deezer.com/track/109713896";"https://music.apple.com/fr/album/remind-me/1049806381?i=1049806641&uo=4";"https://open.spotify.com/track/2y8PnhXwnyHTxe72TtY58e"
"Don Melody Club";"Zonder Pardon";"Tederheid";"2024";"LES DISQUES BONGO JOE";1723604592;1723604840;;;"https://open.spotify.com/track/1AxyUjIBNoRFIb6s4sw1G4"
"Jimmy Blanche";"Dou van jou";"Misik a moun a kaz";"1987";"STIMA RECORDS";1723604836;1723605123;"https://www.deezer.com/track/1082503042";;
"Sade";"The ultimate collection";"Hang on to your love";"1994";"SONY";1723605123;1723605390;"https://www.deezer.com/track/1030651912";;"https://open.spotify.com/track/6KIS5YIZAyeiFNx1aE1OhY"
"Steve Kuhn";"The early 70's";"The zoo (a.k.a. pearlie's swine)";"1971";"COLUMBIA";1723605385;1723605710;;;
"Katia Labeque";"Pierre et le loup / Le carnaval des animaux";"Le carnaval des animaux : Pianistes - Fossiles - Le cygne";"1984";"EMI";1723605711;1723606059;;;
"The Polyphonic Spree";"Salvage Enterprise";"Section 47 (got down to the soul)";"2023";"GOOD RECORDS RECORDINGS";1723606049;1723606322;;"https://music.apple.com/fr/album/section-47-got-down-to-the-soul/1705065928?i=1705066435&uo=4";"https://open.spotify.com/track/3p9lm6SutMb34nSSFwhYFW"
"Oscar Lopez Ruiz";"Miles Away one";"Las venganzas de Beto Sanchez";"2024";"MILES AWAY RECORDS";1723606314;1723606443;;;"https://open.spotify.com/track/3ZjtnRkM8dgZZYYAd95OmG"
"Bo/Vicky Cristina Barcelona";"Bof / Vicky Cristina Barcelona";"Entre olas";"2008";"TELARC";1723606441;1723606667;;;
"John Roseboro";"Johnny";"How to pray";"2023";"PUBLIC CONFESSION ART HOUSE";1723606677;1723606849;;;"https://open.spotify.com/track/2ABSIwSLt40a1zI0BarWKl"
"Savarah";"Talk ! Talk ! Talk !";"Maryse";"2022";"PAZAPAS RECORDS";1723606847;1723607045;;;"https://open.spotify.com/track/6gyGGUzWRKKujGRjbuhLAC"
"Sarah Vaughan";"After Hours";"Sophisticated lady";"1961";"ROULETTE @";1723607042;1723607275;"https://www.deezer.com/track/1318802";"https://music.apple.com/fr/album/sophisticated-lady/690936920?i=690937569&uo=4";
"Augustus Pabo & The Upsetters";"This is trojan dub";"Babylon police thief dub";"2018";"TROJAN RECORDS";1723607269;1723607518;;;
"Rapsody";"Please don't cry";"Never enough";"2024";"WE EACH OTHERS";1723607514;1723607736;"https://www.deezer.com/track/2700828762";;
"Toro Y Moi";"Anything in return";"Grown up calls";"2013";"CARPARK";1723607723;1723607931;;"https://music.apple.com/fr/album/grown-up-calls/1666142474?i=1666142673&uo=4";"https://open.spotify.com/track/5hvheqzaDdNOs6RXRAytbz"
"Vladimir Cosma";"Un éléphant ça trompe enormement   / Nous irons tous au paradis";"Ballade de l'éléphant";"1976";"CARRERE";1723607944;1723608083;;"https://music.apple.com/fr/album/ballade-de-l%C3%A9l%C3%A9phant/956532071?i=956532083&uo=4";"https://open.spotify.com/track/5UjHPaQrVzRnFV52vURb4f"
"Frank Sinatra";"Strangers in the night";"Summer wind";"1966";"REPRISE";1723608081;1723608254;"https://www.deezer.com/track/139902525";"https://music.apple.com/fr/album/summer-wind/1443424277?i=1443424300&uo=4";"https://open.spotify.com/track/2cI7j96n1rfv4RNKuri4or"
"Dr Buzzard S Original Savannah Band";"Going places / The august darnell years 1976 -1983";"Sunshower";"1976";"STRUT";1723608250;1723608493;;;
"Mia";"Arular";"Sunshowers";"2005";"XL RECORDINGS";1723608488;1723608682;;;
"Tom Manzarek";"Easy dubz";"Leave him alone";"2024";"AUTOPRODUCTION";1723608681;1723608895;"https://www.deezer.com/track/2815315082";"https://music.apple.com/fr/album/leave-him-alone/1747855127?i=1747855402&uo=4";"https://open.spotify.com/track/0ZP0yMCrx0jpM0dA4PhVKc"
