"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"Jack Nitzsche";"The lonely surfer";"The lonely surfer";1963;"REPRISE / WEA";1704537828;1704537981;"https://open.spotify.com/track/0CxWbbbU0PB7ccm6CgHnrf";;"https://music.apple.com/fr/album/the-lonely-surfer/140786870?i=140786328&uo=4"
"The Beach Boys";"Pet Sounds";"Sloop John B";1966;"EMI";1704537978;1704538153;"https://open.spotify.com/track/2ULL3VZf4WwBKO4vjwT7Bg";"https://www.deezer.com/track/3102930";
"Les Gypsys";"Gentlemen de Paris / Année 60 / Vol 1";"Prolétaire";1967;"ANTHOLOGY'S";1704538150;1704538323;;;
"Lewis Evans";"L'ascension";"Father and son";2022;"ZRP";1704538321;1704538576;"https://open.spotify.com/track/2NFBrpYr8dSnt5aRrCn0IM";;"https://music.apple.com/fr/album/father-and-son/1621751798?i=1621752058&uo=4"
"Camille Berthollet";"Nos 4 saisons";"Concerto en Mi Maj op 8 n°1 RV 269 P 241 (Le printemps) : 3. Allegro - pour violon, cordes et basse continue";2019;"WARNER CLASSICS";1704538572;1704538769;;;
"Yasmin Levy";"Romance & yasmin";"Una ora en la ventana";2004;"CONNECTING C";1704538769;1704539060;;;
"Jackson Sisters";"I got soul blaxploitation moods";"I believe in miracles";1973;"PLAYOFF RECORDS";1704539057;1704539233;;;
"Liam Bailey";"Dance with me";"Dance with me";2023;"BIG CROWN RECORDS";1704539231;1704539457;;;"https://music.apple.com/fr/album/dance-with-me/1714807132?i=1714807287&uo=4"
"The Faithful Brothers";"The Faithful Brothers";"They don't know";2023;"MR. MELLOWA€™S MUSIC";1704539456;1704539606;;;
"Katerine";"8ème ciel";"Des étoiles";2002;"BARCLAY";1704539605;1704539822;;;
"Shyheim";"The rugged child";"Buckwylyn";1994;"VIRGIN";1704539817;1704540049;"https://open.spotify.com/track/4FiMQ6pBMOssxj4ISJJCF9";"https://www.deezer.com/track/441530692";"https://music.apple.com/fr/album/buckwylyn/1021768995?i=1021769348&uo=4"
"Lavern Baker";"Compilation : La noire """"Please Mr. playboy"""" / Vol 2";"Tiny tim";1959;"ROCKET RECORDS";1704540046;1704540186;;;
"Maynard Ferguson";"Maynard Ferguson";"Move over";1971;"CBS";1704540184;1704540357;"https://open.spotify.com/track/6Dey7UzRKDJs3NDN05UPmG";"https://www.deezer.com/track/565248922";"https://music.apple.com/fr/album/move-over/1438387497?i=1438387500&uo=4"
"Holly Golightly";"Do the get along...";"The get along";2018;"DAMAGED GOODS";1704540353;1704540555;"https://open.spotify.com/track/2R1fC0caTDyq6yq3BeBh0J";;"https://music.apple.com/fr/album/the-get-along/1436424755?i=1436424759&uo=4"
"Allah-Las";"Zuma 85";"Pattern";2023;"CALICO DISCOS";1704540553;1704540767;"https://open.spotify.com/track/17L4xV0L9c8qcXTZqisBCr";"https://www.deezer.com/track/2294588725";
"Tim Bernardes";"Mil coisas invisiveis";"Falta";2022;"PSYCHIC HOTLINE";1704540762;1704540942;"https://open.spotify.com/track/0N0ZY0QFCEPHW8k1fA6Fr7";;
"Maurizio Pollini";"Frédéric Chopin : Oeuvres pour piano";"Prélude pour piano en ré min op 28 n°24";2012;"DEUTSCHE GRAMMOPHON";1704540940;1704541075;;;
"Claude Nougaro";"Du jazz chez les yéyés / Integrale  vol. 2";"Le Cinéma";1962;"MERCURY";1704541074;1704541256;;"https://www.deezer.com/track/74245827";"https://music.apple.com/fr/album/le-cin%C3%A9ma/642909531?i=642917773&uo=4"
"Alfred Newman";"Hollywood dreams";"Twentieth Century Fox Fanfare";;"Philips";1704541249;1704541270;"https://open.spotify.com/track/6swGxekW3PaVP849BJ8a3b";;"https://music.apple.com/fr/album/twentieth-century-fox-fanfare/583679308?i=583679348&uo=4"
"Lulu";"Bof James Bond / 13 original themes";"The man with the golden gun";1974;"COUMBIA";1704541268;1704541420;;;"https://music.apple.com/fr/album/the-man-with-the-golden-gun/716742023?i=716742546&uo=4"
"The Fugitive Kind";"Stone age";"A different man";2009;"MODULOR";1704541419;1704541583;;;
"Warhaus";"Popcorn (feat. Sylvie Kreusch)";"Popcorn (feat. Sylvie Kreusch)";2023;"PLAY IT AGAIN SAM";1704541582;1704541816;"https://open.spotify.com/track/72oOVAyt2QyHSg7TezuI6G";;
"Mocky";"BOF / Carole & Tuesday";"Music brains";2019;"FLYING DOG";1704541812;1704542018;"https://open.spotify.com/track/6l1VgnMOFjQ1527pIecTqm";"https://www.deezer.com/track/2116573587";"https://music.apple.com/fr/album/music-brains/1483589421?i=1483589585&uo=4"
"Shyguy";"I'm so trash / long time";"I'm so trash";2023;"TRU THOUGHTS";1704541924;1704542080;"https://open.spotify.com/track/22qm3aJtUvvkzzN6FZZfPu";"https://www.deezer.com/track/2532157581";"https://music.apple.com/fr/album/im-so-trash-instrumental/1715031729?i=1715032169&uo=4"
"The Chambers Brothers";"The time has come : The best of";"Uptown";1967;"TRACK RECORDS";1704542079;1704542250;"https://open.spotify.com/track/2Dslzqf3PGQjRLQiEcBvbk";;"https://music.apple.com/fr/album/uptown/351847271?i=351847291&uo=4"
"Joe Yorke";"Noise and emptiness";"Downtown";2022;"RHYTHM STEADY";1704542244;1704542436;"https://open.spotify.com/track/4SwtFSqCdvP1iOLHbKjsCj";;"https://music.apple.com/fr/album/downtown/1669790377?i=1669790383&uo=4"
"Los Bilbao";"Andina: the sound of the Peruvian Andes Huayno, carnaval &c cumbia 1968-1978";"Zelenita del año 2000";;"TIGER'S MILK RECORDS / STRUT";1704542435;1704542611;;;
"Tchico Thicaya";"Sofrito : International soundclash (promo)";"El manicero";2012;"STRUT";1704542609;1704543089;;;
"Dizzy Gillespie";"Dizzy Gillespie & the Double Six of Paris";"Tin tin deo";1963;"PHILIPS";1704543087;1704543340;"https://open.spotify.com/track/2p7GHBhNdhIfEyNq7CLYxA";;
"Julie London";"Julie London";"Girl talk";1956;"CAPITOL";1704543339;1704543497;;;
"Joe Hisaishi (Compositeur, Chef d'orchestre, Piano)";"BOF / Le garçon et le héron";"Le garçon et le héron : Ask me why (evacuation)";2023;"TOKUMA JAPAN COMMUNICATIONS";1704543496;1704543573;"https://open.spotify.com/track/4hbNWDDwu4o4zMwKz26TmY";"https://www.deezer.com/track/2559581342";
"Future Orchestra Classics";"BOF / Le garçon et le héron";"Le garçon et le héron : Spinning globe";2023;"TOKUMA JAPAN COMMUNICATIONS";1704543570;1704543841;;;
"Keyon Harrold";"Foreverland";"Find your peace (feat. Common, Robert Glasper, Jean Baylor)";2024;"CONCORD JAZZ";1704543838;1704544288;;;
"Osunlade";"Ache'";"Poh's devotion";2019;"YORUBA SOUL RECORDINGS";1704544285;1704544382;"https://open.spotify.com/track/5OcUpKX9VeYwbJp6i1e3aC";"https://www.deezer.com/track/1859647557";
"Ernest Ranglin";"Be what you want to be";"In the rain";1983;"EMOTIONAL RESCUE";1704544378;1704544583;;"https://www.deezer.com/track/140449441";
"Fleetwood Mac";"Greatest hits / Succes";"Rhiannon";1975;"WARNER BROS";1704544575;1704544858;"https://open.spotify.com/track/05oETzWbd4SI33qK2gbJfR";;
"Les Innocents";"Les innocents";"Petite flamme";1999;"VIRGIN";1704544816;1704545029;"https://open.spotify.com/track/5BAJMvMU49xefnTmZbjenq";;"https://music.apple.com/fr/album/petite-flamme/1231265304?i=1231265308&uo=4"
"Stereolab";"Cobra and phases group play voltage in the milky night";"Op hop detonation";1999;"ELEKTRA";1704545026;1704545237;"https://open.spotify.com/track/4FZS47rNglpUDvAEDYBFmn";"https://www.deezer.com/track/4085621";
"Jean-Jacques Perrey";"Moog indigo";"E.V.A.";1973;"BGP";1704545236;1704545428;;;
"Jacques";"Dans la radio";"Dans la radio";2016;"PAIN SURPRISES RECORDS";1704545420;1704545624;"https://open.spotify.com/track/5mR5YX3gjv0DIGqvzXnbjb";"https://www.deezer.com/track/1507813182";"https://music.apple.com/fr/album/dans-la-radio/1588086880?i=1588086882&uo=4"
"Caroline Polachek";"Desire, I want to turn into you";"Billions";2023;"PERPETUAL NOVICE";1704545617;1704545910;"https://open.spotify.com/track/4JPF8Te7Jo3AuI2vKqrRUV";;
"Olivia Olson";"BOF TV / Adventure time / Vol. 3";"Adventure time : Everything stays (feat. olivia olson)";2020;"CARTOON NETWORK - WATERTOWER MUSIC";1704545908;1704546000;;;
"Norah Jones";"Come away with me";"Don't know why";2001;"BLUENOTE";1704545998;1704546181;;"https://www.deezer.com/track/3155839";
"Duke Ellington";"Ellington  65";"Blowin' in the wind";1964;"COLLECTABLES RECORDS";1704546179;1704546320;;;
"Sharon Little";"Melody life : Trojan sisters";"Eddie my love";1977;"TROJAN RECORDS";1704546316;1704546537;;;
"Carolyn Sullivan";"Shaolin soul : Episode 4";"Dead !";1967;"BECAUSE";1704546530;1704546700;;;
"Hannah Williams & The Affirmations";"50 foot woman";"Hourglass";2019;"RECORD KICKS";1704546698;1704546998;;;"https://music.apple.com/fr/album/hourglass/1472523217?i=1472523229&uo=4"
"Steven Isserlis";"Le violoncelle en temps de guerrre";"Keep the home-fires burning - pour violoncelle des tranchées et piano";2017;"BIS";1704546998;1704547118;;;
"Jmsn";"Soft Spot";"Feel Like a Woman";2023;"WHITE ROOM RECORDS";1704547117;1704547417;"https://open.spotify.com/track/1VySVhLm3ozkzop6dpn18L";"https://www.deezer.com/track/2425555835";
"Mj Cole";"Sincere";"Sincere (re-cue¿d)";2000;"TALKIN LOUD";1704547415;1704547754;;;
"Matias Enaut";"Eclats";"Une seconde";2023;"GRAND MUSIQUE MANAGEMENT";1704547752;1704547991;;;
"Sunflowers";"Endless voyage";"Forest wind (Interrupted)";2020;"ONLY LOVERS RECORDS";1704547990;1704548124;"https://open.spotify.com/track/3Mz5RmnUkonmF8JFNnRumd";;"https://music.apple.com/fr/album/forest-wind-interrupted/1485668949?i=1485668956&uo=4"
"Rexy";"Running out of time";"Perfect day";1981;"LUCKY NUMBERS";1704548125;1704548292;;;"https://music.apple.com/fr/album/perfect-day/1072733546?i=1072734042&uo=4"
"Devo";"50 years of de-evolution (1973-2023)";"Working in the coal mine";1981;"RHINO RECORDS";1704548292;1704548459;;;
"Charlie Feathers";"Jungle fever 1955-1962";"So ashamed";1956;"HOODOO";1704548457;1704548624;;;
"Theo Lawrence";"Chérie";"Now that you're gone";2023;"TOMIKA RECORDS";1704548624;1704548768;"https://open.spotify.com/track/1ktbuGTLWxP6zKN9RNgfBH";;
"Stan Getz";"Stan Getz with guest artist Laurindo Almeida";"Do what you do, do";2008;"VERVE";1704548763;1704549036;;;
"Gilberto Gil";"O melhor de Gilberto Gil";"Maracatu atômico";1973;"AM";1704549029;1704549204;;;
"Bruno Nunes";"Paz e futebol 3 (A selection of brazilian boogie and disco goodies from 1979 to 1992)";"Depois da praia";1986;"SONAR KOLLEKTIV";1704549204;1704549422;;;
"Marc Chantereau";"Vidal Benjamin présente Disco Sympathie";"Gibraltar";1977;"VERSATILE RECORDS";1704549413;1704549572;;;
"Syl Johnson";"Sweet 70's soul groove";"I hear the love shimes";1974;"BLOW RECORDINGS";1704549571;1704549729;;;
"Lonnie Liston Smith";"Jazz is dead volume 17 : Lonnie Liston Smith";"A new spring (feat Loren Oden)";2023;"JAZZ IS DEAD";1704549727;1704549915;;;
"Mercury Rev";"All is dream";"Nite and fog";2001;"V2";1704549914;1704550146;"https://open.spotify.com/track/2Uqr3t2FRulJYbj588lyzK";;
"Sebastien Tellier";"Aller vers le soleil (Radio edit)";"Aller vers le soleil (Radio edit)";2014;"BARCLAY";1704550144;1704550363;;;
"Joel Vandroogenbroeck";"Images of flutes in nature";"Magnetic Blues";1978;"PURPLE PYRAMID RECORDS";1704550356;1704550601;"https://open.spotify.com/track/1YWDzV1tmb4E2PYCeJmVzs";;
"Screamin Jay Hawkins";"The best of screamin' jay hawkins";"I put a spell on you";1956;"EDSEL";1704550593;1704550738;;;
"Elza Soares";"The woman at the end of the world";"Coração do mar";2016;"MAIS UM DISCOS";1704550737;1704550819;"https://open.spotify.com/track/2hjDtBQFgHdL4BqQSnkFIM";;
"Any Other";"Stillness, stop : You have a right to remember";"Second Thought";2024;"42 RECORDS";1704550819;1704551012;"https://open.spotify.com/track/5ialT1lLAeLNKTdmlRzWJG";;
"Moondog";"Elpmas";"Marimba mondo : The rain forest";1991;"KOPF";1704551007;1704551335;;;
"Marvin Pontiac";"The legendary Marvin Pontiac greatest hits";"Pancakes";1999;"STRANGE & BEAUTIFUL MUSIC";1704551333;1704551603;;;
"Ronnie Walker";"Someday";"Precious";1969;"PHILLY ARCHIVES";1704551602;1704551794;;;
"Elaquent";"Rediscovery";"I Made You A Song";2023;"MELLO MUSIC GROUP";1704551793;1704552057;"https://open.spotify.com/track/4SLjDSgrRHcpdtjmKoKyQ7";"https://www.deezer.com/track/2446910455";"https://music.apple.com/fr/album/i-made-you-a-song/1706354320?i=1706356412&uo=4"
"Francoiz Breut";"Flux flou de la foule";"Une fissure (feat. Jawhar)";2021;"62TV RECORDS";1704551979;1704552246;;;
"The Strokes";"First impressions of earth";"Ask Me Anything";2005;"RCA";1704552244;1704552433;;;"https://music.apple.com/fr/album/ask-me-anything/436351350?i=436351369&uo=4"
"Schntzl";"Lefto presents jazz cats";"Lindbergh";2018;"SDBAN";1704552432;1704552623;"https://open.spotify.com/track/4vLBvrdmSWHKs0CQHXvshB";;
"Domenique Dumont";"X";"La Dolce Vita";2022;"ANTINOTE";1704552621;1704552835;"https://open.spotify.com/track/1bItSfdwKGNbDzk7JMZju0";;
"Claude Vinh San";"Soul sega sa";"Maloya";1978;"BONGO JOE";1704552834;1704553068;;"https://www.deezer.com/track/2829844";
"Dressel Amorosi";"Spectrum";"Skipass";2023;"FOUR FLIES RECORDS";1704553067;1704553403;"https://open.spotify.com/track/4A5BdR8PlhUitoG0eKqmFC";;
"Solange";"When I Get Home";"Way to the show";2019;"COLUMBIA RECORDS";1704553402;1704553578;"https://open.spotify.com/track/2jVLwzrzKVhcI8UmVonVas";;"https://music.apple.com/fr/album/way-to-the-show/1454595364?i=1454595376&uo=4"
"Joao Selva";"Passarinho remix";"Por um amor (berimbau remix)";2023;"UNDERDOG RECORDS";1704553577;1704553858;;;"https://music.apple.com/fr/album/por-um-amor-berimbau-remix/1690825401?i=1690826082&uo=4"
"Hollywood Studio Symphonie";"BOF / Rio 2 / Score";"Rio 2 : Traveling family";2014;"SONY CLASSICAL";1704553768;1704553885;;;
"Jacques Brel";"Brel (Les Marquises)";"Le lion";1977;"BARCLAY";1704553883;1704554096;;"https://www.deezer.com/track/65626235";"https://music.apple.com/fr/album/le-lion/1394521648?i=1394522540&uo=4"
"Melody Gardot & Raphael Gualazzi";"Jazz loves Disney";"The bare necessities (Le livre de la jungle)";2016;"VERVE";1704554089;1704554299;;;
"Maxime Zecchini";"Oeuvres pour la main gauche vol 5";"Lieder ohne Worte op 53 : Romance sans paroles en Mi bémol Maj op 53 n°2";2015;"AD VITAM RECORDS";1704554292;1704554546;;;
"Marina Allen";"Centrifics";"Celadon";2022;"FIRE";1704554539;1704554726;"https://open.spotify.com/track/0Mq1MFdy1vxTyhME0V27ol";"https://www.deezer.com/track/2124841427";"https://music.apple.com/fr/album/celadon/1667395332?i=1667395640&uo=4"
"Kcidy";"Quelque chose de bien";"L'eau la lune";2024;"VIETNAM";1704554723;1704554892;"https://open.spotify.com/track/1wek4yxv4rQGjHw1WXAtQC";"https://www.deezer.com/track/2556072522";"https://music.apple.com/fr/album/leau-la-lune/1718125506?i=1718126571&uo=4"
"Lee Fields";"Faithful man instrumentals";"Moonlight mile";2012;"TRUTH & SOUL";1704554888;1704555103;"https://open.spotify.com/track/6nLgIFp3YmdEuIsCea4vsZ";;
"Tim Maia";"World psychedelic classic 4 : Nobody can live forever : The existential soul of Tim Maia";"Que beleza";1975;"LUAKA BOP";1704555101;1704555308;;"https://www.deezer.com/track/71555682";
"The Rolling Stones";"Sticky fingers";"Brown sugar";1971;"POLYDOR";1704555308;1704555540;"https://open.spotify.com/track/34K7nU8EWQIRI93RfqhdRJ";"https://www.deezer.com/track/16702529";"https://music.apple.com/fr/album/brown-sugar-live-at-university-of-leeds-1971/1440830882?i=1440831558&uo=4"
"Joe Pass";"12 string suitar / The Stones jazz";"The stones jazz : ( I can't get no) satisfaction";1963;"BGO RECORDS";1704555533;1704555724;;;
"A Tribe Called Quest";"Peoples instinctive travels and the path of rhythm";"Description of a fool";1989;"JIVE/LEGACY";1704555723;1704556064;;;
"Louis Cole";"Live sesh and xtra songs";"Doing the things";2019;"BRAINFEEDER";1704556064;1704556179;"https://open.spotify.com/track/1yBVQU0Az5LlDF5ZYehPap";"https://www.deezer.com/track/648646522";"https://music.apple.com/fr/album/doing-the-things/1454822750?i=1454822754&uo=4"
"Melodiesinfonie";"Softboi";"Seaside (feat. OG Florin)";2023;"MELODIESINFONIE";1704556178;1704556326;"https://open.spotify.com/track/51IOsABzn8QltQJjpi2CaB";"https://www.deezer.com/track/2327294525";
"Kiefer";"It’s ok, bu";"Glowing (feat. Pera Krstajic)";2023;"STONES THROW RECORDS";1704556324;1704556509;"https://open.spotify.com/track/0EIOepGdsMIeiwQC5I8cgj";"https://www.deezer.com/track/2379756675";"https://music.apple.com/fr/album/glowing-feat-pera-krstajic/1698878541?i=1698878795&uo=4"
"Massive Attack";"Mezzanine";"Teardrop";1998;"VIRGIN";1704556503;1704556828;"https://open.spotify.com/track/67Hna13dNDkZvBpTXRIaOJ";"https://www.deezer.com/track/3129748";"https://music.apple.com/fr/album/teardrop/724466069?i=724466700&uo=4"
"Soul Unit";"Cassanova";"Pure as gold (instrumental)";2003;"SOUL BANG";1704556820;1704557046;;;
"KC & The Sunshine Band";"That's the way (I like it)";"Boogie shoes";1975;"MUSIC OPTIONS";1704557040;1704557169;;;
"Unschooling";"New world artifacts";"Erase u";2023;"BAD VIBRATIONS RECORDS";1704557169;1704557329;"https://open.spotify.com/track/4MBQ3O5tLUV0SX5g8vypJ3";"https://www.deezer.com/track/2312330245";"https://music.apple.com/fr/album/erase-u/1690842997?i=1690843000&uo=4"
"Delgres";"04:00 am";"Just vote for me";2020;"PIAS";1704557322;1704557532;"https://open.spotify.com/track/7uMFN1nol2VZSt3prQ0H5o";;"https://music.apple.com/fr/album/just-vote-for-me/1559905189?i=1559905555&uo=4"
"L'Attirail";"La part du hasard";"La ruse du sioux";2017;"CSB PRODUCTIONS";1704557531;1704557801;"https://open.spotify.com/track/1SY75xdewbykzPcpvjoTNQ";"https://www.deezer.com/track/406327912";"https://music.apple.com/fr/album/la-ruse-du-sioux/1282612020?i=1282612793&uo=4"
"Nat Myers";"Yellow peril";"Trixin’";2023;"EASY EYE SOUND";1704557765;1704557915;"https://open.spotify.com/track/4xVaYZAjt1l4qLklacZiwp";"https://www.deezer.com/track/2330368435";"https://music.apple.com/fr/album/trixin/1671945487?i=1671945592&uo=4"
"Devendra Banhart";"Flying wig";"Nun";2023;"MEXICAN SUMMER";1704557908;1704558118;"https://open.spotify.com/track/11pe9feCGo4KnxynmJ9yVR";;"https://music.apple.com/fr/album/nun/1688330571?i=1688330593&uo=4"
"Paul McCartney";"Ram";"Ram on";1971;"CAPITOL";1704558111;1704558259;"https://open.spotify.com/track/0GlliWgN9PBFFa19cVehSZ";"https://www.deezer.com/track/25006901";
"Bela Fleck";"Perpetual motion";"Partita n°3 en Mi Maj BWV 1006 : Prélude - pour banjo";2001;"Sony Classical";1704558258;1704558482;;;
"Gal Costa";"Nenhuma dor";"Negro amor (Feat. Jorge Drexler)";2021;"BISCOITO FINO";1704558481;1704558727;;;"https://music.apple.com/fr/album/negro-amor-feat-jorge-drexler/1552101616?i=1552102409&uo=4"
"Wouf Wouf";"Dehors";"Icare";2023;"BONBONBON";1704558723;1704558878;"https://open.spotify.com/track/4bGA0lyxwxG8K9wDF8IFYt";"https://www.deezer.com/track/2528079131";
"Kiledjian";"The otium mixtape";"Silver Cab";2024;"UNDERDOG RECORDS";1704558874;1704559070;"https://open.spotify.com/track/1tGRfj3EEXBHU6LnKp8Jhx";"https://www.deezer.com/track/2522495231";"https://music.apple.com/fr/album/silver-cab/1714815918?i=1714816484&uo=4"
"Klim Beats";"Memory image";"Firefly";2023;"AUTOPRODUCTION";1704559068;1704559197;;;
"Scott Bradlee S Postmodern Jukebox";"Squad goals";"Toxic (feat. Melinda Doolittle)";2016;"MUDHUTDIGITAL.COM";1704559188;1704559473;;;
"Shuya Okino";"Tokyo crossover night 2023";"The Light";2023;"VAA";1704559472;1704559722;"https://open.spotify.com/track/6zwbYjrT3UFJa3lZgN3DJ3";;
"Sarah Williams White";"Unfathomable";"Spectrum of light";2022;"FIRST WORD RECORDS";1704559721;1704559942;"https://open.spotify.com/track/3EKa2alEPYui0lbvwU3m5D";"https://www.deezer.com/track/1616259782";"https://music.apple.com/fr/album/spectrum-of-light/1603612736?i=1603612742&uo=4"
"Charif Megarbane";"Marzipan (Habibi Funk 023) (Bonus Edition)";"Pale baleine";2023;"HABIBI FUNK RECORDS";1704559940;1704560104;"https://open.spotify.com/track/2oEKkLi0XZO8TyK7TVV98R";;"https://music.apple.com/fr/album/pale-baleine/1688225081?i=1688226300&uo=4"
"Kool & The Gang";"BOF / Pulp fiction";"Jungle boogie";1973;"MCA";1704560105;1704560289;"https://open.spotify.com/track/3K0SJUQNbOkUprTFcwwAKN";"https://www.deezer.com/track/646290872";"https://music.apple.com/fr/album/jungle-boogie/1431061887?i=1431062035&uo=4"
"The Eminent Stars";"Mrs Phillips / Bar shift";"Bar Shift";2019;"TRAMP RECORDS";1704560288;1704560460;;;
"Neal Francis";"In plain sight";"Asleep";2021;"ATO RECORDS";1704560459;1704560740;"https://open.spotify.com/track/3Loc3J4kgwAAyNdnYlarc7";"https://www.deezer.com/track/1442238972";"https://music.apple.com/fr/album/asleep/1577812569?i=1577812773&uo=4"
"Fellini Felin";"Temporary Fiction";"Breath hold";2017;"DELICIEUSE RECORDS";1704560739;1704560947;"https://open.spotify.com/track/4JcyMeWwmvTHBBJNxtFfhp";"https://www.deezer.com/track/369043891";"https://music.apple.com/fr/album/breath-hold/1243688765?i=1243688767&uo=4"
"Tanika Charles";"The gumption";"Tell me something";2019;"RECORD KICKS";1704560942;1704561125;"https://open.spotify.com/track/5KxO8FockGFq9A9qJqGboV";"https://www.deezer.com/track/652949272";"https://music.apple.com/fr/album/tell-me-something/1470102231?i=1470102520&uo=4"
"113";"Les princes de la ville";"Les princes de la ville";1999;"SMALL";1704561123;1704561402;;;
"Mick Jenkins";"Elephant in the room";"Gucci tried to tell me";2021;"CINEMATIC MUSIC GROUP";1704561394;1704561583;"https://open.spotify.com/track/1ufp82dH3kwlqiPmeKNBVz";"https://www.deezer.com/track/1778621997";"https://music.apple.com/fr/album/gucci-tried-to-tell-me/1627834374?i=1627834559&uo=4"
"Searchlight";"Longtime";"Longtime (instrumental)";2023;"FALLEN TREE 1 HUNDRED";1704561583;1704561806;;;
"Enji";"Ulaan";"Taivshral (feat. Matthias Lindermayr)";2023;"SQUAMA";1704561798;1704561981;;;
"Dick Annegarn";"Dick Annegarn";"Coutances";1976;"POLYDOR , POLD";1704561980;1704562153;;;
"Worries And Other Plants";"Pieces";"Hands on the sky";2022;"IMD-WORRIES AND OTHER PLANTS";1704562149;1704562390;"https://open.spotify.com/track/2etwxsBvBw3NRLUHKKHE9J";"https://www.deezer.com/track/1743272447";
"Luther Dickinson";"Blues & ballads (A folksinger’s songbook) / Vol. I & II";"Horseshoe (reprise)";2016;"NEW WEST RECORDS";1704562389;1704562569;"https://open.spotify.com/track/3lfALOKh6HIoabfGwcw28y";"https://www.deezer.com/track/561642182";"https://music.apple.com/fr/album/horseshoe-reprise/1436820044?i=1436820264&uo=4"
"Amanda Shires & Bobbie Nelson";"Loving you";"Waltz across Texas";2023;"ATO RECORDS";1704562566;1704562732;;;"https://music.apple.com/fr/album/waltz-across-texas/1679878216?i=1679878217&uo=4"
"Dope Lemon";"Kimosabe";"Kimosabe";2023;"BMG";1704562725;1704563000;"https://open.spotify.com/track/6ThLeHskGmgionXRoqGyYS";;"https://music.apple.com/fr/album/kimosab%C3%A8/1669316784?i=1669316785&uo=4"
"Katy Kirby";"Blue raspberry";"Blue raspberry";2024;"ANTI RECORDS";1704562999;1704563275;"https://open.spotify.com/track/3TWanthaz4xHrwZndyyucW";;"https://music.apple.com/fr/album/blue-raspberry/1709513158?i=1709513326&uo=4"
"Yasmin Williams";"Urban driftwood";"Dragonfly";2021;"SPINSTER";1704563274;1704563554;"https://open.spotify.com/track/1msjrJTpUykxsB0aql3zm6";"https://www.deezer.com/track/1768467197";"https://music.apple.com/fr/album/dragonfly/1626424191?i=1626424195&uo=4"
"Féloche";"Le monde est doux";"Le monde est doux";2022;"SILBO RECORDS";1704563491;1704563662;"https://open.spotify.com/track/6Z1SKzv2GDpVNS6kFZE4el";"https://www.deezer.com/track/1986124087";"https://music.apple.com/fr/album/le-monde-est-doux/1651995763?i=1651996160&uo=4"
"Edu Lobo";"Missa breve";"Zanga, zangada";1973;"ODEON";1704563661;1704563848;;"https://www.deezer.com/track/3447643";"https://music.apple.com/fr/album/zanga-zangada/1696377579?i=1696377886&uo=4"
"Yo La Tengo";"Stuff like that there";"I can feel the ice melting";2015;"MATADOR RECORDS";1704563846;1704564000;"https://open.spotify.com/track/4gkwbEC8TJbBT61ReB4F6D";"https://www.deezer.com/track/105473944";"https://music.apple.com/fr/album/i-can-feel-the-ice-melting/1586480966?i=1586481112&uo=4"
