"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"DJ Shadow";"Nobody speak (feat. Run The Jewels)";"Nobody speak (feat. Run The Jewels)";"2016";"BELIEVE RECORDINGS";1766061862;1766062055;;;
"Adi Oasis";"Silver lining";"Silver lining";"2025";"UNITY RECORDS";1766062055;1766062254;"https://www.deezer.com/track/3627538452";;"https://open.spotify.com/track/0DkjaDx0bP6vFrIbeROUot"
"Los Fanfarons";"Ventilo";"Ventilo";"2025";"MUSIC WORK";1766062253;1766062450;"https://www.deezer.com/track/3356171741";;"https://open.spotify.com/track/621JpwEheNUdgmc1WkQ5vJ"
"Soichi Terada";"Sounds from the far east (2025 edition)";"Do it again";"2015";"RUSH HOUR";1766062448;1766062793;;;
"Primal Scream";"Screamadelica";"Loaded (andy weatherall mix)";"1992";"CREATION RECORDS";1766062793;1766063212;"https://www.deezer.com/track/895661";;
"Andy Williams";"The very best of andy Williams";"Music to watch girls by";"1968";"COLUMBIA";1766063210;1766063359;"https://www.deezer.com/track/857801";;
"Royal Jesters";"Eccentric Northern Soul";"Use your head";"1966";"NUMERO GROUP";1766063356;1766063472;"https://www.deezer.com/track/101311938";;
"Peggy Lee";"I like men! / Sugar 'N' spice";"I love to love";"1959";"EMI";1766063471;1766063642;"https://www.deezer.com/track/73750633";"https://music.apple.com/fr/album/i-love-to-love/786600021?i=786600861&uo=4";
"Sean Mason";"THE SOUTHERN SUITE";"Sean's theme";"2023";"BLUE ENGINE RECORDS";1766063639;1766063832;"https://www.deezer.com/track/2335013365";"https://music.apple.com/fr/album/seans-theme/1693408873?i=1693409985&uo=4";"https://open.spotify.com/track/6Mt5FBwWd8TUPOkk83V3wL"
"Felicity Lott";"Sweet power of song";"Come ye sons of Art away Z 323 : Sound the trumpet pour soprano mezzo soprano et piano";"2000";"EMI";1766063830;1766063968;;;
"Philippe Katerine";"Zouzou";"Nu";"2024";"CINQ 7";1766063967;1766064112;"https://www.deezer.com/track/2882607202";;"https://open.spotify.com/track/1S6sDu5VxFTOoFPQEP2gBR"
"Boyz Ii Men";"Cooleyhighharmony";"Uhh ahh";"1991";"MOTOWN";1766064111;1766064338;"https://www.deezer.com/track/128866184";"https://music.apple.com/fr/album/uhh-ahh/1444183094?i=1444183102&uo=4";"https://open.spotify.com/track/3yeBDuXAnxRKUCtd3P3opC"
"Bastien Keb";"Ghouls";"Moonlight";"2025";"FIRST WORD RECORDS";1766064337;1766064570;"https://www.deezer.com/track/3571290901";;"https://open.spotify.com/track/2PI2mOueDnLgKW3BNyle2A"
"Terrain Vague";"TV1";"Outro";"2025";"LISBON LUX RECORDS";1766064568;1766064630;"https://www.deezer.com/track/3560900261";"https://music.apple.com/fr/album/outro/1840530929?i=1840531188&uo=4";"https://open.spotify.com/track/57tXTASUcEYf0N0ExkFRrh"
"Fabrizio De Andre";"Non al denaro, non all'amore, nè al cielo";"Un malato di cuore";"1971";"RICORDI";1766064629;1766064861;"https://www.deezer.com/track/997983";"https://music.apple.com/fr/album/un-malato-di-cuore/254286968?i=254287451&uo=4";"https://open.spotify.com/track/7HHqDGw5xBg7hfwfR3lBk8"
"Daniele Pace";"Vitamina C";"Che t'aggia fa'";"1979";"BABY RECORDS";1766064860;1766065097;"https://www.deezer.com/track/45145771";"https://music.apple.com/fr/album/che-taggia-fa/543687504?i=543687507&uo=4";"https://open.spotify.com/track/7iYcDgA06hpAballioRx4f"
"Steely Dan";"A decade of best of steely dan";"Hey nineteen";"1972";"MCA";1766065093;1766065396;"https://www.deezer.com/track/75785460";;
"The Offline";"Les cigales";"Les cigales";"2024";"DEEPMATTER RECORDS";1766065387;1766065526;"https://www.deezer.com/track/2872695382";"https://music.apple.com/fr/album/les-cigales/1755160394?i=1755161250&uo=4";"https://open.spotify.com/track/6Zof5IP3yS2ihhI6sG3t9e"
"Soul Sugar Meets Dub Shepherds";"Give me your love (love song)";"Give me your love (love song) (feat. Jolly Joseph 45)";"2025";"GEE RECORDINGS";1766065525;1766065722;;;
"Bazbaz";"Bazbaz café";"Sinatra";"2016";"VERYCORDS";1766065721;1766065942;"https://www.deezer.com/track/132017068";;"https://open.spotify.com/track/1dYzIqkKQrTVKzV4J5qb22"
"Chris Joss";"Teraphonic overdubs";"Jungle dolls";"2007";"FONTANA";1766065939;1766066091;"https://www.deezer.com/track/98795118";"https://music.apple.com/fr/album/jungle-dolls/987030897?i=987030902&uo=4";
"LCD Soundsystem";"Lcd soundsystem";"Daft punk is playing in my house";"2005";"EMI";1766066085;1766066401;;;
"Daft Punk";"Random access memories";"Give life back to music";"2013";"SONY";1766066397;1766066669;;;"https://open.spotify.com/track/0dEIca2nhcxDUV8C5QkPYb"
"Les Abranis";"Album n°1";"Thadoukli";"1983";"ABRANIS (LES)";1766066664;1766066873;"https://www.deezer.com/track/3293587061";;"https://open.spotify.com/track/02Qa5L7s71SuDPAECMvmqM"
"Christy Essien";"One understanding";"What is love about";"2014";"AFRODISIA";1766066858;1766067110;;;
"Westbound Train";"Sing the ghost away";"Meet me at the metro";"2025";"ORG MUSIC";1766067108;1766067383;"https://www.deezer.com/track/3477975851";;"https://open.spotify.com/track/2zllyaD11DQhSlKp5YLiRS"
"Cala San";"Cala San";"Words";"2025";"AUTOPRODUCTION";1766067381;1766067553;"https://www.deezer.com/track/3540139051";"https://music.apple.com/fr/album/words/1837607984?i=1837607994&uo=4";"https://open.spotify.com/track/7E7lIGyiqpDkefjwUrrMG7"
"The Meters";"Look-ka py py";"Rigor mortis";"1969";"ROUNDER RECO";1766067552;1766067698;"https://www.deezer.com/track/740933";;
"Freak Slug";"Loose tooth and a short";"Blue eyes";"2025";"FUTURE CLASSIC";1766067691;1766067826;"https://www.deezer.com/track/3476958381";;"https://open.spotify.com/track/3a5roaSfggDql7oHpBMKb9"
"Glass Museum";"4N4LOG CITY";"Call me names";"2025";"SDBAN ULTRA RECORDS";1766067824;1766068046;"https://www.deezer.com/track/3388252951";;"https://open.spotify.com/track/1olrsHCJBw38H2sFjjFsLE"
"Nina Simone";"Four women : The Nina Simone Philips Recordings";"Nobody knows you when you're down and out";"1965";"MERCURY";1766068042;1766068198;"https://www.deezer.com/track/93921466";;"https://open.spotify.com/track/5yMRZqh2HCo5NFbLNt6sD1"
"Inigo Montoya";"INIGOST01 : Le petit fugitif";"Initiation à l'art de manger une pastèque";"2024";"AUTOPRODUCTION";1766068197;1766068328;"https://www.deezer.com/track/2972198381";;"https://open.spotify.com/track/7mDu2VFcuI1yBJR4DQVVkp"
"Hether";"Company";"Company";"2025";"R&R DIGITAL";1766068319;1766068520;"https://www.deezer.com/track/3594431532";;
"Population II";"Maintenant jamais";"Haut-fond";"2024";"BONSOUND";1766068517;1766068752;"https://www.deezer.com/track/3144390581";;
"Nightmares On Wax";"Echo45 Soundsystem";"Starwood bound (feat. Sadie Walker)";"2025";"WARP RECORDS";1766068740;1766068911;;;
"Shigeto";"Ghostly swim 2";"Tide pools";"2015";"GHOSTLY INTERNATIONAL";1766068903;1766069090;"https://www.deezer.com/track/99624036";;"https://open.spotify.com/track/51QG7XDE14AXS554lxYQPt"
"Flavien Berger & La Brume";"Plouf ! (Léviathan)";"Filmer du feu (inline twist)";"2025";"PAN EUROPEAN";1766069088;1766069242;;;
"Julie Driscoll Brian Auger And The Trinity";"A kind of love in 1967-71";"Light my fire";"1969";"RAVEN RECORD";1766069241;1766069504;;;
"Traffic";"Traffic";"Who knows what tomorrow may bring";"1968";"ISLAND";1766069500;1766069692;"https://www.deezer.com/track/2528816";"https://music.apple.com/fr/album/who-knows-what-tomorrow-may-bring/1444055781?i=1444056173&uo=4";"https://open.spotify.com/track/1wRvycpAMRdVEuQro58x4x"
"Waltel Branco";"Meu Balanço";"Jael";"1975";"SONY";1766069688;1766069856;"https://www.deezer.com/track/366411211";;"https://open.spotify.com/track/5D84JUl7VpIAKhiCmUEQVO"
"Serge Gainsbourg";"Initials B.B.";"Initials B.B.";"1968";"PHILIPS";1766069851;1766070063;"https://www.deezer.com/track/119874072";;"https://open.spotify.com/track/5hjsmSnUefdUqzsDogisiX"
"Lil Yachty";"Let's start here.";"Drive me crazy!";"2023";"QUALITY CONTROL MUSIC MOTOWN RECORDS";1766070061;1766070291;"https://www.deezer.com/track/2125612367";;"https://open.spotify.com/track/6luBKkFUt5wTwz7hpLhp12"
"Ensemble Musica Nigella";"Fauré le dramaturge";"Shylock op 57 : 1. Prélude et chanson - pour ténor et orchestre";"2022";"KLARTHE RECORDS";1766070287;1766070376;;;
"Patrick Peronne";"Un soir au piano bar";"Starmania : Les uns contre les autres";"2005";"BLACKLINE";1766070374;1766070555;;;
"Nat King Cole";"The world of nat King Cole";"L-o-V-e";"1964";"CAPITOL";1766070553;1766070705;"https://www.deezer.com/track/3158377";;
"Elis Regina";"O melhor de Elis Regina";"Ménino das laranjas";"1991";"PHILIPS";1766070703;1766070838;"https://www.deezer.com/track/16403788";;
"Pearl Charles";"Magic mirror";"What I need";"2020";"KANINE RECORDS";1766070837;1766071037;"https://www.deezer.com/track/1063806272";;"https://open.spotify.com/track/0koi9txFU2NbHvYuWXUzvO"
"Bastien D";"Take you out";"Take you out";"2025";"CHIEN BLEU";1766071033;1766071210;"https://www.deezer.com/track/3683222172";"https://music.apple.com/fr/album/take-you-out/1854179607?i=1854179821&uo=4";"https://open.spotify.com/track/52K0j6fD4ESTci0ivgc8wx"
"Initials MB";"Full Moon / Happening Under the Sun";"Happening under the sun";"2025";"INITIALS MB";1766071210;1766071381;"https://www.deezer.com/track/3610899352";"https://music.apple.com/fr/album/happening-under-the-sun/1847339494?i=1847339507&uo=4";"https://open.spotify.com/track/4dqDSpJssYnETeibxnS6eR"
"Alice Phoebe Lou";"Glow";"Only When I";"2021";"ALICE PHOEBE LOU";1766071377;1766071606;"https://www.deezer.com/track/3287686041";"https://music.apple.com/fr/album/only-when-i/1803458767?i=1803458768&uo=4";"https://open.spotify.com/track/6UMgGjfuvyZ4mxnPYLlANI"
"Rhythm & Bliss";"Folk funk & trippy troubadours / Vol. 3";"Love is the sun";"1979";"BBE MUSIC";1766071604;1766071859;"https://www.deezer.com/track/3100542081";;
"Air";"Air";"Mr. Man";"1971";"BE WITH RECORDS";1766071853;1766072046;"https://www.deezer.com/track/384210611";;"https://open.spotify.com/track/357S3x6PWOPs7zeKX640MO"
"Yvon Rioland & Marc Goldfeder";"Amplitude - The hidden sounds of French library";"Tension";"1984";"FARFALLA RECORDS";1766072040;1766072221;;;
"Childish Gambino";"Awaken my love";"Baby boy";"2016";"GLASSNOTE";1766072217;1766072599;"https://www.deezer.com/track/3025966491";"https://music.apple.com/fr/album/baby-boy/1771719334?i=1771719604&uo=4";"https://open.spotify.com/track/3icv5yfawQSwRPwVvBdHas"
"Bobbi Humphrey";"Black and blues";"Just a love child";"1973";"BLUE NOTE";1766072598;1766072990;;;
"Chassol";"The Night Day Vol.1";"Sweet suite scythe";"2017";"THE NIGHT DAY";1766072987;1766073210;"https://www.deezer.com/track/719370032";"https://music.apple.com/fr/album/sweet-suite-scythe/1474272372?i=1474272378&uo=4";"https://open.spotify.com/track/64SBUuSYQ9rR7vUSQEuRd5"
"Gwenno";"Utopia";"Utopia";"2025";"HEAVENLY RECORDINGS";1766073208;1766073514;"https://www.deezer.com/track/3218460311";;"https://open.spotify.com/track/73VxYi1wQzaFt1qYb6uodF"
"Emma Russack";"Permanent vacation";"Dream man";"2017";"SPUNK RECORDS";1766073509;1766073611;"https://www.deezer.com/track/1623145512";"https://music.apple.com/fr/album/dream-man/1771970904?i=1771971208&uo=4";"https://open.spotify.com/track/23MhgsqOwKJEGZRADUXgeY"
"Sholto";"The sirens";"El faro";"2025";"DEEPMATTER RECORDS";1766073612;1766073899;"https://www.deezer.com/track/3463048581";"https://music.apple.com/fr/album/el-faro/1827110115?i=1827110309&uo=4";"https://open.spotify.com/track/7HYMeF8qB3j5vP5cQmCF3p"
"Brandee Younger";"Somewhere different";"Pretend (feat. Tarriona """"Tank"""" Ball)";"2021";"IMPULSE";1766073893;1766074161;;;
"The Jackson 5";"Anthology of Jackson five";"Who's loving you";"1969";"TAMLA MOTOWN";1766074149;1766074384;;;
"Ancient Astronauts";"Cypher Kabaka";"Mbituuseko";"2024";"SWITCHSTANCE RECORDINGS";1766074381;1766074637;"https://www.deezer.com/track/2820531452";;"https://open.spotify.com/track/5S185o9cmzOXRhODNXBcSc"
"Izem & Kog";"Change";"Change (instrumental)";"2018";"PURA VIDA SOUNDS";1766074636;1766074860;;;
"MC Solaar";"Prose combat";"Superstarr";"1994";"POLYDOR";1766074825;1766075008;"https://www.deezer.com/track/1490805712";;"https://open.spotify.com/track/10Y56YEPOEAtnRCpRiMvLo"
"Hair";"Comédie musicale / Hair 1967- 68 (original Broadway cast)";"Where do i go?";"1968";"RCA VICTOR";1766075006;1766075182;;;
"Cousin Kula";"Vitamin D";"Poisoned";"2024";"RHYTHM SECTION ITNL.";1766075180;1766075418;"https://www.deezer.com/track/2525928281";;"https://open.spotify.com/track/7bGLXkn45QhUOPGj8m3oDO"
"Hiroshi Sato";"Time";"Kage-ni mukatte";"1977";"ARDUN RECORDS";1766075415;1766075736;"https://www.deezer.com/track/2541493821";"https://music.apple.com/fr/album/kage-ni-mukatte/1533629908?i=1533630099&uo=4";"https://open.spotify.com/track/5MnhWdNa3rJkEupLqBBAAV"
"Surprise Chef";"All news is good news";"Have you fed baby Huey today";"2020";"MR BONGO";1766075727;1766075944;"https://www.deezer.com/track/921021792";;"https://open.spotify.com/track/6HamqpndailP6wZUFRABhL"
"Herman Dune";"Strange moosic";"Tell me something i don't know";"2011";"GREEN UNITED";1766075935;1766076149;"https://www.deezer.com/track/2291666255";;
"Lovin' Spoonful";"Hums of the lovin' spoonful";"Full measure";"1966";"BUDDAH RECORDS";1766076146;1766076305;;;
"Jane Birkin";"Ex fan des sixties";"Ex fan des sixties";"1978";"PHILIPS";1766076302;1766076482;;;
"Philippe Thuriot";"Bach : Variations Golberg BWV 988";"Variations Goldberg BWV 988 : Variation n°1 - arrangement pour accordéon";"2014";"KLARA";1766076480;1766076609;;;
"Kostas Makedonas";"Grèce / A musical odyssey";"Exinta dis Dolaria";"2003";"PUTUMAYO";1766076607;1766076786;;;
"The Dandy Warhols";"Odditorium or warlords of mars";"All the money or the simple life honey";"2005";"EMI";1766076784;1766077043;"https://www.deezer.com/track/2125939467";"https://music.apple.com/fr/album/all-the-money-or-the-simple-life-honey/1668264078?i=1668264744&uo=4";"https://open.spotify.com/track/763V4dHMjn4cPUgflV38F4"
"Darksome Burn And The Vast Majoricans";"The little things";"Tahoo";"2020";"DARKSOME BURN AND THE VAST MAJORICANS";1766077041;1766077230;"https://www.deezer.com/track/903503062";"https://music.apple.com/fr/album/tahoo/1502745900?i=1502746358&uo=4";"https://open.spotify.com/track/25n0ZSWBe1hDA97Wftf26h"
"The Bobbettes";"Mr Lee & More - The Bobbettes Collection";"Um Bow Wow";"1955";"ROOTS";1766077225;1766077379;"https://www.deezer.com/track/14959179";"https://music.apple.com/fr/album/um-bow-wow/1600239646?i=1600239658&uo=4";"https://open.spotify.com/track/5jtOGbO5MQkaAGpIisx2X2"
"Sam Butera";"Hot New Orleans nights";"Sweep up";"1989";"BEAR FAMILY RECORDS";1766077377;1766077502;"https://www.deezer.com/track/60730109";;
"Bobby McFerrin";"Jarhead";"Don't worry be happy";"1988";"EMI";1766077501;1766077789;"https://www.deezer.com/track/3127387";"https://music.apple.com/fr/album/dont-worry-be-happy/713721604?i=713721686&uo=4";"https://open.spotify.com/track/4hObp5bmIJ3PP3cKA9K9GY"
"Ramo";"Tout ira bien (EP)";"Tout ira bien (Mawimbi remix)";"2018";"HERCULES";1766077783;1766078071;"https://www.deezer.com/track/470638532";"https://music.apple.com/fr/album/tout-ira-bien-mawimbi-remix/1357264713?i=1357266488&uo=4";
"Kokoroko";"Something's going on";"Something's going on";"2022";"BROWNSWOOD RECORDINGS";1766078069;1766078375;"https://www.deezer.com/track/1629894062";"https://music.apple.com/fr/album/somethings-going-on/1606412737?i=1606412765&uo=4";"https://open.spotify.com/track/0eiBn1fZZ95gdFz3wfKjCY"
"Arrested Development";"3 years, 5 months & 2 days in the life of";"Mr. Wendal";"1992";"CHRYSALI";1766078369;1766078615;"https://www.deezer.com/track/3100808";;"https://open.spotify.com/track/5DOYik1z3Of1wAFfY3dYbC"
"Sly & The Family Stone";"The essential";"Sing a simple song";"1972";"EPIC";1766078606;1766078840;;;
"George Benson";"Tell it like it is";"Land of 1000 dances";"1969";"A&M";1766078841;1766078966;"https://www.deezer.com/track/391449002";;"https://open.spotify.com/track/4xoOauTeyLvB1tG4QMkpX2"
"Arctic Monkeys";"Whatever people say I am, that's what i'm not";"A certain romance";"2006";"DOMINO";1766078961;1766079290;"https://www.deezer.com/track/4315321";;"https://open.spotify.com/track/0eDQj41kzBhMKQIkTt6OJR"
"No Doubt";"The singles 1992-2003";"Underneath it all";"2003";"INTERSCOPE RECORDS";1766079285;1766079577;"https://www.deezer.com/track/24246341";;"https://open.spotify.com/track/6wFemJ1Oh4gnTalNKgtvBg"
"Blundetto";"Cousin Zaka Vol.3";"Ces gredins de légumes";"2025";"LES RYTHMES RUBAN";1766079574;1766079764;"https://www.deezer.com/track/3593790322";"https://music.apple.com/fr/album/ces-gredins-de-l%C3%A9gumes/1845049480?i=1845049485&uo=4";"https://open.spotify.com/track/1gEDpul7lsJLsNWIjfLFy7"
"The Orchid";"Loin";"Loin";"2022";"AUTOPRODUCTION";1766079762;1766080072;"https://www.deezer.com/track/1658983992";;"https://open.spotify.com/track/2j4oPvaIWeKe7E6MxhkZnH"
"Brenda Holloway";"BOF / Baby driver";"Every little bit hurts";"1964";"30TH CENTURY RECORDS";1766080068;1766080236;"https://www.deezer.com/track/851331012";;
