"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Janko Nilovic";"Cosmos giants";"Location";"2024";"BROC RECORDZ";1739272258;1739272317;"https://www.deezer.com/track/2742596431";;"https://open.spotify.com/track/1CBPO0UcVSQvYCDzR7pGCY"
"Keith & Tex";"Stop the train";"Let me be the one";"1969";"CRYSTAL RECORDS";1739272315;1739272476;"https://www.deezer.com/track/1245953632";;
"Lassana Tamoura";"Wagadu grooves vol.2 : The hypnotic sound of Camara 1991-2014";"Lassana Boubou n’kana ké kiye";"";"HOT MULE RECORDS";1739272474;1739272732;"https://www.deezer.com/track/78090817";"https://music.apple.com/fr/album/lassana-boubou-nkana-k%C3%A9-kiye/871698058?i=871698084&uo=4";"https://open.spotify.com/track/0V6YsmKV15baZLR7o44H1S"
"Vampire Weekend";"Father of the bride";"Married in a gold rush (feat. Danielle Haim)";"2019";"COLUMBIA";1739272728;1739272949;"https://www.deezer.com/track/672770932";"https://music.apple.com/fr/album/married-in-a-gold-rush-feat-danielle-haim/1454428976?i=1454428993&uo=4";"https://open.spotify.com/track/4Ww4jdVXTyvSnryNTtReRJ"
"BOFTV/Tales from the loop";"BOFTV / Tales from the loop";"The robot";"2020";"HOLLYWOOD RECORDS";1739272949;1739273098;;;
"Vincent Taeger & Le Jazz Kamasutra";"Ok crooner";"Je cours";"2024";"BORN BAD";1739273097;1739273304;;"https://music.apple.com/fr/album/je-cours/1774805003?i=1774805518&uo=4";
"The Beatles";"The Beatles";"Sexy Sadie";"1968";"EMI";1739273303;1739273495;;"https://music.apple.com/fr/album/sexy-sadie/1441133180?i=1441134198&uo=4";
"Brian Protheroe";"Pinball and other stories";"Soft song";"1975";"PICKLED EGG";1739273491;1739273697;;"https://music.apple.com/fr/album/soft-song/1629074290?i=1629074314&uo=4";"https://open.spotify.com/track/4gLN8SqvOE6xUmxD8POcgV"
"Bremer & McCoy";"Kosmos";"Alting løser sig";"2024";"LUAKA BOP";1739273692;1739273871;;;
"Waldeck";"Ballroom stories";"Make my day";"2008";"DOPE NOIR";1739273869;1739274037;"https://www.deezer.com/track/1977805897";;
"Common";"The auditorium vol. 1";"Now and then";"2024";"LOMA VISTA";1739274035;1739274306;"https://www.deezer.com/track/2877074012";;"https://open.spotify.com/track/2K3TEMq2SYVXEk6wgYpyri"
"Derobert And The Half Truths";"I'm tryin'";"Goin' places";"2014";"GED SOUL RECORDS";1739274303;1739274474;;;
"Hiroshi Sato";"Time";"Joint";"1977";"ARDUN RECORDS";1739274473;1739274730;"https://www.deezer.com/track/2541493731";;"https://open.spotify.com/track/3tofcVtGArrOfxv11rkPXv"
"Marcel Zanini";"Marcel Zanini";"A quoi tu joues";"1971";"POLYGRAM";1739274710;1739274887;;;
"Andrew Bird & Madison Cunningham";"Cunningham Bird";"Long distance winner";"2024";"LOMA VISTA";1739274886;1739275099;;;
"Hyde & Beast";"Slow down";"Never come back";"2011";"TAIL FEATHER";1739275093;1739275288;"https://www.deezer.com/track/13168653";"https://music.apple.com/fr/album/never-come-back/454140390?i=454140401&uo=4";"https://open.spotify.com/track/6A8vAzs10ixpLOQPsY6u8u"
"Koki Nakano";"Ululo";"Howling (feat. Yael Naïm)";"2024";"NO FORMAT";1739275285;1739275454;;;
"Hoazin";"Voilà";"Voilà";"2023";"AUTOPRODUCTION";1739275450;1739275756;"https://www.deezer.com/track/2509458141";"https://music.apple.com/fr/album/voil%C3%A0/1713052737?i=1713052738&uo=4";"https://open.spotify.com/track/1rul8eNhOdp1tMoHJjB1Ox"
"Sreya & Cilon";"Atenção com coração";"Yemanja";"2024";"HIP DOZER";1739275753;1739275917;;"https://music.apple.com/fr/album/yemanj%C3%A1/1721383467?i=1721383484&uo=4";
"The Mighty Diamonds";"Beyond the frontline / Introducing the front lineall-time Reggae classics";"Right time";"1976";"VIRGIN";1739275915;1739276110;"https://www.deezer.com/track/365195631";;
"Claude Dubois";"Mellow reggae";"Pour ma maitresse";"1977";"BARCLAY";1739276109;1739276296;;;
"The Adam Deitch Quartet";"Mushroom gravy";"Mushroom gravy";"2023";"GOLDEN WOLF RECORDS";1739276287;1739276600;"https://www.deezer.com/track/2378801855";;"https://open.spotify.com/track/23jRMFF5fGXXCBQ0H8qQIW"
"Daryl Hall & John Oates";"Bigger than both of us";"Back together again";"1976";"RCA";1739276597;1739276799;"https://www.deezer.com/track/569549";"https://music.apple.com/fr/album/back-together-again/262058883?i=262058887&uo=4";"https://open.spotify.com/track/79JeTS53NJzcMqygJ1p07g"
"Tom Misch";"Geography";"Disco yes (feat. Poppy Ajudha)";"2018";"BEYOND THE GROOVE / KOBALT";1739276793;1739277069;;;
"Simon Chenet";"Silly Song";"Silly song";"2025";"YAPA";1739277066;1739277225;;;
"Jess Gillam";"Rise";"Pequeña czarda";"2019";"AIRFONO";1739277222;1739277428;;;
"Alsarah & The Nubatones";"Seasons of the road";"Fael fi aldawam";"2025";"SOUNDWORKS";1739277427;1739277689;;;
"Kongas";"Afrodesia";"Mother";"2019";"BECAUSE";1739277686;1739278037;"https://www.deezer.com/track/650165492";"https://music.apple.com/fr/album/mother/1454410357?i=1454410367&uo=4";"https://open.spotify.com/track/1T4LCndpxlQE43smTneUDm"
"Sade";"BOF / Absolute beginners";"Killer blow";"1986";"VIRGIN";1739278034;1739278307;;;
"Oscar Peterson";"In tune";"It never entered my mind";"1971";"MPS";1739278296;1739278537;;;
"Jono McCleery";"Reconcile";"Only you";"2024";"SONAR KOLLEKTIV";1739278536;1739278823;"https://www.deezer.com/track/2896130531";"https://music.apple.com/fr/album/only-you/1758161226?i=1758161231&uo=4";"https://open.spotify.com/track/0QzuxL0IZJtNaq8lkDgak9"
"Easy Star All-Stars";"Dub side of the moon";"Brain damage";"2003";"EASY STAR RECORDS";1739278821;1739279068;"https://www.deezer.com/track/10705159";;"https://open.spotify.com/track/6Q5PDT9BzYdCEdPJATYWqY"
"Ebo Taylor Jnr & Wuta Wazutu";"Gotta take it cool";"Swinging soul for love";"1978";"MR BONGO";1739279053;1739279270;;"https://music.apple.com/fr/album/swinging-soul-for-love/1478155872?i=1478156325&uo=4";
"Francois & The Atlas Mountains";"Age fleuve";"Adorer";"2025";"INFINE";1739279261;1739279477;"https://www.deezer.com/track/3086380811";;"https://open.spotify.com/track/6L4XpBOA7RLqOzPisXagbT"
"JB Dunckel";"Carbon";"Corporate sunset";"2022";"PROTOTYP RECORDING";1739279474;1739279774;"https://www.deezer.com/track/1721090747";"https://music.apple.com/fr/album/corporate-sunset/1619363479?i=1619363735&uo=4";"https://open.spotify.com/track/1XesbTWko7CuynHft29wkn"
"Ginger Root";"Shinbangumi";"Only you";"2024";"GHOSTLY INTERNATIONAL";1739279771;1739279977;"https://www.deezer.com/track/2791763152";"https://music.apple.com/fr/album/only-you/1743238426?i=1743239254&uo=4";"https://open.spotify.com/track/0I50Bs22HqESirPg66IkE2"
"Omar";"BOF / Jack & Sarah";"There's nothing like this";"1990";"POLYDOR";1739279975;1739280211;"https://www.deezer.com/track/1184389";"https://music.apple.com/fr/album/theres-nothing-like-this/1442720305?i=1442720512&uo=4";
"The Natural Four";"The Curtom story";"Can this be real";"1974";"CHARLY RECORDS";1739280208;1739280410;;;
"Human Songs";"Instinct";"Grandma's home";"2020";"KOMOS";1739280408;1739280657;"https://www.deezer.com/track/884194312";"https://music.apple.com/fr/album/grandmas-home/1499979372?i=1499979387&uo=4";"https://open.spotify.com/track/7lESieJtnu9wxjQyzH9K4B"
"Tony Hymas";"De Delphes...";"Première gymnopédie";"2021";"NATO";1739280658;1739280830;"https://www.deezer.com/track/63204955";;
"Yame";"Elowi";"Business";"2023";"NAIVE";1739280826;1739281015;"https://www.deezer.com/track/2486578261";;"https://open.spotify.com/track/6y3liCNHv1GLq49Nlg0zJr"
"Swindle";"Lost";"Lost (feat. Loyle Carner, Kojey Radical & Jnr Williams)";"2021";"BMG RIGHTS MANAGEMENT";1739281013;1739281170;"https://www.deezer.com/track/1483680992";"https://music.apple.com/fr/album/lost-feat-loyle-carner-kojey-radical-jnr-williams/1587925548?i=1587925558&uo=4";"https://open.spotify.com/track/1MXBV2QpnE2kK9lbS67dNk"
"Noga Erez";"Kids (against the machine)";"Kids (against the machine)";"2021";"CITY SLANG";1739281167;1739281411;"https://www.deezer.com/track/2583102542";"https://music.apple.com/fr/album/kids-against-the-machine/1721054026?i=1721054457&uo=4";"https://open.spotify.com/track/2rvsTmnk5gRpIWYw7t6KCr"
"Bo:Le Temps Des Gitans";"Musique de films / Le temps des gitans";"Scena perhanove pogibije";"1990";"MERCURY";1739281411;1739281578;;;
"Trio Esperanca";"Nosso mundo";"So lane boushi";"1999";"MERCURY";1739281567;1739281645;;;
"Natalia Lafourcade";"De todas las flores";"Pajarito colibri";"2022";"ATO / SONY MUSIC ENTERTAINMENT MEXICO";1739281644;1739281950;"https://www.deezer.com/track/1896279917";"https://music.apple.com/fr/album/pajarito-colibr%C3%AD/1643009116?i=1643009382&uo=4";"https://open.spotify.com/track/3Kyaxx0AhnwJSQOUMBGrlz"
"John Pizzarelli";"Dear mr. Sinatra";"Witchcraft";"2006";"TELARC";1739281948;1739282199;;"https://music.apple.com/fr/album/witchcraft/1441064951?i=1441065347&uo=4";"https://open.spotify.com/track/4RzmY03Z18coZ1BFJWtmki"
"Thomas Curbillon";"Place Ste Opportune";"Léa est lasse";"2021";"JAZZ & PEOPLE";1739282198;1739282468;"https://www.deezer.com/track/1481766592";;"https://open.spotify.com/track/2mhLSiCyPOSO2mfS1dRZbs"
"Sissi Rada";"Demeter in Aexone";"Pax kogx";"2024";"KRYPTOX";1739282467;1739282714;"https://www.deezer.com/track/2906516301";"https://music.apple.com/fr/album/pax-kogx/1758971171?i=1758971309&uo=4";"https://open.spotify.com/track/50PKUxthhwGeB6srCcrSvJ"
"Joanna Newsom";"Divers";"Divers";"2015";"DRAG CITY";1739282712;1739283137;"https://www.deezer.com/track/477781852";"https://music.apple.com/fr/album/divers/1027500473?i=1027500483&uo=4";
"Richard Wilson Avena";"Richard Wilson Avena";"Tales from the avenue of light";"2024";"LA PIERRE BRUTE";1739283135;1739283255;"https://www.deezer.com/track/3124298431";"https://music.apple.com/fr/album/tales-from-the-avenue-of-light/1783372558?i=1783372566&uo=4";"https://open.spotify.com/track/1BdgQAUxoCYMOASeySh89k"
"Noriko Ogawa";"Satie : Musique pour piano";"Gnossienne n°5 - pour piano";"2016";"BIS";1739283252;1739283464;;;
"Cesaria Evora";"Cabo Verde";"Zebra";"1997";"BMG (DISTR)";1739283460;1739283835;"https://www.deezer.com/track/11804057";;"https://open.spotify.com/track/21DPq2Djv1Q0vCJb7fUfSO"
"Laura Cahen";"De l'autre cote";"Partout";"2025";"PIAS";1739283833;1739284125;"https://www.deezer.com/track/3067347571";;"https://open.spotify.com/track/49i40ybAW95FN3H2YQ0be5"
"Kenny Burrell";"Monday stroll";"Over the rainbow";"1956";"SAVOY";1739284122;1739284480;"https://www.deezer.com/track/638128622";;
"Prince";"The rainbow children";"Mellow";"2001";"NPG REC";1739284479;1739284744;"https://www.deezer.com/track/536620162";"https://music.apple.com/fr/album/mellow/1421413792?i=1421414341&uo=4";"https://open.spotify.com/track/3agvqTPbkR44V0qsbBVvUk"
"Jazz Liberatorz";"Clin d'oeil";"Ease my mind";"2007";"KIF RECORDS";1739284744;1739284996;;"https://music.apple.com/fr/album/ease-my-mind/931886361?i=931892823&uo=4";
"Cosma Vladimir";"BOF / La Chevre - Le Jouet - Le Grand Blond avec une chaussure noire";"La chèvre : Canela";"1981";"LARGHETTO MUSIC";1739284995;1739285186;;;
"Lhasa";"La llorona";"El pájaro";"1997";"WARNER";1739285185;1739285422;;;
"MJ Lenderman";"Manning Fireworks";"Manning fireworks";"2024";"ANTI";1739285418;1739285597;"https://www.deezer.com/track/2823026252";"https://music.apple.com/fr/album/manning-fireworks/1749088991?i=1749088993&uo=4";"https://open.spotify.com/track/6Ge9RrMoV65nlpjQ5YJOut"
"Alain Bashung";"Immortels";"Immortels";"2018";"BARCLAY";1739285594;1739285856;"https://www.deezer.com/track/588266392";"https://music.apple.com/fr/album/immortels/1438796247?i=1438796255&uo=4";"https://open.spotify.com/track/64XJOksESduPbepHxmW2rT"
"Ray Charles";"The definitive Ray Charles";"I believe to my soul";"1959";"ATLANTIC";1739285852;1739286031;"https://www.deezer.com/track/1668551982";;
"Q-Tip";"The renaissance";"Bellieve";"2008";"MOTOWN";1739286030;1739286207;;;
"Flying Lotus";"Spirit Box";"The lost girls (feat. Sid Sriram)";"2024";"WARP RECORDS";1739286207;1739286419;;;
"Shawn Lee";"Clutch of the tiger";"Indian burn";"2008";"UBIQUITY";1739286419;1739286696;;;"https://open.spotify.com/track/6u8AH1YIcdRme1Hgmz8PkS"
"Yves Montand";"Succes MASTER SERIE";"Trois petites notes de musique";"1961";"POLYGRAM";1739286694;1739286873;"https://www.deezer.com/track/1162175";"https://music.apple.com/fr/album/trois-petites-notes-de-musique/1443501326?i=1443501340&uo=4";"https://open.spotify.com/track/4YB2e2ONdiJDH7gJGlTVnf"
"Melingo";"Corazón y hueso";"Pichona";"2011";"WORLD VILLAG";1739286872;1739287117;"https://www.deezer.com/track/59496321";;"https://open.spotify.com/track/5FpltPmxbD4NiLOYQsgWpM"
"Richard Galliano";"Richard Galliano : Mozart";"Quatuor n°1 en Ré Maj K 285 : Adagio";"2016";"DEUTSCHE GRAMMOPHON";1739287114;1739287342;;;
"Tamasene";"Hangin’ in or hangin’ out";"Daydreams in limousines";"2025";"NICE GUYS";1739287340;1739287611;;;
"Chief Adjuah";"Bark out thunder roar out lightning";"End simulation";"2023";"ROPEADOPE RECORDS";1739287608;1739287812;;;"https://open.spotify.com/track/3pM1z22CP2Nu9hFaX9Bxee"
"Cornershop";"England is a garden";"England is a garden";"2020";"AMPLE PLAY RECORDINGS";1739287799;1739287902;;"https://music.apple.com/fr/album/england-is-a-garden/1488809300?i=1488809503&uo=4";"https://open.spotify.com/track/5nrysNjsEmPVTWMfINhXGH"
"Julien Baer";"Julien baer";"Marie pense a moi";"1997";"POLYDOR";1739287902;1739288132;"https://www.deezer.com/track/2954554";;
"Bob Dylan";"Biograph";"Tangled up in blue";"1975";"COLUMBIA";1739288130;1739288470;;"https://music.apple.com/fr/album/tangled-up-in-blue/263688383?i=263689009&uo=4";"https://open.spotify.com/track/6Vcwr9tb3ZLO63F8DL8cqu"
"Gianni Ferrio";"Bof / Les grands fusils";"Un giorno in piu' - l'ultima volta";"1973";"RIGHT TEMPO";1739288469;1739288625;;;
"The Solitaires";"Doo Wop";"Lonesome lover";"1961";"PIAS / LE CHANT DU MONDE";1739288624;1739288795;;;
"The Articallers";"Looking for the sun";"Looking for the sun";"2024";"ZANDOLI RECORDS";1739288794;1739289067;"https://www.deezer.com/track/2615307032";;"https://open.spotify.com/track/59zt5N7l41JoEl528jWsmd"
"Junior Y Su Equipo";"Saturno 2000 : la rebajada de los sonideros 1962-1983";"Bien bailadito";"1982";"ANALOG AFRICA";1739289067;1739289165;;;
"Elli & Jacno";"Des jeunes gens modernes";"Main dans la main";"1980";"VIRGIN";1739289165;1739289382;"https://www.deezer.com/track/12269955";;
"Phoenix";"J-boy";"J-boy";"2017";"WARNER";1739289379;1739289626;"https://www.deezer.com/track/3025888041";"https://music.apple.com/fr/album/j-boy/1455265882?i=1455266036&uo=4";"https://open.spotify.com/track/57tOzus76E38NNNkNp1lnq"
"Onra";"Nobody has to know";"Wait A Minute";"2018";"ALLCITY MUSIC";1739289624;1739289713;;"https://music.apple.com/fr/album/wait-a-minute/1332741829?i=1332743058&uo=4";"https://open.spotify.com/track/28bMDms8Uh6cBPJMeBWec4"
"Tommy Richman";"Coyote";"Thought You Were The One";"2024";"PULSE RECORDS";1739289713;1739289891;;"https://music.apple.com/fr/album/thought-you-were-the-one/1765621300?i=1765621553&uo=4";"https://open.spotify.com/track/2E0VJbSnnbLNWHc4OmM3fW"
"Jimothy Lacoste";"Getting Busy!";"Getting Busy!";"2018";"HARD UP";1739289890;1739290133;"https://www.deezer.com/track/1353251812";"https://music.apple.com/fr/album/getting-busy/1564517362?i=1564517363&uo=4";"https://open.spotify.com/track/31P7O6r6oxHEqred9kzI4s"
"Leo Blomov";"La grande choure";"La grande choure";"2023";"LABEL ATTITUDE";1739290132;1739290326;"https://www.deezer.com/track/2286093647";"https://music.apple.com/fr/album/la-grande-choure/1687942835?i=1687942837&uo=4";"https://open.spotify.com/track/6hD0xMgLvtGVdqMVJSt9w2"
"Stereolab";"Pulse of the early brain (Switched on 5)";"Unity purity occasional";"2022";"DUOPHONIC UHF";1739290324;1739290459;;"https://music.apple.com/fr/album/unity-purity-occasional/1626993408?i=1626993421&uo=4";"https://open.spotify.com/track/1iFsMhaOnFA1MYVIHwtMrc"
"Julien Gasc";"Grand jardin";"Sambadrome sur l'herbe";"2024";"AUTOPRODUCTION";1739290455;1739290596;;"https://music.apple.com/fr/album/sambadrome-sur-lherbe/1792699645?i=1792699653&uo=4";"https://open.spotify.com/track/2nutVmQ7JEaKsrgN95FSfV"
"Akiko Yano";"Gohan ga dekitayo";"Hitotsudake";"1980";"WE WANT SOUNDS";1739290593;1739290906;;;
"David Bowie";"Aladdin sane (30th anniversary edition)";"Time";"1973";"EMI";1739290904;1739291215;;"https://music.apple.com/fr/album/time/1039655668?i=1039655674&uo=4";
"Jethro Tull";"Benefit Collector's Edition";"Alive and well and living in";"1970";"WARM GENUINE";1739291209;1739291373;;"https://music.apple.com/fr/album/alive-and-well-and-living-in/711544493?i=711544767&uo=4";
"Zhu Xiao Mei";"Six partitas";"Partita pour piano n°4 en Ré Maj BWV 828 : Aria";"2000";"MANDALA";1739291372;1739291508;;;
"Helen Merrill";"Parole e musica";"You don't know what love is";"1960";"BMG";1739291505;1739291682;"https://www.deezer.com/track/2441842425";;
"Cleo Sol";"Rose in the dark";"Her light";"2020";"FOREVER LIVING ORIGINALS";1739291680;1739291921;"https://www.deezer.com/track/913470082";"https://music.apple.com/fr/album/her-light/1504276245?i=1504277065&uo=4";"https://open.spotify.com/track/1HWGhEcHmzYjyMErq0eovQ"
"Jerome Thomas & Pitch 92";"Submerge";"Gotta be more";"2024";"MELTING POT MUSIC";1739291920;1739292184;;"https://music.apple.com/fr/album/gotta-be-more/1759424262?i=1759424535&uo=4";
"Kazam";"Cycles";"Swag on";"2022";"BALAGAN MUSIC / WAGRAM";1739292183;1739292318;"https://www.deezer.com/track/1617849222";;"https://open.spotify.com/track/0mP1hbtC14COAYvY5SPEaD"
"Delphine";"Hallucinogène";"Hallucinogene";"2025";"AUTOPRODUCTION";1739292314;1739292538;"https://www.deezer.com/track/3034815641";;"https://open.spotify.com/track/1pzptY3aki081S4MU0LjVD"
"Sebastien Tellier";"Roche";"Roche (edit)";"2008";"RECORD MAKERS";1739292535;1739292711;"https://www.deezer.com/track/2749371611";"https://music.apple.com/fr/album/roche-edit/1742754303?i=1742754306&uo=4";
"Mac Demarco & Ryan Paris";"Still What I'm Looking For";"Simply paradise";"2024";"LLC";1739292711;1739292866;;;
"Tunng";"Love you all over again";"Sixes";"2025";"FULL TIME HOBBY";1739292863;1739293025;"https://www.deezer.com/track/3013791301";;"https://open.spotify.com/track/0zCNMf5gUmUoEt1GxS6fN8"
"Simon & Garfunkel";"Sounds of silence";"Anji";"1968";"CBS";1739293024;1739293157;;;
"Johnny Cash";"The legend of Johnny Cash";"Man In Black";"1971";"ISLAND";1739293154;1739293324;"https://www.deezer.com/track/5674744";"https://music.apple.com/fr/album/man-in-black/251001680?i=251003087&uo=4";"https://open.spotify.com/track/7wL9EVloIobMw22rT7Ve8x"
"Charley Crockett";"In the Night";"Out of bad Luck";"2016";"SON OF DAVY";1739293321;1739293571;"https://www.deezer.com/track/484438412";"https://music.apple.com/fr/album/out-of-bad-luck/1370558895?i=1370560340&uo=4";"https://open.spotify.com/track/4G0zzyjEULJlpbD0gs8yw1"
"Ken Boothe";"Darker than blue : Soul from Jamdown 1973 - 1980";"It it because I'm black?";"1979";"BLOOD AND FIRE LIMITED";1739293568;1739293775;;;
"Isaac Hayes";"The spirit of Memphis 1962-1976 / CD 4 : Jam master";"Black militant's place";"1971";"CRAFT RECORDINGS";1739293773;1739293987;;;
"Joy Bryan";"Make the man love me & Joy Bryan sings";"Almost like being in love";"1961";"FRESH SOUND RECORDS";1739293983;1739294191;;;
"Stacey Kent";"Raconte moi";"Sait-on jamais ?";"2010";"BLUE NOTE";1739294190;1739294437;;"https://music.apple.com/fr/album/sait-on-jamais/709297695?i=709298145&uo=4";"https://open.spotify.com/track/2euszm0O59nM57OClyVsTQ"
"Marit Osnes Aambo";"Grieg, Delius et Grainger : songs";"Melodies norvegiennes : syng syng """"sing sing (the nightingale) - pour mezzo soprano et piano / integrale";"1994";"SIMAX";1739294429;1739294588;;;
"Drugdealer";"The end of comedy";"Suddenly (feat. Weyes Blood)";"2016";"DOMINO RECORDING";1739294582;1739294780;;;
"Kikagaku Moyo";"Masana temples";"Amayadori";"2018";"GURU GURU BRAIN";1739294771;1739294867;"https://www.deezer.com/track/537787112";"https://music.apple.com/fr/album/amayadori/1422830212?i=1422830847&uo=4";"https://open.spotify.com/track/1hMCgqlzvwL6r5EliJFzOF"
"Velours Velours";"Quand je pleure, je suis content";"La fin";"2025";"BONBOBBON";1739294865;1739295076;"https://www.deezer.com/track/3111311281";"https://music.apple.com/fr/album/la-fin/1781713697?i=1781714159&uo=4";"https://open.spotify.com/track/5fro9xyNh8o9rkJk29cy2q"
"Lou Reed";"Coney Island Baby";"Crazy feeling";"1976";"RCA";1739295075;1739295248;"https://www.deezer.com/track/97082590";"https://music.apple.com/fr/album/crazy-feeling/976826778?i=976826789&uo=4";"https://open.spotify.com/track/2mauTBfQkFGicjZiRY3Vlm"
"Peace De Resistance";"Lullaby for the debris";"You are absurd";"2024";"LA VIDA ES UN MUS DISCOS";1739295246;1739295440;"https://www.deezer.com/track/2863323212";"https://music.apple.com/fr/album/you-are-absurd/1756694057?i=1756694058&uo=4";"https://open.spotify.com/track/1slSmvTkHSZNaWcJD1JJez"
"GA-20";"Crackdown";"I let someone in";"2022";"KARMA CHIEF";1739295436;1739295597;;"https://music.apple.com/fr/album/i-let-someone-in/1626515869?i=1626516282&uo=4";"https://open.spotify.com/track/5gsafMyLlb6Vu9qMryAMeL"
"The Virtues";"Virtue recording studios";"Méditation of the soul";"1969";"TRAMP RECORDS";1739295596;1739295730;;;
"Vigon";"The end of vigon";"Baby your time is my time";"1972";"BARCLAY";1739295728;1739295895;;;
"Franklin Boukaka";"Congo/African pearls/Pont sur le Congo";"Nakoko";"1972";"SYLLART PRODUCTIONS";1739295894;1739296068;;;
"Kekele";"Rumba Congo";"Elembetele lala";"2001";"SYLLART";1739296064;1739296326;"https://www.deezer.com/track/1820862057";"https://music.apple.com/fr/album/elembetele-lala/1633986236?i=1633986554&uo=4";
"Blue Lake";"Sun Arcs";"Dallas";"2023";"TONAL UNION";1739296323;1739296481;"https://www.deezer.com/track/2179961657";"https://music.apple.com/fr/album/dallas/1676038814?i=1676038973&uo=4";"https://open.spotify.com/track/7gUGrbjV1Pn9xN6xVPtI3x"
"Elton John";"Elton John - greatest hits 1970-2002";"Honky cat";"1972";"MERCURY";1739296479;1739296791;"https://www.deezer.com/track/1144859";"https://music.apple.com/fr/album/honky-cat/1440910513?i=1440910661&uo=4";"https://open.spotify.com/track/1plcM0XlbKdjND7Ufokuzb"
