"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"deezer";"itunes"
"Clea Vincent";"Tropi-Clea 2";"Bahia";"2020";"MIDNIGHT SPECIAL RECORD";1738752851;1738753047;"https://open.spotify.com/track/3URszLxGSmpX2dHXyLG0eD";"https://www.deezer.com/track/892864762";
"Karine Deshayes";"Après un rêve";"Elégie - pour mezzo-soprano violoncelle et piano";"2014";"APARTE";1738753045;1738753301;;;
"The Beatles";"Love";"Here Comes The Sun  / The Inner Light (Transition)";"1969";"PARLOPHONE";1738753290;1738753548;;;
"Piero Umiliani";"Studio Umiliani";"Preistoria";"2017";"FOUR FLIES RECORDS";1738753547;1738753773;;"https://www.deezer.com/track/724335102";
"Saya Gray";"H.B.W";"Shell (Of a man)";"2024";"DIRTY HIT";1738753766;1738753982;;;
"Prince";"Hits 2";"Cream";"1991";"WEA";1738753983;1738754232;;"https://www.deezer.com/track/1120566552";
"Sound Dimension";"Studio One rockers - The original";"Real rock";"1967";"SOUL JAZZ RECORDS";1738754230;1738754376;;"https://www.deezer.com/track/3856855";
"Daw Bandon";"Siamese soul : Thai pop spectacular Vol. 2";"Bong ja bong";"2022";"SUBLIME FREQUENCIES";1738754374;1738754570;;;
"Arthur H";"Baba love";"Le paradis il est chinois";"2011";"UNIVERSAL MU";1738754567;1738754767;"https://open.spotify.com/track/1EhJrHSo2PRY4Tg0DDSDEx";"https://www.deezer.com/track/1053169382";
"Kate Bush";"Lionheart";"In search of peter pan";"1978";"EMI";1738754766;1738754992;"https://open.spotify.com/track/0AEp6QI1hbyrqZhIxsHMFF";"https://www.deezer.com/track/3127983";"https://music.apple.com/fr/album/in-search-of-peter-pan/697237542?i=697238231&uo=4"
"Bo/Peter Pan";"BOF / Peter Pan (Hook)";"We don't wanna grow up";"1991";"EPIC";1738754992;1738755100;;;
"Natalie Cummins";"King Lear";"Let me not be mad";"2019";"ORANGE MOUNTAIN MUSIC";1738755098;1738755253;;;
"Billie Holiday";"Lady in satin";"But beautiful";"1958";"COLUMBIA";1738755250;1738755520;"https://open.spotify.com/track/3cxsbR45aJapa001BxlGYL";"https://www.deezer.com/track/97544044";"https://music.apple.com/fr/album/but-beautiful/979144620?i=979145430&uo=4"
"Moondog";"Moondog";"Voices of spring";"1969";"CBS";1738755518;1738755625;;;
"Feist";"Hiding out in the open";"Hiding out in the open";"2023";"POLYDOR";1738755623;1738755822;"https://open.spotify.com/track/6Q34tUtXLuWst5c63ddQ7N";"https://www.deezer.com/track/2145064197";"https://music.apple.com/fr/album/hiding-out-in-the-open/1667826684?i=1667827151&uo=4"
"Tamasene";"Hangin’ in or hangin’ out";"The devils on your shoulders";"2025";"NICE GUYS";1738755821;1738756133;"https://open.spotify.com/track/4KUhkuvzThLRRyZOzJoLDa";"https://www.deezer.com/track/3181680861";
"Daniel Grau";"Venezuela 70 / Vol. 2";"Delirion en fa menor";"1976";"SOUL JAZZ RECORDS";1738756130;1738756362;;;
"Come Ranjard";"Pop-corn";"Hahawhy";"2024";"VIETNAM";1738756319;1738756576;"https://open.spotify.com/track/0028JOjN9oatgROu0nOSIr";"https://www.deezer.com/track/3000520171";
"Kendrick Lamar";"Mr. Morale & the big steppers";"Mirror";"2022";"TOP DAWG ENTERTAINMENT";1738756576;1738756831;"https://open.spotify.com/track/5xoYormSTltk6F9SlQV6mm";"https://www.deezer.com/track/1766771667";
"Trunks";"We dust";"What is fantasy";"2023";"IL MONSTRO";1738756831;1738757045;"https://open.spotify.com/track/1KwniPy11KinOglAZ6tdGq";"https://www.deezer.com/track/2378452165";
"Sault";"Untitled (Rise)";"Little boy";"2020";"FOREVER LIVING ORIGINAL";1738757038;1738757272;"https://open.spotify.com/track/7ocg33uDEQMpymbOnmWsQc";"https://www.deezer.com/track/1076612812";
"Digable Planets";"Reachin' (a new refutation of time and space)";"Jimmi diggin cats";"1993";"PENDULUM RECORDS";1738757271;1738757493;;;
"Tunng";"Love you all over again";"Everything else";"2025";"FULL TIME HOBBY";1738757491;1738757805;"https://open.spotify.com/track/28CGZNetByx17HCrlwL8eJ";"https://www.deezer.com/track/3013791281";
"Norio Maeda & All Stars";"Rock communication Yagibushi";"Soran bushi";"1970";"WEWANTSOUNDS";1738757802;1738758013;;;
"Chiemi Eri";"Chiemi Eri";"Fukagawa kuzushi";"1960";"AKUPHONE";1738758010;1738758172;;;
"The Shacks";"Big crown vaults vol 2";"Trip to Japan";"2024";"BIG CROWN RECORDS";1738758173;1738758374;"https://open.spotify.com/track/49eeuBxlSETl7WWL73drm4";"https://www.deezer.com/track/2709983942";
"Balthazar";"Mi volki";"19 on the table";"2004";"LA TRIBU";1738758371;1738758586;;;
"Geyster";"It only takes one man";"Hey taxi";"2024";"SOMEKIND RECORDS";1738758584;1738758726;"https://open.spotify.com/track/28KS6Cd5DnOdUFwdpv8Mnq";"https://www.deezer.com/track/2755117401";
"Bill Withers";"+ Justments / Vol.4";"The same love that made me laugh";"1974";"SONY";1738758727;1738758930;"https://open.spotify.com/track/6GETCaMrDCu3uFe2TMkyGA";"https://www.deezer.com/track/70016825";"https://music.apple.com/fr/album/the-same-love-that-made-me-laugh/391725408?i=391725490&uo=4"
"Queen";"A night at the opera";"Seaside rendezvous";"1975";"EMI";1738758926;1738759059;;;
"Serge Gainsbourg";"Aux armes et caetera";"Relax baby be cool";"1979";"PHILIPS";1738759059;1738759209;"https://open.spotify.com/track/4I3kGZ5oXvkVOEounCKXeN";"https://www.deezer.com/track/119875210";
"Andre Popp";"Panorama / French soundtracks and rarities 1969 1980";"Sweet Mary";"1975";"TRANSVERSALES DISQUES";1738759208;1738759409;;"https://www.deezer.com/track/2625399262";
"The Manhattan Transfer";"The Manhattan Transfer";"Blue champagne";"1975";"ATLANTIC";1738759404;1738759544;"https://open.spotify.com/track/4PXlmZJ82QLBdpcs2A9JZU";"https://www.deezer.com/track/1444376322";
"Jean Carne";"Jazz is dead / Vol. 12";"People of the sun";"2022";"JAZZ IS DEAD";1738759544;1738759737;;;
"K.O.G";"Don't take my soul";"Damiama (feat. Fameye)";"2024";"PURA VIDA SOUNDS";1738759736;1738759937;;;
"Gotts Street Park";"On the inside";"Shiloh";"2023";"BLUE FLOWERS MUSIC";1738759936;1738760091;"https://open.spotify.com/track/7ym5hTPQ5rFHeA98Wa6jBk";"https://www.deezer.com/track/2279338427";
"Coulibaly Tidiane & Dafra Star";"Bobo yéyé: Belle époque in Upper Volta";"Si tu maime";"2016";"NUMERO GROUP";1738760092;1738760318;"https://open.spotify.com/track/6y39ccDFxsDY9XrdoXkqir";"https://www.deezer.com/track/133386244";
"Marine Girls";"Lazy Ways / Beach Party";"Fever";"1988";"CHERRY RED RECORDS";1738760316;1738760450;;"https://www.deezer.com/track/1519657622";
"Portishead";"Dummy";"Sour times";"1994";"GO BEAT";1738760450;1738760700;"https://open.spotify.com/track/6vTtCOimcPs5H1Jr9d0Aep";"https://www.deezer.com/track/982648";"https://music.apple.com/fr/album/sour-times/1440653096?i=1440653101&uo=4"
"Greg Foat";"Symphonie pacifique";"Yonaguni";"2020";"STRUT RECORDS";1738760698;1738760942;"https://open.spotify.com/track/4U4YIDoopcrqZq8CCzdgjd";"https://www.deezer.com/track/906303442";
"Marine Quemere";"Bande annonce";"Les vagues";"2024";"KWAIDAN";1738760940;1738761156;"https://open.spotify.com/track/1e77QxLOoacA6hhpVtxYrW";"https://www.deezer.com/track/2482452871";
"Sammy Davis Junior";"Something for everyone";"Hi heel sneakers";"1970";"PATHE MARCONI";1738761153;1738761416;;;
"Meshell Ndegeocello";"Cookie: The anthropological mixtape";"Hot night";"2002";"MAVERICK";1738761413;1738761685;"https://open.spotify.com/track/55nvHQH93EBo14THvjnTAD";"https://www.deezer.com/track/5621956";
"Blacklites";"Function underground";"BL movement";"1974";"NOW AGAIN";1738761685;1738761826;;"https://www.deezer.com/track/359406001";
"Bad Juice";"Amour noir";"Since you've been gone";"2024";"TWISTED SOUL RECORDS";1738761828;1738762077;"https://open.spotify.com/track/1ugF6Zih2ekkdnHIHhOTUt";"https://www.deezer.com/track/2763287631";
"Lucas Vasconcellos";"All Softly Playing";"All Softly";"2024";"STONE MILK RECORDS";1738762073;1738762201;;;
"Adrien Soleiman";"BelleJazzClub";"Petit matin";"2025";"NAIVE";1738762200;1738762554;"https://open.spotify.com/track/02717WBP3TyZVw8OoMFLo9";"https://www.deezer.com/track/3134516271";"https://music.apple.com/fr/album/petit-matin/1784282231?i=1784282234&uo=4"
"Ramsey Lewis";"Golden hits";"(Song of) Delilah";"1973";"COLUMBIA";1738762550;1738762833;;;"https://music.apple.com/fr/album/song-of-delilah/870951368?i=870951393&uo=4"
"MC Solaar";"Paradisiaque";"Paradisiaque";"1997";"POLYDOR";1738762831;1738763021;;"https://www.deezer.com/track/1548545932";"https://music.apple.com/fr/album/paradisiaque/1594572393?i=1594572906&uo=4"
"Fika & Bambie";"Coffee & clouds";"Coffee & clouds";"2021";"TRU THOUGHTS";1738763019;1738763187;;;
"Mpb4";"60 anos de MPB";"Velas içadas (feat. Ivan Lins)";"2024";"BISCOITO FINO";1738763185;1738763391;;;
"Lee Underwood";"California sigh";"Aspen trails";"1988";"DRAG CITY";1738763386;1738763613;;"https://www.deezer.com/track/2790320762";
"Chiiild";"I hope I packed a parachute (feat. Charlotte Cardin)";"I hope I packed a parachute (feat. Charlotte Cardin) (explicit)";"2023";"ISLAND DEF JAM";1738763612;1738763827;;;
"Ella Grace";"Reverence";"Pieces";"2024";"AUTOPRODUCTION";1738763826;1738764019;;"https://www.deezer.com/track/1067658252";
"Yvnnis";"L'afro ou les tresses";"Je(u)";"2024";"FILIGRANE";1738764018;1738764185;"https://open.spotify.com/track/2tp31MXqNPMg5onOpIPScO";"https://www.deezer.com/track/2593602872";"https://music.apple.com/fr/album/je-u/1722280724?i=1722281454&uo=4"
"Radiohead";"BOF / Roméo et Juliette / Vol. 1";"Talk show host";"1996";"( CAPITOL (ET PM )";1738764185;1738764438;"https://open.spotify.com/track/3cMuGOGSaTWbwOurTS4b3Y";"https://www.deezer.com/track/138540697";
"Tom Skinner";"Voices of Bishara";"The journey";"2022";"BROWNSWOOD";1738764435;1738764735;"https://open.spotify.com/track/7hs2pIMXI92Z09CqUmNA8t";"https://www.deezer.com/track/1879512337";
"Allysha Joy";"The making of silk";"Dropping keys";"2024";"FIRST WORD";1738764733;1738765010;"https://open.spotify.com/track/3vsheOoJwLeBO6ziiotr1v";"https://www.deezer.com/track/2962745341";"https://music.apple.com/fr/album/dropping-keys/1750660721?i=1750660724&uo=4"
"JW Francis";"Dream house";"Dream house";"2023";"SUNDAY BEST RECORDINGS";1738765008;1738765183;"https://open.spotify.com/track/3X6shxUTmMTn4gJaOPBaaU";"https://www.deezer.com/track/1932287007";
"Mira Lu Kovacs";"Please, save yourself";"Shut the fuck up and let go";"2024";"PLAY DEAD RECORDS";1738765180;1738765359;"https://open.spotify.com/track/7mIVlnojeJOmmezsR81cs2";"https://www.deezer.com/track/2990169701";
"Ballake Sissoko/Vincent Segal";"Chamber music";"Oscarine";"2009";"NO FORMAT";1738765359;1738765696;;;
"Oumou Sangare";"Moussolou (EP)";"Ah ndiya";"1990";"WORLD CIRCUIT";1738765694;1738765962;;;
"Talking Heads";"Fear of music";"I zimbra";"1979";"SIRE";1738765961;1738766147;"https://open.spotify.com/track/6WXWvuIVR2g3MklmHXXZp8";"https://www.deezer.com/track/3605724";"https://music.apple.com/fr/album/i-zimbra/124916541?i=124914340&uo=4"
"Underground System";"What are you";"What are you";"2018";"SOUL CLAP RECORDS";1738766147;1738766425;"https://open.spotify.com/track/1m8zgj7yhA88IC2Vys0Hal";"https://www.deezer.com/track/1830963877";
"Social Dance";"Rumeurs";"Fais le pour elles";"2022";"LISBON LUX";1738766421;1738766625;;;
"Tiger Stripes";"The blessing";"The blessing";"2024";"KWENCH RECORDS";1738766622;1738766971;"https://open.spotify.com/track/273S7nEaGwNoZbmDVbf8YJ";"https://www.deezer.com/track/3038021941";
"Lord$";"Speed it up";"Zablon love";"2024";"TRICATEL";1738766970;1738767153;;;
"Aldous Harding";"Warm Chris";"Staring at the Henry Moore";"2022";"4AD";1738767150;1738767347;"https://open.spotify.com/track/62C2WwYSYXcr26MlDvKObU";"https://www.deezer.com/track/1674152037";
"Velours Velours";"Quand je pleure, je suis content";"Rester couché";"2025";"BONBOBBON";1738767343;1738767548;"https://open.spotify.com/track/19mBZ6fNxxm5gA0XaECx6n";"https://www.deezer.com/track/3111311311";
"Bau";"Silencio";"Ceu azul";"2003";"HMUNDI";1738767546;1738767719;"https://open.spotify.com/track/5ijDwGKGQxisYPNvMtsP0c";"https://www.deezer.com/track/13841034";
"Cesaria Evora";"Miss perfumado";"Sodade";"1992";"MELODIE";1738767715;1738768007;"https://open.spotify.com/track/7xzMrUmlooPa1Fmp88hlYc";"https://www.deezer.com/track/511821522";
"Eagles";"Hotel California";"Hotel California";"1976";"ASYLUM";1738768003;1738768392;;;"https://music.apple.com/fr/album/hotel-california/635770200?i=635770202&uo=4"
"Liam Bailey";"Zero grace";"Sekkle down";"2024";"BIG CROWN RECORDS";1738768389;1738768584;"https://open.spotify.com/track/3W4Y8a7uZTFAIMAqn5gMbX";"https://www.deezer.com/track/2525488941";"https://music.apple.com/fr/album/sekkle-down/1714807132?i=1714807279&uo=4"
"The Offline";"Les dunes";"Les dunes";"2024";"HIP DOZER";1738768584;1738768758;"https://open.spotify.com/track/7aMnGcdZPi9LlkhHCQRPRb";;"https://music.apple.com/fr/album/les-dunes/1751473984?i=1751473986&uo=4"
"Lenny Kravitz";"5";"If you can't say no";"1998";"VIRGIN";1738768757;1738769072;"https://open.spotify.com/track/5J221XVh7Kxg2bC4IWQ19n";;"https://music.apple.com/fr/album/if-you-cant-say-no/723419586?i=723419725&uo=4"
"Sneaker Pimps";"Becoming X";"6 underground";"1996";"VIRGIN";1738769070;1738769299;"https://open.spotify.com/track/5SJ7mZ4HZWbhFcHpBvHU55";"https://www.deezer.com/track/2629594272";"https://music.apple.com/fr/album/6-underground/1765700280?i=1765700282&uo=4"
"Maribou State";"Hallucinating love";"Bloom (feat. Gaidaa)";"2025";"NINJA TUNE";1738769297;1738769513;;;
"Daida";"Thunderbird";"Thunderbird";"2024";"JAZZTRONICZ";1738769512;1738769776;"https://open.spotify.com/track/28MxBvn5zt1NTUTnb2HSk5";"https://www.deezer.com/track/2847477142";"https://music.apple.com/fr/album/thunderbird/1752175927?i=1752176276&uo=4"
"Malcolm Jiyane";"True story";"Baby ngimanzi wuthando";"2024";"NEW SOIL";1738769774;1738770010;;;
"Bruno Berle";"No reino dos afetos 2";"New hit (feat. Batata Boy)";"2024";"FAR OUT";1738770009;1738770171;;;"https://music.apple.com/fr/album/new-hit-feat-batata-boy/1729141155?i=1729141298&uo=4"
"Enchantee Julia";"Onze";"Les Santollines";"2024";"ROCHE MUSIQUE";1738770171;1738770351;;;
"Cousin Kula";"Vitamin D";"Good feelin'";"2024";"RHYTHM SECTION ITNL.";1738770348;1738770509;"https://open.spotify.com/track/24G1e3jWWM5arUr315JUKo";"https://www.deezer.com/track/2555455432";"https://music.apple.com/fr/album/good-feelin/1718066214?i=1718066227&uo=4"
"Pugilist";"Serenity - Banoffee Pies Beats 04";"Alignment";"2024";"BANOFFEE PIERS RECORDS";1738770509;1738770690;"https://open.spotify.com/track/6U57RpSSuFDNBz4NtYQGmK";"https://www.deezer.com/track/2591975072";"https://music.apple.com/fr/album/alignment/1722096918?i=1722096940&uo=4"
"NTM";"Paris sous les bombes";"Paris sous les bombes";"1995";"EPIC";1738770690;1738770947;;;
"Donny Hathaway";"Donny Hathaway";"Magnificent sanctuary band";"1971";"ATCO";1738770944;1738771203;"https://open.spotify.com/track/2QaefFN1l9Psg7YXJB7qxt";;"https://music.apple.com/fr/album/magnificent-sanctuary-band/281714087?i=281714163&uo=4"
"The Noise-Makers";"Querilla / El choclo";"Querilla";"1963";"IMPERIAL RECORD";1738771201;1738771366;;;
"Richard Berry";"Have """"Louie"""" will travel";"Everybody's got a lover but me";"1963";"ACE RECORDS";1738771363;1738771481;;"https://www.deezer.com/track/77366244";
"Francoise Hardy";"Le temps des souvenirs";"Tous les garçons et les filles";"1962";"VIRGIN";1738771479;1738771665;"https://open.spotify.com/track/4XiM0Xovw4pqeqa0dATjkB";"https://www.deezer.com/track/3124294291";"https://music.apple.com/fr/album/tous-les-gar%C3%A7ons-et-les-filles/586747205?i=586748474&uo=4"
"Alsarah & The Nubatones";"Seasons of the road";"Bye bye";"2025";"SOUNDWORKS";1738771665;1738771902;"https://open.spotify.com/track/0BmWa742ROUNxi4KUSx2Mh";"https://www.deezer.com/track/3170174841";"https://music.apple.com/fr/album/bye-bye/1788874758?i=1788875029&uo=4"
"Bill Smith Quartet";"Folk Jazz";"John Henry";"1959";"CONTEMPORARY (ET PM)";1738771902;1738772160;;;
"Lyn Collins";"James brown's original funky divas";"Wheel of life";"1971";"POLYDOR";1738772159;1738772340;;;
"Alton Ellis";"Joe Gibb's Scorchers from the Early Years - Disc 2";"Knock on wood";"1970";"17 NORTH PARADE";1738772339;1738772492;;;"https://music.apple.com/fr/album/knock-on-wood/1698964342?i=1698964347&uo=4"
"Myles Sanko";"Let it unfold";"Let Go";"2024";"213 MUSIC";1738772491;1738772744;"https://open.spotify.com/track/5BoznWsDzJJrqjoqZZ2qiN";"https://www.deezer.com/track/2974146291";"https://music.apple.com/fr/album/let-go/1765945019?i=1765945346&uo=4"
"Marcoca";"Homage to delusion";"Rigid dreams";"2024";"NICE GUYS";1738772743;1738772954;"https://open.spotify.com/track/7BnLux8mGYQwqRlGf8ACbF";"https://www.deezer.com/track/2751568231";"https://music.apple.com/fr/album/rigid-dreams/1741333004?i=1741333193&uo=4"
"Oracle Sisters";"Hydranism";"Paris III";"2023";"22 TWENTY";1738772953;1738773167;"https://open.spotify.com/track/68OIQqWodxEU0VmmMjs2MT";"https://www.deezer.com/track/1907922897";"https://music.apple.com/fr/album/paris-iii/1644471852?i=1644472340&uo=4"
"Asta Hiroki";"FIP Trip-hop";"Rose-tint";"2021";"WAGRAM MUSIC (DISTRIBUTEUR)";1738773163;1738773347;"https://open.spotify.com/track/1o3yoblHsLY7OP8TMSe4Cr";"https://www.deezer.com/track/2924891851";"https://music.apple.com/fr/album/rose-tint/1555342271?i=1555343002&uo=4"
"Crayon";"Home safe (feat. JPL & Yamê)";"Home safe (feat. JPL & Yamê)";"2024";"ERASED TAPES";1738773345;1738773466;;;
"et.nu";"et.nu";"Dust & gravity";"2023";"PROLOG RECORDS";1738773464;1738773750;"https://open.spotify.com/track/2Mc0hSG6w7Mm76vGelslPa";"https://www.deezer.com/track/2043904437";"https://music.apple.com/fr/album/dust-gravity/1664226411?i=1664228162&uo=4"
"Charlotte Day Wilson";"Alpha";"I can only whisper (feat. BadBadNotGood)";"2021";"STONE WOMAN MUSIC";1738773747;1738773911;"https://open.spotify.com/track/5qXwFOkT3lrEonTzsYCeZ1";;"https://music.apple.com/fr/album/i-can-only-whisper-feat-badbadnotgood/1566276161?i=1566276179&uo=4"
"Miles Davis";"That's what happened 1982-1985 : The bootleg series / Vol. 7";"What's love got to do with it";"1984";"COLUMBIA";1738773910;1738774169;;"https://www.deezer.com/track/1905560877";
"Bob Marley & The Wailers";"Natural mystic";"Who the cap fit";"1976";"ISLAND";1738774169;1738774425;"https://open.spotify.com/track/2cYAd7BJIOj4Y0pU5Pyesc";"https://www.deezer.com/track/1583163";"https://music.apple.com/fr/album/who-the-cap-fit/1452860107?i=1452860225&uo=4"
"Nicolas Michaux";"Vitalisme";"Voir le jour";"2024";"CAPITANE RECORDS";1738774422;1738774626;"https://open.spotify.com/track/2lWVU4td4tFETv2k2mVIlV";"https://www.deezer.com/track/2976138271";"https://music.apple.com/fr/album/voir-le-jour/1766120169?i=1766120970&uo=4"
"Cymande";"Renascence";"Carry the word";"2025";"BMG RIGHTS MANAGEMENT";1738774627;1738774924;"https://open.spotify.com/track/4Css34sM30dsqQwwTyqbKQ";"https://www.deezer.com/track/3029922471";
"Guappecarto";"Sambol, amore migrante";"Vagabondo pensiero";"2019";"CSB PRODUCTIONS";1738774918;1738775096;"https://open.spotify.com/track/7FJYlpiOdo9jGM7qTAYVMf";;
"Lucibela";"Andjer";"Amdjer ka bitche";"2022";"LUSAFRICA";1738775092;1738775344;"https://open.spotify.com/track/0hnCCwVwXQhUOYYOSVa0UN";;"https://music.apple.com/fr/album/amdjer-k%C3%A1-bitche/1622191961?i=1622191967&uo=4"
"Claude Vamur";"L' année 1994 du zouk";"Colozou";"1995";"DECLIC";1738775340;1738775635;;;
"Letta Mbulu";"In the music the village never ends";"Hamba nam we";"1983";"RCA RECORDS LABEL";1738775628;1738775904;;;
"Peter Cat Recording Co";"Beta";"People never change";"2024";"MUDDY WATER RECORDS";1738775901;1738776289;;;
"Tony Hymas";"Erik Satie  et autres messieurs : Airs de jeux";"Arabesque nº2 en Sol Maj - pour piano";"2007";"NATO";1738776287;1738776475;;;
"Les McCann";"Atlantic jazz : Soul";"With these hands";"1968";"ATLANTIC";1738776475;1738776808;;;
"Charlotte Planchou";"Le carillon";"Mack the knife";"2024";"QUAI SON RECORDS";1738776807;1738776955;"https://open.spotify.com/track/42r2JdVOG2S28iyv66YXkw";"https://www.deezer.com/track/2956864611";
"Joy Crookes";"Pass the salt (feat. Vince Staples)";"Pass the salt (feat. Vince Staples)";"2025";"SONY";1738776955;1738777121;"https://open.spotify.com/track/4IvoRp9jHBbISiVIN8R9el";"https://www.deezer.com/track/3264571391";"https://music.apple.com/fr/album/pass-the-salt-feat-vince-staples/1785003193?i=1785003194&uo=4"
"Chapelier Fou";"Méridiens";"Constantinople";"2020";"ICI D'AILLEURS";1738777120;1738777325;"https://open.spotify.com/track/13xi7UCobtWOyYD78TFHur";"https://www.deezer.com/track/871406232";"https://music.apple.com/fr/album/constantinople/1498189345?i=1498189347&uo=4"
"Sababa 5 & Yurika";"Kokoro";"Tokyo Midnight";"2024";"BATOV RECORDS";1738777323;1738777588;;;
"Fantastic Mister Zguy";"L'épopée cool";"Un petit tu me manques";"2022";"MODULOR";1738777587;1738777783;"https://open.spotify.com/track/7jLMVn8Mb4lLp0oBDIdaut";"https://www.deezer.com/track/1767171527";
"Rene & His Alligators";"Fantastic & rarities instrumental guitar Vol .1";"Telstar";"1962";"MAM PRODUCTIONS";1738777782;1738777973;;;"https://music.apple.com/fr/album/telstar/896898009?i=896898012&uo=4"
"Gloria Lasso";"Watermelon man";"Watermelon man";"1963";"VSM OU VOIX DE SON MAITRE";1738777875;1738778022;;;
"Sergio Mendes And Brasil 66";"Sound from the Verve hi-fi";"Chove chuva";"1966";"VERVE";1738778023;1738778213;;;
"Jody Miller";"Country soul sisters / Vol. 2";"Natural woman";"1974";"SOUL JAZZ RECORDS";1738778211;1738778410;;"https://www.deezer.com/track/3104798581";
"Shelly Manne & His Men, Ensemble Instrumental";"The best of West coast jazz";"You' re my thrill";"2004";"DREYFUS JAZZ";1738778482;1738778663;;;
"Urbie Green & His Orchestra";"The complete persuasive trombone";"I fall in love too easily";"2022";"ASCENSION RECORDS";1738778663;1738778850;;"https://www.deezer.com/track/67053442";
"Ella Fitzgerald";"Ella Fitzgerald /Enregistrements entre 1956 et 1961";"Moonlight becomes you";"1959";"VERVE";1738778848;1738779034;"https://open.spotify.com/track/2t3TVp5HEBWvrAcwxuYKDu";"https://www.deezer.com/track/350019641";"https://music.apple.com/fr/album/moonlight-becomes-you/1421997588?i=1421998834&uo=4"
"Neal Hefti";"Girl Talk";"Girl talk";"1965";"COLUMBIA";1738779034;1738779204;"https://open.spotify.com/track/78tRJDgnLDVohTgxmkFu2P";;"https://music.apple.com/fr/album/girl-talk/1065065033?i=1065065893&uo=4"
"Nelson Riddle";"The best of Nelson Riddle";"The green leaves of summer";"1989";"CAPITOL";1738779203;1738779344;;"https://www.deezer.com/track/456923872";
"Fabiano Do Nascimento";"Dança dos Tempos";"Etude (Feat. Airto Moreira)";"2014";"NOW AGAIN RECORDS";1738779342;1738779593;;;
"Roberta Flack";"First take";"The first time ever I saw your face";"1969";"ATLANTIC";1738779589;1738779909;"https://open.spotify.com/track/0SxFyA4FqmEQqZVuAlg8lf";"https://www.deezer.com/track/3215084521";"https://music.apple.com/fr/album/the-first-time-ever-i-saw-your-face/355178034?i=355178117&uo=4"
"Buddy De Franco & His Orchestra";"I hear Benny Goodman & Artie Shaw (The Complete """"Plays Benny Goodman and Artie Shaw"""" Sessions Vol.2)";"Temptation";"2016";"JAZZ LOVERS";1738779909;1738780060;;;
"Jack Jones";"She loves me";"Real live girl";"1964";"GEFFEN RECORDS";1738780057;1738780189;"https://open.spotify.com/track/4RCqqDjZ93tVgWhhk0Glnj";"https://www.deezer.com/track/567958702";
