"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Gorillaz";"The manifesto (feat. Trueno and Proof)";"The manifesto (feat. Trueno and Proof), Pt. 1";"2025";"KONG";1762599636;1762599839;"https://open.spotify.com/track/4oZp2U3K7lxN1GWWYJbtbV";;"https://www.deezer.com/track/3594479382"
"Reginald Omas Mamode Iv";"Stand Strong";"Welcome Stranger";"2022";"FIVE EASY PIECES";1762599836;1762600016;"https://open.spotify.com/track/5RZRHqRgtSj2d4lwteRU8M";"https://music.apple.com/fr/album/welcome-stranger/1601445323?i=1601445330&uo=4";"https://www.deezer.com/track/1597387952"
"Neil Richardson";"The Kpm 1000 Series - Volume 1";"Firebird";"1974";"KPM MAIN SERIES";1762600016;1762600152;"https://open.spotify.com/track/22lNfZMce0JBS0v1NhFL6s";"https://music.apple.com/fr/album/firebird/1188763884?i=1188764944&uo=4";"https://www.deezer.com/track/132035424"
"Neal Hefti";"BOF TV / super heros invasion";"Batman";"1966";"FGL";1762600151;1762600219;;;
"The Bar Kays";"Best of";"Son of shaft";"1972";"STAX";1762600218;1762600421;;;
"Monzanto Sound";"The fool";"The fool";"2022";"NONE MORE RECORDS";1762600420;1762600688;"https://open.spotify.com/track/0FWI5Bb2Jk2UAI2u3dlyfI";;"https://www.deezer.com/track/1899276367"
"Polycool";"Lovoscope";"Western feeling";"2023";"POLYCOOL";1762600687;1762600886;"https://open.spotify.com/track/06geKmPVR2ppgmNhA8rkti";;"https://www.deezer.com/track/2214073347"
"Trond Kallevag";"Minnesota";"Kindness of strangers";"2025";"HUBRO";1762600882;1762601095;"https://open.spotify.com/track/4SHfddRemhsnVSpu2XKGQc";;"https://www.deezer.com/track/3492524931"
"Serge Gainsbourg";"L'homme à tete de chou";"L'homme à tête de chou";"1976";"MERCURY";1762601093;1762601273;"https://open.spotify.com/track/3Fc5bdBz79nRyzscAE36Mv";"https://music.apple.com/fr/album/lhomme-%C3%A0-t%C3%AAte-de-chou/1442994434?i=1442994584&uo=4";"https://www.deezer.com/track/119874894"
"The United States Of America";"The american metaphysical circus";"The american metaphysical circus";"1968";"CBS";1762601270;1762601567;"https://open.spotify.com/track/04ezdCPZeafm0rGdm1X6mO";;"https://www.deezer.com/track/13240306"
"Orchestre Francois Rauber";"Musiques de cirque";"Moment musical en fa min op 94 n°3 D 780 n°3 - arrangement pour orchestre de cirque";"1985";"AUVIDIS";1762601564;1762601686;;;
"Gaby Moreno";"Illustrated songs";"Mean old circus";"2012";"WORLD CONNEC";1762601684;1762601896;"https://open.spotify.com/track/3p3z305pFUjihUUgtLuFTz";;"https://www.deezer.com/track/33191161"
"Saha Gnawa";"Soudani Manayou";"Soudani Manayou";"2025";"PIQUE-NIQUE RECORDINGS";1762601895;1762602160;"https://open.spotify.com/track/5cSSaV0dsxpnPGwR0EpN9d";;"https://www.deezer.com/track/3537310501"
"JB Dunckel";"Carbon";"Dare";"2022";"PROTOTYP RECORDING";1762602156;1762602401;"https://open.spotify.com/track/4RBTeREwJIo5UGdFbkqfNq";"https://music.apple.com/fr/album/dare/1619363479?i=1619364819&uo=4";"https://www.deezer.com/track/1721090787"
"W. Michael Lewis";"BOF / Shogun assassin";"Lone wolf's theme";"1980";"BSX RECORDS";1762602398;1762602652;;;"https://www.deezer.com/track/46492001"
"Dombrance";"République électronique";"Mitterrand";"2022";"E.47 RECORDS";1762602574;1762602790;"https://open.spotify.com/track/2eea817lMxPAaxgeCCvT42";;"https://www.deezer.com/track/2218312107"
"Devo";"Les trésors du Rock de Philippe Manoeuvre";"Working in a coal mine";"1981";"EMI";1762602788;1762602955;;;"https://www.deezer.com/track/3125447"
"Galathea";"Sacred love (feat. Giulia La Rosa)";"Sacred love (feat. Giulia La Rosa)";"2023";"SPACE ECHO";1762602951;1762603204;;;
"Jesper Kyd";"BOF / Borderlands 2";"Borderlands 2 : The interlude ambient";"2009";"LACED RECORDS";1762603201;1762603356;;;
"The Heavy";"The house that dirt built (album & instrumentals)";"Short change hero";"2009";"COUNTER RECO";1762603355;1762603676;"https://open.spotify.com/track/7qxDU2QyH24KHW0OSGotVw";;"https://www.deezer.com/track/141460367"
"Maxwell Farrington & Le Superhomard";"Once";"We, us the Pharaohs";"2021";"TALITRES";1762603674;1762603831;"https://open.spotify.com/track/0mmGyZWYZdrlGrLiNvvGwe";;"https://www.deezer.com/track/1230197092"
"Alabama 3";"Exile on coldharbour Lane";"Ain't goin' to goa";"1997";"VIRGIN";1762603827;1762604059;"https://open.spotify.com/track/4Xa8swQPorL6e1ZF91PxIv";"https://music.apple.com/fr/album/aint-goin-to-goa/1774641926?i=1774641932&uo=4";"https://www.deezer.com/track/2629633442"
"Beastie Boys";"Check your head";"In 3's";"1992";"CAPITOL";1762604053;1762604196;;;"https://www.deezer.com/track/3131830"
"Filhos Do Sol";"No som dos tambores";"Crença e fe";"1993";"CID (COMPANHIA INDUSTRIAL DE DISCOS)";1762604192;1762604351;;;
"Jorge Ben";"Hooked on samba / Vol. 2";"Curumim chama cunhata que eu vou contar";"1981";"RYM MUSIQUE";1762604350;1762604572;;;
"Michel Jonasz";"Tristesse";"Minuit sonne";"1984";"WEA";1762604565;1762604804;;;"https://www.deezer.com/track/2968107981"
"Lynda Dawn";"At first light";"Any way you want";"2019";"FIRST DAWN RECORDS";1762604804;1762604931;"https://open.spotify.com/track/5c3PLM9gI2IyYpjjxl4j9M";;"https://www.deezer.com/track/3000616741"
"Adi Oasis";"Lotus glow (instrumentals)";"Le départ";"2023";"ADI OASIS";1762604929;1762604987;"https://open.spotify.com/track/0FTpFi1BlqoBVELlh7jK50";"https://music.apple.com/fr/album/le-d%C3%A9part/1660061448?i=1660061455&uo=4";"https://www.deezer.com/track/2071647187"
"Crayon";"Home Safe";"Kill Your Idols (feat. Lossapardo)";"2025";"ERASED TAPES";1762604984;1762605145;;;
"Blossom Dearie";"Little Jazz Bird";"Little jazz bird";"1960";"FREMEAUX & ASSOCIES";1762605143;1762605364;"https://open.spotify.com/track/2M3Z8lEWcZgxIM8L0Z6Uxk";;"https://www.deezer.com/track/2440835"
"Dawn Upshaw";"Canteloube : Chants d'Auvergne et Emmanuel : Chansons bourguignonnes du pays de beaune";"Chants d'Auvergne série 5 : Quand z'eyro petitoune";"1997";"ERATO";1762605362;1762605539;;;
"Francoise Hardy";"Les grands succès de Françoise Hardy";"Mon amie la rose";"1964";"VOGUE";1762605535;1762605673;"https://open.spotify.com/track/1rMX4XuW4KzgYlAyEaDmpO";"https://music.apple.com/fr/album/mon-amie-la-rose/268219318?i=268219908&uo=4";"https://www.deezer.com/track/7956107"
"Avel Nevez";"Le Grand Ouest 1978-1988";"Naufrage (partie 1)";"1979";"LES EDITIONS VERMILLON";1762605672;1762605900;;;"https://www.deezer.com/track/3030336911"
"Los Rangers";"Joropop (Psych pop & folk venezuela, 1968-1976)";"Stormy";"2025";"MUNSTER RECORDS";1762605898;1762606081;"https://open.spotify.com/track/2rAoC8fQVWE7d93xQzfb9a";;"https://www.deezer.com/track/3512935941"
"Neil Young";"Harvest";"Heart of gold";"1972";"WEA";1762606079;1762606266;"https://open.spotify.com/track/26QKxvjlCo2fSd3T4c8Zpb";;"https://www.deezer.com/track/594676302"
"Dylan Earl";"Level-headed even smile";"Get in the truck";"2025";"AUTOPRODUCTION";1762606262;1762606434;"https://open.spotify.com/track/1ZHajwNG13aEbciCPqmyVB";"https://music.apple.com/fr/album/get-in-the-truck/1815580683?i=1815580697&uo=4";"https://www.deezer.com/track/3376454651"
"The Articallers";"No One Abroad";"No one abroad";"2024";"ZANDOLI RECORDS";1762606431;1762606668;"https://open.spotify.com/track/6GKHFAd5rC9AbmiM3U0K6W";;"https://www.deezer.com/track/3369883061"
"The Budos Band";"The budos band III";"River serpentine";"2010";"DAPTONE RECORDS";1762606665;1762606849;"https://open.spotify.com/track/0QrHu2iVmMW6qCeJZ21Ssu";"https://music.apple.com/fr/album/river-serpentine/1485027740?i=1485027746&uo=4";"https://www.deezer.com/track/779394622"
"Super Biton De Segou";"Afro jazz du Mali";"Bara Musso";"1986";"HCGN-DJN-BOL";1762606844;1762607074;"https://open.spotify.com/track/3H99bm4LkHCJH7A63TvE5p";"https://music.apple.com/fr/album/bara-musso/430557705?i=430557753&uo=4";"https://www.deezer.com/track/10384089"
"Franklin Boukaka Ses Sanzas Et Son Orchestre Congo";"L'immortel";"Rendez-vous à Bamako";"1967";"FREMEAUX & ASSOCIES";1762607073;1762607269;;;
"Carmen McRae";"Blue moon";"I was doing all right";"1956";"VERVE";1762607268;1762607435;"https://open.spotify.com/track/2yUJD2zjYMdLdQQ5Oo3iP1";"https://music.apple.com/fr/album/i-was-doing-all-right/1440007858?i=1440007862&uo=4";"https://www.deezer.com/track/6487323"
"Marvin Gaye";"Take two plus";"Baby I need your loving (album version)";"1966";"UNIVERSAL MUSIC DIVISION UMSM";1762607434;1762607621;;;
"Khruangbin";"The universe smiles upon you";"The man who took my sunglasses";"2015";"NIGHT TIME STORIES";1762607620;1762607747;"https://open.spotify.com/track/311z1vOX1Gpv2jaSyVE88T";"https://music.apple.com/fr/album/the-man-who-took-my-sunglasses/1763227470?i=1763227478&uo=4";"https://www.deezer.com/track/2950477141"
"Eyedress";"Sensitive G";"Alone time";"2018";"LEX RECORDS";1762607747;1762607877;"https://open.spotify.com/track/0jQ0GswxBo3iZCfNO6VVbl";;"https://www.deezer.com/track/3482999581"
"Terrain Vague";"TV1";"Drops";"2025";"LISBON LUX RECORDS";1762607876;1762608048;"https://open.spotify.com/track/4U51monVTuTNugA4gBg6tm";;"https://www.deezer.com/track/3475013741"
"Hannah Jadagu";"Describe";"Describe";"2025";"SUB POP RECORDS";1762608047;1762608277;"https://open.spotify.com/track/75GvPZpJyVWn51UKOH0KX0";;"https://www.deezer.com/track/3481563211"
"Aphex Twin";"Come to daddy";"Flim";"1997";"WARP RECORDS";1762608276;1762608449;"https://open.spotify.com/track/3JJ4BoL9WVHk4Yye2EGJC7";;"https://www.deezer.com/track/29391611"
"Diane";"Billets doux";"Île flottante";"2020";"LA SOUTERRAINE";1762608449;1762608620;"https://open.spotify.com/track/0oN6FYOMfFsFJEMJyaZWGu";"https://music.apple.com/fr/album/%C3%AEle-flottante/1516448143?i=1516448159&uo=4";"https://www.deezer.com/track/978017932"
"Kadhja Bonet";"The visitor";"Gramma honey";"2016";"FAT POSSUM";1762608619;1762608878;"https://open.spotify.com/track/5exkK5oQ55glpwY7T6BMGg";"https://music.apple.com/fr/album/gramma-honey/1138062741?i=1138063204&uo=4";"https://www.deezer.com/track/129226528"
"D'Angelo";"Black messiah";"Really love";"2014";"RCA RECORDS";1762608872;1762609208;"https://open.spotify.com/track/2RcanAJpudPNDkyIe9DzKS";;"https://www.deezer.com/track/92298790"
"J Dilla";"Dillatronic";"Dillatronic 21";"2015";"GREENSTREETS";1762609202;1762609345;"https://open.spotify.com/track/5DvZac142CRVDgDVnvHOYN";"https://music.apple.com/fr/album/dillatronic-21/1783431893?i=1783432340&uo=4";"https://www.deezer.com/track/1915732197"
"Notorious Big";"Ready to die";"Big poppa";"1994";"PUFF DADDY RECORDS";1762609343;1762609594;;;
"Mato";"Disco reggae vol. 6";"Between the sheets (feat Sonny Tender)";"2025";"STYX";1762609588;1762609827;;;
"Captain Planet";"Sounds like home";"No place better";"2023";"BASTARD JAZZ RECORDINGS";1762609824;1762610061;"https://open.spotify.com/track/7zTZLRzx7TyF1tADuMonyO";"https://music.apple.com/fr/album/no-place-better/1677641333?i=1677641354&uo=4";"https://www.deezer.com/track/2195091107"
"Men I Trust";"Equus asinus";"Paul's theme";"2025";"INDEPENDENT";1762609992;1762610176;"https://open.spotify.com/track/2L6CJVu31xXdZFu6Q6j3Hb";"https://music.apple.com/fr/album/pauls-theme/1800499449?i=1800499610&uo=4";"https://www.deezer.com/track/3266096671"
"Julie Fuchs";"Debussy et Mahler : Mélodies de jeunesse";"Apparition L 53 - pour soprano et piano";"2012";"APARTE";1762610168;1762610404;;;
"Los Yoyi";"Yoyi";"Tú no me puedos conquistar";"1977";"EGREM BAJO";1762610401;1762610585;;;
"The Strangers";"Movin'";"Movin'";"2023";"3EME BUREAU";1762610580;1762610778;"https://open.spotify.com/track/42ik5W36h5YFtTyUZ8A9Db";;"https://www.deezer.com/track/2512071311"
"Jane Fonda";"Prime time workout";"Arms";"1984";"ELEKTRA";1762610777;1762610966;;"https://music.apple.com/fr/album/arms/330046935?i=330046977&uo=4";
"Catch92";"Warm up ep";"Passing";"2025";"FOLDED MUSIC";1762610964;1762611134;"https://open.spotify.com/track/1F7z7vZFMbmxb4KLOsnZ6Z";;"https://www.deezer.com/track/3138540081"
"Maxine Funke";"Clear";"Clear";"2024";"DISCIPLES";1762611132;1762611337;"https://open.spotify.com/track/2i5VJw7245n7zDim8tAcvL";;"https://www.deezer.com/track/2616803062"
"Pierre Vassiliu";"Les délires de Vassiliu";"Amour, amitié";"1970";"POLYGRAM";1762611335;1762611549;"https://open.spotify.com/track/2ve2vOD8vK5VdMqyzFInoJ";"https://music.apple.com/fr/album/amour-amiti%C3%A9/1743943507?i=1743943788&uo=4";"https://www.deezer.com/track/9838299"
"Marina P & The Co-Operators";"Know nothing about";"Kick it";"2025";"ELEPHANTSOUNDZ";1762611544;1762611716;;;
"Renegades Of Jazz";"Moyo wangu";"Zebra talk (feat. Kabanjak)";"2016";"AGOGO RECORDS";1762611716;1762611975;;;
"The Ronettes";"Phil Spector presents the Philles album collection cd 6/Presenting the fabulous Ronettes";"Walking In The Rain";"1964";"PHILLES RECORDS";1762611966;1762612160;"https://open.spotify.com/track/7MJPH9KJ0dCpHFMnDViuiu";"https://music.apple.com/fr/album/walking-in-the-rain/420123650?i=420123658&uo=4";"https://www.deezer.com/track/123269602"
"Soultown Revivalists";"Burning daylight";"Booker T rendezvous";"2024";"APRIL MORNING MUSIC";1762612156;1762612384;"https://open.spotify.com/track/4qkZ13Ec7iO2YNqPluvpTt";;"https://www.deezer.com/track/2602454792"
"Booker T & The MG'S";"Sound the alarm";"Watch you sleeping (Feat. Kori Withers)";"2013";"STAX";1762612381;1762612612;;;
"Jeff Beck";"You had it coming";"Blackbird";"2001";"EPIC";1762612608;1762612695;"https://open.spotify.com/track/1PJf4B51KuER2OxOEFKB5y";;
"Agnes Varda";"L'une chante l'autre pas (film)";"Epilogue (diction sur fond musical)";"1977";"PHILIPS";1762612689;1762612909;;;
"Matteo Locasciulli";"BOF / Jacques Demy, le rose et le noir";"Jacques Demy, le rose et le noir : Rain Drops";"2024";"GRANDE OURSE";1762612908;1762613043;;;
"Elis Regina";"Elis Regina in London";"Watch what happens";"1969";"PHILIPS";1762613042;1762613217;;;
"Os Garotin";"Os Garotin De Sao Gonçalo";"Curva escura (feat. Anchietx, Cupertino & Leo Guima)";"2024";"Mangomusik";1762613214;1762613432;;;
"Arp Frique & The Perpetual Singers";"The Gospel of Jesamy";"Save your soul";"2025";"RUSH HOUR";1762613430;1762613706;;;
"Billy Preston";"Soul derby";"Can't you hear my heartbeat";"1963";"VAMPISOUL";1762613703;1762613824;;;"https://www.deezer.com/track/633583282"
"Lee Fields";"Sentimental fool";"Sentimental fool";"2022";"DAPTONE RECORDS / MODULOR";1762613822;1762614003;"https://open.spotify.com/track/4qjeHqFxwZnSNAXJCy1DkH";;"https://www.deezer.com/track/1987178507"
"Jean Louis Murat";"Le manteau de pluie";"Je n'ai plus que toi, animal";"1991";"VIRGIN";1762613991;1762614158;;;
"Lou Reed";"Transformer";"Wagon wheel";"1972";"RCA";1762614147;1762614345;"https://open.spotify.com/track/0wzt5Ql7PDySTQviZdLvZ4";;"https://www.deezer.com/track/97081750"
"Boom Pam";"Royal";"Monsour";"2023";"BATOV RECORDS";1762614342;1762614537;"https://open.spotify.com/track/1XPk6bfZUHRyN2CD49cI48";"https://music.apple.com/fr/album/monsour/1667568456?i=1667568463&uo=4";"https://www.deezer.com/track/2122065817"
"Phoebe Rings";"Aseurai";"Drifting";"2025";"CARPARK";1762614536;1762614768;"https://open.spotify.com/track/5YoHq3WnIxg9s92114y2E0";;
"Family Choice";"Hustle ! : Reggae disco/Kingston - London - New York";"Reggae beat goes on";"1980";"SOUL JAZZ RECORDS";1762614765;1762615003;;;"https://www.deezer.com/track/140449443"
"Gabor Szabo";"The sorcerer";"The Beat Goes On";"1967";"IMPULSE";1762615000;1762615282;;;
"Sharon Jones And The Dap Kings";"Soul time !";"What if we all stopped paying taxes ?";"2011";"DIFFERT - AN";1762615275;1762615552;;;
"Akira Ishikawa & Count Buffalo";"Dj Yoshizawa Dynamite. JP presents : Minyo groove 1963-1979 : Japan meets latin, rock, rare groove & funky vibes";"Tanchame";"1976";"180G";1762615550;1762615788;;;"https://www.deezer.com/track/3115832861"
"The Ondioline Orchestra";"Jean-Jacques Perrey et son Ondioline";"Cigale";"1964";"FORGOTTEN FUTURES";1762615780;1762615963;;;
"Nick Lowe";"Quiet please";"Endless sleep";"1977";"";1762615961;1762616207;;;"https://www.deezer.com/track/10595504"
"Georgie Sweet";"I swear to you";"Equal measure";"2025";"FIRST WORD RECORDS";1762616202;1762616534;"https://open.spotify.com/track/5N5RXSCZVhZebyYBi62J7R";"https://music.apple.com/fr/album/equal-measure/1811551762?i=1811551773&uo=4";"https://www.deezer.com/track/3351037191"
"The Jackson 5";"Third album & maybe tomorrow";"I'll be there";"1971";"MOTOWN";1762616533;1762616770;"https://open.spotify.com/track/2GgkDNXh1oR5utPgCO7Jog";;
"Pleasurewood";"Heatwaves";"Off the wall";"2024";"FARFALLA RECORDS";1762616764;1762616977;"https://open.spotify.com/track/6JxrrAHko91Tt2uJ1tWl8O";;"https://www.deezer.com/track/2798455662"
"The White Stripes";"Elephant";"Seven nation army";"2003";"XL RECORDING";1762616975;1762617205;"https://open.spotify.com/track/3dPQuX8Gs42Y7b454ybpMR";;"https://www.deezer.com/track/1153182282"
"Les Rita Mitsouko";"The no comprendo";"Les histoires d'a.";"1986";"VIRGIN";1762617205;1762617443;;;
"The Alan Price Set";"I put a spell on you";"Love story";"1968";"CONNOISSEUR COLLECTION";1762617441;1762617605;;;
"Air";"10000 hz legend";"Radian";"2001";"SOURCE";1762617604;1762618057;"https://open.spotify.com/track/2KRtaifTqFrba2d5fa33w7";;"https://www.deezer.com/track/3088642"
"Player";"Katie Puckrik presents a yacht rock odyssey";"Baby come back";"1977";"EDSEL";1762618056;1762618267;"https://open.spotify.com/track/41sGGCCoHI2GLV9qadX80A";;"https://www.deezer.com/track/665411512"
"Arc De Soleil";"The thief in Marrakesh got caught in Amsterdam trying to escape";"Got caught in Amsterdam";"2019";"EPIDEMIC SOUND";1762618211;1762618379;"https://open.spotify.com/track/72VliVsh3slpViyWTgRtgs";;"https://www.deezer.com/track/751337412"
"Sault";"10";"S.I.T.L.";"2025";"FOREVER LIVING ORIGINALS";1762618266;1762618502;"https://open.spotify.com/track/1dSNkTpk8Ow57UVBdYHymH";;"https://www.deezer.com/track/3324301361"
"The Solomonaires";"I'm glad about it : The legacy of gospel music in Louisville";"Come out of the wilderness";"2024";"LOUISVILLE STORY PROJECT";1762618502;1762618701;;;
"Hoazin";"Voilà";"Party at Benson's (radio edit)";"2023";"AUTOPRODUCTION";1762618701;1762618985;;;
"Sombr";"Undressed";"Undressed";"2025";"WEA INTERNATIONAL";1762618984;1762619165;"https://open.spotify.com/track/4AajxCEwGEsmHmT4H1TwjY";;"https://www.deezer.com/track/3278008371"
"Richie Havens";"The best of richie havens";"Here comes the sun";"1968";"CAPITOL";1762619163;1762619387;;;"https://www.deezer.com/track/11641810"
"The Peanuts";"Kayokyoku : Golden era best";"Koinobakansu za pinattsu";"2018";"KING RECORDS";1762619386;1762619545;;;
"Soyuz";"Krok";"P7 blues";"2025";"MR BONGO";1762619545;1762619725;"https://open.spotify.com/track/6hZ9CgFkNSad3G052elqTg";"https://music.apple.com/fr/album/p7-blues/1828399012?i=1828399222&uo=4";
"Pete Josef";"Utopia / Sunny side up";"Utopia (radio edit)";"2023";"SONAR KOLLEKTIV";1762619724;1762619914;;;
"Benny Sings";"Young hearts";"Movie star";"2023";"STONES THROW RECORDS";1762619913;1762620087;"https://open.spotify.com/track/38eezlkjvczJZBu6hsKEWF";;"https://www.deezer.com/track/2434977405"
"The Mighty Diamonds";"Reggae anthology";"Pass the kutchie";"1981";"VP RECORDS";1762620085;1762620298;;;"https://www.deezer.com/track/365195621"
"Dina Ogon";"Orion";"Mellan de sju fjällen";"2024";"PLAYGROUND MUSIC SCANDINAVIA";1762620299;1762620481;"https://open.spotify.com/track/5ePy0GQf5UC2CVyB8LIBB6";"https://music.apple.com/fr/album/mellan-de-sju-fj%C3%A4llen/1710375908?i=1710376207&uo=4";"https://www.deezer.com/track/2482037961"
"Aaron Frazer";"Into The Blue";"Perfect strangers";"2024";"DEAD OCEANS";1762620479;1762620614;"https://open.spotify.com/track/4oa1Qsv9inpHjhHoI77zhL";;"https://www.deezer.com/track/2704047112"
"Bertrand Belin";"Watt";"Rembobine";"2025";"CINQ 7";1762620614;1762620818;"https://open.spotify.com/track/0FsQg6SZWNVVsCPlgDEa5B";"https://music.apple.com/fr/album/rembobine/1819738605?i=1819738816&uo=4";"https://www.deezer.com/track/3407766771"
"The Weather Station";"Ignorance";"Heart";"2021";"FAT POSSUM";1762620815;1762621042;"https://open.spotify.com/track/6V7ckSG47J6iUOA2Wk7F1A";"https://music.apple.com/fr/album/heart/1524055739?i=1524056325&uo=4";"https://www.deezer.com/track/1024977212"
"Les Arts Florissants";"Jean-Marie Leclair et Jean-Baptiste Senaillé : Générations";"Sonate pour violon et basse continue en mi min op 3 n°5 : 2. Gavotte. Andante grazioso";"2021";"Harmonia Mundi";1762621037;1762621209;;;
"Michael Mayo";"Bones";"Bones";"2021";"ARTISTRY MUSIC";1762621208;1762621432;"https://open.spotify.com/track/4qgfwP1HnOu1a2X82eO2Md";"https://music.apple.com/fr/album/bones/1557386020?i=1557386239&uo=4";"https://www.deezer.com/track/3488482151"
"Curtis Harding";"Departures & arrivals: Adventures of Captain Curt";"Felt it inside";"2025";"ANTI EPITAPH";1762621432;1762621645;"https://open.spotify.com/track/43ojmOVI0TOYWhyHNOufNe";;"https://www.deezer.com/track/3356931751"
"Bobby Hebb";"Sunny";"Sunny";"1966";"TROCADERO RECORDS";1762621641;1762621803;"https://open.spotify.com/track/4vju55Ag7apDL2CfotuE7Q";"https://music.apple.com/fr/album/sunny/1440918582?i=1440918584&uo=4";"https://www.deezer.com/track/1175777"
"Ex Generation";"Shringara";"Shringara (instrumental)";"2025";"ENERGY EXCHANGE";1762621802;1762622065;;;
"Marcus King";"El dorado";"One day she’s here";"2020";"FANTASY RECORDS / CONCORD MUSIC GROUP";1762622065;1762622289;"https://open.spotify.com/track/0TFx6jL7Cp7HU1zQpdXUjI";"https://music.apple.com/fr/album/one-day-shes-here/1482052196?i=1482052218&uo=4";"https://www.deezer.com/track/851337322"
"Eric Bibb";"Roll on buddy";"Roll on buddy";"2024";"STONY PLAIN";1762622287;1762622490;"https://open.spotify.com/track/2beOX4w6KQJoq6GD0HxMo2";;"https://www.deezer.com/track/3256958181"
"Belfour";"Les voiles";"Les Voiles";"2025";"AUTOPRODUCTION";1762622489;1762622708;"https://open.spotify.com/track/2by84yYTiuJlEfosS0ru21";"https://music.apple.com/fr/album/les-voiles/1837466146?i=1837466157&uo=4";"https://www.deezer.com/track/3539155691"
"Melodiesinfonie";"Softboi";"Stay soft";"2023";"MELODIESINFONIE";1762622707;1762622907;"https://open.spotify.com/track/5oHTLHLHVbuVK5YY1yO3rt";;
