"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Tindersticks";"Soft tissue";"New world (edit)";"2024";"CITY SLANG";1729940980;1729941207;;"https://music.apple.com/fr/album/new-world-edit/1741752191?i=1741753272&uo=4";
"Atsuo Fujimoto";"Midnight in Tokyo / Vol.3";"Theme of high school student";"2018";"STUDIO MULE";1729941205;1729941375;;;
"Hannah Miette";"Hannah Miette";"Between the nows (feat. Kate Stables)";"2024";"MICROCULTURES";1729941373;1729941607;;;
"Balthazar";"Sand";"Halfway";"2021";"PIAS";1729941600;1729941766;"https://www.deezer.com/track/859154252";;"https://open.spotify.com/track/5mYXUnU7Ey2ONASPqlZX5M"
"Rosie Lowe";"Lover, Other";"In My Head";"2024";"BLUE FLOWERS MUSIC";1729941763;1729941888;"https://www.deezer.com/track/2763545121";"https://music.apple.com/fr/album/in-my-head/1742822948?i=1742823877&uo=4";"https://open.spotify.com/track/6bZiehE4RoMgiFt09um4g1"
"Gotts Street Park";"On the inside";"Fuego";"2023";"BLUE FLOWERS MUSIC";1729941886;1729942085;"https://www.deezer.com/track/2279338447";"https://music.apple.com/fr/album/fuego/1687137533?i=1687138181&uo=4";"https://open.spotify.com/track/43qaNfLHeDw4YJ9os6S0Qq"
"Harrison Kennedy";"Crossborder blues";"Imagine";"2018";"NAIVE";1729942082;1729942320;"https://www.deezer.com/track/550678432";;"https://open.spotify.com/track/21rc9TFvuO9ZP10B7wH38m"
"Haley Heynderickx";"I need to start a garden (Extrait)";"Oom sha la la";"2018";"MAMA BIRD RECORDING CO";1729942318;1729942492;"https://www.deezer.com/track/446979762";;"https://open.spotify.com/track/28kOpVf1aCgL0LSFfuKV4w"
"Serge Gainsbourg";"Succes de 1958 a 1983";"Comic Strip";"1968";"PHILIPS";1729942489;1729942618;"https://www.deezer.com/track/508426622";"https://music.apple.com/fr/album/comic-strip/1443130618?i=1443130921&uo=4";"https://open.spotify.com/track/4xP5cjA72WSiXNXql3glWS"
"Gregoire Jokic";"Blue summer";"Blue summer";"2024";"YOTANKA";1729942614;1729942766;;"https://music.apple.com/fr/album/blue-summer/1747340035?i=1747340056&uo=4";"https://open.spotify.com/track/4N47kEu7sYKqcR4H5FR5VQ"
"James Hunter";"People gonna talk";"You can't win";"2006";"ROUNDER";1729942762;1729942910;;;"https://open.spotify.com/track/0sAGW5920RzluENWb51zio"
"Leyla McCalla";"Sun without the heat";"Scaled to survive";"2024";"ANTI";1729942908;1729943119;;;"https://open.spotify.com/track/1DJnTU2WztBwJqunBNQN8p"
"Aldous Harding";"Designer";"Designer";"2019";"4AD";1729943108;1729943361;"https://www.deezer.com/track/667051302";;"https://open.spotify.com/track/0q4f6lqhm5E9KVHFn5qGMj"
"Comic Wow";"Library catalog music series : music for mysteries of mind space & time";"Jazz computer";"2010";"ASTHMATIC HI";1729943355;1729943524;;;
"Lady Blackbird";"Slang spirituals";"No one can love me Llike you do)";"2024";"BMG";1729943519;1729943705;;;
"Aloe Blacc";"I need a dollar";"I need a dollar";"2010";"STONES THROW RECORDS";1729943704;1729943947;;"https://music.apple.com/fr/album/i-need-a-dollar/398223047?i=382739346&uo=4";"https://open.spotify.com/track/3oUphdZVPyrsprZ8FgbmQS"
"MJ Lenderman";"Manning Fireworks";"You don't know the shape I'm in";"2024";"ANTI";1729943945;1729944158;"https://www.deezer.com/track/2823026312";;"https://open.spotify.com/track/1ZBQPkEYHOv3LfgU6v0h0S"
"Monk Higgins";"Dusty fingers";"Railroad";"1975";"STRICKTLY BREAK RECORDS";1729944158;1729944228;;;
"Dan Wilson";"Things eternal";"Let your soul be your pilot";"2023";"BROTHER MISTER PRODUCTIONS";1729944224;1729944579;"https://www.deezer.com/track/2172220427";;"https://open.spotify.com/track/6qlHJcjO3HJS6r2kbGnOmi"
"The Islanders";"Louis Wayne moody high: 1967";"King of the surf";"2020";"NUMERO GROUP";1729944575;1729944745;"https://www.deezer.com/track/506932252";"https://music.apple.com/fr/album/king-of-the-surf/1505858907?i=1505859767&uo=4";"https://open.spotify.com/track/5Ih3NUSRWCSRIFxd0GtkD0"
"The Mannish Boys";"Wrapped up and ready";"It was fun";"2014";"DELTA GROOVE MUSIC";1729944741;1729945038;;"https://music.apple.com/fr/album/it-was-fun/886398950?i=886399087&uo=4";"https://open.spotify.com/track/3S7glFGgAp69xVt0mM5irH"
"Mieke Miami";"Birdland";"The Light";"2024";"SONAR KOLLEKTIV";1729945037;1729945211;;"https://music.apple.com/fr/album/the-light/1742749583?i=1742749597&uo=4";"https://open.spotify.com/track/2rSiHcmPc8tvHET3dRb4tw"
"Oum Shatt";"Opt out";"Over the world and out";"2024";"WANDA Y.";1729945212;1729945463;"https://www.deezer.com/track/2490916851";;"https://open.spotify.com/track/4bbGOIhoJvTlioBjFQ4YLj"
"Calypso Rose";"So calypso !";"Underneath the mango tree";"2018";"BECAUSE MUSIC";1729945461;1729945618;"https://www.deezer.com/track/482869412";;"https://open.spotify.com/track/1Cvojv35N5JnOdM6zEJDOR"
"Fela Kuti";"Koola Lobitos / The '69 L.A. Sessions";"Wayo (2nd. version)";"1969";"WRASSE RECORD LIMITED";1729945617;1729945823;;;
"Ted Lucas";"Ted Lucas";"Robins ride";"2018";"YOGA RECORDS";1729945822;1729946019;;;"https://open.spotify.com/track/5rq3dWjQRGdFDtbaF1fp3f"
"Carla Bruni";"The Winner takes it all";"The winners takes it all";"2017";"BARCLAY";1729946017;1729946227;;;
"The Polyphonic Spree";"Salvage Enterprise";"Section 49 (Hop off the fence)";"2023";"GOOD RECORDS RECORDINGS";1729946225;1729946433;"https://www.deezer.com/track/2432831395";;"https://open.spotify.com/track/6CO68n0PSg9YAeGEFlGs5e"
"Charlotte Cardin";"99 Nights (Deluxe)";"How high";"2023";"PARLOPHONE";1729946429;1729946618;"https://www.deezer.com/track/2474693261";"https://music.apple.com/fr/album/how-high/1690697694?i=1690697979&uo=4";"https://open.spotify.com/track/0ByqpbFTfmwRe63vwyanVL"
"Figub Brazlevic & Parental";"Métro-bahn";"Parlin-beris (super city)";"2024";"KREKPEK";1729946616;1729946762;;;
"Hugh Coltman";"Good grief";"Mid life crisis";"2024";"MASTERWORKS";1729946760;1729947023;;;
"Lisa Leblanc";"Pourquoi faire aujourd’hui (Poirier remix)";"Pourquoi faire aujourd'hui (Poirier remix)";"2023";"NOVISA";1729947022;1729947240;;;
"Sylvia Striplin";"Give me your love";"Give me your love";"1981";"EXPANSION RECORDS";1729947238;1729947615;"https://www.deezer.com/track/537913502";"https://music.apple.com/fr/album/give-me-your-love/1422919402?i=1422919418&uo=4";
"Jamiroquai";"High times : Singles 1992-2006";"Alright";"1996";"SONY";1729947614;1729947832;;"https://music.apple.com/fr/album/alright/1479062290?i=1479062305&uo=4";
"Thundercat";"Black qualls";"Black qualls (feat. Steve Lacy & Steve Arrington)";"2020";"BRAINFEEDER";1729947827;1729948019;;"https://music.apple.com/fr/album/black-qualls-feat-steve-lacy-steve-arrington/1492266377?i=1492266380&uo=4";
"Muddy Monk";"Bingo paradis";"Chaki queen";"2024";"HALF AWAKE RECORDS";1729948015;1729948218;"https://www.deezer.com/track/2801059052";;"https://open.spotify.com/track/7o0iyFrZ0YxZXs2leWNRel"
"Dave Guy";"Ruby";"The green door";"2024";"BIG CROWN RECORDS";1729948215;1729948341;;;"https://open.spotify.com/track/0JU82aJXY1RH9nFAP3rtm1"
"Lonnie Liston Smith";"Cosmic funk";"Peaceful ones";"1974";"BMG RCA";1729948339;1729948637;;;"https://open.spotify.com/track/5Gssby4egWBROYsuPtrSx7"
"Jorge Ben";"Brazilian beats";"Carolina carol bela";"1969";"MUSIC BOS";1729948637;1729948823;;;
"Brigitte Fontaine";"Morceaux de choix";"C'est normal";"1973";"VIRGIN";1729948822;1729949082;"https://www.deezer.com/track/139538265";;
"Thabang Tabane";"Matjale";"Father and Mother";"2018";"MUSHROOM HOUR HALF HOUR";1729949082;1729949353;"https://www.deezer.com/track/2451868035";"https://music.apple.com/fr/album/father-and-mother/1708599299?i=1708599301&uo=4";"https://open.spotify.com/track/47yx4C3I6DtEdqt0Yj3yim"
"Foals";"Antidotes";"Big big love";"2008";"TRANSGRESSIVE";1729949353;1729949697;;;
"Daniel Villarreal";"Panamá 77";"In-On";"2022";"INTERNATIONAL ANTHEM";1729949695;1729949942;;;
"Jose James";"On & on";"The healer (feat. Ebban Dorsey)";"2023";"RAINBOW BLONDE";1729949937;1729950286;;"https://music.apple.com/fr/album/the-healer-feat-ebban-dorsey/1647567694?i=1647567701&uo=4";
"Jorja Smith";"Falling or flying";"Try me";"2023";"BECAUSE";1729950284;1729950496;"https://www.deezer.com/track/2286423737";;"https://open.spotify.com/track/0pvp14nDtb1DnEgRrmcBpY"
"Luidji";"Saison 00";"Miskine";"2023";"FOUFOUNE PALACE BONJOUR";1729950495;1729950675;"https://www.deezer.com/track/2330156125";"https://music.apple.com/fr/album/miskine/1689378888?i=1689379182&uo=4";"https://open.spotify.com/track/1oAJcJ1Wqg5lkHHTdRGOld"
"Blue Lab Beats";"Blue eclipse";"Sunset in L.A.";"2024";"DECCA";1729950675;1729950856;;;
"Baron Retif & Concepcion Perez";"Funk";"On fait comment";"2023";"MOSTLA / MUSIQUE LARGE";1729950853;1729951093;;"https://music.apple.com/fr/album/on-fait-comment/1685950699?i=1685951217&uo=4";"https://open.spotify.com/track/0csQIZy0hZjzvcBddxxAiv"
"Saknatee Srichiangmai";"The sound of Siam : Leftfield luk thung, jazz & molam in Thailand 1964-1975";"Nom samai mai";"1972";"SOUNDWAY";1729951089;1729951331;;;
"Jimi Hendrix";"Smash hits";"Burning of the midnight lamp";"1968";"POLYDOR";1729951331;1729951548;;;"https://open.spotify.com/track/36SULeBeglappJysOY6WzQ"
"Nino Ferrer";"Métronomie";"La maison près de la fontaine";"1972";"BARCLAY";1729951541;1729951766;"https://www.deezer.com/track/509781482";;
"Ray Brown";"Much in common";"Work song";"1962";"VERVE";1729951765;1729952080;"https://www.deezer.com/track/1473168902";"https://music.apple.com/fr/album/work-song/709834986?i=709841145&uo=4";
"S.Mos";"S-Mos : Hip hop and jazz mixed up";"Work song";"2010";"MUSICAST";1729952078;1729952305;"https://www.deezer.com/track/16592193";;
"Dayme Arocena";"The Havana cultura sessions";"El ruso";"2015";"BROWNSWOOD RECORDINGS";1729952303;1729952586;;"https://music.apple.com/fr/album/el-ruso/1561770228?i=1561770676&uo=4";"https://open.spotify.com/track/7oDLFBkpSB3R411eXiFJhH"
"Tagua Tagua";"Tanto";"Starbucks";"2023";"WONDERWHEEL RECORDINGS";1729952584;1729952852;;;"https://open.spotify.com/track/1qsv1NX5jl9CzGfvaZ29mi"
"Orion Sun";"Orion";"Already gone";"2024";"MOM+POP";1729952849;1729953077;;;"https://open.spotify.com/track/3LsOHE9Zg3tOccxegJ7Tp3"
"Asta Hiroki";"Never lose an opportunity";"Never lose an opportunity";"2023";"FOLDED MUSIC";1729953071;1729953233;"https://www.deezer.com/track/2266139707";"https://music.apple.com/fr/album/never-lose-an-opportunity/1686297089?i=1686297104&uo=4";"https://open.spotify.com/track/6cVsPnXfSbWCph297VIeE6"
"Laura Cahen";"Quitter la ville";"Quitter la Ville";"2024";"PIAS RECORDING FRANCE";1729953232;1729953478;"https://www.deezer.com/track/2825929352";"https://music.apple.com/fr/album/quitter-la-ville/1749361990?i=1749362234&uo=4";"https://open.spotify.com/track/2o1egEONubbMeEjYZyjZip"
"Ane Brun";"Songs 2003-2013";"The puzzle";"2013";"BALLOON RANGER";1729953467;1729953638;;;"https://open.spotify.com/track/0ccwBDV0N002JTivIYS4Lv"
"Camille Thomas";"The Chopin project trilogy";"Nocturne pour 2 violoncelles en ut min op 15 n°1";"2023";"DGG (DEUTSCHE GRAMMOPHON)";1729953637;1729953862;;;
"Buika";"Mi niña Lola";"Mi nina lola";"2006";"DRO ATLANTIC";1729953858;1729954123;;"https://music.apple.com/fr/album/mi-ni%C3%B1a-lola/153495656?i=153495677&uo=4";"https://open.spotify.com/track/7uDjOQtIiy7wk2UQdHj97u"
"Madeleine Peyroux";"Careless love";"Dance me to the end of love";"2004";"UNIVERSAL";1729954120;1729954354;"https://www.deezer.com/track/881850";"https://music.apple.com/fr/album/dance-me-to-the-end-of-love/1440945503?i=1440945506&uo=4";"https://open.spotify.com/track/13zjNPZUyWvzZC2dlYjW0L"
"Wes Montgomery";"California dreaming";"Without you";"1966";"VERVE";1729954350;1729954528;;"https://music.apple.com/fr/album/without-you/1444084674?i=1444084902&uo=4";"https://open.spotify.com/track/5BD9rJnLjpg5Qy3V91NBKS"
"Pearl Jam";"No code";"Sometimes";"1996";"EPIC";1729954526;1729954687;"https://www.deezer.com/track/622438";"https://music.apple.com/fr/album/sometimes/157478390?i=157478407&uo=4";"https://open.spotify.com/track/0aQSnPenkOc20UTX9RMH60"
"Amy Winehouse";"Lioness: Hidden treasures";"The girl from Ipanema";"2011";"UNIVERSAL MU";1729954685;1729954850;;"https://music.apple.com/fr/album/the-girl-from-ipanema/1440809772?i=1440810022&uo=4";"https://open.spotify.com/track/7F5rIyOI88zk36AiBXC8xq"
"Melodium";"My mind is falling to pieces";"Christiane";"2007";"ARBOUSE RECORDINGS";1729954784;1729955139;;;
"Codek";"Closer / Tam Tam";"Closer";"1981";"DARK ENTRIES RECORDS";1729954845;1729955144;"https://www.deezer.com/track/386252891";;
"Taxi Girl";"Cherchez le garçon";"Cherchez le garçon";"1980";"FAN CLUB";1729955143;1729955389;;"https://music.apple.com/fr/album/cherchez-le-gar%C3%A7on/693408503?i=693408505&uo=4";"https://open.spotify.com/track/0MJLw7QGn79f346Sbu6rA2"
"The Offline";"Les amis";"Les amis";"2024";"DEEPMATTER RECORDS";1729955387;1729955571;;"https://music.apple.com/fr/album/les-amis/1755159187?i=1755159520&uo=4";"https://open.spotify.com/track/45RCxpqeO3UZ7OqF0ssWYJ"
"Les Imprimes";"With you & only love";"Only love";"2024";"BIG CROWN RECORDS";1729955567;1729955770;"https://www.deezer.com/track/2986713591";;"https://open.spotify.com/track/51h4v3vtomU8VyxzBysx7i"
"Curtis Harding";"If words were flowers";"It's a wonder";"2021";"ANTI RECORDS";1729955768;1729956004;"https://www.deezer.com/track/1448897452";;"https://open.spotify.com/track/4YmosisgWGIKd4Mt6w3JqM"
"Orchestre Symphonique De La Radio De Vienne";"Dialogues des Carmélites FP 159 (intégrale)";"Prélude (Acte I Tableau 3) (instrumental)";"2008";"OEHMS CLASSICS";1729956002;1729956175;;;
"Mustafa";"Dunya";"Hope is a knife";"2024";"JAGJAGUWAR";1729956175;1729956329;"https://www.deezer.com/track/2805646482";;"https://open.spotify.com/track/7fyYvTqza7wD2dEq8auESu"
"Satellite Jockey";"Légère";"Légère";"2024";"ANOTHER RECORD";1729956327;1729956600;"https://www.deezer.com/track/2605530702";"https://music.apple.com/fr/album/l%C3%A9g%C3%A8re/1723858663?i=1723858887&uo=4";"https://open.spotify.com/track/2Gmj66rbXNPh7i5hfOVzgG"
"The Cardigans";"BOF / Roméo et Juliette / Vol. 1";"Lovefool";"1996";"( CAPITOL (ET PM )";1729956597;1729956792;;"https://music.apple.com/fr/album/lovefool-radio-edit/1565890397?i=1565890411&uo=4";"https://open.spotify.com/track/7aQjPecQdIuNd1sz3KCDhD"
"Sauveur Mallia";"Spatial & Co";"Animals Bass";"1979";"TELE MUSIC";1729956790;1729956940;;;
"Nadine Delanoe";"BOF TV / Génération Récré A2";"Maya l'abeille";"2002";"WARNER MUSIC FRANCE";1729956937;1729957018;;;
"Jewel Akens";"Super 60's / Volume 2";"The birds and the bees";"1964";"ARCADE";1729957015;1729957139;"https://www.deezer.com/track/6058798";;"https://open.spotify.com/track/3wAAc1Y5QSff6flvDsigUj"
"Beanfield";"La gare / Lounge station";"Keep on believing";"2000";"LE MAQUIS";1729957134;1729957444;"https://www.deezer.com/track/1761983937";;
"Horatio Luna";"Yes doctor";"Northern beaches";"2020";"LA SAPE";1729957439;1729957638;;"https://music.apple.com/fr/album/northern-beaches/1495056679?i=1495056688&uo=4";"https://open.spotify.com/track/5YUnVFWpKYjrJhynO6j27L"
"Ashley Henry";"Who we are";"Love is like a movie";"2024";"NAIVE";1729957632;1729957907;;;"https://open.spotify.com/track/5va9bIPu28T4tBERLnmc3M"
"Girl Ultra";"Blush";"Blush";"2024";"BIG DATA";1729957897;1729958057;"https://www.deezer.com/track/2804823212";"https://music.apple.com/fr/album/blush/1743440218?i=1743440220&uo=4";"https://open.spotify.com/track/3sC4HeV1iEHAuIAlM75ZmZ"
"Jean Claude Vannier";"Le cinéma de Serge Gainsbourg";"La Horse";"1970";"UNIVERSAL MUSIC";1729958055;1729958269;;;
"Sly & The Family Stone";"There's a riot goin' on";"Just like a baby";"1971";"EPIC";1729958266;1729958571;;"https://music.apple.com/fr/album/just-like-a-baby/216546634?i=216546790&uo=4";"https://open.spotify.com/track/1aPFLpNNczxjY34qdKVJLg"
"BB King";"B.O.F / Casino";"The thrill is gone";"1970";"MCA";1729958569;1729958880;;;
"Donna Blue";"Into the realm of love";"Fantasy girl";"2024";"SNOWSTAR RECORDS";1729958874;1729959093;"https://www.deezer.com/track/2485216471";;"https://open.spotify.com/track/3ItoQV3Xxe3Uzd47qRJyzG"
"Kid Sundance";"Meer seconden";"Geste";"2024";"ILIAN TAPE";1729959088;1729959308;;"https://music.apple.com/fr/album/geste/1770111424?i=1770111739&uo=4";
"People Under The Stairs";"The next step";"San Francisco knights";"1998";"PUTS RECORDS";1729959302;1729959573;"https://www.deezer.com/track/5864735";"https://music.apple.com/fr/album/san-francisco-knights/2857253?i=2857200&uo=4";
"Pearl & The Oysters";"Planet pearl";"Side quest";"2024";"STONES THROW RECORDS";1729959572;1729959768;"https://www.deezer.com/track/2833893032";;"https://open.spotify.com/track/4fYb4xCVcHw8M1WznJAp3s"
"El Michels Affair";"Fallin' off the reel III";"Red rooster";"2010";"TRUTH & SOUL";1729959764;1729959912;"https://www.deezer.com/track/3702074";;
"Barry White";"Greatest hits";"Never gonna give you up";"1975";"MERCURY";1729959910;1729960195;"https://www.deezer.com/track/44997281";"https://music.apple.com/fr/album/never-gonna-give-you-up/466743510?i=466743635&uo=4";
"Philamore Lincoln";"The north wind blew south";"You're the one";"1969";"EPIC - LEGACY";1729960191;1729960373;;;
"Biche";"La nuit des Perséides";"As-tu peur du matin ?";"2019";"BANQUISE RECORDS";1729960366;1729960620;;;"https://open.spotify.com/track/1hNxzK96bLyzeyVShadM2u"
"Arborra";"Arborra";"Serenity";"2024";"7K!";1729960611;1729960810;"https://www.deezer.com/track/2886391892";"https://music.apple.com/fr/album/serenity/1756724116?i=1756724118&uo=4";"https://open.spotify.com/track/5zjkWHDwcJDn3yuxb0jXuc"
"Melanie De Biasio";"FIP Trip-hop";"Your freedom is the end of me";"2024";"WAGRAM MUSIC (DISTRIBUTEUR)";1729960804;1729961030;"https://www.deezer.com/track/414045912";"https://music.apple.com/fr/album/your-freedom-is-the-end-of-me/1760137346?i=1760137783&uo=4";
"Lhasa";"La llorona";"De cara a la pared";"1997";"TOT OU TARD";1729961026;1729961277;;;
"Vinicius Cantuaria";"Lagrimas mexicanas";"La curva";"2010";"NAIVE";1729961269;1729961420;"https://www.deezer.com/track/2238556487";;
"Red Hot Chili Peppers";"One hot minute";"My friends";"1994";"WB";1729961355;1729961598;"https://www.deezer.com/track/725486";;
"Richenel";"La diferencia";"Autumn";"2017";"MUSIC FROM MEMORY";1729961596;1729961982;;"https://music.apple.com/fr/album/autumn/1208655714?i=1208656597&uo=4";"https://open.spotify.com/track/5Om72o4qIjf9ADjXwMmG4r"
"Ramsey Lewis";"Maiden voyage (and more)";"Maiden voyage";"1968";"GRP (V. ARISTA GRP)";1729962122;1729962407;;"https://music.apple.com/fr/album/maiden-voyage/1438921875?i=1438922079&uo=4";"https://open.spotify.com/track/7pmnC44GrfnEKMt9lPcfDT"
"Earth Wind And Fire";"What it is ! Funky soul and rare grooves";"Bad tune";"1971";"";1729962401;1729962680;;;
"Christian Sands";"Embracing dawn";"Ain't that the same";"2024";"MACK AVENUE";1729962676;1729963029;;"https://music.apple.com/fr/album/aint-that-the-same/1753957946?i=1753958072&uo=4";"https://open.spotify.com/track/6HREnR9FJIqHk7jc3zT4EH"
"Donald Harrison";"Indian Blues";"Walkin' home";"1992";"CANDID";1729963027;1729963169;;;"https://open.spotify.com/track/11t385zC9mQTldnMf89j58"
"Joe Pass";"Joe Pass & Jimmy Rowles : Checkmate";"T'is autumn";"1981";"PABLO";1729963168;1729963462;;;
"Ella Fitzgerald";"Fitzgerald & Pass again";"Nature boy";"1976";"PABLO RECORDS";1729963458;1729963602;"https://www.deezer.com/track/1137387";;"https://open.spotify.com/track/41Guegd93PvYZYwSGiiDav"
"Eden Ahbez";"Eden's island";"Tradewind";"1960";"COLLECTORS C";1729963602;1729963779;"https://www.deezer.com/track/78390777";"https://music.apple.com/fr/album/tradewind/257209555?i=257210050&uo=4";"https://open.spotify.com/track/0pinGWTd0Nc6TSecLiEIoP"
"Madera Jazz";"Cuando nos movemos";"El sambop";"2022";"INEFABLE MUSIC";1729963776;1729964174;"https://www.deezer.com/track/2000350987";"https://music.apple.com/fr/album/el-sambop/1687254715?i=1687254849&uo=4";"https://open.spotify.com/track/5RDSsYppM6gJwkQyIRnMhw"
"Jimmy Forrest";"Les incontournables / Ray Barretto";"Matilda";"1962";"WARNER JAZZ";1729964171;1729964457;"https://www.deezer.com/track/3029744541";;
"Harry Belafonte";"All time greatest hits";"Hallelujah, I love her so";"1959";"RCA";1729964465;1729964638;"https://www.deezer.com/track/100261812";;
"JAVIER NERO";"Smack Dab in the Middle (feat. Benny Benack III)";"Smack dab in the middle";"2024";"OUTSIDE IN MUSIC";1729964636;1729964857;"https://www.deezer.com/track/2923419461";;"https://open.spotify.com/track/4LmX1qVVjyxLNGcp6D0V0Y"
"The Count Basie Orchestra";"All about that Basie";"Can't Hide Love";"2018";"CONCORD JAZZ";1729964855;1729965119;"https://www.deezer.com/track/552385852";;
"Urbie Green And His Electric Bone";"Green power";"This is all I ask";"1971";"BARCLAY";1729965118;1729965356;;;
"Aaron Parks";"Little Big III";"Flyways";"2024";"BLUE NOTE";1729965354;1729965593;"https://www.deezer.com/track/2931094601";"https://music.apple.com/fr/album/flyways/1760862827?i=1760862951&uo=4";"https://open.spotify.com/track/77zmFpzsaQPTOhS87FM0sy"
"Rachel Sweet";"Autonomy - The productions of Martin Rushent";"Tonight";"1980";"ACE";1729965593;1729965782;;;
"Remi Aso & The Flowers";"Cult GS collection";"Night something of saturdays happens";"";"SOLID RECORDS / NIKKATSUE CORPORATION";1729965779;1729965936;;;
"Thelma Houston";"BOF TV / Dear white people";"Saturday night, sunday morning";"1978";"COLUMBIA";1729965935;1729966169;;"https://music.apple.com/fr/album/saturday-night-sunday-morning/1488848548?i=1488848736&uo=4";"https://open.spotify.com/track/5cJcdWSynjh80IAEiiYd6j"
"De La Soul";"De la soul is dead";"A roller skating jam named """"saturdays""""";"1991";"TOMMY BOY";1729966166;1729966406;;;
"Jazzanova";"Strata Records - The sound of Detroit - Reimagined by Jazzanova";"Saturday night special";"2022";"BBE MUSIC";1729966402;1729966770;;"https://music.apple.com/fr/album/saturday-night-special/1604009277?i=1604009711&uo=4";"https://open.spotify.com/track/6Fvh7mH7jFE4PuXQlQeRt9"
"Melodium";"My mind is falling to pieces";"Christiane";"2007";"ARBOUSE RECORDINGS";1729966700;1729967055;;;
"Celia Wa";"Ola";"Ola";"2024";"HEAVENLY SWEETNESS";1729966767;1729966961;;"https://music.apple.com/fr/album/ola/1770791567?i=1770791793&uo=4";"https://open.spotify.com/track/6bBXIuHoSmWBw3sFbt2lNp"
"Geordie Greep";"The new sound";"Bongon season";"2024";"ROUGH TRADE RECORDS";1729966960;1729967114;;;
