"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Melissa Weikart";"Easy";"Running in the rain";"2025";"AUTOPRODUCTION";1755604361;1755604515;"https://www.deezer.com/track/3068240011";;"https://open.spotify.com/track/3W77N1CzJHCFsWyrDY5Jfs"
"Audrey Motaung";"Colours can't clash";"I'm coming out";"1995";"NIGHTDAY";1755604513;1755604804;"https://www.deezer.com/track/1325140";;
"Piero Umiliani";"BOF / Il corpo";"Hard times";"1974";"EASY TEMPO";1755604802;1755605060;"https://www.deezer.com/track/4574362";;"https://open.spotify.com/track/6iyAbJ4aFOYMVRYZocDfN3"
"Hildegard";"Jour 1596";"Pour your heart out";"2024";"CHIVI CHIVI";1755605058;1755605247;"https://www.deezer.com/track/2957359121";;"https://open.spotify.com/track/3N9ho4NMwJMJzlH0xa9AIJ"
"The Smiths";"Hatful of hollow";"This night has opened my eyes";"1984";"RHINO RECORDS";1755605247;1755605466;;;
"Spirit";"The mercury years";"Feeling in time";"1997";"ISLAND DEF JAM";1755605464;1755605668;"https://www.deezer.com/track/64620848";;"https://open.spotify.com/track/08Q5OjUxiFnTSz8pZxQpKH"
"Jenya Kukoverov";"According to the map";"Les sans-abri";"2025";"AUTOPRODUCTION";1755605666;1755605845;"https://www.deezer.com/track/3260485281";"https://music.apple.com/fr/album/les-sans-abri/1799758568?i=1799758575&uo=4";"https://open.spotify.com/track/5escj7j9lBgMmSfkblvnCs"
"Celine Dessberg";"Hödöö";"On est pareil";"2024";"AUTOPRODUCTION";1755605842;1755606070;"https://www.deezer.com/track/3075305121";;"https://open.spotify.com/track/50J775otNAQ0Ni7CxJ2qqk"
"Henry Pena & The Kasuals";"Eccentric soul : The Cobra label";"Funny funny funny (feat. The Kasuals & Cobra)";"2025";"NUMERO GROUP";1755606069;1755606212;;;
"Florence Adooni";"A.O.E.I.U. (An Ordinary Exercise In Unity)";"Fo yelle";"2025";"PHILIPHON";1755606212;1755606500;"https://www.deezer.com/track/3136178151";;"https://open.spotify.com/track/7tVfu2z7jaLSc9qD1wHdXS"
"Salah Ragab And The Cairo Jazz Band";"Egyptian Jazz";"A tribute to Sun Ra";"";"Art Yard";1755606499;1755606700;;;
"Da Brat";"Funkdafied";"Fa all y all";"1994";"COLUMBIA";1755606700;1755606900;;;
"Jean-Jacques Perrey";"Moog acid";"You moog me";"2007";"LOREC";1755606898;1755607126;;;"https://open.spotify.com/track/6l3iWMWq52eEa6sxdzSsAw"
"Talking Heads";"Once in a lifetime";"Once in a lifetime";"1980";"EMI";1755607126;1755607381;"https://www.deezer.com/track/2559851392";;"https://open.spotify.com/track/1Tr4K5MU5XYE44umXGDndd"
"Jay Jay Johnson";"The brass orchestra";"If i hit the lottery";"1997";"VERVE";1755607379;1755607595;;;
"Ivan Rebroff";"Un violon sur le toit";"Un violon sur le toit : Ah si j'étais riche";"1969";"CBS";1755607592;1755607887;;;
"Natsu Summer";"For our friends : A disaster relief compilation";"Plage non titrée";"2025";"ALOHA GOT SOUL";1755607881;1755608165;;;
"Helio Matheus";"Brazilian beats Brooklyn";"Mais kriola";"1975";"MR BONGO";1755608161;1755608416;"https://www.deezer.com/track/954395452";;"https://open.spotify.com/track/6VBO1sQu120TwpHPB9o9EN"
"Gianni Marchetti";"BOF / Il clan dei calabresi";"Il clan dei calabresi (part two)";"1974";"FOUR FLIES RECORDS";1755608413;1755608591;;;
"Fee Love";"Free love";"You don't even know my name";"2022";"MAD ABOUT RECORDS";1755608590;1755608787;;;
"Jeanne Cote";"Suite pour personne";"Y peut mouiller";"2023";"QUARTIER GENERAL";1755608786;1755609062;"https://www.deezer.com/track/2094418377";;"https://open.spotify.com/track/7oQdX58s6Hec7jH3CDEfge"
"Alabaster DePlume";"A blade because a blade is whole";"Invincibility";"2025";"INTERNATIONAL ANTHEM";1755609059;1755609244;"https://www.deezer.com/track/3092080061";;"https://open.spotify.com/track/4MJACUiiS60QZAgsLctUuw"
"Omfo";"Omnipresence";"Almasti";"2009";"ESSAY RECORD";1755609241;1755609423;"https://www.deezer.com/track/3825649";"https://music.apple.com/fr/album/almasti/315626040?i=315626089&uo=4";"https://open.spotify.com/track/11Jyuwa7Yu1NDYWKjZstfY"
"Otis Redding";"The dock of the bay";"(Sittin' on) the dock of the bay";"1967";"RHINO ATLANTIC";1755609422;1755609585;"https://www.deezer.com/track/495824392";;
"Bjorn Berge";"Heavy gauge";"Stray dog";"2020";"BLUE MOOD RECORDS";1755609581;1755609816;;;
"Clementine";"Trop chou";"Trop chou";"2024";"MUSIC BOX";1755609811;1755610020;"https://www.deezer.com/track/2958427411";"https://music.apple.com/fr/album/trop-chou/1764268821?i=1764268838&uo=4";"https://open.spotify.com/track/1xynLrmBEUkjq833BcGozf"
"Andre Hodeir";"Jazz & Jazz";"Flautando";"1960";"GITANES JAZZ PRODUCTIONS";1755610019;1755610244;"https://www.deezer.com/track/500283282";;
"Loverman";"Would (Right In Front Of Your Eyes)";"Would (Right In Front Of Your Eyes)";"2023";"[PIAS] RECORDINGS BELGIUM";1755610242;1755610466;"https://www.deezer.com/track/2416328825";;"https://open.spotify.com/track/4WRSfo7IU75NJuAwgKgDL8"
"Theo Lawrence";"Pickin' & singin'";"Everyday ends in why";"2023";"TOMIKA RECORDS";1755610463;1755610636;;"https://music.apple.com/fr/album/everyday-ends-in-why/1717048404?i=1717048412&uo=4";"https://open.spotify.com/track/3ibD9eRzMVEF6WZune2FXD"
"The Brothers Four";"Bob Stanley & Pete Wiggs present state of the union - The american dream in crisis 1967-1973";"Revolution";"1969";"ACE";1755610634;1755610800;"https://www.deezer.com/track/16197525";;"https://open.spotify.com/track/74XzrjJX4suqbP6z8UTyGi"
"Blundetto";"Cousin Zaka / Vol. 1";"Movin' in";"2019";"LUCIEN ENTERTAINMENT";1755610799;1755611017;;;
"Alexvndria";"Hopeless romantic";"Twilight";"2024";"AUTOPRODUCTION";1755611015;1755611179;"https://www.deezer.com/track/2597060562";"https://music.apple.com/fr/album/twilight/1724075180?i=1724075183&uo=4";"https://open.spotify.com/track/42oQ3YrBvhDNGrxKdVdW2T"
"Metronomy";"With balance";"Nice town (Metronomy remix)";"2024";"NINJA TUNE";1755611178;1755611358;"https://www.deezer.com/track/2754333591";;
"Klo Pelgag";"L'étoile thoracique";"Les animaux";"2016";"COYOTE RECORDS";1755611357;1755611617;"https://www.deezer.com/track/1542107622";"https://music.apple.com/fr/album/les-animaux/1593489439?i=1593489941&uo=4";"https://open.spotify.com/track/5byfhV3yzrXv3rKh4T6fXc"
"Tune In";"Atlas";"Nenuphar";"2020";"AUTOPRODUCTION";1755611618;1755611794;;;
"Harold Melvin & The Blue Notes";"The ultimate Blue Notes";"Satisfaction guaranteed";"1973";"EPIC";1755611791;1755611997;;;
"Amanda Whiting";"Lost in abstraction remixes";"Where would we be (Chris Cracknell remix)";"2023";"ALBERT'S FAVOURITES";1755611996;1755612261;"https://www.deezer.com/track/2336032895";;
"Yuksek";"Nosso ritmo";"Do beijo (feat. Processman & Henriq Ch)";"2020";"KONTOR RECORDS";1755612260;1755612466;;"https://music.apple.com/fr/album/do-beijo-feat-processman-henriq-ch/1493770738?i=1493770837&uo=4";
"Astrobal";"L'uomo e la natura";"Mer Méditerranée";"2025";"KARAOKE KALK";1755612464;1755612691;"https://www.deezer.com/track/3175859181";"https://music.apple.com/fr/album/mer-m%C3%A9diterran%C3%A9e/1789403178?i=1789403455&uo=4";"https://open.spotify.com/track/1qOrGYFvMvXn1wSNo1H2VR"
"Panda Bear";"Sinister grif";"50mg";"2025";"DOMINO";1755612689;1755612960;"https://www.deezer.com/track/3001194931";;"https://open.spotify.com/track/2TKDC967TRogQLg86tGw5b"
"Barton Jamie";"Bruitages/Avions et trains";"Avion a helices de 1940 passer en hauteur de gauche a droite";"";"HOLLYWOOD ED";1755612956;1755612976;;;
"Le Couleur";"Concorde";"Concorde";"2020";"LIBSON LUX RECORDS";1755612970;1755613209;"https://www.deezer.com/track/2226880297";;"https://open.spotify.com/track/1RQD2cnH5fkBRRhl9rwv36"
"Yellowman";"Out of many : 50 years of reggae music";"Zungguzungguguzungguzeng";"1983";"VP MUSIC";1755613207;1755613451;"https://www.deezer.com/track/6709775";;"https://open.spotify.com/track/1YpH91YcUZlo2mxKJVhWM8"
"El Michels Affair";"24 Hr sports";"Shining";"2025";"BIG CROWN RECORDS";1755613450;1755613642;"https://www.deezer.com/track/3382190461";;"https://open.spotify.com/track/6RM4xpBF6mfz4VVb1gZRzN"
"El Michels Affair";"Enter the 37th chamber";"Uzi (Pinky Ring)";"2009";"FAT BEATS RECORDS";1755613640;1755613829;"https://www.deezer.com/track/3125016521";"https://music.apple.com/fr/album/uzi-pinky-ring/1783372585?i=1783372593&uo=4";"https://open.spotify.com/track/3k00MyeVOLQEL2M2fuoRYI"
"Refractory";"Millenium Jazz / Vol. 5";"Tango de celos";"2004";"UNCO";1755613828;1755614114;"https://www.deezer.com/track/222608";"https://music.apple.com/fr/album/tango-de-celos/120182368?i=120181973&uo=4";
"Kaeto";"No body";"No body";"2023";"VIRGIN RECORDS";1755614113;1755614275;"https://www.deezer.com/track/2483109261";;"https://open.spotify.com/track/4BdA7ZtP00Dda9UWiSAn2F"
"Les Vilars";"Programme de prévention des regrets";"Progrès";"2022";"HYP / INTEGRAL";1755614271;1755614407;"https://www.deezer.com/track/1640880412";;"https://open.spotify.com/track/4RgeQ4xiCbbzBugvu8Uw4b"
"The Offline";"En clair-obscur";"Plage des casernes";"2022";"ROOT RECORDS";1755614405;1755614539;"https://www.deezer.com/track/1709208977";;"https://open.spotify.com/track/1Clcv7tRrcpxWVMdieibkd"
"Dire Straits";"Private investigations (the best of)";"Money for nothing";"1985";"UNIVERSAL";1755614537;1755614781;"https://www.deezer.com/track/2514681";;"https://open.spotify.com/track/3BaNanHZ2T0teccVmgufO9"
"Balthazar";"Sand";"Moment";"2021";"PIAS";1755614779;1755614985;"https://www.deezer.com/track/1108877022";;"https://open.spotify.com/track/2bThGYFKVCo2Dd7UWCC4hk"
"Gecko Turner";"Soniquete : The Sensational sound of Gecko Turner";"Monosabio blues (feat. Eska)";"2018";"LOVEMONK";1755614984;1755615251;;;
"La Funk Mob";"The bad seeds (1993-1997)";"Ravers suck our sound";"1994";"LOVESUPREME";1755615249;1755615518;"https://www.deezer.com/track/1424905932";;
"Lady Laistee";"Black mama";"Et si...?";"1999";"BARCLAY";1755615300;1755615532;;;
"Bumcello";"The party";"Booker";"2024";"KOMOS";1755615526;1755615608;"https://www.deezer.com/track/2589357092";;"https://open.spotify.com/track/67KC5735gLceCmEIxyCjIy"
"Chet Baker";"Chet Baker with fifty italian strings";"Street of dream";"1959";"JAZZ CLASS";1755615607;1755615752;;;
"Gizmo Varillas";"The World in Colour";"Follow the sun";"2025";"BIG LAKE MUSIC";1755615753;1755616027;"https://www.deezer.com/track/3079187441";;"https://open.spotify.com/track/37YLEHlqNHrN5AISi38VKu"
"Derya Yildirim & Grup Simsek";"Yarin yoksa";"Yakamoz";"2025";"BIG CROWN RECORDS";1755616022;1755616249;"https://www.deezer.com/track/3134479821";;"https://open.spotify.com/track/2PbHxB53utPpql48ZNVfPp"
"Auguste Franchomme (Compositeur)";"The Chopin project trilogy";"Nocturne pour 2 violoncelles en ut min op 15 n°1";"2023";"DGG (DEUTSCHE GRAMMOPHON)";1755616248;1755616472;;;
"Mac Miller";"Swimming";"2009";"2018";"WARNER MUSIC";1755616469;1755616816;"https://www.deezer.com/track/533802092";;"https://open.spotify.com/track/6dFn6my1sHK2bcf23GlHwM"
"Jerry Butler";"BOF / Hell";"I'm your mechanical man";"1974";"CINEFONIA RECORDS";1755616813;1755617115;;;
"Bongo Logic";"Tipiqueros";"La cachimba de cachita";"1996";"RYKODISC";1755617112;1755617370;;;
"Elis Regina";"Elis (remastered)";"Bala com bala";"1972";"UNIVERSAL MUSIC";1755617369;1755617597;"https://www.deezer.com/track/4684658";"https://music.apple.com/fr/album/bala-com-bala/1443781297?i=1443781399&uo=4";"https://open.spotify.com/track/1iOBCjc1IekAWnemXHuc4M"
"Megadisq";"46ème rencontres Trans Musicales de Rennes 2024";"You're my toy";"2024";"LES TRANS";1755617585;1755617759;"https://www.deezer.com/track/2734029631";"https://music.apple.com/fr/album/youre-my-toy/1739127775?i=1739127782&uo=4";"https://open.spotify.com/track/4P4AcCZIQDk9hBnHDD0Pj9"
"Roger Nichols";"Roger Nichols and the small circle of friends";"With a little help from my friends";"1968";"REV-OLA";1755617758;1755617925;;;
"Joe Cocker";"Heart and soul";"Jealous guy";"2004";"PARLOPHONE";1755617921;1755618164;"https://www.deezer.com/track/3508607";"https://music.apple.com/fr/album/jealous-guy/696706707?i=696707352&uo=4";"https://open.spotify.com/track/1TQS1JlZqqz9z1bJga4NeB"
"Exploding Pig";"Jazz futura";"Bob Marley had a shooting range";"2024";"PLANET ARTS";1755618155;1755618303;"https://www.deezer.com/track/1230423172";;
"Varetta Dillar";"Got you on my mind / vol 1";"I miss you jimmy (tribute to james dean)";"1952";"BEAR FAMILY RECORDS";1755618301;1755618451;;;
"Fred Pallem";"François de Roubaix / Chansons de films";"Et si on invitait James Dean ? ( sur le thème de la Grande lessive )";"2009";"UNMU";1755618447;1755618630;;;
"Gerard Alain";"OPENING ACT";"Black James Dean";"2024";"THE ALLENPORT GROUP";1755618629;1755618780;"https://www.deezer.com/track/2433638975";;"https://open.spotify.com/track/5D2sCWLtq3FESk2RpByR8M"
"Mambele";"Just begun vol.1 : A journey into Belgian modern grooves";"Le répondeur";"2024";"JUST BEGUN RECORDS";1755618779;1755618995;;;
"Smokey Robinson";"One heartbeat";"It's time to stop shoppin' around";"1987";"MOTOWN RECORD";1755618991;1755619229;;"https://music.apple.com/fr/album/its-time-to-stop-shoppin-around/1444045328?i=1444045578&uo=4";"https://open.spotify.com/track/4TpIUCYD726nsV29rYPiwM"
"Soultown Revivalists";"Burning daylight";"Thing about smokey";"2024";"APRIL MORNING MUSIC";1755619225;1755619463;"https://www.deezer.com/track/2602454732";;"https://open.spotify.com/track/7z1wP2cY4gHwBOKRqg1h4I"
"L'Estravagante";"Dietrich Buxtehude : integrale des sonates op 2";"Sonate en fa maj op 2 n°7 buxwv 265 : lento, vivace - pour violon, basse de viole et clavecin";"2008";"ARTS OU ARTS MUSIC";1755619460;1755619618;;;
"Black Country, New Road";"Besties";"Besties";"2025";"NINJA TUNE";1755619617;1755619832;"https://www.deezer.com/track/3175067361";"https://music.apple.com/fr/album/besties/1783713554?i=1783713555&uo=4";"https://open.spotify.com/track/4U9ZjqhaGF9wl56899E4sW"
"Ines Loubet";"Senga";"Dande da Bahia";"2024";"ALBERT'S FAVOURITES";1755619830;1755620032;;"https://music.apple.com/fr/album/dande-da-bahia/1732036255?i=1732037603&uo=4";"https://open.spotify.com/track/475yurWxa5i0KLXGi5RsVj"
"Georges Moustaki";"Vagabond";"Bahia";"2005";"POLYDOR";1755620030;1755620256;"https://www.deezer.com/track/2430040";"https://music.apple.com/fr/album/bahia/693578488?i=693578769&uo=4";"https://open.spotify.com/track/0ewQGWCECGmLgnuYTT9UN5"
"Dj Sandrinho";"Baile Funk Masters 1 (EP)";"Berimbau";"2007";"MAN RECORDINGS";1755620254;1755620384;"https://www.deezer.com/track/3693523112";;"https://open.spotify.com/track/18i7SXLesWVQbA65Qq3a7l"
"Wally Badarou";"Echoes";"Chief inspector";"1985";"ISLAND";1755620382;1755620576;;;
"The Cure";"Three imaginary boys";"Three imaginary boys";"1979";"FICT";1755620575;1755620770;"https://www.deezer.com/track/1170170";;"https://open.spotify.com/track/2rgYH8S363FAP3vunkUHnB"
"Darkside";"Nothing";"Heavy is good for this";"2025";"MATADOR";1755620763;1755620998;"https://www.deezer.com/track/3228108411";;"https://open.spotify.com/track/5YjTbe2lAyUMwjHGc9HdY8"
"Lawne";"Heather’s leather";"Heather's leather (radio edit)";"2024";"WAH WAH 45S";1755620991;1755621206;"https://www.deezer.com/track/2664902842";;
"Brick";"Waiting on you (expanded)";"Dusic (longue version)";"1977";"FUNKYTOWNGROOVES";1755621205;1755621549;;;
"Vaudou Game";"Fintou";"Ça ira";"2024";"HOT CASA RECORDS";1755621545;1755621774;;;
"Floyd Cramer";"Country classics";"King of the road";"1988";"RCA";1755621772;1755621924;"https://www.deezer.com/track/70824635";;
"Tennessie Ernie Ford";"Memories are made of this";"Sixteen Tons";"1955";"CAPITOL";1755621928;1755622083;"https://www.deezer.com/track/46505351";;
"Danyel Gerard";"Boris Vian chante Boris Vian/Et ses interpretes";"D'ou reviens-tu Billie boy";"1957";"POLYGRAM";1755622081;1755622254;;;
"Chris Joss";"Sticks";"Danger buds";"2009";"ESL";1755622254;1755622431;"https://www.deezer.com/track/98715846";"https://music.apple.com/fr/album/danger-buds/986659481?i=986659488&uo=4";
"Lava La Rue";"Push N Shuv";"Push N Shuv";"2024";"DIRTY HIT";1755622431;1755622643;"https://www.deezer.com/track/2630856452";;"https://open.spotify.com/track/7wPfz8NroZMZE9yQ0QKRV1"
"Prince";"Originals";"Jungle love";"2019";"NPG RECORDS";1755622642;1755622825;"https://www.deezer.com/track/697898942";"https://music.apple.com/fr/album/jungle-love/1460319631?i=1460319636&uo=4";"https://open.spotify.com/track/10NK4kgqoKfVrpL2f4aOg0"
"THE BEATLES";"Magical mystery tour [2009 stereo remaster]";"BLUE JAY WAY";"1967";"EMI";1755626540;1755626772;;"https://music.apple.com/fr/album/blue-jay-way/1441163490?i=1441163743&uo=4";
"WHITFIELD NORMAN (Compositeur)";"";"Ungena za ulimwengu (Unite the world) - Friendship train";"2003";"";1755626769;1755627298;;;
"New Order";"Power, corruption & lies";"Leave me alone";"1983";"LONDON";1755627294;1755627573;;;
"David Sztanke";"BOF / Le Beau Rôle";"Two sides one story";"2024";"GRANDE OURSE";1755627572;1755627695;"https://www.deezer.com/track/3145313861";"https://music.apple.com/fr/album/two-sides-one-story/1785687787?i=1785688235&uo=4";"https://open.spotify.com/track/57RLAhgzXXwcVq3Uk7zX9Q"
"HERNANDEZ ANDERSON (Compositeur)";"";"Heard about us";"2018";"";1755627686;1755627875;"https://www.deezer.com/track/514852312";"https://music.apple.com/fr/album/heard-about-us/1400117883?i=1400118109&uo=4";"https://open.spotify.com/track/3a5xe1vquNB7CaxSyTTRpL"
"Cibo Matto";"Super relax";"Sugar water";"2008";"RHINO WARNER BROS";1755627874;1755628142;"https://www.deezer.com/track/3662830";;
"Vodohrai";"Even the forest hums : Ukrainian sonic archives 1971-1996";"Remembrance";"1978";"LIGHT IN THE ATTIC";1755628141;1755628347;"https://www.deezer.com/track/2947974351";;
"Alain Peters";"Parabolér";"Mon pois l'est au feu";"1995";"TAKAMBA";1755628345;1755628566;"https://www.deezer.com/track/2829869";;
"Curtis Mayfield";"Back to the world";"Right on for the darkness";"1973";"CHARLY";1755628566;1755629012;"https://www.deezer.com/track/721363";"https://music.apple.com/fr/album/right-on-for-the-darkness/59389126?i=59389104&uo=4";"https://open.spotify.com/track/2d0pTlYw1nEPQnE3gX2R8X"
"Joe Hisaishi";"BOF / Ponyo sur la falaise";"Ponyo sur la falaise : Umi no okasan";"2008";"TOKU";1755629012;1755629151;;;
"Mark Priore";"The many facets of a day";"Theme for H. Miyazaki";"2023";"CJAZZ";1755629149;1755629303;"https://www.deezer.com/track/2280463367";;"https://open.spotify.com/track/2nlTJ7vkL3FJZrK7OIfQ5X"
"Pomme";"Itsumo Nando Demo (from spirited away)";"Itsumo nando demo (from spirited away)";"2021";"UNIVERSAL MUSIC DIVISION POLYDOR";1755629295;1755629518;"https://www.deezer.com/track/1593877121";"https://music.apple.com/fr/album/itsumo-nando-demo-from-spirited-away/1600437312?i=1600437313&uo=4";
"Bob Marley";"Africa unite : The singles collection";"Redemption song";"1980";"MELO";1755629515;1755629743;;;
"SCOTT WALKER";"Scott";"MONTAGUE TERRACE (IN BLUE)";"1967";"FONTANA";1755629741;1755629947;"https://www.deezer.com/track/67814763";"https://music.apple.com/fr/album/montague-terrace-in-blue/1444125181?i=1444125186&uo=4";"https://open.spotify.com/track/0X7N5udP0MTvfsikLHfHrR"
"Flying Lotus";"Flamagra";"Ff4";"2019";"WARP RECORDS";1755629946;1755630018;"https://www.deezer.com/track/683863182";"https://music.apple.com/fr/album/ff4/1458871217?i=1458871398&uo=4";"https://open.spotify.com/track/39nSL4qbk0rsGNSVJb5TWK"
"Bastien Keb";"Songs for Lost Travellers";"Gutters";"2025";"NATIVE REBEL RECORDINGS";1755630012;1755630165;;;"https://open.spotify.com/track/7p52UNQ611HdWB7yRih1yk"
"The Beach Boys";"Pet Sounds";"You still believe in me";"1966";"CAPITOL";1755630164;1755630315;"https://www.deezer.com/track/2263082637";;"https://open.spotify.com/track/2xNZK0n7SV7qvV1AlH30Dp"
"Johanette Zomer";"Johannette Zomer interprète des airs de Haendel";"Rinaldo HWV 7a : Lascia ch'io pianga (Acte II sc 4) Air d'Almirena";"2009";"CHANNEL CLASSICS";1755630311;1755630544;;;
"Sublime";"Ludic";"Au clair de lune";"2010";"YELLOWBIRD";1755630543;1755630708;;;
"Bill Evans";"Undercurrent";"Darn that dream";"1962";"LIBERTY";1755630706;1755631013;"https://www.deezer.com/track/3099607";;"https://open.spotify.com/track/1qTNMWo0Al8AfAX6aPGo6k"
"Tim Bernardes";"Tim Bernardes : Recomeçar";"Recomeçar";"2017";"";1755631011;1755631242;"https://www.deezer.com/track/3293325621";;"https://open.spotify.com/track/3WK9n8Jg8ELq1VV7PjR5yQ"
"Mark Hollis";"Mark hollis";"Inside looking out";"1998";"";1755631239;1755631617;"https://www.deezer.com/track/1155038";;"https://open.spotify.com/track/47WhS6SrW8kFeJC4XEDEV6"
"Miles Davis";"Sketches of Spain";"Will o' the wisp";"1960";"COLUMBIA";1755631613;1755631841;"https://www.deezer.com/track/75684949";;"https://open.spotify.com/track/3lpRlIEa9gnUXFHjDgI97p"
