"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Claude Nougaro";"Du jazz chez les yéyés / Integrale  vol. 2";"Le Cinéma";"1962";"MERCURY";1761322432;1761322611;"https://www.deezer.com/track/74245827";;"https://open.spotify.com/track/7uWEmQvFvVgBpc4XPz6Xz5"
"Barry Adamson";"The murky world of barry adamson";"007, a fantasy Bond theme";"1999";"MUTE";1761322609;1761322845;"https://www.deezer.com/track/565661092";;"https://open.spotify.com/track/00ZEC32pH4EKVmIpyKUO6O"
"Yaya Bey";"Do it afraid";"Bella Noches Pt. 1";"2025";"DRINK SUM WTR";1761322844;1761322970;"https://www.deezer.com/track/3315968411";;"https://open.spotify.com/track/228SO3wHDJc0A2uL3oWRIi"
"Milan93";"35k";"Samba breakfast";"2025";"EGOPLANET";1761322970;1761323158;;;
"Gracy Hopkins";"Encore";"Outside (feat. Bonnie Banane)";"2020";"IXI / LE SOFA";1761323157;1761323356;;;
"Thunderblot The Wondercolt";"Praise poems / Vol. 10";"Ragged edge";"";"TRAMP RECORDS";1761323357;1761323625;;;
"Soyuz";"Force of the wind";"Lua da manhã";"2022";"MR BONGO";1761323625;1761323719;;;"https://open.spotify.com/track/6YyzojhLTOQvS9PWHnlMoj"
"Quintette Faberge";"Adolphe Blanc : Quintettes à cordes";"Quintette à cordes n°7 en Mi Maj op 50 : Scherzo tarantelle - pour 2 violons alto violoncelle et contrebasse";"2013";"ES-DUR";1761323718;1761323849;;;
"Chaim Topol";"BOF / Un violon sur le toit (Fiddler on the Roof)";"If I were a rich man (Tevye)";"1971";"United Artists";1761323848;1761324170;;;
"Sai Galaxy";"Okere EP";"Rich man, poor man (feat. ROB)";"2024";"SOUNDWAY RECORDS";1761324167;1761324548;;;
"Average White Band";"AWB";"Pick up the pieces";"1974";"FOLKWAYS RECORDS";1761324546;1761324786;"https://www.deezer.com/track/12164497";"https://music.apple.com/fr/album/pick-up-the-pieces/185816038?i=185816158&uo=4";"https://open.spotify.com/track/2H5nsVLjDwWsxfyajm0lVS"
"Aerosmith";"Toys in the attic";"Walk this way";"1975";"CBS";1761324783;1761325001;"https://www.deezer.com/track/2061077777";;"https://open.spotify.com/track/4JfuiOWlWCkjP6OKurHjSn"
"Dashiell Hedayat";"Obsolete";"Chrysler";"1971";"WMD";1761324996;1761325202;;;
"Stevie Wonder";"Talking book";"Superstition";"1972";"MOTOWN";1761325307;1761325573;"https://www.deezer.com/track/596034702";"https://music.apple.com/fr/album/superstition/1440808973?i=1440808985&uo=4";"https://open.spotify.com/track/4N0TP4Rmj6QQezWV88ARNJ"
"Booker T & The MG'S";"Melting pot";"Melting pot";"1969";"STAX";1761325563;1761326055;;;
"Cymande";"Renegades of funk";"Brothers on the slide";"1973";"NEWHOUSE REC";1761325815;1761326063;"https://www.deezer.com/track/768855652";;
"Marvin Gaye";"The very best";"I heard it through the grapevine";"1968";"MOTOWN";1761326061;1761326253;"https://www.deezer.com/track/1101731";;"https://open.spotify.com/track/1tqT6DhmsrtQgyCKUwotiw"
"Bob James";"Pulp fusion - return to the tough side";"Nautilus";"1974";"HARMLESS";1761326250;1761326550;"https://www.deezer.com/track/512466312";;"https://open.spotify.com/track/2emP5oaNH6cwFsugIPqVau"
"Bill Withers";"The very best of Billy Paul  /  Bill Withers";"Ain't no sunshine";"1971";"COLUMBIA";1761326547;1761326669;"https://www.deezer.com/track/2312047";;"https://open.spotify.com/track/1k1Bqnv2R0uJXQN4u6LKYt"
"The Spinners";"Wonder of Stevie / Melody Man";"It's a shame";"1970";"HLES";1761326668;1761326857;"https://www.deezer.com/track/909629";;"https://open.spotify.com/track/1l1YTy9nJ0trwhsCGcimly"
"The Offline";"La couleur de la mer";"Quelque chose reste";"2023";"ROOT RECORDS";1761326857;1761326999;"https://www.deezer.com/track/2303473605";"https://music.apple.com/fr/album/quelque-chose-reste/1691326092?i=1691327292&uo=4";"https://open.spotify.com/track/79DSgScKUaodot8fQwyE1l"
"Flore Benguigui & The Sensible Notes";"More Understanding Than a Man";"More Understanding Than a Man";"2025";"DECCA RECORDS";1761327061;1761327290;"https://www.deezer.com/track/3595384222";;"https://open.spotify.com/track/4zTNJvl3O4u8H2kONGFjyy"
"Erik Truffaz";"The mask";"Betty";"2000";"BLUE NOTE";1761327290;1761327542;"https://www.deezer.com/track/3577633001";"https://music.apple.com/fr/album/betty/1841955184?i=1841955919&uo=4";"https://open.spotify.com/track/36AD2oI5vEMBqmOZeBIypY"
"Mal Waldron";"All alone";"All alone";"1966";"GTA RECORDS / UNIVERSAL";1761327537;1761327846;"https://www.deezer.com/track/454086572";"https://music.apple.com/fr/album/all-alone/1339641611?i=1339641619&uo=4";"https://open.spotify.com/track/6TAW00MAPvS59yEoIgtOEI"
"Billie Holiday";"Blue moon";"My man";"1954";"DREYFUS JAZZ";1761327844;1761328000;"https://www.deezer.com/track/542806002";"https://music.apple.com/fr/album/my-man/871610350?i=871610367&uo=4";
"Miles Davis";"Bof/Promised land";"Round midnight";"1955";"COLUMBIA";1761328000;1761328352;"https://www.deezer.com/track/92979208";;
"Sam Cooke";"The man and his music";"A Change Is Gonna Come";"1965";"RCA";1761328350;1761328541;"https://www.deezer.com/track/9938661";;
"Henry Mancini";"BOF / Une fois ne suffit pas (""""Jacqueline Susann's once is not enough"""")";"Une fois ne suffit pas : Opening scene";"2014";"INTRADA RECORDS";1761328540;1761328642;;;
"John Coltrane";"Le genie de John Coltrane";"Alabama";"1964";"IMPULSE";1761328659;1761328801;"https://www.deezer.com/track/427219572";"https://music.apple.com/fr/album/alabama/1443174849?i=1443175568&uo=4";
"Anti-Lilly & Phoniks";"It's nice outside";"Sunshine (feat. Mariel)";"2017";"DON'T SLEEP RECORDS";1761332937;1761333069;;;
"Adriano Viterbini";"Film o sound";"Solo perle";"2016";"BOMBA DISCHI";1761332998;1761333089;"https://www.deezer.com/track/111148260";;
"Ino Casablanca";"Extasia";"Dima rave";"2025";"LCS RECORDZ";1761332999;1761333114;"https://www.deezer.com/track/3564177781";;"https://open.spotify.com/track/1YK7nJJpxCCdFESpaQZvD6"
"Rachid Baba Ahmed";"Maghreb k7 club - Disco singles";"Racine";"1990";"BONGO JOE";1761333102;1761333296;"https://www.deezer.com/track/1961697247";;
"Prague Singers";"Anton Dvorak : Integrale des oeuvres chorales et duos vocaux";"Duos moraves : A ja ti uplynu op 29 B 60 n°1 - pour choeur mixte et piano";"";"BRILLIANT CLASSICS";1761333103;1761333234;;;
"Chabati Le Jeune";"Maghreb K7 club";"Mani mani maane";"2020";"BONGO JOE RECORDS";1761333327;1761333595;;;
"Buttering Trio";"Foursome";"Air in rest";"2022";"RAW TAPES";1761333327;1761333535;"https://www.deezer.com/track/1581443612";"https://music.apple.com/fr/album/air-in-rest/1599229250?i=1599229265&uo=4";"https://open.spotify.com/track/6hoZa8fmuuSLz4VNVgQnY2"
"Saib";"Unwind";"Mushroom samba";"2022";"JAKARTA RECORDS";1761333598;1761333848;;"https://music.apple.com/fr/album/mushroom-samba/1671337502?i=1671337639&uo=4";"https://open.spotify.com/track/40mhQTyaNwxuBhdc877YUu"
"Aretha Franklin";"Young gifted and black";"Day dreaming";"1972";"ATLANTIC";1761333598;1761333840;"https://www.deezer.com/track/904815";"https://music.apple.com/fr/album/day-dreaming/738202943?i=738202953&uo=4";"https://open.spotify.com/track/7L4G39PVgMfaeHRyi1ML7y"
