"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Michel Petrucciani (Compositeur, Piano)";"Both worlds";"Brazilian Like";1997;"DISQUES DREYFUS";1704388433;1704388719;;"https://music.apple.com/fr/album/brazilian-like-live-at-the-north-sea-jazz-festival/1437813659?i=1437813664&uo=4";
"Jean Philippe Fanfant";"Since 1966";"Péyi béni V2 (feat. René Geoffroy)";2021;"KLARTHE";1704388715;1704388981;;;
"Bill Henderson";"With the Oscar Peterson trio";"I see your face before me";1963;"VERVE";1704388978;1704389122;;;"https://open.spotify.com/track/5bNaJtqfW7QpGUkuig7tz4"
"Neil Cowley Trio";"Spacebound apes";"Garden of love";2016;"AUTO PRODUCTION";1704389119;1704389324;;"https://music.apple.com/fr/album/garden-of-love/1701094980?i=1701094989&uo=4";"https://open.spotify.com/track/4nnTUfKDl2XkwvHjZHmT6E"
"Volker Kriegel";"Zoom";"Country shit";1971;"MOTOR MUSIC";1704389323;1704389486;;;
"Karl Seglem";"Ossicles";"Rorsletre";2010;"OZELLA";1704389486;1704389837;;;
"Nat King Cole";"The complete after midnight sessions";"You can depend on me";1956;"CAPITOL";1704389835;1704390066;"https://www.deezer.com/track/2040498937";;
"The L.A. Four";"La four : Going home";"Softly as in a morning sunrise";1977;"CTI";1704390065;1704390309;;;
"Charlie Hunter";"Right now move";"Mestre tata";2005;"RYKO";1704390307;1704390581;"https://www.deezer.com/track/2059188917";;
"Catherine Russell";"Inside this heart of mine";"All the cats join in";2010;"WORLDVILLAGE";1704390578;1704390794;;"https://music.apple.com/fr/album/all-the-cats-join-in/586348628?i=586349035&uo=4";"https://open.spotify.com/track/3QTtl0CUgW8DnvlaGqIY39"
"Clifford Brown";"Clifford Brown with strings";"Yesterdays";1955;"EMARCY";1704390793;1704390971;;"https://music.apple.com/fr/album/yesterdays/417917501?i=417917607&uo=4";
"Philip Catherine (Guitare)";"Côté jardin";"Seven teas";2012;"Challenge Jazz";1704390969;1704391103;"https://www.deezer.com/track/1406161302";;
"Mose Allison";"Mose Allison sings and plays";"Parchman farm";1957;"PRESTIGE";1704391097;1704391290;;"https://music.apple.com/fr/album/parchman-farm/885669297?i=885669364&uo=4";"https://open.spotify.com/track/7pQQzqKO99KICwaN7jVdOe"
"Web Web";"Web Max";"Satori ways (feat. Brandee Younger)";2021;"COMPOST RECORDS";1704391290;1704391623;;;
"The Modern Jazz Quartet";"Django";"Delaunay's dilemma";1953;"PRESTIGE";1704391620;1704391857;"https://www.deezer.com/track/669739792";"https://music.apple.com/fr/album/delaunays-dilemma-instrumental/1434864639?i=1434864715&uo=4";"https://open.spotify.com/track/1NTWNtAjxbWa5mLmdfxkwN"
"Tribe From The Ashes";"Tribe from the ashes";"Nineteen";2021;"LABEL BLEU";1704391848;1704392137;;;
"Dave Douglas";"Dada people";"Danger dancer";2016;"GREEN LEAF MUSIC";1704392134;1704392449;;;
"Dave Holland";"Life Cycle";"Inception";1983;"ECM";1704392445;1704392702;;"https://music.apple.com/fr/album/inception/1442900167?i=1442900283&uo=4";
"Luther Dickinson";"Blues & ballads (A folksinger’s songbook) / Vol. I & II";"Horseshoe (reprise)";2016;"NEW WEST RECORDS";1704392699;1704392878;"https://www.deezer.com/track/561642182";"https://music.apple.com/fr/album/horseshoe-reprise/1436820044?i=1436820264&uo=4";"https://open.spotify.com/track/3lfALOKh6HIoabfGwcw28y"
"Perry Como";"20 greatest hits";"Catch a falling star";1957;"RCA";1704392874;1704393021;"https://www.deezer.com/track/45827301";"https://music.apple.com/fr/album/catch-a-falling-star/192456701?i=192457417&uo=4";
"Chucho Valdes & The Afro Cuban Messengers";"Border-free";"Bebo";2013;"JAZZ VILLAGE";1704393021;1704393486;;;
"Abdullah Ibrahim";"Cape Town flowers";"African marketplace";1997;"TIPTOE";1704393484;1704393804;"https://www.deezer.com/track/479296332";;"https://open.spotify.com/track/49hb07Id3rPQCfyl9rMhHX"
"Dianne Reeves";"When you know";"Social call";2008;"BLUENOTE";1704393799;1704394054;;"https://music.apple.com/fr/album/social-call/721224201?i=721224318&uo=4";"https://open.spotify.com/track/2OJHJYfK4CWtG0uBbPg6nI"
"Sonny Rollins";"Plus 4";"Pent-up house";1956;"Prestige";1704394052;1704394582;"https://www.deezer.com/track/6904650";"https://music.apple.com/fr/album/pent-up-house/1443069429?i=1443069575&uo=4";"https://open.spotify.com/track/2uaMIdq7JAfpN1QGt4kQ7W"
"Medeski Martin And Wood";"Let's go everywhere";"Let's Go";2008;"LITTLE MONTE";1704394580;1704394735;;;
"Leon Russell";"Stop all that jazz";"Mona lisa please";1974;"SHELTER";1704394734;1704394941;"https://www.deezer.com/track/123337480";"https://music.apple.com/fr/album/mona-lisa-please/1443545167?i=1443546043&uo=4";"https://open.spotify.com/track/28RTbrg5XegTQITlxLVADX"
"SCOPES";"Age of reason";"Age of reason";2021;"WHIRLWIND RECORDINGS";1704394941;1704395229;;;"https://open.spotify.com/track/5G9u1cxXvaJNm5IHgkg78W"
"Larry Young";"Unity";"Monk's dream";1965;"BLUE NOTE";1704395224;1704395569;;"https://music.apple.com/fr/album/monks-dream-remastered/1457590359?i=1457590362&uo=4";
"Umlaut Big Band";"Mary's ideas";"Rosa Mae";2021;"UMLAUT RECORDS";1704395567;1704395809;"https://www.deezer.com/track/1432456402";;"https://open.spotify.com/track/08alAsWE3TecOwCmLdPqbI"
"Jeanne Lee";"After Hours";"I let a song go out of my heart";1994;"OWL/EMI";1704395808;1704396069;;;
"Dylan Ryan";"Sand / Sky bleached";"White nights";2013;"CUNEIFORM RECORDS";1704396063;1704396319;;;
"Anachronic Jazz Band";"Anachronic jazz band";"Yardbird suite";1976;"JBM";1704396315;1704396501;;;
"Patti Page";"Ready, set, go";"The first time I kissed you";1947;"SEPIA RECORDS";1704396500;1704396655;;;
"Avishai Cohen";"Gently disturbed";"Chutzpan";;"RAZDAZ RECORDS";1704396656;1704396962;"https://www.deezer.com/track/1045139302";"https://music.apple.com/fr/album/chutzpan/1526802814?i=1526803086&uo=4";"https://open.spotify.com/track/0wFwQDzG7n8zjNjotCFPxG"
"Cyrus Chesnut";"The dark before the dawn";"Call me later";1995;"ATLANTIC";1704396961;1704397207;;;
"Gregory Porter";"Take me to the alley (Deluxe Edition)";"Insanity";2016;"BLUE NOTE";1704397203;1704397537;"https://www.deezer.com/track/124183308";"https://music.apple.com/fr/album/insanity/1440838672?i=1440839241&uo=4";"https://open.spotify.com/track/2LQiq6tk9JuMuPcUUP1DVZ"
"Chet Baker";"Young Chet";"There will never be another you";1954;"PACIFIC JAZZ";1704397534;1704397712;"https://www.deezer.com/track/118042046";"https://music.apple.com/fr/album/there-will-never-be-another-you/726137633?i=726138207&uo=4";
"Doumka Clarinet Ensemble";"Afar";"Gankino";2011;"enja";1704397710;1704398032;"https://www.deezer.com/track/17375014";"https://music.apple.com/fr/album/gankino/426493986?i=426494003&uo=4";"https://open.spotify.com/track/5XS5nCrQqGYJ2DtVqEjAwc"
"Lionel Hampton";"Complete edition volume 2 1936 - 1937";"Jivin' The Vibes";1937;"CLASSICS";1704398029;1704398168;;;
"Tom Waits";"Foreign affairs";"Barber shop";1977;"ELEKTRA";1704398167;1704398396;;"https://music.apple.com/fr/album/barber-shop/1485074965?i=1485074974&uo=4";"https://open.spotify.com/track/3Mc5Af3MmokfY2r78nsbI7"
"Antonio Lizana";"Vishuddha";"Mis melodías";2023;"Cristal Records";1704398396;1704398755;"https://www.deezer.com/track/2465028205";"https://music.apple.com/fr/album/mis-melod%C3%ADas/1708453398?i=1708453930&uo=4";"https://open.spotify.com/track/2aKTHCKXRCA6DBwrQoC6jS"
"Michel Camilo & Tomatito";"Spain forever";"Nuages";2016;"UNIVERSAL MUSIC FRANCE";1704398751;1704399123;;"https://music.apple.com/fr/album/nuages/1443234390?i=1443235044&uo=4";
"Bireli Lagrene";"Biréli Lagrène plays Loulou Gasté";"Ces petites choses là";2023;"DREYFUS JAZZ";1704399119;1704399395;;;
"Diana Krall";"All for you";"I'm an errand girl for rhythm";1996;"IMPULSE";1704399391;1704399565;;;"https://open.spotify.com/track/0xQKptQwUejCjGlxtDdBr9"
"Harry Edison & His Orchestra";"Sweets";"K.m. blues";2005;"CLEF RECORDS";1704399563;1704399772;;;
"Tubby Hayes Big Band";"BBC jazz for moderns";"Souriya";1962;"GEARBOX RECORDS";1704399772;1704400080;"https://www.deezer.com/track/2452683785";;
"Allan Harris";"The genius of Eddie Jefferson";"So what";2018;"RESILIENCE MUSIC";1704400078;1704400317;"https://www.deezer.com/track/454831442";"https://music.apple.com/fr/album/so-what/1341191031?i=1341191050&uo=4";"https://open.spotify.com/track/1aW6nyOECyiwhBywnkixLs"
"Miles Davis";"Tutu";"Backyard ritual";1986;"WB";1704400310;1704400597;"https://www.deezer.com/track/664214";"https://music.apple.com/fr/album/backyard-ritual/438981588?i=438981861&uo=4";"https://open.spotify.com/track/5JBrDXF0NcUFN0rYq642xs"
"Benjamin Jephta";"Born Coloured, not Born-Free";"Born coloured - not born-free (acceptance/metamorphosis)";2023;"AKOUSTIK ELEKTRIK MUSIC";1704400587;1704400834;;"https://music.apple.com/fr/album/born-coloured-not-born-free-acceptance-metamorphosis/1680724426?i=1680724490&uo=4";"https://open.spotify.com/track/0XtVW6lhQCYwFXcHMKl1iO"
"Cecile McLorin Salvant";"The Window";"One step ahead";2018;"Mack Avenue";1704400834;1704400960;;"https://music.apple.com/fr/album/one-step-ahead/1419855490?i=1419855951&uo=4";"https://open.spotify.com/track/2wZTxjnKdOpgPLi85ItFlr"
"Chris Hazelton";"After Dark";"The Groove Merchant";2023;"Cellar Music";1704400955;1704401317;;"https://music.apple.com/fr/album/the-groove-merchant/1683191566?i=1683191805&uo=4";"https://open.spotify.com/track/4D1KfQaxCzExsnqGbXbx2x"
"Don Wilkerson";"The complete Blue Note sessions";"San antonio rose";2001;"BLUE NOTE";1704401314;1704401726;;"https://music.apple.com/fr/album/san-antonio-rose/628451713?i=628451756&uo=4";"https://open.spotify.com/track/17Qp1QIbiXK0yDqBrqBBun"
"Peggy Lee";"Latin ala Lee / Olé ala Lee!";"Dance only with me";1960;"CAPITOL";1704401723;1704401868;;"https://music.apple.com/fr/album/dance-only-with-me/716755287?i=716755421&uo=4";"https://open.spotify.com/track/029SL4ll0Io4g9j4EVvAHp"
"Brad Mehldau";"Highway rider";"John boy";2010;"NONESUCH";1704401866;1704402057;"https://www.deezer.com/track/5510617";"https://music.apple.com/fr/album/john-boy/359077400?i=359077402&uo=4";"https://open.spotify.com/track/370LaaO3SfMMP6diizZ6MV"
"Bill Evans";"Columbia jazz : The Bill Evans album / CD 14";"Re : Person I knew (alternate take)";1971;"COLUMBIA";1704402057;1704402494;;;
"Adi Meyerson";"I want to sing my heart out in praise of life";"Caged bird (feat. Camille Thurman)";2021;"AM RECORDS";1704402488;1704402887;;"https://music.apple.com/fr/album/caged-bird-feat-camille-thurman/1575441538?i=1575441542&uo=4";
