"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Fred Nardin";"Look ahead";"Just easy";2018;"NAIVE";1707822277;1707822707;;;
"Eddie Harris / Ellis Marsalis";"Homecoming";"Out of this world";1985;"ELM RECORDS";1707822706;1707822946;;;
"Mark Ledford";"Miles 2 go";"Freedom jazz dance";1998;"VERVE";1707822944;1707823246;;"https://music.apple.com/fr/album/freedom-jazz-dance/1442945562?i=1442945934&uo=4";"https://open.spotify.com/track/1rIYBNNCiBaVRLEiaELmRg"
"Monika Kabasele";"Grécofuturisme";"Afro blue";2023;"ART DISTRICT";1707823243;1707823381;;"https://music.apple.com/fr/album/afro-blue/1690269035?i=1690269259&uo=4";"https://open.spotify.com/track/5lzB7cvY9SOGTe8NFmjZDX"
"Candido";"""""Featuring Al Cohn"""" & """"In indigo""""";"Poinciana";1956;"FRESH SOUND RECORDS";1707823371;1707823625;"https://www.deezer.com/track/2229731";"https://music.apple.com/fr/album/poinciana/1455690464?i=1455690623&uo=4";"https://open.spotify.com/track/72qXIyv2qTul28f8vmGpRG"
"Jacky Terrasson";"What it is";"Ravel : Bolero";1998;"BLUE NOTE";1707823617;1707824004;;;
"The Circling Sun";"Spirits";"Plume";2023;"SOUNDWAY RECORDS LTD";1707824004;1707824374;;"https://music.apple.com/fr/album/plume/1677341059?i=1677342157&uo=4";"https://open.spotify.com/track/702prQIBzUaImsNWADdtqi"
"John Pizzarelli";"Sinatra and Jobim @ 50";"Two Kites";2017;"CONCORD JAZZ";1707824363;1707824631;"https://www.deezer.com/track/1761026467";;"https://open.spotify.com/track/03CeH3rxp5jJZ0C569f6vD"
"Astrud Gilberto";"Talkin' Verve";"Crickets sing for Anamaria";1968;"VERVE";1707824621;1707824713;;"https://music.apple.com/fr/album/crickets-sing-for-anamaria/1443201832?i=1443202457&uo=4";
"Ella Fitzgerald";"Ella at Juan-Les-Pins";"The cricket song";1964;"VERVE";1707824709;1707824851;;"https://music.apple.com/fr/album/the-cricket-song-live-7-29-64/1452880609?i=1452881084&uo=4";
"Isabelle Seleskovitch";"About a date";"Dame aux diamants";2018;"BLACK & BLUE";1707824851;1707825041;;;
"Jaco Pastorius";"Les incontournables / Jaco Pastorius";"Sophisticated lady";1982;"WEA";1707825033;1707825327;;;
"Multiquarium Big Band";"Remembering Jaco";"Barbary coast";2020;"NAIVE / BELIEVE";1707825324;1707825701;;;
"Carol Kaye";"Picking up on the E-string";"Boogaloo";1970;"GAP";1707825701;1707825844;;;
"Kurt Elling & Charlie Hunter";"Guilty pleasures (feat. Nate Smith)";"Wrap it up (feat. Nate Smith)";2023;"EDITION";1707825843;1707826075;;"https://music.apple.com/fr/album/wrap-it-up-feat-nate-smith/1659039044?i=1659039311&uo=4";
"Emile Londonien";"Legacy";"Twenty fifteen";2023;"NAIVE";1707826074;1707826259;;;"https://open.spotify.com/track/3F4SnqRLateUMs5HpAkhRx"
"Quincy Jones";"Sounds ... And Stuff Like That";"Tell Me A Bedtime Story";1978;"A&M Records";1707826257;1707826661;"https://www.deezer.com/track/7914900";"https://music.apple.com/fr/album/tell-me-a-bedtime-story/1442863691?i=1442864073&uo=4";"https://open.spotify.com/track/1ORqUiQNAzIv1QQi8StbHE"
"Wes Montgomery";"Guitares jazz";"The joker";1967;"DREYFUS JAZZ";1707826653;1707826857;;"https://music.apple.com/fr/album/the-joker/1434899402?i=1434899819&uo=4";"https://open.spotify.com/track/7ypmEWy7xezsuoeZqkcPlz"
"Diana Krall";"This dream of you";"How Deep Is The Ocean";2020;"VERVE";1707826855;1707827171;"https://www.deezer.com/track/1084242162";"https://music.apple.com/fr/album/how-deep-is-the-ocean/1525376067?i=1525376685&uo=4";"https://open.spotify.com/track/6DcnA13j0itZwmg4BpqWZk"
"Bob Dorough";"Devil may care";"I don't mind";1956;"AFFINITY";1707827163;1707827339;"https://www.deezer.com/track/10939393";"https://music.apple.com/fr/album/i-dont-mind/257790166?i=257792756&uo=4";
"Gabriel Latchin Trio";"Viewpoint";"Says who?";2023;"ALYS JAZZ";1707827339;1707827684;;;"https://open.spotify.com/track/5jT15TnaYVvtMLhXhjq4EJ"
"Thomas Gomez";"Out for delivery";"My Old Flame";2023;"ZOOT RECORDS";1707827681;1707827974;;;"https://open.spotify.com/track/7A9DD3YVERwtRShHf7armS"
"Chano Dominguez";"Chano";"Well you needn't";1993;"NUBA";1707827970;1707828220;;;"https://open.spotify.com/track/3JlY8scty95ggEMJhjccN0"
"Claude Nougaro";"La note bleue";"Autour de minuit (avec natalie dessay)";2004;"BLUE NOTE";1707828219;1707828468;;;
"Thelonious Monk";"Criss-Cross";"Tea for two";;;1707828466;1707828692;;"https://music.apple.com/fr/album/tea-for-two/186322231?i=186322398&uo=4";"https://open.spotify.com/track/3SSDhknexqI9YrrLj3sof6"
"Molly Lyons";"Verses only!";"Tea for two";1964;"EPIC - LEGACY";1707828689;1707828813;;"https://music.apple.com/fr/album/tea-for-two/947617318?i=947617325&uo=4";"https://open.spotify.com/track/7JX0XpcJ7qm0eRtFVSNmwP"
"Francois Jeanneau";"Duo pour deux, mais pas plus";"CINQ";2022;"IMD-RSX";1707828812;1707828999;;;"https://open.spotify.com/track/3do1Ob6MXNtitqbiywKO0A"
"Samy Thiebault";"Calypsotopia";"Calypsotopia";2018;"GAYA MUSIC";1707828999;1707829213;"https://www.deezer.com/track/545124222";"https://music.apple.com/fr/album/calypsotopia/1433895514?i=1433895683&uo=4";"https://open.spotify.com/track/1X85DLOqbz7wcAZHhI7Agh"
"Ike Quebec";"Soul samba";"Lloro tu despedida";1962;"B NOTE";1707829214;1707829397;;"https://music.apple.com/fr/album/lloro-tu-despedida/916852140?i=916852348&uo=4";
"Michael Valeanu";"Move Your Feet";"Tea time";2023;"Jazz Family";1707829389;1707829808;"https://www.deezer.com/track/2271063157";"https://music.apple.com/fr/album/tea-time/1686616867?i=1686617445&uo=4";"https://open.spotify.com/track/36BddCPkq1iodW3KyKETMQ"
"Ashley Henry";"My voice";"Love is alive";2023;"NAIVE";1707829806;1707829999;"https://www.deezer.com/track/2193657307";"https://music.apple.com/fr/album/love-is-alive/1677444473?i=1677444487&uo=4";"https://open.spotify.com/track/2Y5t1qoM39wowlyf5cOwjK"
"George Duke";"My soul";"Uncle remus";1975;"MPS";1707829994;1707830301;;"https://music.apple.com/fr/album/uncle-remus/985961587?i=985961727&uo=4";"https://open.spotify.com/track/5yiMaoMCrG02j6TBm2saZI"
"Meshell Ndegeocello";"Virgo";"Virgo (feat. Brandee Younger & Julius Rodriguez)";2023;"BLUE NOTE RECORDS";1707830298;1707830772;;;
"Danger Zone";"Introducing";"Mind the tools";2023;"GAYA MUSIC PRODUCTION";1707830769;1707830947;;;
"Art Blakey & The Jazz Messengers";"Bof / Les liaisons dangereuses";"No problem (1st version)";1959;"FONTANA";1707830948;1707831388;;;
"Sarah Vaughan";"No Count Sarah";"Moonlight in Vermont";1959;"EMARCY";1707831388;1707831586;;;
"Cecile McLorin Salvant";"For one to love";"Le mal de vivre";2015;"MACK AVENUE";1707831584;1707831953;"https://www.deezer.com/track/102368510";"https://music.apple.com/fr/album/le-mal-de-vivre/1006895848?i=1006896648&uo=4";"https://open.spotify.com/track/7HMUSp18RlaBFpBD2yVgel"
"Paul Lay";"The party";"A letter";2017;"LABORIE JAZZ";1707831946;1707832278;;;"https://open.spotify.com/track/0ASJSJnufGwLvLGruRlLFK"
"Matthieu Saglio";"Voices";"Madiba";2023;"Act";1707832278;1707832626;;"https://music.apple.com/fr/album/madiba/1678216802?i=1678216806&uo=4";"https://open.spotify.com/track/2Kxxsy3CMbIPf0ABK6s8Pi"
"Randy Weston";"African Rhythms";"Afro-black";1969;"COMET RECORDS";1707832625;1707832799;;;
"Eric Legnini";"The Day You Came Along";"The jive (feat. Sylvain Romano)";2023;"Paradis Improvisé";1707832799;1707832980;;;
"Harry Connick Jr.";"20";"Basin street blues";1989;"COLUMBIA";1707832979;1707833157;;;
"Jazzmeia Horn";"Love and liberation";"Still tryin'";2019;"CONCORD JAZZ";1707833155;1707833413;;"https://music.apple.com/fr/album/still-tryin/1468027605?i=1468027952&uo=4";"https://open.spotify.com/track/6edr4Ca0hSvgg3X3KfFXhG"
"Blue Mitchell";"Boss Horn";"O mama enit";1967;"BLUE NOTE";1707833410;1707833744;;;
"Joao Donato";"Quem é quem";"Chorou, chorou";1973;"EMI MUSIC BRASIL";1707833744;1707833903;;"https://music.apple.com/fr/album/chorou-chorou/1442636237?i=1442636444&uo=4";
"Andre Mehmari";"CHOROS E PIANOS";"AOS AMIGOS, COM AFETO";2023;"ESTUDIO MONTEVERDI";1707833902;1707834191;"https://www.deezer.com/track/2279409297";;"https://open.spotify.com/track/2qWAGSn6ldPr2ZB5g69Pd4"
"Rosa Passos";"Passos Rosa/Rosa";"Duas contas";2006;"TELARC";1707834188;1707834260;"https://www.deezer.com/track/12903914";"https://music.apple.com/fr/album/duas-contas/132682210?i=132682219&uo=4";
"Cesar Camargo Mariano";"Duo";"Short cut";2002;"TRAMA";1707834258;1707834515;;;
"Oscar Peterson";"In a romantic mood : Oscar Peterson with strings";"It could happen to you";2011;"JAZZ CLASSICS";1707834517;1707834740;;;
"Antoine Drye";"Retreat to beauty (Oblation Vol. 3 : Providence!)";"Dada takes lilykenz to a show!";2023;"CELLAR MUSIC";1707834737;1707834807;;"https://music.apple.com/fr/album/dada-takes-lilykenz-to-a-show/1701498138?i=1701498154&uo=4";"https://open.spotify.com/track/4D0UiVqtT4iPSKHgdGFbDe"
"Antoine Drye";"Retreat to beauty (Oblation Vol. 3 : Providence!)";"37";2023;"CELLAR MUSIC";1707834805;1707835047;;"https://music.apple.com/fr/album/37/1701498138?i=1701498165&uo=4";
"Ian Carr";"Belladonna";"Mayday";1972;"VERTIGO";1707835046;1707835379;;"https://music.apple.com/fr/album/mayday/1459135032?i=1459135038&uo=4";"https://open.spotify.com/track/4zwkpNn2A1wtZYxbzIxy7p"
"The Fearless Flyers";"Tailwinds";"The birdwatcher";2020;"VULF";1707835378;1707835539;;"https://music.apple.com/fr/album/the-birdwatcher/1509554174?i=1509554187&uo=4";"https://open.spotify.com/track/2sqZfX3pEda59tqZNPJMaS"
"Jennifer Wharton'S Bonegasm";"Grit & grace";"Coop's condiments";2023;"SUNNYSIDE";1707835538;1707835921;;"https://music.apple.com/fr/album/coops-condiments/1706936135?i=1706936566&uo=4";
"Urbie Green";"Urbie";"Melody in B flat";1955;"BETHLEHEM";1707835918;1707836057;;"https://music.apple.com/fr/album/melody-in-b-flat-2014-remaster/1447251956?i=1447251967&uo=4";
"Julie London";"Julie is her name";"Laura";1958;"EMI";1707836054;1707836152;;;
"Joshua Redman";"Where are we";"My Heart In San Francisco (Holiday)";2023;"BLUE NOTE";1707836152;1707836338;"https://www.deezer.com/track/2348978305";;"https://open.spotify.com/track/2C6g7g32SfdqcMyntEcnOI"
"Mark Murphy";"Kerouac, then and now";"San Francisco";1989;"MUSE RECORDS";1707836340;1707836471;;;
"Yussef Dayes";"Black classical music";"Chasing the drum";2023;"BROWNSWOOD / CASHMERE THOUGHTS / NONESUCH";1707836469;1707836796;;;"https://open.spotify.com/track/0f2sZa3AzBClt7sJCMQ6D0"
"Ahmed Abdul Malik";"Jazz sounds of Africa";"Nadusilma";1962;"PRESTIGE";1707836793;1707837019;;;
"Avi Avital & Omer Avital";"Avital meets Avital";"Ana maghrebi";2017;"DEUTSCHE GRAMMOPHON";1707837018;1707837314;;;
"Sonny Rollins";"What's new";"Brownskin girl";1962;"BMG";1707837312;1707837714;;"https://music.apple.com/fr/album/brownskin-girl/274020330?i=274020351&uo=4";"https://open.spotify.com/track/49tu4ScNPDfgM2kFXGpAy5"
"Charlie Rouse";"Four in One";"Evidence";1982;"Elektra";1707837712;1707838064;;;
"Dan Tepfer";"Small constructions";"Ask me now";2013;"SUNNYSIDE COMMUNICATIONS";1707838065;1707838408;;;"https://open.spotify.com/track/4msn7bApCrTUAY9NerM5Md"
"Camille Bertault & Paul Bertault";"Songs For My Daughter";"Amour amour";2023;"SUNNYSIDE COMMUNICATIONS";1707838406;1707838611;;"https://music.apple.com/fr/album/amour-amour/1698378370?i=1698378623&uo=4";
"Alan Bergman";"Lyrically";"The summer knows";2007;"VERVE";1707838610;1707838876;;;
"Paolo Fresu Devil Quartet";"Carpe diem";"Un tema per Roma";2017;"TUK MUSIC";1707838875;1707839208;"https://www.deezer.com/track/2562969212";;
"Anthony Wilson";"Frogtown";"Shabby bird";2016;"GOAT HILL RECORDINGS";1707839207;1707839412;"https://www.deezer.com/track/2208452657";;"https://open.spotify.com/track/1yFHh0hNXoQwqTHHJtRaM0"
"Gabor Szabo";"Bacchanal & 1969";"Stormy";1969;"Cherry red records";1707839411;1707839604;"https://www.deezer.com/track/1303473";;"https://open.spotify.com/track/3JeDm203MFpRlzSFaoNEv2"
"Grover Washington Jr";"Blaxploitation";"Inner city blues (make me wanna holler)";1971;"POLYDOR";1707839602;1707840022;;;
"Saje";"Saje";"Solid ground / Blackbird";2023;"SAGEVOICES";1707840024;1707840425;;;
"Serena Fisseau & Vincent Peirani";"So quiet";"And I love her";2019;"ACT MUSIC";1707840425;1707840660;;"https://music.apple.com/fr/album/and-i-love-her/1459347053?i=1459347134&uo=4";
"Art Van Damme";"Swinging the accordion on MPS";"I'm beginning to see the light";1966;;1707840658;1707840823;;;
"Duke Ellington";"Blues in orbit";"Three j's blues";1988;"CBS";1707840822;1707840989;;;
"Paradox Jazz Orchestra";"Legacy : Remembering the skymasters";"Nobody else but me";2023;"PJO RECORDS";1707840988;1707841316;;;"https://open.spotify.com/track/5O9INAHuo6J8QC4B96Vy8C"
"Anita O' Day";"Cool heat";"You're a clown";1959;"OFFICIAL";1707841316;1707841464;;;
"Bruno Schorp";"The Lights";"The Lights";2023;"Shed Music";1707841463;1707841692;;;"https://open.spotify.com/track/4dNVfhgHohXmdY7ksPU1vv"
"Amaro Freitas (Compositeur, Piano)";"Sankofa";"Nascimento";2021;"FAR OUT RECORDINGS";1707841693;1707841975;"https://www.deezer.com/track/1324679442";"https://music.apple.com/fr/album/nascimento/1562147420?i=1562147788&uo=4";"https://open.spotify.com/track/2HPmVC1hhRpBrK1z6WSxFD"
"Milton Nascimento";"Pietá";"Cantaloupe Island";2002;"WEA";1707841972;1707842252;;;
"Herbie Hancock";"The best of herbie hancock";"Driftin";1962;"BLUENOTE";1707842252;1707842661;;;
"Sean Mason";"The Southern Suite";"Final Voyage";2023;"Blue Engine Records";1707842660;1707843034;"https://www.deezer.com/track/2335013295";"https://music.apple.com/fr/album/final-voyage/1693408873?i=1693409277&uo=4";"https://open.spotify.com/track/6pBaX9CnZJ4KBkojIQ325L"
"Takuya Kuroda";"Rising son (Cd promo FIP)";"Green and gold";2014;"BLUE NOTE";1707843033;1707843320;;"https://music.apple.com/fr/album/green-and-gold/1440813868?i=1440814460&uo=4";"https://open.spotify.com/track/3Lz7F78L8bmAftMGkwoGCh"
"Guru";"Jazzmatazz / Vol.1";"Loungin' (feat. Donald Byrd)";1993;"CAPITOL";1707843319;1707843596;;"https://music.apple.com/fr/album/loungin-feat-donald-byrd-jazz-not-jazz-mix/721285759?i=721286423&uo=4";
"Andy Hay";"Many rivers";"Afronaught / Travel";2019;"AUTOPRODUCTION";1707843599;1707843818;;;
"Tony Williams";"The Joy of Flying";"Hittin on 6";2010;"Reel Music";1707843817;1707844194;;;
"Youn Sun Nah";"Voyage";"Calypso Blues";2008;"THE ACT";1707844188;1707844431;;;
"John Coltrane. (Compositeur)";"Cannonball Adderley Quintet in Chicago";"The Sleeper";1999;"Mercury";1707844430;1707844862;;;
"Christophe Wallemme";"Time zone";"Exit";2004;"NOCTURNE";1707844857;1707845175;;;
"Charles Brown";"Honey dripper";"News all over town";1994;"VERVE";1707845173;1707845594;;;
"Steve Swallow";"Singular Curves";"Get lost";2014;"AUAND RECORDS";1707845594;1707845867;"https://www.deezer.com/track/2532320701";;"https://open.spotify.com/track/5AYbykY8XIx8QFujXIWfsV"
"Oscar Peterson";"The canadian giant";"I Got Rhythm";1952;"VERVE";1707845864;1707846059;;"https://music.apple.com/fr/album/i-got-rhythm/585535913?i=585536069&uo=4";
"Chris Thile & Brad Mehldau";"Chris Thile & Brad Mehldau";"The Old Shade Tree";2017;"NONESUCH / WARNER";1707846057;1707846430;;"https://music.apple.com/fr/album/the-old-shade-tree/1175624431?i=1175624620&uo=4";
"Dizzy Gillespie & Lalo Schifrin";"Free Ride";"Free Ride";1977;"PABLO";1707846426;1707846745;;;
"Louis Sclavis";"Frontières";"Tulgudur";2017;"JMS";1707846741;1707847044;;"https://music.apple.com/fr/album/tulgudur/1473809843?i=1473810587&uo=4";"https://open.spotify.com/track/6HNw2se7s2Efa2dz0SjKKO"
"Rose Murphy";"I can't give you anything but love";"I can't give you anything but love";1955;"ARCADE";1707847041;1707847196;;"https://music.apple.com/fr/album/i-cant-give-you-anything-but-love/1608994536?i=1608994554&uo=4";
"Rhoda Scott";"Movin' blues";"Blue law";2020;"SUNSET RECORDS / L'AUTRE DISTRIBUTION";1707847196;1707847438;;"https://music.apple.com/fr/album/blue-law/1491480141?i=1491480144&uo=4";"https://open.spotify.com/track/5r84r5iDOIsp8Oo1nlS0eZ"
"Alain Jean Marie";"Lazy Afternoon";"Reincarnation of love bird";1999;"Shaï";1707847437;1707847784;;;
"The Jazz Passengers";"Reunited";"Spanish Harlem";2010;"YELLOWBIRD";1707847779;1707848133;;;
"Mary Lou Williams";"Black christ of the Andes";"It ain't necessarily so";1964;"MPS";1707848132;1707848411;;"https://music.apple.com/fr/album/it-aint-necessarily-so/262208338?i=262208443&uo=4";"https://open.spotify.com/track/0hbeUmFXsE5FXaWdOTROYv"
"Roy Hargrove";"Nothing serious";"A day in vienna";2006;"VERVE";1707848409;1707848733;;"https://music.apple.com/fr/album/a-day-in-vienna/1443466011?i=1443466198&uo=4";"https://open.spotify.com/track/0gsZr1CzVLU2MPIMkudAjn"
"Champion Jack Dupree";"La cave Saravah";"Ooh la la";1975;"SARAVAH";1707848730;1707849100;"https://www.deezer.com/track/11783229";;
"David El Malek";"Music from source";"Haggadah";2008;"NOCTURNE";1707849100;1707849341;;;
"Lou Donaldson";"Blues Walk";"Play Ray";1958;"Blue Note";1707849338;1707849664;"https://www.deezer.com/track/3148680";"https://music.apple.com/fr/album/play-ray/556233432?i=556233442&uo=4";"https://open.spotify.com/track/0CaMKN4Fu6WKHBW38JazrY"
"Natacha Atlas";"Myriad road";"Something";2015;"DECCA RECORDS";1707849661;1707849905;"https://www.deezer.com/track/110152034";"https://music.apple.com/fr/album/something/1442357772?i=1442358060&uo=4";"https://open.spotify.com/track/2ziia19TffkatxV9jiP9ZO"
"Michael Brecker";"Tales from the Hudson";"Song for Bilbao";1996;"Impulse !";1707849904;1707850246;;"https://music.apple.com/fr/album/song-for-bilbao/1444001865?i=1444002069&uo=4";"https://open.spotify.com/track/0WMG5EgKUdK73cLMEPoRMX"
"Amnesiac Quartet";"Tribute to radiohead / Vol.2";"Exit music (for a film)";2013;"RADIOHEAD";1707850242;1707850611;;"https://music.apple.com/fr/album/exit-music-for-a-film/1626660879?i=1626660890&uo=4";
"Artie Shaw";"Self portrait";"Blues in the night";1941;"BLUEBIRD";1707850607;1707850800;"https://www.deezer.com/track/98398236";;
"3TM";"Lake";"Woods";2019;"WE JAZZ RECORDS";1707850801;1707851050;"https://www.deezer.com/track/2474316011";"https://music.apple.com/fr/album/woods/1709348620?i=1709348621&uo=4";"https://open.spotify.com/track/1OTJEyK69icpBXVOHTsIXK"
"Charles Williams";"Stickball";"Iron jaws";1972;"MAINSTREAM RECORDS";1707851046;1707851449;;;"https://open.spotify.com/track/40hA8Bo8nyR1ySsnVM3vsG"
"Jim Tomlinson";"The lyric";"Something happens to me (feat. Stacey Kent)";2005;"OPLUS";1707851447;1707851677;;;
"Bill Evans";"The complete Riverside recordings : Volume 2 (cd 4)";"34 skidoo";1964;"RIVERSIDE";1707851675;1707852054;;;
"Quartetto Minimo";"Atlantico";"Atlântico";2018;"AUTOPRODUCTION";1707852052;1707852353;;"https://music.apple.com/fr/album/atlantico/1436289190?i=1436289225&uo=4";"https://open.spotify.com/track/6Ee8it3JflkAICJP9VCLEZ"
"Kevin Mahogany";"My romance";"Everything I Have Is Yours";1998;"WARNER BROS";1707852351;1707852626;;"https://music.apple.com/fr/album/everything-i-have-is-yours/302198017?i=302198022&uo=4";"https://open.spotify.com/track/3xkPQNIBTH4EZAGgcm3h1M"
"Tonbruket";"Nubium swimtrip";"Dukes and wells";2013;"ACT MUSIC & VISION";1707852626;1707853058;"https://www.deezer.com/track/70712458";"https://music.apple.com/fr/album/dukes-and-wells/709308114?i=709308331&uo=4";"https://open.spotify.com/track/7d9qC4RrYKe0uVJ4pHE1VJ"
"Quincy Jones";"Go west man";"Kings road blues";1957;"UNIVERSAL";1707853057;1707853358;;"https://music.apple.com/fr/album/kings-road-blues/1443813753?i=1443813879&uo=4";"https://open.spotify.com/track/2avxm5cX0MDGRIrrbvNprS"
"Nostalgia 77";"Everything under the sun";"Stop to make a change";2007;"TRU THOUGHTS";1707853357;1707853630;"https://www.deezer.com/track/15016294";"https://music.apple.com/fr/album/stop-to-make-a-change/307943552?i=307943573&uo=4";"https://open.spotify.com/track/4R6f6FTBgP4O2fhZcDTlOc"
"Lloyd Mac Neill Quartet";"Washington suite";"Home rule";2011;"Universal Sound";1707853629;1707853991;;;
"Medeski Martin And Wood";"Uninvisible";"Uninvisible";2002;"BLUENOTE";1707853987;1707854202;;;
"Herbie Mann";"Herbie Mann & Joao Gilberto with Antonio Carlos Jobim";"One note samba";1962;"ATLANTIC";1707854199;1707854399;"https://www.deezer.com/track/762164";"https://music.apple.com/fr/album/one-note-samba/534191034?i=534191038&uo=4";"https://open.spotify.com/track/3vg20d9smJYaGbiiC10Dti"
"Steiger";"The New Lady Llama";"Mazurka de la Muerte";2021;"Sdban Ultra";1707854399;1707854681;"https://www.deezer.com/track/1252644062";"https://music.apple.com/fr/album/mazurka-de-la-muerte/1554854661?i=1554854662&uo=4";"https://open.spotify.com/track/0kkzu5BJ5wm2vdHqaZ7s1z"
"Curtis Fuller";"Blues-ette";"Five spot after dark";1959;"OBLIQ SOUND";1707854680;1707854995;;"https://music.apple.com/fr/album/five-spot-after-dark-alternate-take/582998646?i=582998792&uo=4";
"Beady Belle";"At welding bridge";"The storm";2010;"JAZZLAND REC";1707854994;1707855311;;"https://music.apple.com/fr/album/the-storm/1449909924?i=1449910080&uo=4";"https://open.spotify.com/track/5ZQirLYcPBDPrMc1UxB69D"
"Joe Henderson";"The Milestone years / Succes de 1967 à 1977";"Foregone conclusion";1972;"MILESTONE (ET PM)";1707855309;1707855605;;;
"Zygos Brass Band";"Nola to Nala";"Nice picture";2016;"ZYGOMAT'HIC";1707855601;1707855822;;"https://music.apple.com/fr/album/nice-picture/1620167251?i=1620167826&uo=4";"https://open.spotify.com/track/51dPQ9k7BQhYxvvfl39Iz9"
"Valaida Snow";"50 sublimes chanteuses de jazz 1940-1953";"You're driving me crazy";1940;"Body Soul (Body & Soul)";1707855821;1707855959;;;
"Ahmad Jamal";"Blue Moon";"Blue Moon";2012;"Jazz Village";1707855959;1707856549;;;"https://open.spotify.com/track/2GLq7bVRIV8HzmeAQAvYq4"
"Al Casey";"""""jumpin with Al""""";"Pousse cafe";1973;"BLACK";1707856548;1707856776;;;
"Eddie Roberts";"Roughneck";"Sugar (feat. Iain McKenzie)";2004;"DREYFUS";1707856775;1707856998;;;
"Roy Haynes";"We three";"Sugar Ray";2007;"NEW JAZZ";1707856997;1707857379;;;
"Pascal Schumacher";"Left Tokyo right";"Matcha desire";2015;"LABORIE JAZZ";1707857378;1707857709;"https://www.deezer.com/track/96899388";;"https://open.spotify.com/track/31NhV8Xl2YOp4fPRTbsMHz"
"Wayne Shorter";"Native dancer";"Miracle of the fishes";1974;"CBS";1707857707;1707857990;;;
"The Breathing Effect";"Moki dreams of Brazil";"Moki dreams of Brazil";2021;"AUTOPRODUCTION";1707857990;1707858361;"https://www.deezer.com/track/2338876325";"https://music.apple.com/fr/album/moki-dreams-of-brazil/1693898576?i=1693898580&uo=4";"https://open.spotify.com/track/7u2Y6WqPucwUekv9IE3LBm"
"Idris Muhammad";"Power of soul";"The saddest thing";1974;"CTI RECORDS";1707858360;1707858785;"https://www.deezer.com/track/859770";"https://music.apple.com/fr/album/the-saddest-thing/298170730?i=298171010&uo=4";"https://open.spotify.com/track/6Whm5YwYOvYFnzkG30RwYX"
"Youn Sun Nah";"Same Girl";"Bitter ballad";2011;"ACT";1707858783;1707859027;;;
"Yusef Lateef";"The golden flute";"Oasis";1966;"IMPULSE";1707859024;1707859286;;"https://music.apple.com/fr/album/oasis/1444123884?i=1444123892&uo=4";"https://open.spotify.com/track/5e0ECEeijxXXkUqQDmyQEU"
"Omar Sosa";"Calma/Solo piano & ...";"Aguas";2011;"WORLD VILLAG";1707859277;1707859490;;"https://music.apple.com/fr/album/aguas/1615670211?i=1615670216&uo=4";"https://open.spotify.com/track/18F9ZF7gbLOSk7fiB1RIwC"
