"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer"
"Yazz Ahmed";"La saboteuse";"Organ eternal";2017;"NAIM RECORDS";1708699906;1708700345;"https://open.spotify.com/track/3Qr2kgtrDRdRGpr1HdQSRS";;"https://www.deezer.com/track/356151051"
"Dizzy Gillespie";"Jambo Caribe";"Poor Joe";1964;"VERVE";1708700340;1708700495;"https://open.spotify.com/track/5xqYAlPBsapBrWKuzw4O1Y";"https://music.apple.com/fr/album/poor-joe/1434901076?i=1434901467&uo=4";
"Time Grove";"More than one thing";"Sir blunt";2019;"WAH WAH 45S";1708700495;1708700703;;;
"Dexter Gordon";"Something different";"Winther's calling";1975;"STEEPLE CHASE";1708700700;1708701291;;;
"Tierney Sutton";"On the other side";"Get happy (version 2)";2007;"TELARC";1708701289;1708701593;;;
"Nathan Davis Sextet";"Peace Treaty";"Sconsolato";1965;"Heavently Sweetness";1708701591;1708701795;;;
"Stephane Guillaume";"Windmills chronicles";"A helicon on the lookout";2009;"GEMINI RECOR";1708701792;1708702149;;;
"Barbara Casini";"Vento";"L'Angelo";1999;"Label Bleu";1708702149;1708702374;"https://open.spotify.com/track/4xxlpdRKbCdPjpL6InlKtK";;
"Gogo Penguin";"V2.0";"One percent";2014;"GONDWANA";1708702373;1708702705;"https://open.spotify.com/track/3dXZzp9AVRrfNgF9aQAjcw";"https://music.apple.com/fr/album/one-percent/1579118524?i=1579118908&uo=4";
"Sonny Stitt";"The Complete Original Quartet Recordings";"Fine and Frisky";2005;"Lone Hill Jazz";1708702703;1708702992;;;
"Stacey Kent";"Dreamsville";"Under a blanket of blue";2000;"CANDID";1708702989;1708703227;"https://open.spotify.com/track/0zON6qyYNSCAui32U0O7GE";"https://music.apple.com/fr/album/under-a-blanket-of-blue/1599388520?i=1599389147&uo=4";"https://www.deezer.com/track/1584625012"
"Eddie Russ";"Fresh out";"Watergate blues";1974;"SOUL JAZZ RECORDS";1708703224;1708703584;"https://open.spotify.com/track/6BbxVG2MOc5n0elH1sPOXw";"https://music.apple.com/fr/album/watergate-blues/1449033515?i=1449033620&uo=4";
"Omer Avital";"Abutbul music";"Bed-Stuy";2016;"JAZZ VILLAGE";1708703579;1708704026;"https://open.spotify.com/track/2bkFCBi7haZ2CrwSLm8zK2";"https://music.apple.com/fr/album/bed-stuy/1085097966?i=1085098225&uo=4";
"Patti Page";"You go to my head and Manhattan tower";"Darn that dream";1955;"SEPIA RECORDS";1708704027;1708704192;"https://open.spotify.com/track/1UWPQZXqROvbgtFqCH4N70";"https://music.apple.com/fr/album/darn-that-dream/444299201?i=444299222&uo=4";
"Pierrick Hardy";"L'ogre intact";"L'ogre";2019;"Émouvance";1708704190;1708704649;;;
"Charlie Sepulveda";"Algo nuestro";"Algo nuestro";1992;"ANTILLES";1708704646;1708704994;;;"https://www.deezer.com/track/4773257"
"Marvin Parks";"The very thought of you  (EP)";"Never been in love like this before";2012;"MARVIN PARKS";1708704991;1708705246;"https://open.spotify.com/track/7lnfJzkKzceISsrEAyuaZx";"https://music.apple.com/fr/album/never-been-in-love-like-this-before/497826056?i=497826064&uo=4";
"Charlie Christian";"The genius of the electric guitar";"Till tom special";1940;"SONY";1708705242;1708705425;;;"https://www.deezer.com/track/3954952"
"Aldo Romano";"Prosodie";"Silenzio";2010;"DREYFUS";1708705424;1708705801;"https://open.spotify.com/track/5LlyItiYEe7Zh8s3DxvueA";"https://music.apple.com/fr/album/silenzio/1434427546?i=1434427555&uo=4";"https://www.deezer.com/track/141162379"
"Gary Bartz Ntu Troop";"Bridge into the New Age";"I've known rivers";1973;"BGP RECORDS";1708705801;1708706304;;;
"John Abercrombie";"Class Trip";"Jack and betty";2004;"ECM";1708706303;1708706514;"https://open.spotify.com/track/59spRFR1mgtJT154v4GOeZ";;
"Cannonball Adderley";"Cannonball Adderley Quintet in Chicago";"Wabash";1959;"Mercury";1708706511;1708706853;;"https://music.apple.com/fr/album/wabash/816760575?i=816760581&uo=4";
"China Moses";"Nightintales";"Blame Jerry (feat. Theo Croker)";2017;"MPS MUSIC";1708706851;1708707028;;;
"Louis Winsberg";"La danse du vent";"Mardi chez Lionel";1997;"SIESTA";1708707025;1708707237;;;
"Paolo Fresu Devil Quartet";"Desertico";"Young forever";2013;"BONZAI";1708707236;1708707403;"https://open.spotify.com/track/4IyEpTmOcc6rg3N62gr0Pm";"https://music.apple.com/fr/album/young-forever/1718906113?i=1718906686&uo=4";
"King Pleasure";"King Pleasure Sings, Annie Ross Sings";"Don't get scared";1954;"Prestige";1708707401;1708707598;;"https://music.apple.com/fr/album/dont-get-scared-remastered/1488669939?i=1488669947&uo=4";"https://www.deezer.com/track/514207272"
"Peter Bernstein";"Stranger In Paradise";"Bobblehead";2015;"VENUS RECORD";1708707598;1708707956;;;"https://www.deezer.com/track/1581564602"
"Yonathan Avishai And Modern Times";"The parade";"The Parade";2016;"JAZZ & PEOPLE";1708707954;1708708337;;;
"Jody Sternberg & Alain Jean-Marie";"Castles in the sand";"Comme le temps passe";2023;"BONSAI MUSIC";1708708331;1708708456;"https://open.spotify.com/track/58lgu5tLlNzqIUawOgsnO0";"https://music.apple.com/fr/album/comme-le-temps-passe/1687327291?i=1687328478&uo=4";
"Dooley Wilson";"Bof / Casablanca";"Play it sam... Play """"as time goes by""""";1942;"TURNER CLASS";1708708454;1708708750;;;
"Andre Previn And His Pals";"West side story";"I feel pretty";1960;"CONTEMPORARY (ET PM)";1708708750;1708709155;;;"https://www.deezer.com/track/1662631872"
"Bobby Sanabria";"West side story reimagined";"West side story : Intro Jet song";2018;"JAZZHEADS";1708709152;1708709164;;;
"Bobby Sanabria";"West side story reimagined";"West side story : Jet song";2018;"JAZZHEADS";1708709163;1708709526;;;
"Letieres Leite & Orkestra Rumpikezz";"Nanã (feat. Caetano Veloso)";"Nanã (feat. Caetano Veloso)";2023;"LUSOFONIA RECORD CLUB";1708709525;1708709910;;;
"Orchid";"Eclosion";"Traversée du désert et sa tempête";2023;"DELUGE";1708709911;1708710329;;;
"Seamus Blake";"Stranger things have happened";"Northern light";2008;"FRESH SOUND RECORDS";1708710327;1708710612;;;
"Tom Ollendorff";"Open house";"Passing ships (feat. Ben Wendel)";2023;"FRESH SOUND NEW TALENT";1708710608;1708710935;;;
"Roy Haynes";"Out of the Afternoon";"Fly me to the moon";1962;"IMPULSE";1708710931;1708711326;;"https://music.apple.com/fr/album/fly-me-to-the-moon/1006331992?i=1006332001&uo=4";"https://www.deezer.com/track/606618582"
"Lettuce";"Didn't you";"Didn't you";2023;"PRIMARY WAVE MUSIC";1708711328;1708711551;"https://open.spotify.com/track/51RS0cE9EwwWCS3ii2KVxD";;
"Snazzback";"Ruins everything";"Ruins everything";2023;"WORM DISCS";1708711550;1708711792;"https://open.spotify.com/track/6f73PVfkXeZomlscejyptS";;"https://www.deezer.com/track/2140071817"
"Herbie Hancock";"Dis Is Da Drum";"Juju";1994;"MERCURY";1708711790;1708712093;"https://open.spotify.com/track/62fJk4Akl3zlnxoZLuVmHi";"https://music.apple.com/fr/album/juju/1702889171?i=1702890455&uo=4";
"Mongo Santamaria";"Le sorcier des congas/Mongo Santamaria";"Afro blue";1959;"WEA";1708712091;1708712325;;;"https://www.deezer.com/track/519279172"
"Brussels Jazz Orchestra & Camille Bertault";"Gainsbourg";"Couleur Café";2022;"BJO";1708712326;1708712714;;;
"Sacha Distel";"Jazz guitarist";"On serait des chats";1956;"GITANES JAZZ PRODUCTIONS";1708712712;1708712894;"https://open.spotify.com/track/5dbHN8KFZHFyVoJ1u55BMu";"https://music.apple.com/fr/album/on-serait-des-chats/217730742?i=217730753&uo=4";
"Duke Ellington And His Orchestra";"Original album series";"The good life (remastered)";1966;"Rhino Atlantic";1708712892;1708713085;;;
"Helen Merrill";"Helen Merrill";"Plaisir d'amour";1965;"JVC";1708713084;1708713259;;;
"Ben Lopez";"Draft";"Love me tender";2023;"PARALLEL";1708713258;1708713486;"https://open.spotify.com/track/56dbEUWFJjnrRdaMBzHNzB";;
"James Booker";"Classified";"Hound dog";1982;;1708713485;1708713632;"https://open.spotify.com/track/0qjFpV9ahiWRfJlnxaeDjJ";"https://music.apple.com/fr/album/hound-dog/1443130071?i=1443131148&uo=4";
"Harry Connick Jr";"She";"Funky dunky";1994;"COLUMBIA";1708713634;1708714017;;;
"Eddy Louiss";"Louissiana";"Tribute to Zigaboo";1995;"BMG";1708714016;1708714304;;;
"Pierre Louiss (Voix, Trompette, Guitare)";"Pierre Louiss / Creole swing but sweet";"Tout piti";1976;"FREMEAUX ET ASSOCIES";1708714301;1708714461;;;"https://www.deezer.com/track/202612"
"Ralph Lavital";"Carnaval";"Big in";2017;"JAZZ FAMILY";1708714459;1708714791;"https://open.spotify.com/track/12W2JPA9RPKy0ybRJCfMKx";"https://music.apple.com/fr/album/big-in/1235174768?i=1235175180&uo=4";"https://www.deezer.com/track/360310311"
"Monika Kabasele";"Grécofuturisme";"Lost somewhere";2023;"ART DISTRICT";1708714794;1708715133;"https://open.spotify.com/track/1Nblf9JgS22Sy2wH0XG0cT";"https://music.apple.com/fr/album/lost-somewhere/1690269035?i=1690269045&uo=4";"https://www.deezer.com/track/2304592645"
"Nicolas Dary";"Le tourment de l'ogre";"Dialogue avec un cormoran";2023;"AUTOPRODUCTION";1708715132;1708715240;"https://open.spotify.com/track/5CsIMty3uC0fjjjfGUJ5CK";"https://music.apple.com/fr/album/dialogue-avec-un-cormoran/1690293040?i=1690293260&uo=4";"https://www.deezer.com/track/2305271525"
"Archie Shepp";"Left alone revisited";"Lady sings the blues";2002;"ENJA";1708715239;1708715442;"https://open.spotify.com/track/4HDO8eHx6qYdPudF4WBWUT";;
"Guillaume De Chassy";"Songs from the last century";"I'll walk alone (version vocale)";2009;"BEE JAZZ";1708715439;1708715563;;;
"Billy Taylor";"Taylor made jazz";"Cu-blu";1959;"FRESH SOUND";1708715560;1708715820;;"https://music.apple.com/fr/album/cu-blu/909449929?i=909449977&uo=4";"https://www.deezer.com/track/102417716"
"Evan Arntzen";"Countermelody";"Put 'em down blues";2021;"DOT TIME RECORDS";1708715819;1708716145;"https://open.spotify.com/track/04tGtoI8f4wPGu5rJmnCeB";"https://music.apple.com/fr/album/put-em-down-blues/1554555541?i=1554555759&uo=4";
"Cait Jones & Mathieu Najean";"Outta The Blue With You";"Along the river";2023;"ZOOT";1708716149;1708716432;;;
"Ella Fitzgerald";"Verve : the sound of America";"Stars fell on Alabama";1956;"VERVE";1708716431;1708716642;"https://open.spotify.com/track/1ZWb3KgGTyoSdM6Qm85OXH";;
"JaRon Marshall";"Earth sounds";"Dungeons";2023;"THE VAULT";1708716641;1708716926;"https://open.spotify.com/track/3XDnyP8KjB2Xhimj3YOZ6J";"https://music.apple.com/fr/album/dungeons/1670438377?i=1670438981&uo=4";"https://www.deezer.com/track/2140262897"
"Jimi Prasad Orchestra";"Help with your heart";"Laugh up";2023;"RAW TAPES";1708716925;1708717104;"https://open.spotify.com/track/0hTty8X57SYsLYsOTcrBsD";"https://music.apple.com/fr/album/laugh-up/1686488424?i=1686488444&uo=4";
"Miles Davis";"You're under arrest";"Time after time";1985;"COLUMBIA";1708717102;1708717317;;"https://music.apple.com/fr/album/time-after-time/160760626?i=160761013&uo=4";
"George Benson";"The very best of";"Nature boy";1977;"WB";1708717318;1708717572;"https://open.spotify.com/track/2TeYqtSnWGOeo6hbhybmng";"https://music.apple.com/fr/album/nature-boy/265609052?i=265609058&uo=4";
"John Scofield";"Hand jive";"Do like Eddie";1993;"B NOTE";1708717568;1708718055;;;
"Les McCann";"Swiss movement";"Compared to what";1969;"ATLANTIC";1708718054;1708718399;;;
"Snorre Kirk";"Beat";"Exotica";2018;"STUNT RECORDS";1708718398;1708718668;"https://open.spotify.com/track/57wK6JNb8UuPitKRqQNi9C";"https://music.apple.com/fr/album/exotica/1410756261?i=1410756617&uo=4";
"Lonnie Liston Smith";"Expansions";"Voodoo woman";1975;"BMG/RCA";1708718664;1708718910;"https://open.spotify.com/track/4q7llboOSWJZPRL5ertlCf";;"https://www.deezer.com/track/1733771227"
"Norah Jones";"Day breaks";"Carry on";2016;"BLUE NOTE RECORDS";1708718909;1708719070;"https://open.spotify.com/track/4ZFhVVawR0xMJ5dJFNxFRl";"https://music.apple.com/fr/album/carry-on/1440849883?i=1440849899&uo=4";"https://www.deezer.com/track/133583958"
"Wes Montgomery";"Les incontournables / Wes Montgomery";"Moanin'";1965;"WEA";1708719066;1708719412;;;
"Christian Sands";"Reach";"¡óyeme!";2017;"MACK AVENUE RECORDS";1708719411;1708719800;"https://open.spotify.com/track/5dXF4CKfJH7pwMwWbZuDnR";"https://music.apple.com/fr/album/%C3%B3yeme/1209684393?i=1209684529&uo=4";"https://www.deezer.com/track/142887494"
"Jimmy Rogers";"Ludella";"You're sweet";1990;"NEW ROSE";1708719797;1708720023;;"https://music.apple.com/fr/album/youre-sweet-live/1449783210?i=1449783229&uo=4";"https://www.deezer.com/track/3507227"
"Bar Kokhba";"Lucifer / Book of angels / Vol. 10";"Rahal";2008;"TZADIK";1708720021;1708720247;"https://open.spotify.com/track/2ws4jpoNDIVhYZcfDy6qFb";;
"Dave Brubeck";"Time further out";"It's a raggy waltz";1961;"COLUMBIA";1708720244;1708720554;;"https://music.apple.com/fr/album/its-a-raggy-waltz/593269152?i=593269165&uo=4";
"Alfa Mist";"Antiphon";"Breathe (Feat. Kaya Thomas-Dyke)";2017;;1708720552;1708720997;;;
"Bill Mason";"Back To Funk";"Gettin' off";1972;"BGP RECORDS";1708720993;1708721429;;;"https://www.deezer.com/track/1559083612"
"Tingvall Trio";"Vägen";"Shejk schröder";2011;"SKIP RECORDS";1708721425;1708721725;"https://open.spotify.com/track/04ltLRN4k9U7xEVN2UGgNA";"https://music.apple.com/fr/album/shejk-schr%C3%B6der/449403319?i=449403356&uo=4";
"Oscar Brown Jr.";"Tells it like it is ! / In a new mood";"One for my baby and one more for the road";1962;"COLLECTABLES";1708721723;1708721948;;;"https://www.deezer.com/track/362322381"
"Fabien Mary";"Twilight";"I' m getting sentimental over you";2002;"Elabeth";1708721946;1708722091;"https://open.spotify.com/track/1pRI1zJyCfh6mV5VzRhdIK";;"https://www.deezer.com/track/260271"
"Jay Jay Johnson";"The Brass Orchestra";"Enigma";1997;"Verve";1708722091;1708722475;;;
"Sophie Hunger";"The danger of light (cd promo)";"Das neue";2012;"TWO GENTLEMEN";1708722473;1708722678;"https://open.spotify.com/track/59yJDPFd94jojjwfMuPDzb";"https://music.apple.com/fr/album/das-neue/1677825598?i=1677825982&uo=4";
"Bud Powell";"Time Waits";"John's abbey";1958;"Blue Note";1708722676;1708723012;;"https://music.apple.com/fr/album/johns-abbey/715883324?i=715884274&uo=4";
"Jorge Rossy";"Beyond sunday";"Kierva";2018;"JAZZ & PEOPLE";1708723011;1708723317;;;
"Susannah Mccorkle";"The classic Hoagy Carmichael";"How little we know";1977;"FANTASY/WEA";1708723313;1708723533;;;
"Florian Pellissier Quintet";"Biches bleues";"J'ai du rever";2014;"HEAVENLY SWEETNESS";1708723532;1708723878;"https://open.spotify.com/track/2pKcYyoTKKK6ZSlsHDPlg9";;"https://www.deezer.com/track/86909509"
"Roy Eldridge";"Roy and Diz";"Sometimes I'm happy";1954;"Verve";1708723877;1708724199;"https://open.spotify.com/track/7zB0X8c42iDMknHfKuNQeG";;
"Allen Hoist";"Just before spring";"Caravan";2007;"IRIS";1708724197;1708724490;"https://open.spotify.com/track/5l4BO4CHlMCZDcGMztkMco";;
"Eddy Louiss";"Conférence de presse vol. 2";"Hub art";1995;"DREYFUS";1708724487;1708724839;;;
