"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Rudresh Mahanthappa & Bunky Green";"Apex";"Little girl I'll miss you";2010;"PI RECORDING";1710420674;1710421015;;"https://music.apple.com/fr/album/little-girl-ill-miss-you/1256769393?i=1256770276&uo=4";
"Nicholas Payton";"Doc Cheatham & Nicholas Payton";"Jeepers creepers";1997;"Verve";1710421012;1710421224;;;"https://open.spotify.com/track/47Fq0x86anzSgdeOzK3D0v"
"Sebastien Lovato";"For Virginia";"Blue seven";2020;"acel";1710421225;1710421553;;;"https://open.spotify.com/track/4C2MZjr6RiVfKlBzywqN2G"
"Coleman Hawkins";"Les incontournables / Coleman Hawkins";"The sweetest sounds";1962;"WEA";1710421550;1710421807;"https://www.deezer.com/track/2416346265";;
"Elizabeth Shepherd";"Rewind";"Lonely house";2012;"LINUS";1710421805;1710422064;"https://www.deezer.com/track/64899443";"https://music.apple.com/fr/album/lonely-house/551792134?i=551792366&uo=4";"https://open.spotify.com/track/7b6Gf1i52URNWAWVWkOUwl"
"John Patton";"Accent on the Blues";"Buddy boy";1969;"Blue Note";1710422061;1710422457;;;
"Tom Mcclung";"Burning bright";"Fire waltz";2015;"HARMONIA MUNDI";1710422456;1710422780;;;
"Sammy Davis Jr";"Yes I can ! : The Sammy Davis Junior story";"That old black magic";1955;"RHINO";1710422779;1710422977;;;
"Manu Katche";"Neighbourhood";"Number one";2005;"ECM";1710422977;1710423339;;;"https://open.spotify.com/track/1iyOD2uDn8ydcZR2avZrwv"
"Eddie Higgins";"Portrait in black and white";"Just in time";1996;"SUNNYSID";1710423336;1710423711;;"https://music.apple.com/fr/album/just-in-time/197372215?i=197379039&uo=4";"https://open.spotify.com/track/77eGXTDGOYuu9vBOoMqrw8"
"Nancy Harms";"Ellington at night";"Strange feeling";2016;"GAZELLE RECORDS";1710423708;1710423974;"https://www.deezer.com/track/130430096";"https://music.apple.com/fr/album/strange-feeling/1145411149?i=1145411538&uo=4";"https://open.spotify.com/track/5mJh2t1riiDo1ONIokE9Qb"
"Wayne Shorter (Saxophone ténor)";"Adam's Apple";"El gaucho";1987;"Blue Note";1710423970;1710424360;"https://www.deezer.com/track/140857689";;
"Hadouk Trio";"Air Hadouk";"Yillah";2010;"NAIVE";1710424358;1710424669;;"https://music.apple.com/fr/album/yillah/355846728?i=355846849&uo=4";"https://open.spotify.com/track/4AEMRCKpZycPFzCIx3Y7pq"
"Johnny Hartman";"Unforgettable";"Our Love is Here to stay";1966;"IMPULSE";1710424666;1710424798;;"https://music.apple.com/fr/album/our-love-is-here-to-stay/1738459535?i=1738460760&uo=4";"https://open.spotify.com/track/4W2LV899ys1sJTTlu40EPh"
"Nat King Cole";"The Pianist";"Down by the old mill stream";1952;"Saga";1710424799;1710424940;"https://www.deezer.com/track/566590412";;
"Chris Turner";"The Monk Tape";"Get To Gettin";2012;;1710424939;1710425082;;;
"Fred Nardin";"Look ahead";"Just easy";2018;"NAIVE";1710425076;1710425506;;;
"Eddie Harris / Ellis Marsalis";"Homecoming";"Out of this world";1985;"ELM RECORDS";1710425506;1710425745;;;
"Mark Ledford";"Miles 2 go";"Freedom jazz dance";1998;"VERVE";1710425743;1710426045;;"https://music.apple.com/fr/album/freedom-jazz-dance/1442945562?i=1442945934&uo=4";"https://open.spotify.com/track/1rIYBNNCiBaVRLEiaELmRg"
"Monika Kabasele";"Grécofuturisme";"Afro blue";2023;"ART DISTRICT";1710426042;1710426180;;"https://music.apple.com/fr/album/afro-blue/1690269035?i=1690269259&uo=4";"https://open.spotify.com/track/5lzB7cvY9SOGTe8NFmjZDX"
"Candido";"""""Featuring Al Cohn"""" & """"In indigo""""";"Poinciana";1956;"FRESH SOUND RECORDS";1710426171;1710426424;"https://www.deezer.com/track/2229731";"https://music.apple.com/fr/album/poinciana/1455690464?i=1455690623&uo=4";"https://open.spotify.com/track/72qXIyv2qTul28f8vmGpRG"
"Jacky Terrasson";"What it is";"Ravel : Bolero";1998;"BLUE NOTE";1710426416;1710426803;;;
"The Circling Sun";"Spirits";"Plume";2023;"SOUNDWAY RECORDS LTD";1710426803;1710427173;;"https://music.apple.com/fr/album/plume/1677341059?i=1677342157&uo=4";"https://open.spotify.com/track/702prQIBzUaImsNWADdtqi"
"John Pizzarelli";"Sinatra and Jobim @ 50";"Two Kites";2017;"CONCORD JAZZ";1710427162;1710427430;"https://www.deezer.com/track/1761026467";;"https://open.spotify.com/track/03CeH3rxp5jJZ0C569f6vD"
"Astrud Gilberto";"Talkin' Verve";"Crickets sing for Anamaria";1968;"VERVE";1710427420;1710427513;;"https://music.apple.com/fr/album/crickets-sing-for-anamaria/1443201832?i=1443202457&uo=4";
"Ella Fitzgerald";"Ella at Juan-Les-Pins";"The cricket song";1964;"VERVE";1710427508;1710427650;;"https://music.apple.com/fr/album/the-cricket-song-live-7-29-64/1452880609?i=1452881084&uo=4";
"Isabelle Seleskovitch";"About a date";"Dame aux diamants";2018;"BLACK & BLUE";1710427650;1710427840;;;
"Jaco Pastorius";"Les incontournables / Jaco Pastorius";"Sophisticated lady";1982;"WEA";1710427832;1710428126;;;
"Multiquarium Big Band";"Remembering Jaco";"Barbary coast";2020;"NAIVE / BELIEVE";1710428123;1710428500;;;
"Carol Kaye";"Picking up on the E-string";"Boogaloo";1970;"GAP";1710428500;1710428643;;;
"Kurt Elling & Charlie Hunter";"Guilty pleasures (feat. Nate Smith)";"Wrap it up (feat. Nate Smith)";2023;"EDITION";1710428642;1710428874;;"https://music.apple.com/fr/album/wrap-it-up-feat-nate-smith/1659039044?i=1659039311&uo=4";
"Emile Londonien";"Legacy";"Twenty fifteen";2023;"NAIVE";1710428873;1710429058;;;"https://open.spotify.com/track/3F4SnqRLateUMs5HpAkhRx"
"Quincy Jones";"Sounds ... And Stuff Like That";"Tell Me A Bedtime Story";1978;"A&M Records";1710429056;1710429460;"https://www.deezer.com/track/7914900";"https://music.apple.com/fr/album/tell-me-a-bedtime-story/1442863691?i=1442864073&uo=4";"https://open.spotify.com/track/1ORqUiQNAzIv1QQi8StbHE"
"Wes Montgomery";"Guitares jazz";"The joker";1967;"DREYFUS JAZZ";1710429452;1710429656;;"https://music.apple.com/fr/album/the-joker/1434899402?i=1434899819&uo=4";"https://open.spotify.com/track/7ypmEWy7xezsuoeZqkcPlz"
"Diana Krall";"This dream of you";"How Deep Is The Ocean";2020;"VERVE";1710429655;1710429970;"https://www.deezer.com/track/1084242162";"https://music.apple.com/fr/album/how-deep-is-the-ocean/1525376067?i=1525376685&uo=4";"https://open.spotify.com/track/6DcnA13j0itZwmg4BpqWZk"
"Bob Dorough";"Devil may care";"I don't mind";1956;"AFFINITY";1710429963;1710430138;"https://www.deezer.com/track/10939393";"https://music.apple.com/fr/album/i-dont-mind/257790166?i=257792756&uo=4";
"Gabriel Latchin Trio";"Viewpoint";"Says who?";2023;"ALYS JAZZ";1710430138;1710430483;;;"https://open.spotify.com/track/5jT15TnaYVvtMLhXhjq4EJ"
"Thomas Gomez";"Out for delivery";"My Old Flame";2023;"ZOOT RECORDS";1710430480;1710430774;;;"https://open.spotify.com/track/7A9DD3YVERwtRShHf7armS"
"Chano Dominguez";"Chano";"Well you needn't";1993;"NUBA";1710430769;1710431020;;;"https://open.spotify.com/track/3JlY8scty95ggEMJhjccN0"
"Claude Nougaro";"La note bleue";"Autour de minuit (avec natalie dessay)";2004;"BLUE NOTE";1710431018;1710431267;;;
"Thelonious Monk";"Criss-Cross";"Tea for two";;;1710431265;1710431491;;"https://music.apple.com/fr/album/tea-for-two/186322231?i=186322398&uo=4";"https://open.spotify.com/track/3SSDhknexqI9YrrLj3sof6"
"Molly Lyons";"Verses only!";"Tea for two";1964;"EPIC - LEGACY";1710431488;1710431612;;"https://music.apple.com/fr/album/tea-for-two/947617318?i=947617325&uo=4";"https://open.spotify.com/track/7JX0XpcJ7qm0eRtFVSNmwP"
"Francois Jeanneau";"Duo pour deux, mais pas plus";"CINQ";2022;"IMD-RSX";1710431611;1710431799;;;"https://open.spotify.com/track/3do1Ob6MXNtitqbiywKO0A"
"Samy Thiebault";"Calypsotopia";"Calypsotopia";2018;"GAYA MUSIC";1710431798;1710432012;"https://www.deezer.com/track/545124222";"https://music.apple.com/fr/album/calypsotopia/1433895514?i=1433895683&uo=4";"https://open.spotify.com/track/1X85DLOqbz7wcAZHhI7Agh"
"Ike Quebec";"Soul samba";"Lloro tu despedida";1962;"B NOTE";1710432013;1710432196;;"https://music.apple.com/fr/album/lloro-tu-despedida/916852140?i=916852348&uo=4";
"Michael Valeanu";"Move Your Feet";"Tea time";2023;"Jazz Family";1710432189;1710432607;"https://www.deezer.com/track/2271063157";"https://music.apple.com/fr/album/tea-time/1686616867?i=1686617445&uo=4";"https://open.spotify.com/track/36BddCPkq1iodW3KyKETMQ"
"Ashley Henry";"My voice";"Love is alive";2023;"NAIVE";1710432606;1710432798;"https://www.deezer.com/track/2193657307";"https://music.apple.com/fr/album/love-is-alive/1677444473?i=1677444487&uo=4";"https://open.spotify.com/track/2Y5t1qoM39wowlyf5cOwjK"
"George Duke";"My soul";"Uncle remus";1975;"MPS";1710432794;1710433100;;"https://music.apple.com/fr/album/uncle-remus/985961587?i=985961727&uo=4";"https://open.spotify.com/track/5yiMaoMCrG02j6TBm2saZI"
"Meshell Ndegeocello";"Virgo";"Virgo (feat. Brandee Younger & Julius Rodriguez)";2023;"BLUE NOTE RECORDS";1710433097;1710433571;;;
"Danger Zone";"Introducing";"Mind the tools";2023;"GAYA MUSIC PRODUCTION";1710433569;1710433747;;;
"Art Blakey & The Jazz Messengers";"Bof / Les liaisons dangereuses";"No problem (1st version)";1959;"FONTANA";1710433747;1710434187;;;
"Sarah Vaughan";"No Count Sarah";"Moonlight in Vermont";1959;"EMARCY";1710434187;1710434385;;;
"Cecile McLorin Salvant";"For one to love";"Le mal de vivre";2015;"MACK AVENUE";1710434383;1710434753;"https://www.deezer.com/track/102368510";"https://music.apple.com/fr/album/le-mal-de-vivre/1006895848?i=1006896648&uo=4";"https://open.spotify.com/track/7HMUSp18RlaBFpBD2yVgel"
"Paul Lay";"The party";"A letter";2017;"LABORIE JAZZ";1710434745;1710435077;;;"https://open.spotify.com/track/0ASJSJnufGwLvLGruRlLFK"
"Matthieu Saglio";"Voices";"Madiba";2023;"Act";1710435076;1710435425;;"https://music.apple.com/fr/album/madiba/1678216802?i=1678216806&uo=4";"https://open.spotify.com/track/2Kxxsy3CMbIPf0ABK6s8Pi"
"Randy Weston";"African Rhythms";"Afro-black";1969;"COMET RECORDS";1710435424;1710435598;;;
"Kaplaa";"Kaplaa";"What's freedom";2021;"AUTOPRODUCTION";1710435598;1710435871;"https://www.deezer.com/track/1925562607";;
"Donald Byrd";"Slow Drag";"The loner";1967;"BLUE NOTE";1710435870;1710436242;;"https://music.apple.com/fr/album/the-loner/723533139?i=723533319&uo=4";
"S.Mos";"S-Mos : Hip hop and jazz mixed up";"Who's making love";2010;"MUSICAST";1710436236;1710436473;;;
"Gato Barbieri";"Under fire";"El sertao";1971;"RCA/BMG";1710436466;1710436959;;"https://music.apple.com/fr/album/el-sertao/1621356751?i=1621357041&uo=4";"https://open.spotify.com/track/1t5TkiAV439h7MejOhr5PJ"
"Avichai Ornoy";"Sneakin' in";"Abuyoyo";2016;"JAZZ LABEL FAMILY";1710436956;1710437254;;"https://music.apple.com/fr/album/abuyoyo/1139773347?i=1139773436&uo=4";"https://open.spotify.com/track/25bqonOcKJ78iAjWWyeyRR"
"Dardanelle";"Jazz ladies";"After you get what you want you don't want it";1946;"CRISTAL RECORDS";1710437246;1710437433;;;
"Pino Palladino & Blake Mills";"Notes with attachments";"Just wrong";2021;"IMPULSE";1710437433;1710437715;;;
"Khalil Chahine";"Bakhtus";"El melopongo";1998;"NIGHT & DAY";1710437712;1710438101;"https://www.deezer.com/track/5595487";;
"Youn Sun Nah";"Lento";"Momento Magico";2013;"ACT";1710438100;1710438427;;;"https://open.spotify.com/track/12VnVmBD5uMezscppLrQ25"
"Cal Tjader";"Black orchid";"Out of nowhere";1957;"WEA";1710438424;1710438628;"https://www.deezer.com/track/1156879212";;
"Ahmad Jamal";"Blue Moon";"Autumn Rain";2012;"Jazz Village";1710438625;1710439078;;;"https://open.spotify.com/track/53FczMFYYuhFt4VOvRUpP7"
"Ray Charles";"Pure genius : The complete Atlantic recordings / CD 1";"Mary Ann";1957;"WARNER MUSIC";1710439075;1710439239;"https://www.deezer.com/track/2580733592";"https://music.apple.com/fr/album/mary-ann/46592114?i=46592146&uo=4";"https://open.spotify.com/track/6ZVNl5vD86IL6c4ikYgU78"
"Tristan Melia";"Mistake Romance";"The essential";2021;"Jazz Family";1710439240;1710439546;;"https://music.apple.com/fr/album/the-essential/1558740592?i=1558740605&uo=4";"https://open.spotify.com/track/1fwAwPqOxWP6qJUhLCc0tO"
"Thelonious Monk";"Genius of modern music volume 1";"Well You Needn't";1989;"BLUE NOTE";1710439542;1710439717;"https://www.deezer.com/track/10017465";"https://music.apple.com/fr/album/well-you-neednt/1563384928?i=1563385176&uo=4";"https://open.spotify.com/track/759mfcNd1NRzPnJpm3zVOs"
"Cecile Mc Lorin Salvant";"For one to love";"Look at me";2015;"MACK AVENUE";1710439715;1710439873;;;
"Woody Shaw";"In my own sweet way";"The dragon";1989;"IN + OUT RECORDS";1710439869;1710440364;;;
"Lars Danielsson. (Compositeur)";"Liberetto";"Party on the Planet";2012;"ACT";1710440360;1710440624;;;
"Nat King Cole";"20 golden greats";"Mona Lisa";1957;"CAPITOL";1710440620;1710440823;;;
"Leon Phal Quintet";"Dust to stars";"All I've got";2021;"KYUDO RECORDS";1710440823;1710441224;;;
"Grant Green";"Live at the Lighthouse";"Walk in the night";1972;"BLUE NOTE";1710441221;1710441614;;"https://music.apple.com/fr/album/walk-in-the-night-live/724631914?i=724632472&uo=4";
"Matthew Halsall And The Gondwana Orchestra";"Into forever";"Only a woman (feat. Josephine Oniyam)";2015;"GONDWANA RECORDS";1710441610;1710441835;;;
"Jimmy Smith";"The cat";"Chicago serenade";1964;"VERVE";1710441832;1710442065;;"https://music.apple.com/fr/album/chicago-serenade/1442447502?i=1442447931&uo=4";
"Irvin Mayfield";"A Love Letter to New Orleans";"James Booker (feat. Carlos Henriquez)";2011;"Basin Street";1710442060;1710442591;;;
"Eddie Jefferson";"Still on the planet";"Chameleon";1976;"MUSE RECORDS";1710442590;1710442861;;;
"Julien Brunetaud Trio";"Feels like home";"Nola";2021;"SWING ALLEY";1710442861;1710443146;;;
"Artie Shaw";"The complete Gramercy Five sessions";"Summit ridge drive";1940;"BLUE BIRD";1710443145;1710443343;;"https://music.apple.com/fr/album/summit-ridge-drive/290135420?i=290135479&uo=4";
"Madeleine Peyroux";"Secular hymns";"Shout sister shout";2016;"IMPULSE / UNIVERSAL";1710443341;1710443499;;"https://music.apple.com/fr/album/shout-sister-shout/1440870200?i=1440870608&uo=4";"https://open.spotify.com/track/2BDTjXAcM9v6zabmLWWGHU"
"Louie Bellson";"Ecué- Ritmos cubanos";"Sentido en seis (six feelings)";1978;"ORIGINAL JAZ";1710443495;1710443945;;;
"Eric Le Lann";"Eric Le Lann";"Today i fell in love";2009;"PLUSLOIN MU";1710443943;1710444257;;;
"Billie Holiday";"BD Music presents Lester Young & Billie Holiday";"Born to love";1937;"BDMUSIC";1710444254;1710444413;;;"https://open.spotify.com/track/7nS82WsuTGcBLFgSMv4KBU"
"David Linx";"One heart, three voices";"One heart, three voices";2005;"EMOTIVE";1710444410;1710444596;;;
"Kenny Barron Trio";"Book of Intuition";"Light blue";2016;"Impulse !";1710444596;1710444842;;"https://music.apple.com/fr/album/light-blue/1443806691?i=1443806700&uo=4";"https://open.spotify.com/track/0LDDlDMeMniW1GVQEQ3PtL"
"Henri Texier";"Henri Texier : Le coffret JMS";"Le piroguier";1976;"JMS";1710444841;1710445101;"https://www.deezer.com/track/803792132";;
"Denez";"Stur an avel";"Pennoù kelc'hiet";2021;"COOP BREIZH MUSIK";1710445099;1710445265;;;
"Alice Coltrane";"Ptah, the el daoud";"Blue Nile";1970;"IMPULSE";1710445262;1710445680;;;
"Gianni Brezzo";"The awakening";"Flower rain";2021;"JAKARTA RECORDS";1710445676;1710445891;;"https://music.apple.com/fr/album/flower-rain/1672765085?i=1672765095&uo=4";"https://open.spotify.com/track/5OciBJOLIo8V9k7VIr8G6I"
"Randy Weston";"African Rhythms";"Afro-black";1969;"COMET RECORDS";1710445889;1710446067;;;
"Coleman Hawkins";"Body and soul";"Body And Soul";1939;"RCA";1710446064;1710446243;;;
"Taj Mahal";"If you’re going to the city: A tribute to Mose Allison";"Your Mind Is On Vacation";2019;"FAT POSSUM RECORDS";1710446243;1710446398;;"https://music.apple.com/fr/album/your-mind-is-on-vacation/1478575172?i=1478575173&uo=4";"https://open.spotify.com/track/6dMlhgHj9f1HzPMthQ4TJn"
"Cory Weeds";"Just Coolin'";"Street scenes";2022;"CELLAR MUISC GROUP";1710446398;1710446762;;"https://music.apple.com/fr/album/street-scenes/1603506075?i=1603506326&uo=4";"https://open.spotify.com/track/70DoPIY0ct9upbmbMdFlST"
"Oscar Brown";"Tells it like it is ! / In a new mood";"Sing hallelujah";1963;"COLLECTABLES";1710446757;1710446906;;;
"Scary Goldings";"Scary Goldings IV";"Pony up";2021;"POCKETS";1710446902;1710447146;;"https://music.apple.com/fr/album/pony-up/1592604907?i=1592604913&uo=4";"https://open.spotify.com/track/559wi5o9u4dm2To9ptrTZG"
"Alexander Flood";"The space between";"Goodmorning (for Alden)";2022;"STRETCH MUSIC";1710447143;1710447405;;"https://music.apple.com/fr/album/goodmorning-for-alden/1650799869?i=1650800298&uo=4";"https://open.spotify.com/track/7n8ZxoZjZcB4UczoiA162c"
"Blossom Dearie";"Blossom Dearie Sings";"Home";1974;"DAFFODIL RECORDS";1710447387;1710447634;;;
"Barney Kessel And His Men";"Breakfast at Tiffany's (Diamants sur canapé, Thèmes du film)";"Breakfast at tiffany's";1962;"REPRISE RECORDS";1710447620;1710447780;;;
"Anne Drummond";"Like water";"Frevo";2009;"OBLIQSOUND";1710447779;1710447984;"https://www.deezer.com/track/12400690";"https://music.apple.com/fr/album/frevo/328944510?i=328944680&uo=4";"https://open.spotify.com/track/7C6Msngsc7ZzpgNh4rPjKQ"
"Kurt Elling";"Passion world";"Você já foi à Bahia?";2015;"CONCORD JAZZ";1710447984;1710448120;;"https://music.apple.com/fr/album/voc%C3%AA-j%C3%A1-foi-%C3%A0-bahia/1443167446?i=1443168232&uo=4";"https://open.spotify.com/track/6r6GwLZvvMLCGfx7RpJaXw"
"Remi Toulon";"The crave";"Confinamento feliz";2021;"ALIEN BEATS RECORDS";1710448121;1710448473;;;
"Toots Thielemans & Jamie Cullum";"One more for the road";"One for my baby (and one more for the road)";2006;"VERVE";1710448469;1710448775;;;
"Ella Fitzgerald";"Ella swings brightly with Nelson";"Love me or leave me";1962;"Verve";1710448774;1710448944;;"https://music.apple.com/fr/album/love-me-or-leave-me/1430274761?i=1430274984&uo=4";"https://open.spotify.com/track/5ezmRAOIv0o5PafSbCR76G"
"Roy Hargrove";"Family";"Trilogy : Brian's bounce";1995;"VERVE";1710448942;1710449235;;;
"Theo Croker";"Love quantum";"To be we (feat. Jill Scott)";2022;"STAR PEOPLE NATION / SONY MUSIC MASTERWORKS";1710449231;1710449514;;"https://music.apple.com/fr/album/to-be-we-feat-jill-scott/1619197081?i=1619197374&uo=4";"https://open.spotify.com/track/7E9Wkj81UFn20qDWhRn0ee"
"Leon Phal Quintet";"Dust to stars";"Last call";2021;"KYUDO RECORDS";1710449512;1710449704;;;
"Horace Silver";"The United States of mind";"The show has begun (feat. Andy Bey)";1970;"BLUE NOTE";1710449702;1710449949;;;
"Cecile McLorin Salvant";"For one to love";"What's the matter now?";2015;"MACK AVENUE";1710449949;1710450203;;"https://music.apple.com/fr/album/whats-the-matter-now/1006895848?i=1006896647&uo=4";"https://open.spotify.com/track/2gf59jRjdVCw3nOGX3ZgEd"
"Jerome Etcheberry";"SATCHMOCRACY";"Memories of you";2021;"CAMILLE PRODUCTIONS";1710450202;1710450363;;;
"Evan Christopher'S";"Finesse";"Tropical moon";2010;"FREMEAUX & ASSOCIES";1710450362;1710450683;;;
"Django Reinhardt";"Swing from Paris";"I wonder where my baby is tonight (take1)";;"FREMEAUX ET ASSOCIES";1710450682;1710450862;;;
"Pomplamoose";"En français";"Nuages (Feat. John Tegmeyer)";2020;"POMPLAMOOSE";1710450861;1710451093;;"https://music.apple.com/fr/album/nuages-feat-john-tegmeyer/1511219878?i=1511219883&uo=4";
"Gilad Hekselman";"Far star";"I didn't know";2022;"EDITION RECORDS";1710451092;1710451466;;"https://music.apple.com/fr/album/i-didnt-know/1606921883?i=1606921892&uo=4";"https://open.spotify.com/track/57l9a4L6cXCdNtn7EZ8DUS"
"Nubya Garcia";"Source";"La cumbia me esta llamando (feat. La Perla)";2020;"CONCORD JAZZ";1710451461;1710451715;;"https://music.apple.com/fr/album/la-cumbia-me-est%C3%A1-llamando-feat-la-perla/1523554803?i=1523555240&uo=4";
"Eddie Lockjaw Davis";"Afro-jaws";"Alma alegre (happy soul)";;;1710451715;1710452037;;;
"Ray Charles";"The definitive Ray Charles";"Mess around";1953;"ATLANTIC";1710452036;1710452195;;"https://music.apple.com/fr/album/mess-around/52231652?i=52231655&uo=4";
"John Scofield";"Piety Street";"Something's got a hold on me";2009;"EMARCY RECORDS";1710452194;1710452481;;;"https://open.spotify.com/track/28bLmvb1DXzyK1agfA453b"
"Julian Lage";"Squint";"Boo's blues";2021;"BLUE NOTE";1710452478;1710452679;;"https://music.apple.com/fr/album/boos-blues/1554962478?i=1554962482&uo=4";"https://open.spotify.com/track/69eOQr9N0AQm8lGJMBHyAr"
"Ron Miles";"Rainbow Sign";"A kind word";2020;"BLUE NOTE";1710452678;1710453031;"https://www.deezer.com/track/1097300432";"https://music.apple.com/fr/album/a-kind-word/1527360097?i=1527360274&uo=4";"https://open.spotify.com/track/3Six4UbnsOnW7vOlADEOVY"
"Till Bronner";"The good life";"I Loves You Porgy";2016;"OKEY / SONY MUSIC";1710453029;1710453324;;"https://music.apple.com/fr/album/i-loves-you-porgy/1114171467?i=1114172949&uo=4";"https://open.spotify.com/track/52kmvS3TB3MpMpS2P7S4C0"
