"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Pino Palladino & Blake Mills";"Notes with attachments";"Just wrong";2021;"IMPULSE";1708860633;1708860915;;;
"Khalil Chahine";"Bakhtus";"El melopongo";1998;"NIGHT & DAY";1708860912;1708861302;"https://www.deezer.com/track/5595487";;
"Youn Sun Nah";"Lento";"Momento Magico";2013;"ACT";1708861300;1708861627;;;"https://open.spotify.com/track/12VnVmBD5uMezscppLrQ25"
"Cal Tjader";"Black orchid";"Out of nowhere";1957;"WEA";1708861624;1708861828;"https://www.deezer.com/track/1156879212";;
"Ahmad Jamal";"Blue Moon";"Autumn Rain";2012;"Jazz Village";1708861825;1708862278;;;"https://open.spotify.com/track/53FczMFYYuhFt4VOvRUpP7"
"Ray Charles";"Pure genius : The complete Atlantic recordings / CD 1";"Mary Ann";1957;"WARNER MUSIC";1708862275;1708862440;"https://www.deezer.com/track/2580733592";"https://music.apple.com/fr/album/mary-ann/46592114?i=46592146&uo=4";"https://open.spotify.com/track/6ZVNl5vD86IL6c4ikYgU78"
"Tristan Melia";"Mistake Romance";"The essential";2021;"Jazz Family";1708862440;1708862746;;"https://music.apple.com/fr/album/the-essential/1558740592?i=1558740605&uo=4";"https://open.spotify.com/track/1fwAwPqOxWP6qJUhLCc0tO"
"Thelonious Monk";"Genius of modern music volume 1";"Well You Needn't";1989;"BLUE NOTE";1708862742;1708862917;"https://www.deezer.com/track/10017465";"https://music.apple.com/fr/album/well-you-neednt/1563384928?i=1563385176&uo=4";"https://open.spotify.com/track/759mfcNd1NRzPnJpm3zVOs"
"Cecile Mc Lorin Salvant";"For one to love";"Look at me";2015;"MACK AVENUE";1708862915;1708863074;;;
"Woody Shaw";"In my own sweet way";"The dragon";1989;"IN + OUT RECORDS";1708863069;1708863564;;;
"Lars Danielsson. (Compositeur)";"Liberetto";"Party on the Planet";2012;"ACT";1708863560;1708863825;;;
"Nat King Cole";"20 golden greats";"Mona Lisa";1957;"CAPITOL";1708863820;1708864023;;;
"Leon Phal Quintet";"Dust to stars";"All I've got";2021;"KYUDO RECORDS";1708864024;1708864424;;;
"Grant Green";"Live at the Lighthouse";"Walk in the night";1972;"BLUE NOTE";1708864421;1708864815;;"https://music.apple.com/fr/album/walk-in-the-night-live/724631914?i=724632472&uo=4";
"Matthew Halsall And The Gondwana Orchestra";"Into forever";"Only a woman (feat. Josephine Oniyam)";2015;"GONDWANA RECORDS";1708864811;1708865035;;;
"Jimmy Smith";"The cat";"Chicago serenade";1964;"VERVE";1708865033;1708865266;;"https://music.apple.com/fr/album/chicago-serenade/1442447502?i=1442447931&uo=4";
"Irvin Mayfield";"A Love Letter to New Orleans";"James Booker (feat. Carlos Henriquez)";2011;"Basin Street";1708865261;1708865792;;;
"Eddie Jefferson";"Still on the planet";"Chameleon";1976;"MUSE RECORDS";1708865791;1708866062;;;
"Julien Brunetaud Trio";"Feels like home";"Nola";2021;"SWING ALLEY";1708866062;1708866346;;;
"Artie Shaw";"The complete Gramercy Five sessions";"Summit ridge drive";1940;"BLUE BIRD";1708866345;1708866543;;"https://music.apple.com/fr/album/summit-ridge-drive/290135420?i=290135479&uo=4";
"Madeleine Peyroux";"Secular hymns";"Shout sister shout";2016;"IMPULSE / UNIVERSAL";1708866542;1708866699;;"https://music.apple.com/fr/album/shout-sister-shout/1440870200?i=1440870608&uo=4";"https://open.spotify.com/track/2BDTjXAcM9v6zabmLWWGHU"
"Louie Bellson";"Ecué- Ritmos cubanos";"Sentido en seis (six feelings)";1978;"ORIGINAL JAZ";1708866696;1708867146;;;
"Eric Le Lann";"Eric Le Lann";"Today i fell in love";2009;"PLUSLOIN MU";1708867143;1708867457;;;
"Billie Holiday";"BD Music presents Lester Young & Billie Holiday";"Born to love";1937;"BDMUSIC";1708867454;1708867614;;;"https://open.spotify.com/track/7nS82WsuTGcBLFgSMv4KBU"
"David Linx";"One heart, three voices";"One heart, three voices";2005;"EMOTIVE";1708867610;1708867796;;;
"Kenny Barron Trio";"Book of Intuition";"Light blue";2016;"Impulse !";1708867796;1708868043;;"https://music.apple.com/fr/album/light-blue/1443806691?i=1443806700&uo=4";"https://open.spotify.com/track/0LDDlDMeMniW1GVQEQ3PtL"
"Henri Texier";"Henri Texier : Le coffret JMS";"Le piroguier";1976;"JMS";1708868042;1708868301;"https://www.deezer.com/track/803792132";;
"Denez";"Stur an avel";"Pennoù kelc'hiet";2021;"COOP BREIZH MUSIK";1708868299;1708868465;;;
"Alice Coltrane";"Ptah, the el daoud";"Blue Nile";1970;"IMPULSE";1708868462;1708868880;;;
"Gianni Brezzo";"The awakening";"Flower rain";2021;"JAKARTA RECORDS";1708868876;1708869092;;"https://music.apple.com/fr/album/flower-rain/1672765085?i=1672765095&uo=4";"https://open.spotify.com/track/5OciBJOLIo8V9k7VIr8G6I"
"Randy Weston";"African Rhythms";"Afro-black";1969;"COMET RECORDS";1708869090;1708869268;;;
"Coleman Hawkins";"Body and soul";"Body And Soul";1939;"RCA";1708869264;1708869444;;;
"Taj Mahal";"If you’re going to the city: A tribute to Mose Allison";"Your Mind Is On Vacation";2019;"FAT POSSUM RECORDS";1708869443;1708869599;;"https://music.apple.com/fr/album/your-mind-is-on-vacation/1478575172?i=1478575173&uo=4";"https://open.spotify.com/track/6dMlhgHj9f1HzPMthQ4TJn"
"Aaron Parks";"Invisible cinema";"Roadside distraction";2008;"BLUENOTE";1708869598;1708869754;"https://www.deezer.com/track/3367245";"https://music.apple.com/fr/album/roadside-distraction/715933248?i=715933512&uo=4";"https://open.spotify.com/track/4MGWaUqnVD6iAj9feVpXC5"
"Ben Sidran";"Dylan different";"Blowin' in the wind";2009;"BONSAI";1708869745;1708870048;;;"https://open.spotify.com/track/6inF7w4VGnVqj7159bHC6F"
"Abbey Lincoln";"Le carnet des nouvelles tendances du jazz";"Mr tambourine man";1997;"VERVE";1708870045;1708870455;;;
"Sophie Alour";"Time for love";"Everytime we say goodbye";2018;"AUTO PRODUCTION / MUSIC FROM SOURCE";1708870448;1708870747;;;
"Stan Getz";"Big band bossa nova";"Chega De Saudade";1962;"VERVE";1708870744;1708870992;"https://www.deezer.com/track/602454082";"https://music.apple.com/fr/album/chega-de-saudade/1469584558?i=1469584585&uo=4";
"Johnny Alf";"Beginner's guide to bossa nova";"Eh mundo bom tai";1971;"NASCENTE";1708870986;1708871185;;;
"Chico Pinheiro";"City of dreams";"Estrada real";2020;"BURITI";1708871183;1708871433;"https://www.deezer.com/track/994963362";"https://music.apple.com/fr/album/estrada-real/1519034720?i=1519034725&uo=4";"https://open.spotify.com/track/4biVllhsCT8OGoRB42BlWx"
"Julian Lage";"View with a room";"Auditorium";2022;"BLUE NOTE";1708871427;1708871693;;"https://music.apple.com/fr/album/auditorium/1629539688?i=1629539705&uo=4";"https://open.spotify.com/track/4JvovpjvPhVNOCwSzLxueY"
"Sarah Vaughan";"Sarah + 2";"My favorite things";1961;"ROULETTE @";1708871693;1708871856;"https://www.deezer.com/track/125352602";"https://music.apple.com/fr/album/my-favorite-things/944931451?i=944931456&uo=4";
"Lucy Yeghiazaryan & Vanisha Gould";"In her words";"Cute boy";2021;"LA RESERVE RECORDS";1708871854;1708872057;;"https://music.apple.com/fr/album/cute-boy/1571827696?i=1571828199&uo=4";
"Clovis Nicolas";"Freedom suite ensuite";"Nichols and Nicolas";2017;"SUNNYSIDE COMMUNNICATIONS";1708872051;1708872380;;;
"Count Basie";"Count Basie and the Kansas City 7";"Trey of hearts";1962;"IMPULSE";1708872378;1708872599;;;
"Pete York";"Basiecally speaking";"Cute";2013;"ACT MUSIC";1708872598;1708872837;;;"https://open.spotify.com/track/3Jwj9tZ6MzTe6FPwbq2Cmg"
"Eddy Louiss";"Louissiana";"Tout piti";1995;"BMG";1708872834;1708873103;;;
"Jacques Schwarz-Bart";"Sone Ka-La 2 : Odyssey";"Ron Jack";2020;"ENJA";1708873101;1708873477;;"https://music.apple.com/fr/album/ron-jack/1533982188?i=1533982200&uo=4";"https://open.spotify.com/track/66Ny5aTEGveS7X7iHgvAG6"
"Charlie Rouse";"Bossa Nova Bacchanal";"In Martinique";1962;"Blue Note";1708873478;1708873803;;"https://music.apple.com/fr/album/in-martinique/670383001?i=670383730&uo=4";"https://open.spotify.com/track/0aVlJ6inWNADpmHzOqRWBK"
"Frank Minion";"Complete recordings 1954-1959";"Please send her back to me";1956;"FRESH SOUND";1708873799;1708873968;;;
"Kevin Mahogany";"Another Time Another Place";"Parker's mood/kansas city";1997;"WARNER";1708873967;1708874309;;;
"Melody Gardot";"The passion of Charlie Parker";"The king of 52nd street (Chan's declaration) (vocal version of Scrapple from the apple)";2017;"IMPULSE";1708874308;1708874527;;;
"Charlie Parker";"Now's the time";"Moose the mooche";1946;"DREYFUS";1708874526;1708874705;"https://www.deezer.com/track/121614892";;
"Esaie Cid Quintet";"The Kay Swift songbook Vol.2";"If I could write you a melody like Rodgers or Kern";2021;"SWING ALLEY";1708874705;1708874942;;;
"Catherine Russell";"Send for me";"In The Night";2022;"DOT TIME";1708874941;1708875190;;"https://music.apple.com/fr/album/in-the-night/1603657000?i=1603657009&uo=4";"https://open.spotify.com/track/4anLAqrQVPWZX6NRYbGaJO"
"Philippe Combelle";"Tribute to the mother of groove";"Afro blue";2004;"ZZZ T";1708875190;1708875368;;;
"Shabaka";"Afrikan Culture";"The dimension of subtle awareness";2022;"Impulse !";1708875366;1708875639;;"https://music.apple.com/fr/album/the-dimension-of-subtle-awareness/1620245971?i=1620246449&uo=4";"https://open.spotify.com/track/7qY4WlSnmJOENMfLvFvD9K"
"Thomas De Pourquery & Supersonic";"Back to the moon";"I gotta dream";2021;"LYING LIONS PRODUCTIONS / IDOL / L’AUTRE DISTRIBUTION";1708875635;1708875905;;"https://music.apple.com/fr/album/i-gotta-dream/1580586698?i=1580586897&uo=4";
"Sun Ra";"Sun Ra / The singles";"Love in outer space";1975;;1708875904;1708876131;"https://www.deezer.com/track/134606653";;
"Herbie Hancock";"Herbie Hancock / Best of";"The pleasure is mine";1963;"BLUE NOTE";1708876129;1708876370;"https://www.deezer.com/track/496672592";"https://music.apple.com/fr/album/the-pleasure-is-mine-remastered/1655722657?i=1655723597&uo=4";
"Irene Kral";"Where is love ?";"Don't look back";;"CANDID PRODUCTIONS";1708876368;1708876551;;"https://music.apple.com/fr/album/dont-look-back/1599365033?i=1599366028&uo=4";"https://open.spotify.com/track/5bWrsT5IIPhqtBEnI2w0JR"
"Thomas Mayeras";"Tenderly at home";"Your turn";2022;"CRISTAL";1708876549;1708876797;"https://www.deezer.com/track/1698150757";"https://music.apple.com/fr/album/your-turn/1616233385?i=1616234168&uo=4";"https://open.spotify.com/track/2bQBJG92duhyqWKlzjRIgE"
"The Royal Bopster Project";"The royal bopster project";"On the red clay (red clay) (feat. Mark Murphy)";2015;"MOTEMA MUSIC";1708876793;1708877124;;;
"Weather Report";"Heavy weather";"Teen town";1977;"LEGACY/SONY";1708877124;1708877293;;"https://music.apple.com/fr/album/teen-town-live/516411966?i=516412237&uo=4";"https://open.spotify.com/track/3Vnd9kqU36jdtgXXcxEJHW"
"Laurent Coulondre";"Meva festa";"El jonito";2022;"New World";1708877292;1708877510;;"https://music.apple.com/fr/album/el-jonito/1613671469?i=1613671569&uo=4";"https://open.spotify.com/track/4LvpjpTB9SJEVNINopueyX"
"Bruno Schorp";"Into the World";"I heard about a thing in you";2017;"Shed Music";1708877508;1708877865;"https://www.deezer.com/track/373726911";;"https://open.spotify.com/track/3fgOcm6kNSkXo1OgKaSc1u"
"Sachal Vasandani";"Shadow Train";"I love paris";2018;"SHADOW TRAIN";1708877859;1708878168;;;"https://open.spotify.com/track/2AYWuAZZRtDXjYiFlW2P1T"
"Coleman Hawkins";"The Hawk in Paris";"Under Paris skies (Sous le ciel de Paris)";1956;"RCA";1708878166;1708878330;;;
"Umlaut Big Band";"Mary's ideas";"Prelude to Duke - Part 1 : Sweet Georgia Brown";2021;"UMLAUT RECORDS";1708878327;1708878561;;;
"Madeleine Peyroux";"Careless love";"Lonesome road";2004;"UNIVERSAL";1708878560;1708878748;;"https://music.apple.com/fr/album/lonesome-road/1440717025?i=1440717442&uo=4";"https://open.spotify.com/track/3K1aPTMnxMlUZ9QrWXuPyh"
"WIL BLADES";"FIELD NOTES";"I Get The Blues When It Rains";2014;"THE ROYAL POTATO FAMILY";1708878747;1708879061;"https://www.deezer.com/track/82946986";"https://music.apple.com/fr/album/i-get-the-blues-when-it-rains/898988839?i=898990900&uo=4";"https://open.spotify.com/track/2XWicFnmJULqwp6wGhZroV"
"Jimmy Smith";"Stay Loose";"Chain of fools";1968;"VERVE REISSUES";1708879060;1708879358;"https://www.deezer.com/track/4668233";"https://music.apple.com/fr/album/chain-of-fools/1443935670?i=1443935748&uo=4";"https://open.spotify.com/track/18SQf4KqIxo3Qd2YLJHJ3W"
"Ezra Collective";"Victory dance";"Victory dance";2022;"PARTISAN RECORDS";1708879355;1708879651;"https://www.deezer.com/track/2655041182";"https://music.apple.com/fr/album/victory-dance/1636465195?i=1636465409&uo=4";"https://open.spotify.com/track/5Nu4AvrNgIx42nWGbteHLh"
"Harold Lopez Nussa";"El pais de las maravillas";"Guajira";2011;"WORLD VILLAG";1708879649;1708879850;;;
"Carmen McRae";"Ballad essentials";"Besame Mucho";1982;"CONCORD";1708879848;1708880168;;;"https://open.spotify.com/track/4mRb8iiNyyxqsPB955T9NY"
"Jazzmeia Horn & Her Noble Force";"Dear love";"He's my guy";2021;"EMPRESS LEGACY";1708880166;1708880397;;;
"Jon Boutellier";"Both Sides of the Atlantic";"Maybe September";2020;"Gaya";1708880398;1708880905;"https://www.deezer.com/track/836594092";"https://music.apple.com/fr/album/maybe-september/1492325203?i=1492325383&uo=4";"https://open.spotify.com/track/3iIOlynfp55w3GaRufcLRn"
"Clifford Brown & Max Roach Quintet";"Study in Brown";"Lands end";1955;"EMARCY";1708880903;1708881196;"https://www.deezer.com/track/7411603";"https://music.apple.com/fr/album/lands-end/1434889869?i=1434890043&uo=4";
"Dominique Fils-Aime";"Stay tuned !";"Free Dom";2019;"ENSOUL RECORDS";1708881194;1708881473;"https://www.deezer.com/track/769220012";"https://music.apple.com/fr/album/free-dom/1482405723?i=1482406076&uo=4";"https://open.spotify.com/track/2SObKEabxJwbpTNsCFKP7L"
"Allen Toussaint";"Louie";"Louie";1970;;1708881473;1708881652;;;
"Joachim Kuhn New Trio";"Love & peace";"Mustang";2018;"ACT MUSIC & VISION";1708881650;1708881959;;;
"Bill Henderson";"Bill Henderson His complete Vee Jay recordings vol. 2";"Yes Indeed !";1993;"VEE JAY @";1708881955;1708882164;;;
"Sir Roland Hanna Trio";"Après un rêve";"Going home";2003;"VENUS RECORDS";1708882164;1708882537;;;"https://open.spotify.com/track/0SIEXhYXkaO6IakRtvvSvm"
"Ginger Baker Trio";"Going back home";"Straight no chaser";1994;"ATLANTIC";1708882535;1708882867;"https://www.deezer.com/track/5614672";;"https://open.spotify.com/track/6et8WjDO9kzncUOWMOXx9M"
"Jay Jay Johanson";"Opium";"I can count on you";2015;"ART";1708882864;1708883136;;;
"Lee Morgan";"Four classic albums";"Terrible T";1960;"AVID JAZZ";1708883132;1708883445;"https://www.deezer.com/track/836442862";;
"Sylvain Rifflet";"Troubadours";"Alberico (da Romano)";2019;"MAGRIFF";1708883443;1708883729;"https://www.deezer.com/track/714789852";"https://music.apple.com/fr/album/alberico-da-romano/1473461504?i=1473461995&uo=4";"https://open.spotify.com/track/2QojRRwAVSQdbIoUZyfTwK"
"Dizzy Gillespie";"Dizzy in Greece";"School days";1956;"VERVE";1708883727;1708883986;;;
"The Sorcerers";"In search for the lost city of the monkey god";"Escape from the catacombs";2020;"ATA RECORDS";1708883986;1708884168;;"https://music.apple.com/fr/album/escape-from-the-catacombs/1493454910?i=1493454918&uo=4";"https://open.spotify.com/track/2hoTBcSjmzGEVNyR5sL8Qj"
"Clark Terry";"Africa jazz";"Swahili";1955;"CRISTAL RECORDS";1708884164;1708884530;;;
"Jamie Cullum";"Twenty something";"Twenty something";2003;"UNIVERSAL";1708884528;1708884746;;;
"Sonny Fortune";"Serengeti minstrel";"The Afro-Americans";1977;"ATLANTICS RECORDS";1708884745;1708885191;;"https://music.apple.com/fr/album/the-afro-americans/764043901?i=764043963&uo=4";"https://open.spotify.com/track/7IjkclfXaOjPHtv4EWNofq"
"Charles Lloyd & The Marvels";"Vanished Gardens";"Blues for Langston and Larue";2018;"Blue Note";1708885187;1708885524;"https://www.deezer.com/track/518460152";"https://music.apple.com/fr/album/blues-for-langston-and-larue/1382567381?i=1382567510&uo=4";
"Peggy Lee";"Best of the Capitol Years";"It's a Good Day";;"Capitol";1708885523;1708885690;;"https://music.apple.com/fr/album/its-a-good-day/724732653?i=724732877&uo=4";"https://open.spotify.com/track/5knMSrK8zrY8H5pGO05WJf"
"Fox";"Pelican blues";"Pelican blues";2017;"JAZZ & PEOPLE";1708885689;1708886012;;;"https://open.spotify.com/track/5t6ZOZXduSbLeKdmI9WrQG"
"Ron McCroby";"Ron Mc Croby play Puccolo";"Joy spring";1983;"CONCORD JAZZ";1708886012;1708886293;;;
"Kamasi Washington";"Heaven and earth";"Testify (feat. Patrice Quinn)";2018;"YOUNG TURKS";1708886289;1708886632;;;
"Wynton Kelly Trio";"Undiluted :  It's all right!";"Not a Tear";2009;"LONE HILL JAZZ";1708886628;1708886985;"https://www.deezer.com/track/780608052";;
"Supersonic";"Sons of love";"Revolutions";2017;"LABEL BLEU";1708886980;1708887345;;;"https://open.spotify.com/track/1Hi00TT0EkpJM27yLS70Rr"
"Horace Silver";"The United States of mind";"The show has begun (feat. Andy Bey)";1970;"BLUE NOTE";1708887340;1708887584;;;
"Laurent Coulondre";"Michel on my mind";"Les grelots";2019;"NEWORLD PRODUCTION";1708887584;1708887824;"https://www.deezer.com/track/703045752";;"https://open.spotify.com/track/6N8FXj2kq2SU25RE9RZTaI"
"Donald Byrd";"Royal flush";"Hush";1961;"BLUE NOTE";1708887822;1708888203;;"https://music.apple.com/fr/album/hush/715588020?i=715588142&uo=4";
"Joseph Leon";"Hard as love";"Forever cold";2009;"REAL TIME";1708888201;1708888358;;;"https://open.spotify.com/track/4AOIs5iEj60EUXPSuv37TY"
"Zoot Sims Quartet";"Zoot at Ease";"Rosemary's baby";1995;"PROGRESSIVE";1708888355;1708888748;"https://www.deezer.com/track/79257719";;"https://open.spotify.com/track/0mIeVgmN1wF8mI2A2sZQ7L"
"Makaya McCraven";"A day in the life (Impressions of pepper)";"Lucy In The Sky With Diamonds";2018;"VERVE";1708888745;1708889096;;"https://music.apple.com/fr/album/lucy-in-the-sky-with-diamonds/1442732867?i=1442732884&uo=4";"https://open.spotify.com/track/55wX4fCc9eYJ8zFQRrcVMv"
"Betty St.Claire";"Complete Jubilee & Seeco recordings";"Why try to change me now";1955;"FRESH SOUND RECORDS";1708889093;1708889291;;;
"Houston Person";"Rain or Shine";"Soupbone";2017;"HighNote";1708889289;1708889722;;"https://music.apple.com/fr/album/soupbone/1310079387?i=1310079398&uo=4";"https://open.spotify.com/track/051Ig76g5GownjZifeUrrh"
"Lou Levy Trio";"My old flame";"A gal in calico";1978;"FRESH SOUND RECORDS";1708889722;1708890043;;;
"Lund Quartet";"Quartet";"Love's Madness";2011;"Kartel";1708890042;1708890288;"https://www.deezer.com/track/706103032";"https://music.apple.com/fr/album/loves-madness/1459314245?i=1459314248&uo=4";
"Tony Fruscella";"Tony fruscella";"Salt";1955;"ATLANTIC";1708890285;1708890561;;"https://music.apple.com/fr/album/salt/267998979?i=267999283&uo=4";"https://open.spotify.com/track/19t5xcQSP6wkvtkSo2HeCm"
"Wolfgang Muthspiel";"Rising grace";"Triad song";2016;"ECM";1708890560;1708891034;;;"https://open.spotify.com/track/1bDdrY4O5t0vloaD9Sjty4"
"Betty Carter";"The complete 1948-1961";"My reverie";1960;"LE CHANT DU MONDE";1708891030;1708891198;;"https://music.apple.com/fr/album/my-reverie/515238866?i=515239498&uo=4";"https://open.spotify.com/track/4UkK0z3pRA6GPg0OplsL2e"
"Dinosaur";"To the earth";"Banning street blues";2020;"EDITION RECORDS";1708891198;1708891530;;"https://music.apple.com/fr/album/banning-street-blues/1500941775?i=1500941794&uo=4";"https://open.spotify.com/track/2Zgn9TfAwGLpChbnoVfG6K"
"Joe Zawinul";"The rise and fall of the third stream/Money in the pocket";"Money in the pocket";1967;"RHINO";1708891529;1708891812;;;
"Diana Krall";"The girl in the other room";"Temptation";2004;"VERVE";1708891809;1708892070;;;"https://open.spotify.com/track/68FhagAoZr9Ld8oCp9JoYP"
"Pat Metheny";"Bright Size Life";"Bright Size Life";1976;"ECM";1708892067;1708892347;;;"https://open.spotify.com/track/6UwTR0kjCtlT4FMNtIvLac"
"Michael Dease";"Grace";"Salt song";2010;"JAZZ LEGACY PRODUCTIONS";1708892344;1708892696;"https://www.deezer.com/track/110037982";;"https://open.spotify.com/track/7Ix9vvLxVkUJ97SyVXb5m9"
"Helen Merrill";"Helen Merrill : Don't explain";"Don't explain";1954;"EMARCY";1708892693;1708893002;"https://www.deezer.com/track/16026439";;
"Hakon Kornstad";"Symphonies in my head";"Damascus";2011;"JAZZLAND";1708893003;1708893296;"https://www.deezer.com/track/618725222";"https://music.apple.com/fr/album/damascus/472005550?i=472005819&uo=4";"https://open.spotify.com/track/2jjzuAY133OIAFyH5M0w44"
"George Benson";"The other side of abbey road";"Because \\ Come together";1970;"AM RECORDS";1708893294;1708893737;;;
"John Pizzarelli";"Double exposure";"I feel fine";2011;"TELARC";1708893735;1708893962;;;
"Les McCann";"Talkin' Verve";"Beaux J Poo Boo";1998;"Verve";1708893960;1708894333;"https://www.deezer.com/track/2507058";;"https://open.spotify.com/track/1B7cktx9sVm98YPoffUIiV"
"Stefano Di Battista";"Woman's land";"Woman's land";2011;"DISCOGRAPH";1708894323;1708894627;;;
"Ella Fitzgerald";"For the love of Ella Fitzgerald";"Laura";1964;"Verve";1708894623;1708894844;"https://www.deezer.com/track/2269432";"https://music.apple.com/fr/album/laura/1469676884?i=1469681566&uo=4";"https://open.spotify.com/track/6iZhofFOmGbOh7sED3GhBa"
"Misha Mullov-Abbado";"Dream circus";"Some things are just so simple";2020;"EDITION RECORDS";1708894847;1708895368;;"https://music.apple.com/fr/album/some-things-are-just-so-simple/1504973951?i=1504974044&uo=4";"https://open.spotify.com/track/3YdvUPqe3JWZhkPAPC843y"
"Erroll Garner";"Trio";"Memories of you";1947;"DREYFUS";1708895364;1708895547;;;
"BadBadNotGood";"IV (Extrait)";"Time Moves Slow (Feat. Sam Herring)";2016;;1708895545;1708895814;"https://www.deezer.com/track/125534514";"https://music.apple.com/fr/album/time-moves-slow-feat-sam-herring/1117817686?i=1117818523&uo=4";
"Monty Alexander";"Three originals";"Feel like making love";1975;"MPS";1708895812;1708896228;;;"https://open.spotify.com/track/1596f7itcqspxkCSZCSQex"
"Gilad Hekselman";"Hearts wide open";"One more song";2011;"CHANT DU MONDE";1708896224;1708896850;;"https://music.apple.com/fr/album/one-more-song/459705539?i=459705559&uo=4";"https://open.spotify.com/track/2uHODRVX285cGL3Ud6mz83"
"Carmen McRae";"Love songs";"I'm thru with love";1957;"HARMONIA MUNDI";1708896850;1708897098;"https://www.deezer.com/track/609308642";;"https://open.spotify.com/track/3U5NW1eKLtlk1I29qnGh6m"
"Neil Cowley Trio";"Radio silence";"Monoface";2009;"HIDEINSIDE RECORDS";1708897094;1708897408;"https://www.deezer.com/track/1698903637";;
"Gerry Olds Trio";"Kon & Amir presents off track / Vol. 1 The Bronx";"Gerry's samba";1974;"BBE RECORDS";1708897403;1708897783;;;
"Karrin Allyson";"Footprints";"I found the turnaround (the turnaround)";2006;"CONCORD";1708897781;1708898020;;"https://music.apple.com/fr/album/i-found-the-turnaround-the-turnaround/1444071704?i=1444072194&uo=4";"https://open.spotify.com/track/0Ql2dMJRMwJOSAaTknjaQX"
