"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Kurt Elling & Charlie Hunter";"Guilty pleasures (feat. Nate Smith)";"Wrap it up (feat. Nate Smith)";2023;"EDITION";1712401441;1712401673;;"https://music.apple.com/fr/album/wrap-it-up-feat-nate-smith/1659039044?i=1659039311&uo=4";
"Emile Londonien";"Legacy";"Twenty fifteen";2023;"NAIVE";1712401672;1712401857;;;"https://open.spotify.com/track/3F4SnqRLateUMs5HpAkhRx"
"Quincy Jones";"Sounds ... And Stuff Like That";"Tell Me A Bedtime Story";1978;"A&M Records";1712401855;1712402259;"https://www.deezer.com/track/7914900";"https://music.apple.com/fr/album/tell-me-a-bedtime-story/1442863691?i=1442864073&uo=4";"https://open.spotify.com/track/1ORqUiQNAzIv1QQi8StbHE"
"Wes Montgomery";"Guitares jazz";"The joker";1967;"DREYFUS JAZZ";1712402251;1712402455;;"https://music.apple.com/fr/album/the-joker/1434899402?i=1434899819&uo=4";"https://open.spotify.com/track/7ypmEWy7xezsuoeZqkcPlz"
"Diana Krall";"This dream of you";"How Deep Is The Ocean";2020;"VERVE";1712402454;1712402769;"https://www.deezer.com/track/1084242162";"https://music.apple.com/fr/album/how-deep-is-the-ocean/1525376067?i=1525376685&uo=4";"https://open.spotify.com/track/6DcnA13j0itZwmg4BpqWZk"
"Bob Dorough";"Devil may care";"I don't mind";1956;"AFFINITY";1712402762;1712402937;"https://www.deezer.com/track/10939393";"https://music.apple.com/fr/album/i-dont-mind/257790166?i=257792756&uo=4";
"Gabriel Latchin Trio";"Viewpoint";"Says who?";2023;"ALYS JAZZ";1712402937;1712403282;;;"https://open.spotify.com/track/5jT15TnaYVvtMLhXhjq4EJ"
"Thomas Gomez";"Out for delivery";"My Old Flame";2023;"ZOOT RECORDS";1712403279;1712403573;;;"https://open.spotify.com/track/7A9DD3YVERwtRShHf7armS"
"Chano Dominguez";"Chano";"Well you needn't";1993;"NUBA";1712403568;1712403819;;;"https://open.spotify.com/track/3JlY8scty95ggEMJhjccN0"
"Claude Nougaro";"La note bleue";"Autour de minuit (avec natalie dessay)";2004;"BLUE NOTE";1712403818;1712404066;;;
"Thelonious Monk";"Criss-Cross";"Tea for two";;;1712404064;1712404290;;"https://music.apple.com/fr/album/tea-for-two/186322231?i=186322398&uo=4";"https://open.spotify.com/track/3SSDhknexqI9YrrLj3sof6"
"Molly Lyons";"Verses only!";"Tea for two";1964;"EPIC - LEGACY";1712404288;1712404412;;"https://music.apple.com/fr/album/tea-for-two/947617318?i=947617325&uo=4";"https://open.spotify.com/track/7JX0XpcJ7qm0eRtFVSNmwP"
"Francois Jeanneau";"Duo pour deux, mais pas plus";"CINQ";2022;"IMD-RSX";1712404410;1712404598;;;"https://open.spotify.com/track/3do1Ob6MXNtitqbiywKO0A"
"Samy Thiebault";"Calypsotopia";"Calypsotopia";2018;"GAYA MUSIC";1712404598;1712404811;"https://www.deezer.com/track/545124222";"https://music.apple.com/fr/album/calypsotopia/1433895514?i=1433895683&uo=4";"https://open.spotify.com/track/1X85DLOqbz7wcAZHhI7Agh"
"Ike Quebec";"Soul samba";"Lloro tu despedida";1962;"B NOTE";1712404812;1712404995;;"https://music.apple.com/fr/album/lloro-tu-despedida/916852140?i=916852348&uo=4";
"Michael Valeanu";"Move Your Feet";"Tea time";2023;"Jazz Family";1712404988;1712405407;"https://www.deezer.com/track/2271063157";"https://music.apple.com/fr/album/tea-time/1686616867?i=1686617445&uo=4";"https://open.spotify.com/track/36BddCPkq1iodW3KyKETMQ"
"Ashley Henry";"My voice";"Love is alive";2023;"NAIVE";1712405405;1712405597;"https://www.deezer.com/track/2193657307";"https://music.apple.com/fr/album/love-is-alive/1677444473?i=1677444487&uo=4";"https://open.spotify.com/track/2Y5t1qoM39wowlyf5cOwjK"
"George Duke";"My soul";"Uncle remus";1975;"MPS";1712405593;1712405899;;"https://music.apple.com/fr/album/uncle-remus/985961587?i=985961727&uo=4";"https://open.spotify.com/track/5yiMaoMCrG02j6TBm2saZI"
"Meshell Ndegeocello";"Virgo";"Virgo (feat. Brandee Younger & Julius Rodriguez)";2023;"BLUE NOTE RECORDS";1712405896;1712406370;;;
"Danger Zone";"Introducing";"Mind the tools";2023;"GAYA MUSIC PRODUCTION";1712406368;1712406546;;;
"Art Blakey & The Jazz Messengers";"Bof / Les liaisons dangereuses";"No problem (1st version)";1959;"FONTANA";1712406546;1712406986;;;
"Sarah Vaughan";"No Count Sarah";"Moonlight in Vermont";1959;"EMARCY";1712406986;1712407184;;;
"Cecile McLorin Salvant";"For one to love";"Le mal de vivre";2015;"MACK AVENUE";1712407183;1712407552;"https://www.deezer.com/track/102368510";"https://music.apple.com/fr/album/le-mal-de-vivre/1006895848?i=1006896648&uo=4";"https://open.spotify.com/track/7HMUSp18RlaBFpBD2yVgel"
"Paul Lay";"The party";"A letter";2017;"LABORIE JAZZ";1712407544;1712407877;;;"https://open.spotify.com/track/0ASJSJnufGwLvLGruRlLFK"
"Matthieu Saglio";"Voices";"Madiba";2023;"Act";1712407876;1712408225;;"https://music.apple.com/fr/album/madiba/1678216802?i=1678216806&uo=4";"https://open.spotify.com/track/2Kxxsy3CMbIPf0ABK6s8Pi"
"Randy Weston";"African Rhythms";"Afro-black";1969;"COMET RECORDS";1712408223;1712408397;;;
"Mose Allison";"Your mind is on vacation";"Your Mind Is On Vacation";1976;"ATLANTIC RECORDING";1712408398;1712408555;;;"https://open.spotify.com/track/71akRm4DkXLFCuaSEHGeIg"
"Matt Rollings Trio";"The Valentine sessions";"Catch the rabbit";2023;"FOUND RECORDS";1712408553;1712408759;;;
"Julien Lourau";"The rise";"Kenyatta";2001;"LABEL BLEU";1712408757;1712409110;;"https://music.apple.com/fr/album/kenyatta/651630159?i=651630514&uo=4";"https://open.spotify.com/track/3rbYxUwWn6mXrXLoOv0ijN"
"Lee Morgan";"The best of Lee Morgan";"Mr. Kenyatta";1964;"BLUE NOTE";1712409107;1712409625;;"https://music.apple.com/fr/album/mr-kenyatta/715959707?i=715960793&uo=4";
"Kim Kalesti & Marion Cowings";"Kim and Marion";"For ceora";1990;"EMARCY RECORDS";1712409621;1712409955;;;
"Andre Mehmari";"CHOROS E PIANOS";"Waldir";2023;"ESTUDIO MONTEVERDI";1712409954;1712410215;;;"https://open.spotify.com/track/1axkgbyCjgtRGNs6yhIFGV"
"Daniel Mille";"Sur les quais";"Ramo de delirios";1993;"SARAVAH";1712410215;1712410517;;"https://music.apple.com/fr/album/ramo-de-delirios/367739990?i=367740078&uo=4";"https://open.spotify.com/track/7gryqO7oIDe2RGQJbhCDYo"
"Sylvain Luc";"Trio sud";"Brazil";2002;"Dreyfus Jazz";1712410514;1712410799;;"https://music.apple.com/fr/album/brazil/1434590811?i=1434590822&uo=4";"https://open.spotify.com/track/5tZfF115uhTz3LbZkPWr6k"
"Julian Lage";"Speak to Me";"76";2024;"Blue Note";1712410798;1712411070;"https://www.deezer.com/track/2613180722";;"https://open.spotify.com/track/46TP0mhbK563sMkLFtEXZH"
"Freddie Green";"Natural rhythm";"Back and forth";1955;"BMG";1712411068;1712411205;;;
"Cait Jones & Mathieu Najean";"Outta The Blue With You";"A moment in two";2023;"ZOOT";1712411203;1712411488;;;
"Anat Cohen";"Claroscuro";"La vie en rose";2012;"ANZIC RECORDS";1712411487;1712411863;"https://www.deezer.com/track/409533572";;"https://open.spotify.com/track/7j7yIvKOq05rZpjSQrWGqf"
"Michel Legrand";"Paris jazz piano";"Sous les ponts de Paris";1959;"EMARCY RECORDS";1712411860;1712412033;;;
"Mark Priore Trio";"Initio";"Rouge-gorge";2023;"JAZZ ELEVEN / BACO DISTRIB";1712412030;1712412199;;"https://music.apple.com/fr/album/rouge-gorge/1710016021?i=1710016558&uo=4";"https://open.spotify.com/track/2E4Y7S6XlzOZhTusGpbLOn"
"Lizzy Parks";"Raise the roof";"Soul bird";2008;"TRU THOUGHTS";1712412198;1712412394;"https://www.deezer.com/track/450670822";;"https://open.spotify.com/track/0B7Q10gpNq3EouT1BVsDEK"
"Bobby McFerrin";"The voice";"Blackbird";1984;"ELEKTRA";1712412391;1712412569;;;
"Gerry Mulligan";"Beatles vs. Stones";"Can't buy me love";;"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1712412567;1712412782;;;
"Jean Philippe Scali & Glenn Ferris";"Low down";"The john's touch";2016;"GAYA MUSIC PRODUCTION";1712412781;1712413161;;;
"Eric Krasno";"Krasno/Moore Project : Book of Queens";"A natural woman";2023;"CONCORD JAZZ";1712413160;1712413393;;;"https://open.spotify.com/track/2wdUIS7cA3iW6c6SNshlET"
"Aretha Franklin";"Unforgettable: A tribute to Dinah Washington";"What a diff'rence a day made";1964;"SONY";1712413393;1712413602;"https://www.deezer.com/track/559511";;"https://open.spotify.com/track/2IZJKfgOb9F9L5DxCZHogt"
"Dal Sasso Big Band";"Le carnajazz des animaux";"Kangourous";2024;"KLARTHE";1712413601;1712413834;;;"https://open.spotify.com/track/4Ovi0PICInZ1XyH8YOuXgt"
"Quincy Jones";"Smackwater Jack";"Cast your fate to the wind";1971;"A&M";1712413834;1712414100;;;"https://open.spotify.com/track/3VJuwMdSTTf9Z7ZoolTnIV"
"Oan Kim & The Dirty Jazz";"Rebirth of innocence";"Slow redux";2024;"ARTWORK RECORDS / PIAS";1712414097;1712414320;;;
"Steve Lacy";"Soprano sax & Reflections";"Alone together";1958;"FRESH SOUND RECORDS";1712414319;1712414726;"https://www.deezer.com/track/11582141";;"https://open.spotify.com/track/4vbdVoEcmlUxxU1f4kNCCC"
"Chris Connor";"As time goes by";"A lovely way to spend an evening";1991;"ENJA";1712414723;1712414948;"https://www.deezer.com/track/62550638";;"https://open.spotify.com/track/3zchdimZc8KGgIYYIOXw3P"
"Sangoma Everett Trio";"Debi";"Brooklyn";2015;"NAIVE RECORDS";1712414947;1712415259;;"https://music.apple.com/fr/album/brooklyn/1160754345?i=1160754834&uo=4";
"Mel Torme";"Songs of New York";"The Brooklyn bridge";1963;"ATLANTIC";1712415258;1712415417;;"https://music.apple.com/fr/album/the-brooklyn-bridge/50268937?i=50268951&uo=4";
"Roy Ayers";"Evolution: The Polydor anthology";"We live in Brooklyn, Baby";1972;"POLYDOR";1712415418;1712415640;"https://www.deezer.com/track/3020182";;
"Ben Williams";"Coming of age";"Half steppin'";2015;"FANTASY CONCORD";1712415640;1712416078;;"https://music.apple.com/fr/album/half-steppin/1443264462?i=1443264468&uo=4";"https://open.spotify.com/track/6k2Psl1XAtz8VesBaapQAU"
"Harold Lopez Nussa";"Timba a la Americana";"Cake a la moda";2023;"BLUE NOTE";1712416076;1712416356;;;
"Toots Thielemans";"Harmonica jazz";"Stars fell on Alabama";1955;"COLUMBIA";1712416355;1712416547;"https://www.deezer.com/track/858688";;"https://open.spotify.com/track/21YUZQmqekadSlCCZpawCH"
"Rachael & Vilray";"I love a love song !";"Why do I ?";2023;"NONESUCH RECORDS";1712416547;1712416728;;;
"Lambert Hendricks & Ross With Count Basie Orchest";"Jazz Magazine-Jazzman / L'âge d'or du jazz";"Jumpin' at the woodside";1958;"WAGRAM MUSIC";1712416727;1712416923;;;
"Fabien Mary & Vintage Orchestra";"Reload";"Seven-league boots";2023;"BENART";1712416923;1712417200;;;
"Robinson Khoury";"Broken lines";"Distancing from reality";2022;"GAYA MUSIC PRODUCTIONS";1712417200;1712417634;;"https://music.apple.com/fr/album/distancing-from-reality/1614864976?i=1614864984&uo=4";"https://open.spotify.com/track/7v3AQvzRbjI5nBEwwKcreG"
"Anthony Wilson";"Frogtown";"Our affair";2016;"GOAT HILL RECORDINGS";1712417632;1712417973;"https://www.deezer.com/track/2208452607";;"https://open.spotify.com/track/4P97E1F7fBjVmhELzEVe5U"
"Stephane Grappelli";"Flamingo";"There will never be another you";1996;"Dreyfus";1712417972;1712418208;;;"https://open.spotify.com/track/5wHwfxQkQLBq1qySu7mcoX"
"Django Reinhardt";"Nuits de Saint-Germain-des-Prés";"Crazy rhythm";1953;"EMARCY";1712418206;1712418390;"https://www.deezer.com/track/4671848";;
"Fats Waller";"The song is George Gershwin";"I Got Rhythm";1935;"MEDIA 7";1712418390;1712418575;"https://www.deezer.com/track/10752749";;
"Frank Amsallem";"Summer times";"I Got Rhythm";2003;"FRAM MUSIC P";1712418572;1712418912;;;
"Julie London";"BOF /  V For Vendetta";"Cry me a river";1955;"EMI";1712418910;1712419072;"https://www.deezer.com/track/2226479337";;"https://open.spotify.com/track/7f6AAixCrVar1ZY7RPHDfM"
"Alain Jean-Marie";"Créole promenade";"Aïe doudou pas pléré";2023;"PARADIS IMPROVISE";1712419070;1712419196;;"https://music.apple.com/fr/album/a%C3%AFe-doudou-pas-plere/1683296796?i=1683296800&uo=4";"https://open.spotify.com/track/2sdKtmGb1PmkUgw0lb3hkl"
"Kevin Reveyrand";"Todos juntos";"Downtown";2021;"ASSAI RECORDS";1712419197;1712419462;;"https://music.apple.com/fr/album/downtown/1584923557?i=1584923574&uo=4";"https://open.spotify.com/track/4brPu8U3X4iWbHMjX5ZgVb"
"Booker Ervin";"That's It";"Speak low";1961;"CANDID";1712419459;1712419888;;"https://music.apple.com/fr/album/speak-low-remastered/1635193515?i=1635193868&uo=4";
"Airelle Besson (Compositeur, Trompette)";"Try !";"Uranus et Pluton";2021;"Papillon Jaune";1712419885;1712420220;;"https://music.apple.com/fr/album/uranus-et-pluton/1547402469?i=1547402753&uo=4";"https://open.spotify.com/track/4p1FjwF0wLQmr3xpjeRKG4"
"Michel Petrucciani";"Music";"My bebop tune";1989;"BLUENOTE";1712420217;1712420433;;;"https://open.spotify.com/track/519ia57cVPLIkrJQS5LOKM"
"Nduduzo Makhathini";"Ikhambi";"Innocent child";2017;"UNIVERSAL SOUTH AFRICA";1712420431;1712420814;"https://www.deezer.com/track/1559226302";"https://music.apple.com/fr/album/innocent-child/1594924814?i=1594924817&uo=4";"https://open.spotify.com/track/2FC5kDgALIPPpdQPn3Bup4"
"James Moody";"Four Classic Albums";"Disappointed";2017;"Avid Jazz";1712420812;1712421191;;;
"Eym Trio";"Sadhana";"Paradiso perduto";2018;"Melmax Music";1712421192;1712421573;;"https://music.apple.com/fr/album/paradiso-perduto/1435927182?i=1435927205&uo=4";"https://open.spotify.com/track/7ty0bG1VBO9govYS5FbInI"
"Marc Hemmeler & Ray Brown";"For Betty";"Girl talk";1982;"Elabeth";1712421572;1712421903;;;
"Greta Matassa Quintet";"Portrait";"The beat of my heart";2019;"ORIGIN";1712421900;1712422120;;;
"Phineas Newborn Jr";"Fabulous Phineas";"No moon at all";1958;"RCA";1712422119;1712422383;"https://www.deezer.com/track/603521852";;
"Brian Blade & The Fellowship Band";"Body and shadow";"Traveling mercies";2017;"BLUE NOTE";1712422381;1712422650;;"https://music.apple.com/fr/album/traveling-mercies/1445882915?i=1445883625&uo=4";"https://open.spotify.com/track/4mwPWVkEIoks5iTS1roUC3"
"Sheila Jordan";"Portrait of Sheila";"Baltimore oriole";1963;"BLUE NOTE";1712422647;1712422794;;"https://music.apple.com/fr/album/baltimore-oriole/561587056?i=561587060&uo=4";
"Omer Klein";"Personal belongings";"Shake it";2021;"WARNER";1712422795;1712423199;"https://www.deezer.com/track/1473932282";"https://music.apple.com/fr/album/shake-it/1570305031?i=1570305226&uo=4";"https://open.spotify.com/track/3dh4fREtvfdmKhNWuCwxBU"
"Lester Young";"Pres and Teddy";"All of me";1956;"Verve";1712423196;1712423503;;;
"Camille Bertault";"En vie";"Quoi de plus anodin (Empty Pocket)";2016;"SUNYSIDE";1712423502;1712423672;;;
"Sun Ra (Chef d'orchestre)";"Lanquidity";"Where pathways meet";1978;"EVIDENCE";1712423669;1712424056;;;
"Eve Beuvens";"Inner Geography";"Super Nina's";2021;"Igloo";1712424052;1712424268;"https://www.deezer.com/track/1479874972";"https://music.apple.com/fr/album/super-ninas/1583802029?i=1583802492&uo=4";"https://open.spotify.com/track/7I9UvYoI1MN3GOjrOtzqKy"
"Jimmy Lunceford";"Les trésors du Jazz 1941 / 1943 - Vol. 1";"Blues in the night";1941;"CDM";1712424265;1712424584;"https://www.deezer.com/track/413802842";;
"Warren Wolf";"Warren Wolf";"427 Mass Ave";2011;"MACK AVENUE RECORDS";1712424584;1712424956;"https://www.deezer.com/track/13093989";"https://music.apple.com/fr/album/427-mass-ave/452534819?i=452534820&uo=4";"https://open.spotify.com/track/0EpnGwKh2PnyIPOmYgUd5p"
"Buddy Tate";"The Texas twister";"Topsy";1975;"NEW WORLD REC";1712424952;1712425325;"https://www.deezer.com/track/64059090";;
"Carmen Souza";"The silver messengers";"Senor blues";2020;"GALILEO MUSIC COMMUNICATION";1712425321;1712425608;;;
"Duke Ellington";"The Capitol sessions 1953-1955";"Flying home";1953;"DEFINITIVE RECORDS";1712425605;1712425972;"https://www.deezer.com/track/757404712";;
"Eddie Henderson";"Be Cool";"Smoke Screen";2018;"Smoke Sessions";1712425970;1712426247;"https://www.deezer.com/track/466863442";"https://music.apple.com/fr/album/smoke-screen/1353179689?i=1353179690&uo=4";"https://open.spotify.com/track/4MYrZ5jOfgLo8w4D8eK4Bv"
"Big Miller";"Did you ever hear the blues / Revelation and the blues (Extrait)";"Good old guy";1959;"FRESH SOUND RECORDS";1712426246;1712426500;"https://www.deezer.com/track/559134982";;
"Enrico Pieranunzi (Compositeur, Piano)";"The real you";"Hindsight";2021;"STUNT RECORDS";1712426500;1712426816;;;"https://open.spotify.com/track/0c0w4UQYOt6TLba2S1V1hu"
"Woody Herman";"Four brothers";"Four brothers";1947;"DREYFUS";1712426815;1712427010;"https://www.deezer.com/track/895021";"https://music.apple.com/fr/album/four-brothers/443891950?i=443891956&uo=4";
"Pablo Campos (Chant, Piano)";"People will say";"Spring really hang you up the most";2018;"JAZZTIME RECORDS";1712427009;1712427395;;;
"Maynard Ferguson";"Maynard Ferguson";"Aquarius";1971;"CBS";1712427392;1712427625;;"https://music.apple.com/fr/album/aquarius/1438387497?i=1438387502&uo=4";"https://open.spotify.com/track/4BI1pABQfYxTL9diHUQD6N"
"Dezron Douglas & Brandee Younger";"Force majeure";"You make me feel brand new";2020;"INTERNATIONAL ANTHEM";1712427615;1712428009;;"https://music.apple.com/fr/album/you-make-me-feel-brand-new/1536056185?i=1536056410&uo=4";
"Sarah Vaughan";"Lullaby of Birdland";"He's my guy";1955;"Verve";1712428007;1712428257;"https://www.deezer.com/track/549285192";;
"Baptiste Bailly";"Suds";"Les yeux de Sara";2021;"NEUKLANG";1712428257;1712428363;"https://www.deezer.com/track/1379453232";"https://music.apple.com/fr/album/les-yeux-de-sara/1568717965?i=1568718185&uo=4";"https://open.spotify.com/track/64qxFnI4SsCZo6dBPtX1sd"
"Lisa Cat-Berro";"Good days bad days";"Good days bad days";2021;"GAYA MUSIC PRODUCTION";1712428360;1712428632;;"https://music.apple.com/fr/album/good-days-bad-days/1562312311?i=1562312739&uo=4";"https://open.spotify.com/track/5fzXmIp3F61WXptomRL93M"
"George Duke";"My soul";"The inner source";1973;"MPS";1712428628;1712428997;;"https://music.apple.com/fr/album/the-inner-source/991123283?i=991123697&uo=4";"https://open.spotify.com/track/5CqjWkE3wKKLZBhnEiUUOX"
"The Rongetz Foundation";"Alphabet City Music Club";"Murky park";2018;"Brooklyn Butterfly Sound";1712428990;1712429261;;;"https://open.spotify.com/track/2oiA26JxcmtUaldzPU7Qvg"
"Wayne Shorter (Compositeur)";"Nefertiti (1967)";"Pinocchio";2009;"COLUMBIA";1712429258;1712429562;;;
"Leon Phal Quintet";"Dust to stars";"Eternal youth";2021;"KYUDO RECORDS";1712429560;1712429836;;;
"Clark Terry & Chico O'Farrill";"Spanish Rice";"Spanish Rice";1966;"Impulse !";1712429834;1712429998;;"https://music.apple.com/fr/album/spanish-rice/1443542476?i=1443542760&uo=4";
"Cory Weeds";"Just Coolin'";"Street scenes";2022;"CELLAR MUISC GROUP";1712429999;1712430362;;"https://music.apple.com/fr/album/street-scenes/1603506075?i=1603506326&uo=4";"https://open.spotify.com/track/70DoPIY0ct9upbmbMdFlST"
"Oscar Brown";"Tells it like it is ! / In a new mood";"Sing hallelujah";1963;"COLLECTABLES";1712430358;1712430506;;;
"Scary Goldings";"Scary Goldings IV";"Pony up";2021;"POCKETS";1712430502;1712430746;;"https://music.apple.com/fr/album/pony-up/1592604907?i=1592604913&uo=4";"https://open.spotify.com/track/559wi5o9u4dm2To9ptrTZG"
"Alexander Flood";"The space between";"Goodmorning (for Alden)";2022;"STRETCH MUSIC";1712430744;1712431006;;"https://music.apple.com/fr/album/goodmorning-for-alden/1650799869?i=1650800298&uo=4";"https://open.spotify.com/track/7n8ZxoZjZcB4UczoiA162c"
"Blossom Dearie";"Blossom Dearie Sings";"Home";1974;"DAFFODIL RECORDS";1712430987;1712431235;;;
"Barney Kessel And His Men";"Breakfast at Tiffany's (Diamants sur canapé, Thèmes du film)";"Breakfast at tiffany's";1962;"REPRISE RECORDS";1712431221;1712431380;;;
"Anne Drummond";"Like water";"Frevo";2009;"OBLIQSOUND";1712431379;1712431585;"https://www.deezer.com/track/12400690";"https://music.apple.com/fr/album/frevo/328944510?i=328944680&uo=4";"https://open.spotify.com/track/7C6Msngsc7ZzpgNh4rPjKQ"
"Kurt Elling";"Passion world";"Você já foi à Bahia?";2015;"CONCORD JAZZ";1712431584;1712431721;;"https://music.apple.com/fr/album/voc%C3%AA-j%C3%A1-foi-%C3%A0-bahia/1443167446?i=1443168232&uo=4";"https://open.spotify.com/track/6r6GwLZvvMLCGfx7RpJaXw"
"Remi Toulon";"The crave";"Confinamento feliz";2021;"ALIEN BEATS RECORDS";1712431721;1712432073;;;
"Toots Thielemans & Jamie Cullum";"One more for the road";"One for my baby (and one more for the road)";2006;"VERVE";1712432069;1712432376;;;
"Ella Fitzgerald";"Ella swings brightly with Nelson";"Love me or leave me";1962;"Verve";1712432375;1712432544;;"https://music.apple.com/fr/album/love-me-or-leave-me/1430274761?i=1430274984&uo=4";"https://open.spotify.com/track/5ezmRAOIv0o5PafSbCR76G"
"Roy Hargrove";"Family";"Trilogy : Brian's bounce";1995;"VERVE";1712432542;1712432836;;;
"Theo Croker";"Love quantum";"To be we (feat. Jill Scott)";2022;"STAR PEOPLE NATION / SONY MUSIC MASTERWORKS";1712432832;1712433115;;"https://music.apple.com/fr/album/to-be-we-feat-jill-scott/1619197081?i=1619197374&uo=4";"https://open.spotify.com/track/7E9Wkj81UFn20qDWhRn0ee"
"Leon Phal Quintet";"Dust to stars";"Last call";2021;"KYUDO RECORDS";1712433112;1712433304;;;
"Horace Silver";"The United States of mind";"The show has begun (feat. Andy Bey)";1970;"BLUE NOTE";1712433303;1712433549;;;
"Cecile McLorin Salvant";"For one to love";"What's the matter now?";2015;"MACK AVENUE";1712433549;1712433804;;"https://music.apple.com/fr/album/whats-the-matter-now/1006895848?i=1006896647&uo=4";"https://open.spotify.com/track/2gf59jRjdVCw3nOGX3ZgEd"
"Jerome Etcheberry";"SATCHMOCRACY";"Memories of you";2021;"CAMILLE PRODUCTIONS";1712433802;1712433964;;;
"Evan Christopher'S";"Finesse";"Tropical moon";2010;"FREMEAUX & ASSOCIES";1712433963;1712434284;;;
"Django Reinhardt";"Swing from Paris";"I wonder where my baby is tonight (take1)";;"FREMEAUX ET ASSOCIES";1712434283;1712434463;;;
"Pomplamoose";"En français";"Nuages (Feat. John Tegmeyer)";2020;"POMPLAMOOSE";1712434462;1712434694;;"https://music.apple.com/fr/album/nuages-feat-john-tegmeyer/1511219878?i=1511219883&uo=4";
"Gilad Hekselman";"Far star";"I didn't know";2022;"EDITION RECORDS";1712434693;1712435067;;"https://music.apple.com/fr/album/i-didnt-know/1606921883?i=1606921892&uo=4";"https://open.spotify.com/track/57l9a4L6cXCdNtn7EZ8DUS"
"Nubya Garcia";"Source";"La cumbia me esta llamando (feat. La Perla)";2020;"CONCORD JAZZ";1712435062;1712435315;;"https://music.apple.com/fr/album/la-cumbia-me-est%C3%A1-llamando-feat-la-perla/1523554803?i=1523555240&uo=4";
"Eddie Lockjaw Davis";"Afro-jaws";"Alma alegre (happy soul)";;;1712435315;1712435638;;;
"Ray Charles";"The definitive Ray Charles";"Mess around";1953;"ATLANTIC";1712435637;1712435795;;"https://music.apple.com/fr/album/mess-around/52231652?i=52231655&uo=4";
"John Scofield";"Piety Street";"Something's got a hold on me";2009;"EMARCY RECORDS";1712435794;1712436082;;;"https://open.spotify.com/track/28bLmvb1DXzyK1agfA453b"
"Julian Lage";"Squint";"Boo's blues";2021;"BLUE NOTE";1712436079;1712436280;;"https://music.apple.com/fr/album/boos-blues/1554962478?i=1554962482&uo=4";"https://open.spotify.com/track/69eOQr9N0AQm8lGJMBHyAr"
"Ron Miles";"Rainbow Sign";"A kind word";2020;"BLUE NOTE";1712436278;1712436632;"https://www.deezer.com/track/1097300432";"https://music.apple.com/fr/album/a-kind-word/1527360097?i=1527360274&uo=4";"https://open.spotify.com/track/3Six4UbnsOnW7vOlADEOVY"
